cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
M5.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,3.1375285064232243,-17.6196420411847,B002314,FALSE,NA
M5.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,7.260921377429563,-16.21176413374303,B002955,FALSE,NA
M5.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,20.730639881435646,-2.078427907893155,D043520,FALSE,NA
M5.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,35.26251959670896,1.1836646160343176,D045067,FALSE,NA
M5.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-13.086966937202996,-33.668854454245185,MAA000439,FALSE,NA
M5.MAA000510.3_8_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,-27.860370739706728,4.209514719227425,MAA000510,FALSE,NA
M5.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,19.873824757343748,-14.091234150038124,MAA000531,FALSE,NA
M5.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-10.85309765533374,-31.949057451165856,MAA000554,FALSE,NA
M5.MAA000556.3_9_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_9_M,-10.961284469705538,19.306065232535303,MAA000556,FALSE,NA
M5.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,32.193408926423686,-11.121312647506343,MAA000877,FALSE,NA
M5.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-7.370116567260688,-25.020889541052625,MAA000913,FALSE,NA
M5.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-12.123703103020741,-28.15205799997899,MAA000914,FALSE,NA
M5.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,3.2567384924342564,-17.356738232671745,MAA000934,FALSE,NA
M6.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-9.742258646113015,13.38731633428315,B000127,FALSE,NA
M6.B002954.3_56_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-10.90220525550346,17.483342369065152,B002954,FALSE,NA
M6.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,9.1782374066889,-15.30410859301936,B002955,FALSE,NA
M6.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,22.338073866031905,-15.72882859968117,D043520,FALSE,NA
M6.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_38_F,33.855451647820864,15.388054966757764,D045064,FALSE,NA
M6.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,22.158222142658936,-3.012044308832939,D045067,FALSE,NA
M6.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,8.668312250865805,39.84954651647931,MAA000386,FALSE,NA
M6.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,7.200629571652574,-19.17892093058352,MAA000388,FALSE,NA
M6.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,0.19328811454972605,-27.064575431781904,MAA000439,FALSE,NA
M6.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,13.067694078321257,-20.484945747467734,MAA000531,FALSE,NA
M6.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,3.78838390247578,-20.817714798389066,MAA000554,FALSE,NA
M6.MAA000556.3_9_M.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,M,3_9_M,3.2048272420874544,9.588749060026394,MAA000556,FALSE,NA
M6.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,16.827735450749145,-13.332400582429395,MAA000877,FALSE,NA
M6.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,19.450976574340665,-14.957690134071795,MAA000913,FALSE,NA
M6.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,19.91470546377083,4.096211261640467,MAA000934,FALSE,NA
M7.B000127.3_38_F.1.1,Fat,SCAT,natural killer cell,CL:0000623,NA,5,F,3_38_F,-50.42955481999421,-7.463478134869683,B000127,TRUE,3
M7.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,26.413148947671463,-4.338288352810765,B002314,FALSE,NA
M7.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,-4.599096745791585,-25.721075476479147,B002955,FALSE,NA
M7.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,27.81046327286063,0.8167500330398431,D043520,FALSE,NA
M7.D043526.3_39_F.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,F,3_39_F,-43.30825522118712,-1.330748560091477,D043526,TRUE,2
M7.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,22.208589445572247,-15.9233288765519,D045058,FALSE,NA
M7.D045064.3_38_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,34.49372862932838,4.341420270751421,D045064,FALSE,NA
M7.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,0.398238586607196,30.929748531833287,MAA000386,FALSE,NA
M7.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,17.519122700163305,-14.641971432113012,MAA000388,FALSE,NA
M7.MAA000442.3_11_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_11_M,16.442024130157122,15.57227804412991,MAA000442,FALSE,NA
M7.MAA000510.3_8_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_8_M,-27.621843173168195,-12.322531322355829,MAA000510,FALSE,NA
M7.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,18.114216640465816,-15.06342069774736,MAA000531,FALSE,NA
M7.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,11.389082214300764,-16.1279180641111,MAA000554,FALSE,NA
M7.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-4.984088692190607,-2.615422380235124,MAA000556,FALSE,NA
M7.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,20.09269842775637,-2.356825582485994,MAA000877,FALSE,NA
M7.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,20.982235384625028,-22.58928857353319,MAA000913,FALSE,NA
M7.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,9.716664915113908,-13.372632679815963,MAA000934,FALSE,NA
M8.B000127.3_38_F.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,F,3_38_F,-46.13838470924053,-10.74333502272037,B000127,TRUE,1
M8.B001960.3_56_F.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,7,F,3_56_F,33.25403237586222,18.81894153809552,B001960,FALSE,NA
M8.B002707.3_39_F.1.1,Fat,BAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,28.283733569490813,2.051966199511005,B002707,FALSE,NA
M8.B002955.3_56_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,F,3_56_F,-0.6348233558918298,-26.37184689308853,B002955,FALSE,NA
M8.D043520.3_39_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,10.326571297311068,-19.988501596753444,D043520,FALSE,NA
M8.D043526.3_39_F.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,F,3_39_F,-41.76468652589133,-8.593974267929426,D043526,TRUE,1
M8.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,8.864908500705342,-14.306909169776551,D045058,FALSE,NA
M8.D045067.3_38_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_38_F,30.01817235882451,8.208518703846515,D045067,FALSE,NA
M8.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,5.674648547881721,34.106283625006505,MAA000386,FALSE,NA
M8.MAA000388.3_11_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,15.651172607227945,-16.822387981263994,MAA000388,FALSE,NA
M8.MAA000439.3_10_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_10_M,-11.348392961516534,-31.058598252058577,MAA000439,FALSE,NA
M8.MAA000442.3_11_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_11_M,-15.642041537484774,-3.8146409536654096,MAA000442,FALSE,NA
M8.MAA000510.3_8_M.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,M,3_8_M,-16.090053331952042,-8.030481098296073,MAA000510,FALSE,NA
M8.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,5.519762804476789,-19.635612619500275,MAA000531,FALSE,NA
M8.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_8_M,-6.600244936786308,-28.913144594426747,MAA000554,FALSE,NA
M8.MAA000556.3_9_M.1.1,Fat,BAT,natural killer cell,CL:0000623,NA,5,M,3_9_M,-40.9826050156731,5.730734823923423,MAA000556,TRUE,3
M8.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,16.928740895754167,-18.673802333445916,MAA000877,FALSE,NA
M8.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,19.428521780302596,-17.43521603184773,MAA000913,FALSE,NA
M8.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,27.08899457343573,-6.209877524854827,MAA000914,FALSE,NA
M8.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,18.02722932370068,-13.631051250714178,MAA000934,FALSE,NA
M9.B000127.3_38_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,7.574019391461759,25.201708556791758,B000127,FALSE,NA
M9.B001960.3_56_F.1.1,Fat,BAT,natural killer cell,CL:0000623,NA,5,F,3_56_F,-40.22898763074,7.70700571380722,B001960,TRUE,3
M9.B002314.3_56_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,6.390092079941996,26.134916003566946,B002314,FALSE,NA
M9.B002954.3_56_F.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,F,3_56_F,-8.368069126888821,-3.265541684395177,B002954,FALSE,NA
M9.B002955.3_56_F.1.1,Fat,GAT,natural killer cell,CL:0000623,NA,5,F,3_56_F,-34.55862520334755,7.776447162417597,B002955,TRUE,3
M9.D043520.3_39_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,10.111697507735867,15.745923330733085,D043520,FALSE,NA
M9.D043526.3_39_F.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,F,3_39_F,-46.04293339255374,0.371400125430131,D043526,TRUE,6
M9.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,8,F,3_39_F,-27.01261590651719,-24.42404622047312,D045058,FALSE,NA
M9.D045064.3_38_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,16.680401797408546,29.145360233058728,D045064,FALSE,NA
M9.MAA000385.3_10_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_10_M,-35.72922434871683,-0.5938327374096731,MAA000385,TRUE,2
M9.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,2.9281679453497373,-31.82587517882105,MAA000386,FALSE,NA
M9.MAA000439.3_10_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_10_M,3.9697859787842344,34.006546966603295,MAA000439,FALSE,NA
M9.MAA000441.3_10_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_10_M,-20.595572156813564,-7.630390381731239,MAA000441,FALSE,NA
M9.MAA000442.3_11_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_11_M,-22.75752779335786,-21.83603900048817,MAA000442,FALSE,NA
M9.MAA000510.3_8_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-18.78309362220021,24.537943968946614,MAA000510,FALSE,NA
M9.MAA000531.3_8_M.1.1,Fat,MAT,natural killer cell,CL:0000623,NA,5,M,3_8_M,-40.08135283666481,7.226160464563547,MAA000531,TRUE,3
M9.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,8.468347960798242,25.508698150311066,MAA000554,FALSE,NA
M9.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-15.244950261958262,-8.320144788577092,MAA000556,FALSE,NA
M9.MAA000877.3_11_M.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,M,3_11_M,-4.9293039387280535,-2.3543329483482514,MAA000877,FALSE,NA
M9.MAA000913.3_9_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_9_M,-29.881491149854188,-27.198456393179526,MAA000913,FALSE,NA
M9.MAA000934.3_9_M.1.1,Fat,SCAT,T cell,CL:0000084,NA,5,M,3_9_M,-32.89631463276023,5.907961628169773,MAA000934,TRUE,4
N1.B000127.3_38_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_38_F,-15.48811982569037,10.35034019499594,B000127,FALSE,NA
N1.B002314.3_56_F.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_56_F,21.41952822536787,-11.866627765379691,B002314,FALSE,NA
N1.B002954.3_56_F.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,F,3_56_F,-13.813268758670686,21.857653871454456,B002954,FALSE,NA
N1.D045058.3_39_F.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,F,3_39_F,15.592502537075342,-16.485308194960783,D045058,FALSE,NA
N1.MAA000386.3_11_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,7.290847553466825,37.15227730048563,MAA000386,FALSE,NA
N1.MAA000442.3_11_M.1.1,Fat,BAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_11_M,-14.316675727472568,22.575422806070147,MAA000442,FALSE,NA
N1.MAA000531.3_8_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,32.673105039751675,1.12889418892308,MAA000531,FALSE,NA
N1.MAA000554.3_8_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_8_M,25.59148636667162,-6.708094050457579,MAA000554,FALSE,NA
N1.MAA000877.3_11_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,26.653817564003287,-5.193634595649629,MAA000877,FALSE,NA
N1.MAA000913.3_9_M.1.1,Fat,GAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,3.394126605435785,-13.977838013823584,MAA000913,FALSE,NA
N1.MAA000914.3_9_M.1.1,Fat,MAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_9_M,24.711365615114268,3.3781613693173855,MAA000914,FALSE,NA
N1.MAA000934.3_9_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_9_M,-4.2277227082799325,-28.980454434619286,MAA000934,FALSE,NA
N10.B000127.3_38_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,5.335435715003657,28.85622400647859,B000127,FALSE,NA
N10.B001960.3_56_F.1.1,Fat,BAT,natural killer cell,CL:0000623,NA,5,F,3_56_F,-41.51152666321439,7.068271802527195,B001960,TRUE,3
N10.B002314.3_56_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,-4.208504720495764,26.648084451201374,B002314,FALSE,NA
N10.B002707.3_39_F.1.1,Fat,BAT,natural killer cell,CL:0000623,NA,5,F,3_39_F,-41.945186049338126,6.806074321355588,B002707,TRUE,3
N10.B002954.3_56_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,-3.4741128830708132,35.12744671383954,B002954,FALSE,NA
N10.B002955.3_56_F.1.1,Fat,GAT,T cell,CL:0000084,NA,5,F,3_56_F,-32.82690688316517,2.3380213912422882,B002955,TRUE,2
N10.D043520.3_39_F.1.1,Fat,MAT,T cell,CL:0000084,NA,5,F,3_39_F,-35.365341488207996,1.6854608579273416,D043520,TRUE,4
N10.D043526.3_39_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,6,F,3_39_F,15.367770417562701,15.427185006475193,D043526,FALSE,NA
N10.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,8.557038995540744,40.29267288574313,D045058,FALSE,NA
N10.D045064.3_38_F.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,F,3_38_F,1.6647960159655635,-0.8551844613188162,D045064,FALSE,NA
N10.MAA000385.3_10_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,6,M,3_10_M,9.840178070166486,13.49344626302159,MAA000385,FALSE,NA
N10.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,0,M,3_11_M,17.759635756280698,-20.55124878470205,MAA000386,FALSE,NA
N10.MAA000441.3_10_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_10_M,-26.662435274191896,-11.439370982063686,MAA000441,FALSE,NA
N10.MAA000442.3_11_M.1.1,Fat,BAT,T cell,CL:0000084,NA,5,M,3_11_M,-39.07661147821678,-2.460549923706188,MAA000442,TRUE,2
N10.MAA000510.3_8_M.1.1,Fat,SCAT,endothelial cell,CL:0000115,endothelial cell,2,M,3_8_M,-20.8616468433697,23.888117685189506,MAA000510,FALSE,NA
N10.MAA000531.3_8_M.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,13.408408350983118,32.977562498351226,MAA000531,FALSE,NA
N10.MAA000554.3_8_M.1.1,Fat,GAT,B cell,CL:0000236,B cell,4,M,3_8_M,-19.085234989007198,-6.136866901003969,MAA000554,FALSE,NA
N10.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-3.157161891841426,-4.141539698458116,MAA000556,FALSE,NA
N10.MAA000599.3_8_M.1.1,Fat,BAT,T cell,CL:0000084,NA,5,M,3_8_M,-28.39218860044748,3.6517104943730394,MAA000599,TRUE,2
N10.MAA000877.3_11_M.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_11_M,7.507692279076689,27.01194388463337,MAA000877,FALSE,NA
N10.MAA000913.3_9_M.1.1,Fat,GAT,B cell,CL:0000236,B cell,4,M,3_9_M,-6.6259356330941195,-1.6244099410653485,MAA000913,FALSE,NA
N10.MAA000914.3_9_M.1.1,Fat,MAT,T cell,CL:0000084,NA,5,M,3_9_M,-34.62773017121576,0.26722503534809705,MAA000914,TRUE,2
N10.MAA000934.3_9_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_9_M,-2.1482257991568376,25.478572368782526,MAA000934,FALSE,NA
N11.B001960.3_56_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_56_F,-3.3631900067143023,-2.9436501945509863,B001960,FALSE,NA
N11.B002314.3_56_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,8.499623337668742,31.039841805395298,B002314,FALSE,NA
N11.B002707.3_39_F.1.1,Fat,BAT,T cell,CL:0000084,NA,5,F,3_39_F,-43.52118932932171,-7.475554120514193,B002707,TRUE,1
N11.B002954.3_56_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,16.791296829663086,39.1152122724607,B002954,FALSE,NA
N11.B002955.3_56_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,-3.3609365488212366,34.949831834625435,B002955,FALSE,NA
N11.D043520.3_39_F.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,F,3_39_F,-11.038141361500266,-8.286178990229917,D043520,FALSE,NA
N11.D043526.3_39_F.1.1,Fat,SCAT,B cell,CL:0000236,B cell,4,F,3_39_F,-5.306203089963262,-4.924293798585172,D043526,FALSE,NA
N11.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,-2.836116076309499,25.73181452272813,D045058,FALSE,NA
N11.D045064.3_38_F.1.1,Fat,MAT,T cell,CL:0000084,NA,5,F,3_38_F,-45.97009332584069,-10.679103228321267,D045064,TRUE,1
N11.D045067.3_38_F.1.1,Fat,GAT,T cell,CL:0000084,NA,5,F,3_38_F,-41.15679850274084,-9.403067832789972,D045067,TRUE,1
N11.MAA000385.3_10_M.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-21.25208364781573,-21.366755180163164,MAA000385,FALSE,NA
N11.MAA000386.3_11_M.1.1,Fat,SCAT,mesenchymal stem cell of adipose,CL:0002570,mesenchymal progenitor,3,M,3_11_M,-3.8036455293711557,-34.335687668410664,MAA000386,FALSE,NA
N11.MAA000439.3_10_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-21.436240791101323,-21.58640586774061,MAA000439,FALSE,NA
N11.MAA000441.3_10_M.1.1,Fat,BAT,myeloid cell,CL:0000763,myeloid cell,8,M,3_10_M,-26.102718096079315,-24.569197040350552,MAA000441,FALSE,NA
N11.MAA000442.3_11_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_11_M,-21.02277872206344,-9.533443786110071,MAA000442,FALSE,NA
N11.MAA000531.3_8_M.1.1,Fat,MAT,NA,NA,NA,5,M,3_8_M,-45.93494935653948,-1.3941812992689295,MAA000531,TRUE,5
N11.MAA000554.3_8_M.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,M,3_8_M,9.133736762500057,37.31678894415005,MAA000554,FALSE,NA
N11.MAA000556.3_9_M.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,M,3_9_M,-6.633200105467406,-3.929775816961367,MAA000556,FALSE,NA
N11.MAA000877.3_11_M.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,M,3_11_M,-14.582253132370782,-5.931772101868868,MAA000877,FALSE,NA
N11.MAA000913.3_9_M.1.1,Fat,GAT,natural killer cell,CL:0000623,NA,5,M,3_9_M,-38.05709271303712,4.322733107281035,MAA000913,TRUE,3
N11.MAA000914.3_9_M.1.1,Fat,MAT,T cell,CL:0000084,NA,5,M,3_9_M,-43.16213970235055,-8.442496396206836,MAA000914,TRUE,1
N12.B000127.3_38_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,18.34173392533078,36.40235428344983,B000127,FALSE,NA
N12.B001960.3_56_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_56_F,-3.5553998327358802,-3.693929088977842,B001960,FALSE,NA
N12.B002314.3_56_F.1.1,Fat,MAT,B cell,CL:0000236,B cell,4,F,3_56_F,-18.363391545980864,-9.16800396287562,B002314,FALSE,NA
N12.B002707.3_39_F.1.1,Fat,BAT,B cell,CL:0000236,B cell,4,F,3_39_F,-6.88765899577596,-4.869160957124414,B002707,FALSE,NA
N12.B002954.3_56_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,3.141048658598066,27.177697570661884,B002954,FALSE,NA
N12.B002955.3_56_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_56_F,14.13173310170077,34.92894989250312,B002955,FALSE,NA
N12.D043520.3_39_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,10.309411605857415,24.32795959741515,D043520,FALSE,NA
N12.D043526.3_39_F.1.1,Fat,SCAT,myeloid cell,CL:0000763,myeloid cell,6,F,3_39_F,17.71779071603073,15.172423250720433,D043526,FALSE,NA
N12.D045058.3_39_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_39_F,-4.359703400854699,29.499595500372813,D045058,FALSE,NA
N12.D045064.3_38_F.1.1,Fat,MAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,11.6635263823842,24.250986428018326,D045064,FALSE,NA
N12.D045067.3_38_F.1.1,Fat,GAT,myeloid cell,CL:0000763,myeloid cell,1,F,3_38_F,17.558063743612845,29.190484120440555,D045067,FALSE,NA
