"","plate.barcode","annotation","cell_ontology_id"
"F18.MAA000377.3_9_M.1.1","MAA000377","natural killer cell","CL:0000623"
"J20.MAA000377.3_9_M.1.1","MAA000377","natural killer cell","CL:0000623"
"F19.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"J21.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"F20.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"J22.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"G11.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"K9.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"G13.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"K11.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"B6.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"G15.MAA000377.3_9_M.1.1","MAA000377","B cell","CL:0000236"
"K13.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"K14.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"B7.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"G18.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"K15.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"B8.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"G19.MAA000377.3_9_M.1.1","MAA000377","natural killer cell","CL:0000623"
"B10.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"H3.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"K17.MAA000377.3_9_M.1.1","MAA000377","B cell","CL:0000236"
"B14.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"H12.MAA000377.3_9_M.1.1","MAA000377","natural killer cell","CL:0000623"
"C10.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"K18.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"C13.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"C14.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"H14.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"H16.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"L9.MAA000377.3_9_M.1.1","MAA000377","B cell","CL:0000236"
"L7.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"C18.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"H17.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"L11.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"H20.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"L12.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"D12.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"I9.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"L13.MAA000377.3_9_M.1.1","MAA000377","B cell","CL:0000236"
"D15.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"I14.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"L15.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"E14.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"I15.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"F11.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"J12.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"F10.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"I22.MAA000377.3_9_M.1.1","MAA000377","natural killer cell","CL:0000623"
"F13.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"F15.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"J16.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"F16.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"J17.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"F17.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"J18.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"M2.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"P15.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"M10.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"M15.MAA000377.3_9_M.1.1","MAA000377","natural killer cell","CL:0000623"
"P17.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"M16.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"P18.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"N4.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"N7.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"P21.MAA000377.3_9_M.1.1","MAA000377","B cell","CL:0000236"
"P22.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"N11.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"N15.MAA000377.3_9_M.1.1","MAA000377","B cell","CL:0000236"
"N16.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"N20.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"N21.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"N22.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"O7.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"O9.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"O11.MAA000377.3_9_M.1.1","MAA000377","endothelial cell of hepatic sinusoid","CL:1000398"
"O12.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"O14.MAA000377.3_9_M.1.1","MAA000377","hepatocyte","CL:0000182"
"O21.MAA000377.3_9_M.1.1","MAA000377","natural killer cell","CL:0000623"
"O22.MAA000377.3_9_M.1.1","MAA000377","Kupffer cell","CL:0000091"
"A21.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"C1.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"A22.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"C2.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B1.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"C3.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B2.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"C4.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"C5.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"A1.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"B3.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A2.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"B4.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"C6.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"A3.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"B5.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A4.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"B6.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"C8.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A5.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B7.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"C9.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"A6.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B8.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"C10.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A8.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"B10.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"A7.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"B9.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"C11.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"C13.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"A9.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B11.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"C14.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A10.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B12.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"C15.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"A11.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B13.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"C16.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A12.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"B14.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"C17.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A13.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"B15.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A14.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"B16.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"A15.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"B17.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A16.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"B18.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A17.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"B19.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"A19.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B21.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"A18.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"B20.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"A20.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"B22.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"D1.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"E6.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F11.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"G19.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"I4.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"J14.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"D2.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"E7.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F12.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"G20.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"I7.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"K21.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"J15.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"K22.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"M2.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M1.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"N5.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"O7.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"P9.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"N6.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"E8.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"F13.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"G21.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"I8.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"J16.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"L1.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"M3.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"N7.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"O8.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"O9.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"P11.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"P10.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"J17.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"L2.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M4.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"N8.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"P12.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D4.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F15.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"G22.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"I9.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"D5.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"N9.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"O11.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"P13.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"E11.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D6.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F16.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"H1.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"I10.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"J19.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"L3.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"M6.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"E12.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"N10.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"P14.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"D7.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F17.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"E14.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F18.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"H2.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"I14.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"J20.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"L4.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M7.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"H3.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"O13.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"P15.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"I16.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D9.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"J21.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"L5.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M8.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"N11.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"E15.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"O14.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"P16.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D10.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"E16.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F19.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"F20.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"H6.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"H5.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"I18.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"K1.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"L6.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"M9.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"N12.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"I19.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D11.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"E17.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F21.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"H7.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"K2.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"I20.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"K3.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"L8.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"L7.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M10.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"O15.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"P17.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M11.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D12.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"E18.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"F22.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"H9.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"I21.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"K4.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"L9.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M12.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"N15.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"O17.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"N14.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"P19.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"O16.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"P18.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"K5.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"L10.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"M13.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"N16.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"O18.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"P20.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D14.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D13.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"E19.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"G1.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"H10.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"I22.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"E20.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"P21.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"D15.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"E21.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"H12.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"G2.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"J2.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"K7.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"L12.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"H11.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"J1.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"K6.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"L11.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M14.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"N17.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"O19.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M15.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"D17.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"E22.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"G4.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"H13.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"K8.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"L13.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"M16.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"N19.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"O21.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"N18.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"O20.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"P22.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"L14.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"M17.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"N20.MAA000907.3_11_M.1.1","MAA000907","Kupffer cell","CL:0000091"
"O22.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"D20.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
"F2.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"G6.MAA000907.3_11_M.1.1","MAA000907","B cell","CL:0000236"
"D18.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"F1.MAA000907.3_11_M.1.1","MAA000907","natural killer cell","CL:0000623"
"G5.MAA000907.3_11_M.1.1","MAA000907","endothelial cell of hepatic sinusoid","CL:1000398"
"H14.MAA000907.3_11_M.1.1","MAA000907","hepatocyte","CL:0000182"
