"","plate.barcode","cell_ontology_class","cell_ontology_id","free_annotation","tSNE_1","tSNE_2"
"D17.MAA000877.3_11_M.1.1","MAA000877","endothelial cell","CL:0000115","endothelial cell",-17.4336178599473,16.5281077330399
"D17.MAA000913.3_9_M.1.1","MAA000913","endothelial cell","CL:0000115","endothelial cell",-21.7615422708022,23.2126807552454
"D17.MAA000914.3_9_M.1.1","MAA000914","endothelial cell","CL:0000115","endothelial cell",-17.4948557692816,16.9879442495208
"D18.B000127.3_38_F.1.1","B000127","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",38.4614688279467,12.6437320498761
"D18.B002954.3_56_F.1.1","B002954","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",13.4182076967447,-27.1426697600834
"D18.D043526.3_39_F.1.1","D043526","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",11.0508688207715,-21.4013782510467
"D18.MAA000385.3_10_M.1.1","MAA000385","endothelial cell","CL:0000115","endothelial cell",-26.8308330448439,24.9155848078939
"D18.MAA000439.3_10_M.1.1","MAA000439","endothelial cell","CL:0000115","endothelial cell",-25.3645614140077,17.1704331083186
"D18.MAA000531.3_8_M.1.1","MAA000531","endothelial cell","CL:0000115","endothelial cell",-24.1334083198082,17.7109526571226
"D18.MAA000934.3_9_M.1.1","MAA000934","endothelial cell","CL:0000115","endothelial cell",-26.2280080477621,22.9258415610522
"D19.B000127.3_38_F.1.1","B000127","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",37.0687514115476,13.7966235048189
"D19.B002954.3_56_F.1.1","B002954","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",11.9807450193078,-24.6407554548421
"D19.D043526.3_39_F.1.1","D043526","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",16.7910075751231,-21.1302524698415
"D19.D045058.3_39_F.1.1","D045058","endothelial cell","CL:0000115","endothelial cell",-14.6069514718116,19.9346784690754
"D19.MAA000388.3_11_M.1.1","MAA000388","endothelial cell","CL:0000115","endothelial cell",-27.0085328550103,18.8835023833295
"D19.MAA000510.3_8_M.1.1","MAA000510","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",25.6563389558672,4.72395860497119
"D19.MAA000599.3_8_M.1.1","MAA000599","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",22.3901644902496,-9.0585493748505
"D19.MAA000934.3_9_M.1.1","MAA000934","endothelial cell","CL:0000115","endothelial cell",-29.1413997708087,19.3402761364242
"D2.D045058.3_39_F.1.1","D045058","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",6.96337509572994,-19.7694101410491
"D2.MAA000386.3_11_M.1.1","MAA000386","myeloid cell","CL:0000763","myeloid cell",0.486177597719608,33.8337467750361
"D2.MAA000388.3_11_M.1.1","MAA000388","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-3.75900117262693,-27.6670635641424
"D2.MAA000439.3_10_M.1.1","MAA000439","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-4.97453087779906,-32.7168513437149
"D2.MAA000510.3_8_M.1.1","MAA000510","myeloid cell","CL:0000763","myeloid cell",-5.1308331334883,33.3093687318663
"D2.MAA000531.3_8_M.1.1","MAA000531","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",13.6249018284722,-20.6049716139648
"D2.MAA000554.3_8_M.1.1","MAA000554","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",6.81802491099635,-17.3731915498928
"D2.MAA000556.3_9_M.1.1","MAA000556","endothelial cell","CL:0000115","endothelial cell",-13.9216434346488,19.6778214858707
"D2.MAA000877.3_11_M.1.1","MAA000877","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",27.951990381015,-3.26212180807662
"D2.MAA000913.3_9_M.1.1","MAA000913","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-2.38829209924716,-31.0685650568989
"D2.MAA000914.3_9_M.1.1","MAA000914","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",22.2108933172861,1.37099714543878
"D2.MAA000934.3_9_M.1.1","MAA000934",NA,NA,"NA",10.8587272327387,-54.3927929811249
"D20.B000127.3_38_F.1.1","B000127","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",33.9935890352011,6.11256958305999
"D20.D043526.3_39_F.1.1","D043526","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",33.800213151358,-7.7791999096265
"D20.MAA000385.3_10_M.1.1","MAA000385","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-8.78941617518858,-32.9423769708239
"D20.MAA000439.3_10_M.1.1","MAA000439","endothelial cell","CL:0000115","endothelial cell",-20.1179097994316,13.6894997415873
"D20.MAA000441.3_10_M.1.1","MAA000441","endothelial cell","CL:0000115","endothelial cell",-24.311972780338,22.091955287624
"D20.MAA000556.3_9_M.1.1","MAA000556","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-3.72318125562442,-17.4472623076681
"D20.MAA000914.3_9_M.1.1","MAA000914","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",25.3491635629165,-8.74990841872502
"D20.MAA000934.3_9_M.1.1","MAA000934","endothelial cell","CL:0000115","endothelial cell",-15.6139456664324,23.9635559665366
"D21.B000127.3_38_F.1.1","B000127","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",34.2129874516491,17.2168264518457
"D21.B001216.3_38_F.1.1","B001216","endothelial cell","CL:0000115","endothelial cell",-6.41540324856181,9.9177754235476
"D21.B002954.3_56_F.1.1","B002954","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",3.09047944726776,-30.732954207641
"D21.D043526.3_39_F.1.1","D043526","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",24.676392951903,-18.2140407408614
"D21.D045058.3_39_F.1.1","D045058","endothelial cell","CL:0000115","endothelial cell",-18.2478680666398,26.598558076283
"D21.MAA000386.3_11_M.1.1","MAA000386","endothelial cell","CL:0000115","endothelial cell",-18.2933345108853,24.6927783362744
"D21.MAA000439.3_10_M.1.1","MAA000439","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-9.32864535778596,-30.7107689123808
"D21.MAA000913.3_9_M.1.1","MAA000913","endothelial cell","CL:0000115","endothelial cell",-8.54054714023209,14.062247944263
"D22.B000127.3_38_F.1.1","B000127",NA,NA,"NA",9.56762309618857,-52.4284222802643
"D22.B001216.3_38_F.1.1","B001216","endothelial cell","CL:0000115","endothelial cell",-2.46468162435346,8.428837549185
"D22.B002954.3_56_F.1.1","B002954","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",17.4217341165438,-23.4606187088276
"D22.D043526.3_39_F.1.1","D043526","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",36.3372365529821,6.89151296174347
"D22.MAA000385.3_10_M.1.1","MAA000385","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",5.34471302362655,-26.5423310001392
"D22.MAA000388.3_11_M.1.1","MAA000388","endothelial cell","CL:0000115","endothelial cell",-18.7191126834158,12.4875706154653
"D22.MAA000439.3_10_M.1.1","MAA000439","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-7.64530852865609,-34.1728330975329
"D22.MAA000510.3_8_M.1.1","MAA000510","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",15.1492030479759,-25.5498842718181
"D22.MAA000877.3_11_M.1.1","MAA000877","endothelial cell","CL:0000115","endothelial cell",-8.12872990998713,14.4779131567426
"D3.B000127.3_38_F.1.1","B000127","endothelial cell","CL:0000115","endothelial cell",-7.66153878147906,14.7114603011518
"D3.D043520.3_39_F.1.1","D043520","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",26.0550546586571,-0.262563744599608
"D3.D045058.3_39_F.1.1","D045058","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-12.639304097214,-33.4962936355569
"D3.D045067.3_38_F.1.1","D045067","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",5.43043375639363,-12.490282555282
"D3.MAA000386.3_11_M.1.1","MAA000386","myeloid cell","CL:0000763","myeloid cell",14.0210023907621,37.0957030192562
"D3.MAA000388.3_11_M.1.1","MAA000388","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-11.074731604025,-31.3160758912923
"D3.MAA000439.3_10_M.1.1","MAA000439","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",10.3903003082639,-7.9479661173527
"D3.MAA000442.3_11_M.1.1","MAA000442","endothelial cell","CL:0000115","endothelial cell",-16.0386679142661,23.2888104645673
"D3.MAA000531.3_8_M.1.1","MAA000531","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",23.2326030214136,2.48219633259802
"D3.MAA000556.3_9_M.1.1","MAA000556","endothelial cell","CL:0000115","endothelial cell",-16.3456303619201,4.45408200623477
"D3.MAA000877.3_11_M.1.1","MAA000877","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",23.5135423385357,-14.1565424073579
"D3.MAA000913.3_9_M.1.1","MAA000913","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",9.24919329783836,-23.2910736225278
"D3.MAA000914.3_9_M.1.1","MAA000914","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",21.4455222859638,-0.95497561400039
"D3.MAA000934.3_9_M.1.1","MAA000934","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",16.413477522832,-22.627786236808
"D4.B000127.3_38_F.1.1","B000127","endothelial cell","CL:0000115","endothelial cell",-2.47751571707784,8.31162167034452
"D4.B002314.3_56_F.1.1","B002314","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",9.22759872758926,-10.2163371196224
"D4.B002955.3_56_F.1.1","B002955","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",3.13626363864388,-25.8387177356985
"D4.D045064.3_38_F.1.1","D045064","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",34.3643631974498,9.66498172129954
"D4.D045067.3_38_F.1.1","D045067","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",27.2955656077528,-7.23881671353385
"D4.MAA000385.3_10_M.1.1","MAA000385","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-8.82186511152345,-34.5437028224699
"D4.MAA000386.3_11_M.1.1","MAA000386","myeloid cell","CL:0000763","myeloid cell",8.76963041413175,41.1541088864594
"D4.MAA000388.3_11_M.1.1","MAA000388","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-5.70460644313274,-19.762400628736
"D4.MAA000439.3_10_M.1.1","MAA000439","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",7.44313711472595,-16.7710436360153
"D4.MAA000531.3_8_M.1.1","MAA000531","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",15.6350439839214,-7.06754251952387
"D4.MAA000554.3_8_M.1.1","MAA000554","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-13.9829634162108,-34.9192722542278
"D4.MAA000913.3_9_M.1.1","MAA000913","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-2.49839745063482,-20.5352994546075
"D4.MAA000914.3_9_M.1.1","MAA000914","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",33.2166794537136,7.19152871219485
"D4.MAA000934.3_9_M.1.1","MAA000934","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",7.61413004856579,-13.7991730370917
"D5.B000127.3_38_F.1.1","B000127","endothelial cell","CL:0000115","endothelial cell",-4.94268045214744,10.2121768915182
"D5.B001216.3_38_F.1.1","B001216","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",35.0616691136627,14.1709389185745
"D5.B002314.3_56_F.1.1","B002314","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",22.7424490314359,-3.70509052945036
"D5.B002707.3_39_F.1.1","B002707","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",31.5176618860394,3.05387383577995
"D5.D043520.3_39_F.1.1","D043520","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",31.9981446519901,1.19223513223849
"D5.D045067.3_38_F.1.1","D045067","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",23.3071772187843,-11.2516783653007
"D5.MAA000386.3_11_M.1.1","MAA000386","myeloid cell","CL:0000763","myeloid cell",12.6586939045662,24.4220918757387
"D5.MAA000388.3_11_M.1.1","MAA000388","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-1.60848870188736,-29.9477864010068
"D5.MAA000439.3_10_M.1.1","MAA000439",NA,NA,"NA",11.5721509420349,-55.1447629813486
"D5.MAA000442.3_11_M.1.1","MAA000442","endothelial cell","CL:0000115","endothelial cell",-23.8855513749893,17.9099470754706
"D5.MAA000510.3_8_M.1.1","MAA000510","T cell","CL:0000084","T cell",-41.4579845441259,-3.13643980255638
"D5.MAA000531.3_8_M.1.1","MAA000531","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",31.8204322185053,0.338988916893766
"D5.MAA000554.3_8_M.1.1","MAA000554","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-11.9809009186685,-29.6122022575673
"D5.MAA000877.3_11_M.1.1","MAA000877","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",25.6382048882759,-8.52384675345474
"D5.MAA000913.3_9_M.1.1","MAA000913","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",15.6936121119639,-20.4253565476824
"D5.MAA000914.3_9_M.1.1","MAA000914","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",21.3634209758954,-0.644778470569922
"D5.MAA000934.3_9_M.1.1","MAA000934","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-2.79801548867445,-18.5641511910863
"D6.B000127.3_38_F.1.1","B000127","endothelial cell","CL:0000115","endothelial cell",-4.73501611603284,9.22938022463029
"D6.B002955.3_56_F.1.1","B002955","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",3.55184222072534,-11.8875153387574
"D6.D043520.3_39_F.1.1","D043520","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",20.778294487279,-12.6530367159716
"D6.D045058.3_39_F.1.1","D045058","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-6.53113757941008,-26.3224909421432
"D6.D045064.3_38_F.1.1","D045064","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",34.5133553685617,5.83058308254615
"D6.MAA000386.3_11_M.1.1","MAA000386","myeloid cell","CL:0000763","myeloid cell",5.46586330145552,38.7057599026837
"D6.MAA000388.3_11_M.1.1","MAA000388","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-6.74196138916286,-23.9123531382194
"D6.MAA000439.3_10_M.1.1","MAA000439","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-2.53687154701688,-20.0802498348278
"D6.MAA000510.3_8_M.1.1","MAA000510","B cell","CL:0000236","B cell",-18.7895809139766,-10.255949103124
"D6.MAA000554.3_8_M.1.1","MAA000554","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",7.80448133545413,-7.92322722598766
"D6.MAA000877.3_11_M.1.1","MAA000877","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",18.0688545642352,-6.13228097517342
"D6.MAA000913.3_9_M.1.1","MAA000913","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-5.85430420532032,-27.1951443839457
"D6.MAA000914.3_9_M.1.1","MAA000914","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",24.3394880614342,-3.88408994693035
"D6.MAA000934.3_9_M.1.1","MAA000934","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",4.3584892543979,-23.8999163387132
"D7.B000127.3_38_F.1.1","B000127","myeloid cell","CL:0000763","myeloid cell",15.9684240399493,19.319216199711
"D7.B002314.3_56_F.1.1","B002314","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",32.4761904594595,4.5066211779945
"D7.B002954.3_56_F.1.1","B002954","myeloid cell","CL:0000763","myeloid cell",1.19725478819895,23.0827394259578
"D7.B002955.3_56_F.1.1","B002955","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",0.79568438636758,-29.496662496181
"D7.D043526.3_39_F.1.1","D043526","B cell","CL:0000236","B cell",-11.1868889324318,-9.06018780687909
"D7.D045058.3_39_F.1.1","D045058","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",18.3137971713915,-13.647373080908
"D7.D045064.3_38_F.1.1","D045064","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",34.22529656976,1.71860550033435
"D7.D045067.3_38_F.1.1","D045067","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",10.4256926473128,-23.0256742254427
"D7.MAA000385.3_10_M.1.1","MAA000385","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",19.6966626020949,-3.99264945173006
"D7.MAA000386.3_11_M.1.1","MAA000386","myeloid cell","CL:0000763","myeloid cell",8.37855143989589,11.491727575531
"D7.MAA000388.3_11_M.1.1","MAA000388","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-14.1891100978047,-36.0453546563905
"D7.MAA000439.3_10_M.1.1","MAA000439","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-8.26227925106531,-32.8970289598874
"D7.MAA000442.3_11_M.1.1","MAA000442","myeloid cell","CL:0000763","myeloid cell",-23.7344108043474,-24.08659976259
"D7.MAA000510.3_8_M.1.1","MAA000510","B cell","CL:0000236","B cell",-19.568715991607,-7.23713747395517
"D7.MAA000554.3_8_M.1.1","MAA000554","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",27.6752627053775,-4.93203149949795
"D7.MAA000556.3_9_M.1.1","MAA000556","T cell","CL:0000084","T cell",-26.1296413762558,-0.787259142319116
"D7.MAA000877.3_11_M.1.1","MAA000877","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",23.4277030659992,-8.8092026650562
"D7.MAA000914.3_9_M.1.1","MAA000914","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",27.7417529015421,5.01642721028958
"D7.MAA000934.3_9_M.1.1","MAA000934","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",36.0045416883369,-1.15540164537802
"D8.B000127.3_38_F.1.1","B000127","B cell","CL:0000236","B cell",-0.40108527100765,-2.07146832800994
"D8.B002954.3_56_F.1.1","B002954","myeloid cell","CL:0000763","myeloid cell",-1.8290977588488,27.3463267060745
"D8.B002955.3_56_F.1.1","B002955","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-7.34503433641671,-25.0252268482782
"D8.D043526.3_39_F.1.1","D043526","B cell","CL:0000236","B cell",-6.40827320862364,-3.77156680746562
"D8.D045058.3_39_F.1.1","D045058","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",26.6902023034639,1.01728209029985
"D8.D045064.3_38_F.1.1","D045064","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",32.4433125646845,7.95917296885846
"D8.D045067.3_38_F.1.1","D045067","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",20.9783903773327,-1.87558560090773
"D8.MAA000386.3_11_M.1.1","MAA000386","myeloid cell","CL:0000763","myeloid cell",5.55438079787903,36.6894996950232
"D8.MAA000388.3_11_M.1.1","MAA000388","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-6.92687161371147,-25.6372468503187
"D8.MAA000439.3_10_M.1.1","MAA000439","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-14.9916104577778,-34.3254702822429
"D8.MAA000442.3_11_M.1.1","MAA000442","B cell","CL:0000236","B cell",-11.5418962308446,-5.07830068022026
"D8.MAA000554.3_8_M.1.1","MAA000554","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",34.14545187919,16.2741070402456
"D8.MAA000599.3_8_M.1.1","MAA000599","myeloid cell","CL:0000763","myeloid cell",-12.7184796817955,4.86973988503761
"D8.MAA000877.3_11_M.1.1","MAA000877","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",22.5213201276192,-14.4625913026713
"D8.MAA000913.3_9_M.1.1","MAA000913","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",38.1620062294057,14.1040604656628
"D8.MAA000934.3_9_M.1.1","MAA000934","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",32.2888215825126,-11.5178948206813
"D9.B000127.3_38_F.1.1","B000127","myeloid cell","CL:0000763","myeloid cell",6.17205073764391,22.6360388620893
"D9.B002954.3_56_F.1.1","B002954","T cell","CL:0000084","T cell",-40.4107788727272,3.01851351654284
"D9.B002955.3_56_F.1.1","B002955","T cell","CL:0000084","T cell",-40.7230481963121,-4.08417801735697
"D9.D043520.3_39_F.1.1","D043520","myeloid cell","CL:0000763","myeloid cell",-2.1933500586827,23.0140830585878
"D9.D043526.3_39_F.1.1","D043526","B cell","CL:0000236","B cell",-8.012120867848,-8.70958092068251
"D9.D045067.3_38_F.1.1","D045067","natural killer cell","CL:0000623","natural killer cell",-42.5223149769404,6.58150054102108
"D9.MAA000386.3_11_M.1.1","MAA000386","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-8.59166741577701,-36.5915973908724
"D9.MAA000439.3_10_M.1.1","MAA000439","myeloid cell","CL:0000763","myeloid cell",8.71820718406827,12.9302557972516
"D9.MAA000554.3_8_M.1.1","MAA000554","myeloid cell","CL:0000763","myeloid cell",3.77261144823303,34.3393637116154
"D9.MAA000556.3_9_M.1.1","MAA000556","B cell","CL:0000236","B cell",-21.275010632269,-9.94433785306114
"D9.MAA000877.3_11_M.1.1","MAA000877","T cell","CL:0000084","T cell",-44.697196299485,-7.57030282419447
"D9.MAA000913.3_9_M.1.1","MAA000913","myeloid cell","CL:0000763","myeloid cell",-4.88439571789822,29.7239616661241
"E1.D043520.3_39_F.1.1","D043520","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",9.78190740610036,-17.4152750747455
"E1.D045058.3_39_F.1.1","D045058","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",20.4614313550149,-21.9773283182486
"E1.MAA000386.3_11_M.1.1","MAA000386","myeloid cell","CL:0000763","myeloid cell",8.67127076009244,40.5892269868114
"E1.MAA000388.3_11_M.1.1","MAA000388","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",4.51178181981058,-17.2418804440324
"E1.MAA000442.3_11_M.1.1","MAA000442","endothelial cell","CL:0000115","endothelial cell",-13.8942031289567,19.23167603118
"E1.MAA000510.3_8_M.1.1","MAA000510","B cell","CL:0000236","B cell",-6.9874241839447,-3.05892704848463
"E1.MAA000531.3_8_M.1.1","MAA000531","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",29.0086529313314,3.01780394206522
"E1.MAA000554.3_8_M.1.1","MAA000554","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-11.611874830486,-28.8772103377398
"E1.MAA000877.3_11_M.1.1","MAA000877","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",12.221252566552,-18.9338036583224
"E1.MAA000914.3_9_M.1.1","MAA000914","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",28.3209460557027,1.49787440334334
"E1.MAA000934.3_9_M.1.1","MAA000934","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",23.8261010956854,-7.74737061826603
"E10.B000127.3_38_F.1.1","B000127","myeloid cell","CL:0000763","myeloid cell",16.2747975946943,39.3566677475221
"E10.B001216.3_38_F.1.1","B001216","B cell","CL:0000236","B cell",1.58778794454136,-1.2687122182146
"E10.B001960.3_56_F.1.1","B001960","B cell","CL:0000236","B cell",-3.62313242394163,-2.83576147754646
"E10.B002314.3_56_F.1.1","B002314","T cell","CL:0000084","T cell",-33.0346820396535,1.16324003013705
"E10.D043526.3_39_F.1.1","D043526","B cell","CL:0000236","B cell",3.5067802906533,-2.15562025098487
"E10.D045058.3_39_F.1.1","D045058","natural killer cell","CL:0000623","natural killer cell",-34.756691806156,7.72152520655886
"E10.D045067.3_38_F.1.1","D045067","myeloid cell","CL:0000763","myeloid cell",0.992092676389157,23.390143729536
"E10.MAA000385.3_10_M.1.1","MAA000385","B cell","CL:0000236","B cell",-20.7274727555134,-10.1971364735258
"E10.MAA000386.3_11_M.1.1","MAA000386","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-12.231553134336,-36.6524318616575
"E10.MAA000388.3_11_M.1.1","MAA000388","myeloid cell","CL:0000763","myeloid cell",4.26607176012046,32.4923382858026
"E10.MAA000439.3_10_M.1.1","MAA000439","myeloid cell","CL:0000763","myeloid cell",-4.9309771640503,30.2348330926911
"E10.MAA000441.3_10_M.1.1","MAA000441","myeloid cell","CL:0000763","myeloid cell",11.4602828135491,10.5477059141574
"E10.MAA000442.3_11_M.1.1","MAA000442","B cell","CL:0000236","B cell",-16.0820920253434,-9.62335447058536
"E10.MAA000556.3_9_M.1.1","MAA000556","myeloid cell","CL:0000763","myeloid cell",-26.509883106998,-26.322695891046
"E10.MAA000877.3_11_M.1.1","MAA000877","B cell","CL:0000236","B cell",-10.0222580327173,-6.61931150378453
"E10.MAA000913.3_9_M.1.1","MAA000913","myeloid cell","CL:0000763","myeloid cell",15.7714182686175,35.177862304356
"E10.MAA000934.3_9_M.1.1","MAA000934","natural killer cell","CL:0000623","natural killer cell",-32.8944229340158,6.93230051571948
"E11.B000127.3_38_F.1.1","B000127","natural killer cell","CL:0000623","natural killer cell",-42.9104880587219,6.65629568926339
"E11.B002314.3_56_F.1.1","B002314","myeloid cell","CL:0000763","myeloid cell",4.78317075232732,32.9487155334116
"E11.B002707.3_39_F.1.1","B002707","B cell","CL:0000236","B cell",-22.8289890809474,-7.06248216727142
"E11.B002954.3_56_F.1.1","B002954","myeloid cell","CL:0000763","myeloid cell",12.5486707103792,15.5840924394355
"E11.B002955.3_56_F.1.1","B002955","natural killer cell","CL:0000623","natural killer cell",-36.4889672994759,7.17980878667997
"E11.D043526.3_39_F.1.1","D043526","myeloid cell","CL:0000763","myeloid cell",0.883594532807366,31.0765288645235
"E11.D045064.3_38_F.1.1","D045064","myeloid cell","CL:0000763","myeloid cell",16.8118797974482,28.4929429738007
"E11.D045067.3_38_F.1.1","D045067","B cell","CL:0000236","B cell",-5.73612955018599,-2.63848006532326
"E11.MAA000385.3_10_M.1.1","MAA000385","T cell","CL:0000084","T cell",-40.2110758605224,-2.65158440641203
"E11.MAA000386.3_11_M.1.1","MAA000386","mesenchymal stem cell of adipose","CL:0002570","mesenchymal progenitor",-5.60148306888065,-32.103208878742
"E11.MAA000439.3_10_M.1.1","MAA000439","myeloid cell","CL:0000763","myeloid cell",3.74595985841057,30.4797564094758
"E11.MAA000441.3_10_M.1.1","MAA000441","myeloid cell","CL:0000763","myeloid cell",9.87892728028757,8.48665690196581
"E11.MAA000554.3_8_M.1.1","MAA000554","B cell","CL:0000236","B cell",-17.0765709153922,-9.10241337144174
"E11.MAA000877.3_11_M.1.1","MAA000877","T cell","CL:0000084","T cell",-41.0493840763535,-3.24983583222289
"E11.MAA000913.3_9_M.1.1","MAA000913","myeloid cell","CL:0000763","myeloid cell",-30.2548331850011,-28.7788664447958
"E11.MAA000914.3_9_M.1.1","MAA000914","T cell","CL:0000084","T cell",-33.6113356349592,-0.412191135857392
"E11.MAA000934.3_9_M.1.1","MAA000934","T cell","CL:0000084","T cell",-39.5523762937597,-4.78231925129818
