"","plate.barcode","annotation","cell_ontology_id"
"H3.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I7.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I6.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J12.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K14.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L18.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J11.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K13.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L17.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M20.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O1.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P3.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M21.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H4.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I8.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J13.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K15.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L19.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M22.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O3.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P5.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O2.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P4.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L20.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N1.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O4.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P6.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H6.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H5.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I9.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J14.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K16.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I10.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H7.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I12.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J16.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K19.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J15.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L22.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N3.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O6.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K18.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L21.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N2.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O5.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P7.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P8.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H8.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I13.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J17.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K20.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M1.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N4.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O7.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P9.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O8.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P10.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H10.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H9.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I14.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J18.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K21.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M2.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N5.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I15.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H11.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I16.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J20.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J19.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L1.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M5.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K22.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N6.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O9.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P11.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N7.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H13.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I17.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J21.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L2.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M6.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O10.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N8.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O11.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P13.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P12.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I18.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"J22.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L3.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M7.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N9.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O12.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P14.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H14.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P15.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H17.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I20.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K2.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H16.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I19.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K1.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M8.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N10.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O13.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L5.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"H18.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"I21.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"K3.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M9.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"L7.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"M10.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N12.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"N11.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"O14.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"P16.MAA000590.3_9_M.1.1","MAA000590","microglial cell","CL:0000129"
"B16.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"I1.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"B17.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"I3.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"I5.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"C8.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"C17.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"D18.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"D7.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"A4.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"D19.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"A5.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"D22.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"A6.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"A8.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"E7.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"A10.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"E20.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"E22.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"A12.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"A14.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"G2.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"A15.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"G3.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"G4.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"G19.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"B5.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"G21.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"B8.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"B11.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"H3.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"H22.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"B12.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"M21.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N1.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N2.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O17.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N3.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O19.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N4.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O20.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"J3.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N6.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O21.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"J20.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N7.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"J21.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N8.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N11.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"J22.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"K20.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N12.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"P9.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"P11.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"L1.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N14.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"L4.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N16.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"L7.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N19.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"L19.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N20.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"P17.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"L20.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N21.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"P20.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"L21.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"N22.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"L22.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O2.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"M1.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"M2.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O8.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"M3.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"M7.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O9.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"M15.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O10.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O11.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"M18.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"M19.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"O14.MAA000591.3_8_M.1.1","MAA000591","microglial cell","CL:0000129"
"B20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"C3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"C2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"C5.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"A2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"C6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"A3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"C19.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"D1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"A4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"A12.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"A15.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"A18.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B9.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B12.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B11.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B15.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B16.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B18.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"B19.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"F7.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I5.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K14.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K15.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M5.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"F11.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N21.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I7.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K17.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N22.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"F16.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"F19.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I8.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K19.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M9.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"G1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I11.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M14.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"G2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I12.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K21.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M15.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P8.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"G3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I21.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K22.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M19.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"G4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I22.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P9.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"D3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"G11.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"J1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M21.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P11.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"D4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"G15.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"J2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"M22.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O8.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"D6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"G20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"J3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O9.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"D14.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P14.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L7.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P17.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"D18.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O10.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O11.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P18.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"J6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"E1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L8.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O12.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P19.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"J7.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"E3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L9.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"J12.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"E9.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L11.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H5.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"J17.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L12.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N5.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O14.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N6.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"E14.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H8.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"J22.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L13.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O15.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N7.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O16.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P22.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"P21.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"E20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H11.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L15.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N9.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O17.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K2.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L19.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N10.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O18.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"F1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H17.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"N12.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"O19.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"F3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K3.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"L20.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"H22.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"F4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"I1.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K4.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
"K5.MAA000592.3_9_M.1.1","MAA000592","microglial cell","CL:0000129"
