cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode,subsetA,subsetA_cluster.ids
M20.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,11.760084638999194,8.73552910782801,MAA000560,TRUE,1
M20.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,34.74510694660654,0.6066046127434833,MAA000561,FALSE,NA
M20.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-8.903788230907026,-20.756499538159634,MAA000564,FALSE,NA
M20.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-23.713869862744875,12.817093591942886,MAA000581,FALSE,NA
M20.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-18.41403817866993,-12.450494447654194,MAA000925,FALSE,NA
M20.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,2.7492682839231897,-20.81102655575798,MAA000926,FALSE,NA
M20.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,0.36231485938571656,-27.537701906185422,MAA000930,FALSE,NA
M20.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-15.032507589369276,-10.815412485171528,MAA000940,FALSE,NA
M20.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-15.476816979395746,-20.054386907894106,MAA000947,FALSE,NA
M20.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_39_F,15.00002591791113,16.201898253474845,MAA001894,TRUE,1
M21.B000404.3_56_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,F,3_56_F,8.18751010214133,-3.5723601094626067,B000404,FALSE,NA
M21.B000621.3_56_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,F,3_56_F,12.384882663202049,-23.944054764524168,B000621,FALSE,NA
M21.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,F,3_56_F,-15.713115804700822,-11.762620823777777,B003728,FALSE,NA
M21.MAA000424.3_11_M.1.1,Brain_Non-Myeloid,Cerebellum,brain pericyte,CL:2000043,NA,8,M,3_11_M,8.422068239340591,27.251061223270764,MAA000424,FALSE,NA
M21.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-9.639198893518113,1.941953741105569,MAA000550,FALSE,NA
M21.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,7,M,3_10_M,-0.1286905945808903,2.10337653453067,MAA000553,FALSE,NA
M21.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.708883450276383,-16.797808683534306,MAA000560,FALSE,NA
M21.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,M,3_10_M,-12.437651417073358,33.3366953149996,MAA000561,FALSE,NA
M21.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-14.495143394796262,-17.527490953704376,MAA000564,FALSE,NA
M21.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,31.971503208811775,-0.4975966481786429,MAA000581,FALSE,NA
M21.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-16.162101679302094,-16.699362575080357,MAA000925,FALSE,NA
M21.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,25.441545489118543,19.305279432382452,MAA000926,TRUE,3
M21.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_8_M,22.694871185079435,-16.89550792917133,MAA000930,FALSE,NA
M21.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-18.438505401289483,23.882045139293087,MAA000932,FALSE,NA
M21.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,F,3_39_F,2.320744235479095,21.78351363396145,MAA001894,FALSE,NA
M22.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,7,F,3_56_F,1.7954956923876852,1.7978444491620091,B003728,FALSE,NA
M22.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-8.006003419454792,-22.474119593055153,MAA000560,FALSE,NA
M22.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,M,3_10_M,8.42556886204458,26.735656273348983,MAA000561,FALSE,NA
M22.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,28.343564056008475,-2.665153231863524,MAA000638,FALSE,NA
M22.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,brain pericyte,CL:2000043,NA,8,M,3_9_M,8.248672534555238,25.98372965618229,MAA000926,FALSE,NA
M22.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,M,3_8_M,-6.330798239378105,35.44943917067272,MAA000930,FALSE,NA
M22.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_9_M,-22.60865383706989,19.409296559640346,MAA000947,FALSE,NA
M3.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-17.790688808634382,-14.489872225597678,MAA000560,FALSE,NA
M3.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,brain pericyte,CL:2000043,NA,8,M,3_10_M,6.634400104287041,26.423004052898747,MAA000564,FALSE,NA
M3.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-15.103003154883352,-1.293268293831088,MAA000581,FALSE,NA
M3.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,3.4581460402251314,0.19360703723467043,MAA000641,FALSE,NA
M3.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-19.661786964156093,-7.586601436114194,MAA000923,FALSE,NA
M3.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,brain pericyte,CL:2000043,NA,8,M,3_11_M,5.437214203489782,22.82418694241035,MAA000932,FALSE,NA
M3.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,F,3_39_F,-2.8456905390673137,-24.16922048439693,MAA001894,FALSE,NA
M4.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-0.8445620985730062,-26.716126107446357,MAA000560,FALSE,NA
M4.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,16.323537733799387,-17.2196483839511,MAA000564,FALSE,NA
M4.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-1.5506798635284846,-26.008875973784285,MAA000581,FALSE,NA
M4.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-13.936353417474985,-2.774489748632809,MAA000615,FALSE,NA
M4.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,M,3_9_M,-4.667121892302416,36.23171935162577,MAA000926,FALSE,NA
M4.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-21.26866831844707,19.079346144946914,MAA000932,FALSE,NA
M4.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,5.9594262127507704,3.91293095135756,MAA000935,TRUE,2
M4.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-11.494088975368694,-20.034866437422117,MAA000941,FALSE,NA
M4.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,brain pericyte,CL:2000043,NA,8,M,3_9_M,9.28311404606339,27.485802704969053,MAA000947,FALSE,NA
M4.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,F,3_39_F,10.197704089427491,-28.442413229897785,MAA001894,FALSE,NA
M5.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_10_M,18.636358976532964,-17.567871658083153,MAA000560,FALSE,NA
M5.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-20.741816955786362,14.967763769357605,MAA000564,FALSE,NA
M5.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,5.478691987369821,0.9423622897057281,MAA000641,FALSE,NA
M5.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,23.27275303800548,20.54198474185599,MAA000926,TRUE,3
M5.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_11_M,-6.119857491628904,33.67537327895175,MAA000932,FALSE,NA
M5.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_8_M,23.207252286887027,-17.453013759609068,MAA000935,FALSE,NA
M6.B003274.3_38_F.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,F,3_38_F,-4.564486979965646,2.6826467802714844,B003274,FALSE,NA
M6.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,7,M,3_10_M,5.495775462355773,3.577110218524516,MAA000560,FALSE,NA
M6.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,7,M,3_10_M,4.398232945171518,2.826625316456678,MAA000563,FALSE,NA
M6.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-12.654287281094353,-0.05585745222872746,MAA000564,FALSE,NA
M6.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-4.984045519172904,-25.19197365222651,MAA000615,FALSE,NA
M6.MAA000902.3_11_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_11_M,16.851964660701782,-16.990339576488335,MAA000902,FALSE,NA
M6.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,25.23529220916766,19.889071616382996,MAA000926,TRUE,3
M6.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,brain pericyte,CL:2000043,NA,8,M,3_11_M,6.398359376730674,25.873623601942704,MAA000932,FALSE,NA
M6.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,43.32642105858974,2.537759256198992,MAA000940,FALSE,NA
M6.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,10.210518379960847,5.109135546626197,MAA000942,TRUE,2
M6.MAA001894.3_39_F.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,1,F,3_39_F,-21.069859645498205,10.647150822484063,MAA001894,FALSE,NA
M7.MAA000563.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-16.206141723960364,-17.361688943103836,MAA000563,FALSE,NA
M7.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,17.23632590823077,9.896158012927383,MAA000564,TRUE,3
M7.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_10_M,14.51222712568973,11.166723581980166,MAA000578,TRUE,5
M7.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-19.259148666708235,-10.605342669513039,MAA000615,FALSE,NA
M7.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.500206016040659,-23.781317146815844,MAA000926,FALSE,NA
M7.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-8.37283997719981,-22.737850083723785,MAA000928,FALSE,NA
M7.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,brain pericyte,CL:2000043,NA,8,M,3_11_M,7.332874667085182,25.68588138994996,MAA000932,FALSE,NA
M7.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-10.800795734827984,-14.965039315405022,MAA000947,FALSE,NA
M8.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-11.559291476870358,-20.997956877057025,MAA000560,FALSE,NA
M8.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,13.195433993164059,10.565478135756877,MAA000564,TRUE,1
M8.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,0.37641342954439894,-29.925273676525848,MAA000615,FALSE,NA
M8.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,-4.8717373159730135,-27.112867676622077,MAA000923,FALSE,NA
M8.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,22.45511358014847,20.61787134389288,MAA000926,TRUE,3
M8.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-14.281185556328508,25.91381277986198,MAA000932,FALSE,NA
M8.MAA000940.3_8_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,18.689415699289484,17.028682294560202,MAA000940,TRUE,3
M8.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,neuron,CL:0000540,inhibitory neurons,9,M,3_8_M,45.02187654762789,0.9743305000000724,MAA000942,FALSE,NA
M9.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-1.997427296429379,-27.43006234018565,MAA000560,FALSE,NA
M9.MAA000902.3_11_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_11_M,-16.847470772110565,-1.1634316935347466,MAA000902,FALSE,NA
M9.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-15.063287464604478,-21.567556604734488,MAA000926,FALSE,NA
M9.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_11_M,-9.36312233893609,30.704610278122903,MAA000932,FALSE,NA
M9.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,-1.0137387656513965,-23.373250761248578,MAA000935,FALSE,NA
M9.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-7.782330593844925,1.8090137774582573,MAA000941,FALSE,NA
M9.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-4.8655608768335625,-14.967162595925062,MAA000942,FALSE,NA
N1.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-15.461070540225794,-5.850504680489891,MAA000560,FALSE,NA
N1.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-18.50833236099826,-13.948774403641124,MAA000581,FALSE,NA
N1.MAA000641.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,7,M,3_9_M,3.2281930295463592,-0.060870691059161104,MAA000641,FALSE,NA
N1.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_9_M,0.10392821097773738,-23.282984566452864,MAA000926,FALSE,NA
N1.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-13.554221771881517,-15.605495703328248,MAA000930,FALSE,NA
N1.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_11_M,-13.856227654645854,27.366053911804023,MAA000932,FALSE,NA
N1.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-2.3162370171469253,-10.89951849832746,MAA000942,FALSE,NA
N10.B001688.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_38_F,18.978530392845652,3.825788489667969,B001688,TRUE,4
N10.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_10_M,-7.872789555345553,34.40240300929021,MAA000553,FALSE,NA
N10.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,3,M,3_10_M,-7.850853650329905,-26.121351313678645,MAA000560,FALSE,NA
N10.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,brain pericyte,CL:2000043,NA,8,M,3_10_M,7.596460856290355,25.501025409713144,MAA000581,FALSE,NA
N10.MAA000638.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,28.16375487733987,-2.59001939075337,MAA000638,FALSE,NA
N10.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-19.41719235192191,-17.78701107394387,MAA000926,FALSE,NA
N10.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_11_M,-8.062436186570393,33.3348552740384,MAA000932,FALSE,NA
N11.B000404.3_56_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,F,3_56_F,-10.624175668103625,1.5830555033346574,B000404,FALSE,NA
N11.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-16.570048338869686,-2.847831399350488,MAA000550,FALSE,NA
N11.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,1,M,3_10_M,-15.854047020038522,22.88220385876575,MAA000553,FALSE,NA
N11.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,20.319211017243745,17.73123459100993,MAA000560,TRUE,3
N11.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-22.810077311304052,16.595710987864667,MAA000564,FALSE,NA
N11.MAA000578.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_10_M,28.990065570730135,-1.3160032393102463,MAA000578,FALSE,NA
N11.MAA000923.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte precursor cell,CL:0002453,NA,4,M,3_9_M,20.996058216251324,-16.896948311944126,MAA000923,FALSE,NA
N11.MAA000930.3_8_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-14.001427118366797,-14.015391919921937,MAA000930,FALSE,NA
N11.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_11_M,-4.726511210046618,34.67909992645614,MAA000932,FALSE,NA
N11.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-13.28726185722187,-14.990028235253822,MAA000947,FALSE,NA
N11.MAA001856.3_39_F.1.1,Brain_Non-Myeloid,Cerebellum,oligodendrocyte,CL:0000128,NA,0,F,3_39_F,-1.6678963021103148,-21.59217863399597,MAA001856,FALSE,NA
N12.B001688.3_38_F.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,F,3_38_F,-10.931126303303742,1.1044831798859782,B001688,FALSE,NA
N12.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,16.51979733002386,16.32716474985948,MAA000560,TRUE,1
N12.MAA000561.3_10_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,M,3_10_M,-10.900293517916882,31.05811791919577,MAA000561,FALSE,NA
N12.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-9.552789705642622,1.7169482179205167,MAA000564,FALSE,NA
N12.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-19.417026615795496,13.534735378005214,MAA000581,FALSE,NA
N12.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,Bergmann glial cell,CL:0000644,NA,2,M,3_9_M,8.039416022944396,3.767582241255301,MAA000928,TRUE,5
N12.MAA000932.3_11_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,0,M,3_11_M,-10.193826012192316,0.7367422174559923,MAA000932,FALSE,NA
N12.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_8_M,18.147551595808025,18.72237629925714,MAA000935,TRUE,3
N12.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-3.422058022946575,-11.841932414009902,MAA000942,FALSE,NA
N13.B003728.3_56_F.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,F,3_56_F,7.44228402115939,5.7052648652275,B003728,TRUE,2
N13.MAA000550.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_10_M,7.263436098006061,4.686191774225278,MAA000550,TRUE,2
N13.MAA000553.3_10_M.1.1,Brain_Non-Myeloid,Hippocampus,brain pericyte,CL:2000043,NA,8,M,3_10_M,8.82863197908391,26.837484200616917,MAA000553,FALSE,NA
N13.MAA000564.3_10_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-8.281119823482836,-5.616408229864694,MAA000564,FALSE,NA
N13.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,5,M,3_10_M,-8.726592157197997,32.45721512788642,MAA000581,FALSE,NA
N13.MAA000615.3_10_M.1.1,Brain_Non-Myeloid,Striatum,brain pericyte,CL:2000043,NA,8,M,3_10_M,9.610502574513047,27.435313567048084,MAA000615,FALSE,NA
N13.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,7.014034460788069,4.094747837026239,MAA000925,TRUE,2
N13.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,18.214493465852197,15.958712012590818,MAA000926,TRUE,3
N13.MAA000935.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,oligodendrocyte,CL:0000128,NA,3,M,3_8_M,-0.7185464346820797,-29.506720150320795,MAA000935,FALSE,NA
N13.MAA000941.3_8_M.1.1,Brain_Non-Myeloid,Hippocampus,endothelial cell,CL:0000115,NA,5,M,3_8_M,-8.13412508790219,32.77347299957137,MAA000941,FALSE,NA
N13.MAA000942.3_8_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_8_M,-3.931718561559569,-11.252817838199547,MAA000942,FALSE,NA
N13.MAA000947.3_9_M.1.1,Brain_Non-Myeloid,Hippocampus,astrocyte of the cerebral cortex,CL:0002605,NA,2,M,3_9_M,14.341906191205261,7.459460719502447,MAA000947,TRUE,2
N14.MAA000560.3_10_M.1.1,Brain_Non-Myeloid,Cortex,oligodendrocyte,CL:0000128,NA,0,M,3_10_M,-8.894017309752059,-15.548137330029654,MAA000560,FALSE,NA
N14.MAA000581.3_10_M.1.1,Brain_Non-Myeloid,Cerebellum,endothelial cell,CL:0000115,NA,1,M,3_10_M,-20.87844791936956,19.317217298962245,MAA000581,FALSE,NA
N14.MAA000925.3_9_M.1.1,Brain_Non-Myeloid,Striatum,oligodendrocyte,CL:0000128,NA,0,M,3_9_M,-9.487222445707955,-23.91283387976484,MAA000925,FALSE,NA
N14.MAA000926.3_9_M.1.1,Brain_Non-Myeloid,Cortex,endothelial cell,CL:0000115,NA,5,M,3_9_M,-6.647178453452162,34.522115450348565,MAA000926,FALSE,NA
N14.MAA000928.3_9_M.1.1,Brain_Non-Myeloid,Cerebellum,neuron,CL:0000540,excitatory neurons and some neuronal stem cells,6,M,3_9_M,28.499233666710037,-2.266946679926239,MAA000928,FALSE,NA
