"","plate.barcode","cell_ontology_class","cell_ontology_id","free_annotation","tSNE_1","tSNE_2"
"H14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-25.8170161564836,-1.13680781251888
"F21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",0.114379925552261,-29.3979710480904
"J17.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",18.9065126652403,15.2745091379087
"L2.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.9651500164259,1.06551808977828
"M10.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",29.3783057856789,14.0620348688096
"H15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-31.2921663401494,-2.00022621408395
"A17.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",18.9915067479984,-28.5100087084145
"C9.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.6968766578252,7.00453401961738
"F22.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",2.16256750554614,-30.8830770431946
"J18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",11.539863784127,1.97323322961155
"H18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",12.6056164490072,2.14381789728176
"L3.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",21.4638446561149,9.7636658058991
"M11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-21.2235270562773,30.8390765561794
"J19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",11.255207188338,12.6430953249123
"C10.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",21.027579005656,7.77338673208155
"E6.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",24.6684994789617,15.4270732738269
"H19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.4278721400872,10.9274510179665
"J21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-0.187377353683317,-24.8227939338601
"L5.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",11.4984350103771,5.4886201737608
"L6.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",17.6605128156418,12.2191089238416
"M14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-20.2688910599682,23.8605521184595
"M12.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-29.7694114959824,-0.672077129441865
"E7.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",16.133731021358,9.09435404911808
"H20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.3358393685213,-0.769240016362483
"J22.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-2.54225439415078,-32.2232662773706
"L7.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",16.6628373720183,6.56233818505943
"M15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-18.4020059048753,26.4868154345239
"C11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-21.6428286834904,-1.23629686097262
"M16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.4019121641435,-1.1258190110655
"A20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.6099031833952,8.68257693458949
"C15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-25.3212877388112,-3.77803689177087
"E8.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",15.0997141928284,10.1857457594305
"G3.B002309.3_57_F.1.1","B002309",NA,NA,"Krt negative Itgb3+ Vim+",20.3249700585542,-18.1476065956793
"H21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-13.0545577312972,-17.3601389035662
"K1.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",20.7242743964828,8.83427115590911
"L8.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",7.37970135440722,-1.45526115832705
"A21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-3.93246529949697,-30.7984868258895
"A22.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-17.4885632555292,-17.6338436033477
"C17.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.6704349515267,-0.817452807174386
"E12.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-28.0364715088389,2.53509026229085
"C16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.6513831461112,3.7904092378026
"G5.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",19.3966357595899,-27.9018972278019
"I2.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.690431818672,-0.938872445224206
"K3.B002309.3_57_F.1.1","B002309",NA,NA,"Krt negative Itgb3+ Vim+",20.5412128274908,-18.2118864861933
"E11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-13.8745276231073,2.13353695232498
"G4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",5.38790755803472,17.098482491103
"I1.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",15.4002368313665,5.57714356913301
"K2.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",11.5373067875854,5.66543917124425
"L10.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",18.3690667684046,-27.327075503573
"M17.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",16.6492205998895,-4.09397309412439
"L11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-21.4895743268366,30.7043400890088
"B1.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",28.4143662862396,7.32429153587879
"C18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",17.5552072391448,-4.485343449104
"E13.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-19.7785932473728,1.24228868055024
"G11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-22.8477298608536,-1.62797281653991
"I5.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.796576201521,12.4195818623422
"K4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.376446380296,3.94603468053624
"M19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.4702509671553,2.17597586331778
"L12.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-18.9577882231807,2.40757424707695
"E14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-31.4450232238768,-0.699294142323949
"G13.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-30.7488694294349,0.951603230676216
"I6.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",22.8767590828579,14.6936870614997
"K5.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",26.9966350541063,8.03946675202281
"L13.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-21.7875928196222,4.27319777750994
"B2.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",18.0315024340345,-27.9086943361932
"C19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",23.7694018019544,-7.9233667401717
"I12.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-21.9073608874199,0.564402790354533
"K6.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.4150703603585,5.98011384464911
"L14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-28.3272834633613,3.29910442619043
"B3.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",28.9233703573988,8.56796455700085
"C20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",28.7297888479475,7.18893457304315
"E16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",11.0886432644438,1.46711804681841
"G14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-31.3518241599096,-0.702404463770164
"E18.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",18.3309422435057,-27.9325958077504
"G16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",15.8046040826468,6.27612111154484
"I14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-28.4287006608733,-0.443484481096405
"K8.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",19.6567109210017,13.7414415150479
"L15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-24.723508639548,0.339985150010465
"A2.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",26.4200801643856,14.2138486517455
"B7.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",17.4281285766102,8.39818432806426
"C22.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-5.58404462865921,-29.8050494659562
"B9.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.4984996803119,21.3056413889454
"E19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.0041206613415,2.75446357027497
"G17.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",21.5376003003571,6.27145327707301
"I15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-20.9081809724138,-3.12219798582842
"K9.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",11.9857377252006,18.9265150536941
"L16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",8.84942185626516,3.40061485927389
"A3.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",8.4127493629822,3.54584759672924
"B10.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",-1.75433296449714,-4.98671853136192
"D3.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.0697821771946,2.2217005159096
"E21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",1.05887290279234,-34.2820788479667
"G18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",25.0190677157386,-7.40278389165155
"I16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",15.8817951555064,-2.56657344193779
"L18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",25.5184198711427,12.7141438255602
"A5.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",29.0016111199664,13.3221122121335
"B14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-20.2643496952268,4.84656173049932
"D4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.2693446166811,0.771384685087825
"F1.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",22.0927388852262,-5.26485288278923
"G19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",7.33723921576346,-8.87060408571215
"A6.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",19.471831365791,-27.409624062213
"B15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-15.6045900859277,29.265042394768
"I18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",7.88003046822164,3.15557702498582
"K11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-22.5317885497705,26.6030349528865
"L19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",23.7772826555265,8.10615087233217
"D5.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.4953242520928,7.326726232901
"K13.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-20.4095656463737,25.0590891382968
"L20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",12.6180580544575,4.15873950797367
"F2.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",17.6527780328293,-26.8761356770782
"G20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.993087892812,5.89421317367849
"I19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",28.9872825959068,7.07711143077485
"D8.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",21.4327039451058,8.92311657232544
"F4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.3406483952719,3.48889396144745
"G21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-0.350419106061481,-24.8314633482984
"I21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-1.42166699896123,-31.7963440594747
"K14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-17.7192577854665,24.1106936049026
"L21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-2.94914665588065,-28.5835830584947
"B18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",12.95493029685,5.3382812982637
"A8.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",24.9725942224248,5.14916914985688
"B19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",26.1689393574779,2.94746087870604
"D11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-31.0895885639784,-1.82624871267697
"F5.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",12.8934087285807,12.4865530752685
"G22.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-5.64351265718098,-29.2676459146103
"J1.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",25.9610188860438,-7.04474511023254
"A9.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",3.3862713263028,7.96535833072126
"B20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",15.2191736444058,2.9626004696384
"D13.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-24.927132014764,-0.185028105515519
"F6.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",8.49011209748571,12.6329519142477
"K16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",18.19831634934,-5.31752390099558
"J4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",9.16891867659043,6.03078697331126
"K17.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",25.6640797864187,12.7693992836867
"L22.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-4.66285066312717,-26.9179192679237
"M1.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",22.5180513250269,-6.9193812374875
"B21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-7.39048922223691,-24.6827031499243
"D15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-16.5954086954401,-1.61657200309792
"F9.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",24.8407924041369,8.09790418489938
"H4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",23.9126199843572,-7.86481981980199
"J5.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",20.856664100351,-5.37986279130268
"K18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",11.7768705942131,3.13460575570073
"M2.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.1195690018449,14.1117689219298
"A11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-16.9568714796276,25.6965826351042
"B22.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-9.30861585265085,-28.3259085778872
"D17.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",18.0668957538196,-24.7071073782602
"F12.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-29.3101134758911,-2.31001357086739
"H6.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",9.87372574220285,3.7825944053424
"J6.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",26.8347193422014,14.319572967327
"M4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.7907548919207,12.0560025414864
"N16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.5756368185243,3.09998074517612
"N17.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.1046988980844,1.86022364543402
"P7.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.6847892059371,11.5056861725817
"N19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",2.56057377507034,9.27185182964939
"P8.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",23.8054077338789,-7.98498679180254
"N20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",7.70908286746775,8.82305564030115
"P9.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",6.18678938392145,3.60539760943583
"N21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",0.276194260292828,-27.7804435846873
"P10.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.833985371557,9.11383479647101
"P12.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-21.4553744057634,-1.33052612566309
"N22.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-17.2150740771182,-20.8295849617337
"O1.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",10.4755099006515,15.3034984336357
"P13.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-19.9931566218867,24.8935705556217
"O3.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",23.1133121248065,12.5606143765211
"O4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.8869149830579,8.6470907260162
"P14.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-16.6398489478559,26.0379492534423
"P15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-19.6317346516437,1.81352916629875
"O6.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",12.4727535813089,4.14790941626314
"P16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",16.7792115855084,11.9053076697524
"O7.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",17.5398811818497,9.33195018599622
"P17.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",6.75153936613539,2.33362505533148
"O9.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",5.02333391394584,5.99652342390365
"P19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",12.4815379268787,3.53357205563642
"M21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-4.80874013106936,-27.7961630598976
"O13.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-31.9524504516239,0.183606337478739
"M20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.8259665999654,-5.30407437515045
"O11.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-15.2707814344931,6.15740437091941
"P20.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",12.7382902860614,3.53658468249025
"P21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-10.7862501707738,-21.0308019165392
"O15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-16.576774320815,27.337998095101
"O16.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.2307519467205,2.85887193302201
"N2.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.8433506357465,4.85603232200721
"O17.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",17.3937428022441,-1.41519779803742
"N4.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",14.2218294599477,-0.336345495795376
"O19.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.7429034039497,6.02117194439548
"O18.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",16.0696001596541,6.33906146882647
"N5.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",27.820071710843,13.3707851196079
"O20.B002309.3_57_F.1.1","B002309","endothelial cell","CL:0000115","endothelial cell",18.6825337821289,-28.1544911962482
"N8.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",6.3828597782923,9.83410652917795
"O21.B002309.3_57_F.1.1","B002309","stromal cell","CL:0000499","stromal cell",-0.802021813400842,-29.8355695541371
"N13.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-18.3564986590612,26.5796695650882
"N12.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-18.4408047065457,25.5894845792144
"P1.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",13.7730662194177,9.6645786033821
"N15.B002309.3_57_F.1.1","B002309","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-16.0064832644515,28.1440001538676
"P3.B002309.3_57_F.1.1","B002309","basal cell","CL:0000646","basal cell",-1.9575894917576,-5.02811843702426
"A11.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-25.7077388848621,0.539774884229007
"B13.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-14.0937930251709,3.92767794688755
"I21.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",12.5180775855006,-9.66568173329068
"K1.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",18.8001481379464,-2.01161099438223
"L6.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",27.673153265166,-0.229420979009427
"M10.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",13.3355503550374,-4.85692644942072
"N16.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-5.80862609719957,-34.623740721191
"O18.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-5.55888285724435,-29.2918469528672
"C18.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-4.18633713337801,-24.4942013986249
"E4.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",-0.156711682937437,19.8436417482189
"F7.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",10.082384283139,-3.55043135201921
"G11.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-21.6470068802313,7.01232666236486
"H17.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-18.3716632642107,-16.7974716743168
"A12.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-19.4762269577284,9.03182136578049
"H18.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-4.08881345532664,-34.16307790125
"I22.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",13.3122480716401,-4.63497354800302
"K2.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",8.81662551977163,-2.34228636265439
"L7.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-18.3484212504044,29.5129829947005
"M11.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-30.3693820217333,0.431346185531143
"O19.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-10.4276702646118,-28.761026395897
"B14.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-26.8584702678866,0.514458519928693
"E5.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",5.6582002319963,11.9255202478559
"F8.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",8.28035400800239,-15.5938524316417
"G13.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-30.353893782162,0.178030717108511
"A13.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-24.8090049469486,7.46410140773874
"H19.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-8.16084877809376,-24.9420163214774
"J1.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",17.7924690997103,-3.3667695187066
"L8.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",29.0832466853138,-1.36051011272753
"M12.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-25.9010690171408,0.584120161382354
"N18.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-8.47011289019019,-29.2840883552369
"O20.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-16.9741864562029,-19.0423532047223
"B15.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-23.3616377639734,0.466816190328095
"C20.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",1.23610356567558,-14.7211897769458
"E6.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",9.76397873547065,-7.02173632987005
"F9.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",21.343730689967,11.5774328036388
"G14.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-20.1480021706911,27.2015767109769
"A14.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-30.0910844523824,-0.54927875156453
"L9.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",16.5646344692679,-5.01987148361784
"M14.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","luminal progenitor",-24.2564404686029,6.45523941510616
"N19.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-6.83196278533701,-25.9077376662297
"O21.B002432.3_38_F.1.1","B002432","basal cell","CL:0000646","basal cell",21.3655208491437,-8.47183481537137
"A15.B002432.3_38_F.1.1","B002432","luminal epithelial cell of mammary gland","CL:0002326","mature luminal cell",-19.2481163577767,29.4413105951104
"B18.B002432.3_38_F.1.1","B002432","stromal cell","CL:0000499","stromal cell",-0.415991075113437,-37.2788488909377
