"","plate.barcode","annotation","cell_ontology_id"
"K14.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"L19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N2.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"O4.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P9.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B13.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"C15.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"D20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"J8.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L20.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"N3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O6.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P10.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B14.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"A13.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"C16.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"D21.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"G14.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"C17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K16.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N4.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O7.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P11.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"D22.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"A14.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"G15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"J9.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B16.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N5.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"O8.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P12.B001750.3_38_F.1.1","B001750","myeloid cell","CL:0000763"
"A15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"C18.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"C19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E1.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"G16.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H22.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"J10.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K18.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"E2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N6.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O9.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P13.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"A16.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"B18.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"C20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"F11.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"E3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"F12.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"G17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I1.B001750.3_38_F.1.1","B001750","myeloid cell","CL:0000763"
"J11.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K19.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"M4.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"G18.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"A17.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"B19.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"C21.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E7.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"F15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"G19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"J13.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"J12.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M5.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N7.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O10.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"A18.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"C22.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E8.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"F16.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"G20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I4.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"J14.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L1.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M7.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K22.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"N9.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"O12.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M6.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N8.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"O11.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P16.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"I5.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"J15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M8.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N10.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"O15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P18.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"A20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B22.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"D2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"A19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B21.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"D1.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E9.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"F17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"G22.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E11.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O16.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"A21.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"C1.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"D3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"F19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E13.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"F20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H1.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I8.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"J18.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M9.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N11.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I11.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"A22.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"C2.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"D4.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"E14.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"F21.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I12.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"J20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"J19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L5.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M11.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L4.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M10.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N12.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"O17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O18.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"P21.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B1.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"N13.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"C3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"D5.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E16.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"F22.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"J22.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"L6.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"M12.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N14.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H6.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"I13.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O19.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"C4.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"D6.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"E17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H7.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I15.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"K1.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L7.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"G1.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M13.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N15.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O20.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E18.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"G2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H8.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"I16.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K2.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L8.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"B3.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"C5.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"D7.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"M14.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"O21.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"N16.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"B4.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"E19.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"G3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H9.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K3.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L9.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"C6.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"M15.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"N17.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"D8.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"O22.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"B5.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"C7.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"D9.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"E20.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"G4.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"H10.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"I18.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"K4.B001750.3_38_F.1.1","B001750","B cell","CL:0000236"
"L10.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"M16.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"N18.B001750.3_38_F.1.1","B001750","T cell","CL:0000084"
"P1.B001750.3_38_F.1.1","B001750","myeloid cell","CL:0000763"
"A21.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"C6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A22.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"C8.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"E8.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"E6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"C9.MAA000508.3_9_M.1.1","MAA000508","myeloid cell","CL:0000763"
"E12.MAA000508.3_9_M.1.1","MAA000508","myeloid cell","CL:0000763"
"B2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"C18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"E22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"C19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"F1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B4.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"C22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"F2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B5.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"F3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A4.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"F4.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B7.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"D3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"F7.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A5.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B8.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D4.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"F12.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A7.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B10.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D5.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"F21.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"A8.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B12.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D7.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"G1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A10.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A9.MAA000508.3_9_M.1.1","MAA000508","myeloid cell","CL:0000763"
"B13.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D10.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"G2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B15.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D16.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"G3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A11.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"G4.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"A12.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"B19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A13.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"B20.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D20.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A14.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"B21.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"D21.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A15.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A16.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"C1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"E1.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"B22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"D22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A17.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"C2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"E2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A18.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"C3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"E3.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"A19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"C4.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"E4.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"I10.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"A20.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"C5.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"E5.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"L4.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"O3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P8.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"M16.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L5.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"M17.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O5.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"P9.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"I12.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P10.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"I18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P11.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"I20.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L7.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M20.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O8.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"J1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L11.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M21.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"O9.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"P12.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"J3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L14.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"J2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L12.MAA000508.3_9_M.1.1","MAA000508","myeloid cell","CL:0000763"
"M22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O10.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P13.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"J4.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N2.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"O12.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O11.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P15.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P14.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"J5.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N4.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O13.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"P16.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O14.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P17.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"J12.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L20.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N5.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"J14.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"L21.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"N6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O15.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M1.MAA000508.3_9_M.1.1","MAA000508","myeloid cell","CL:0000763"
"N7.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"J20.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O16.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"J22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M2.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"N8.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O17.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"P20.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P21.MAA000508.3_9_M.1.1","MAA000508","myeloid cell","CL:0000763"
"K2.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N9.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"K3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M4.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"N11.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"O19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"K4.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M5.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N12.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O20.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"G18.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"K5.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M6.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N14.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O21.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"H1.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"K7.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M7.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N16.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"O22.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"H3.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"K9.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M8.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"N18.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"P1.MAA000508.3_9_M.1.1","MAA000508","T cell","CL:0000084"
"H10.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"K19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"M9.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
"N19.MAA000508.3_9_M.1.1","MAA000508","B cell","CL:0000236"
