"","plate.barcode","annotation","cell_ontology_id"
"O20.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M10.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N17.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"O22.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P1.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"M12.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"N18.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M15.MAA000496.3_10_M.1.1","MAA000496","leukocyte","CL:0000738"
"N19.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"P2.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"M17.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"N20.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"P3.MAA000496.3_10_M.1.1","MAA000496","stromal cell","CL:0000499"
"A2.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B4.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"D13.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A3.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B5.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"C10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D14.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"A4.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B6.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C11.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B7.MAA001865.3_38_F.1.1","MAA001865","8","8"
"C12.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D16.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A6.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"B8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C13.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D17.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A7.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B9.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"C14.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"D18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A9.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"B11.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"D20.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C17.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D21.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B13.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A11.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D22.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A12.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"C19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E1.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B17.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C20.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A13.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E2.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A14.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B18.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"C21.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E3.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C22.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"E4.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"A16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"B20.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E5.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"A17.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B21.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"D2.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E6.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"A18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B22.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"D3.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E7.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C1.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"D4.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"E8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C2.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A20.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"C4.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"A21.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"D6.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B1.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C6.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D9.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"C7.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D11.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F21.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H1.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J13.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"K19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L22.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N10.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"O18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"A1.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"B3.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"C8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"D12.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J14.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"K20.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M1.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"N11.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"F22.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H2.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I6.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"O20.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"E18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G2.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E17.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H4.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"I8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J16.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"H3.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"I7.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"J15.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"K21.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"M3.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N13.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K22.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"E19.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"G3.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"H5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"I9.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"J17.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L1.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M4.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N15.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"O22.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N14.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"O21.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H6.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I11.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J18.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"L3.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"M6.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"P1.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E20.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G4.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H7.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"I14.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J19.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"L4.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"M8.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"N17.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"P2.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E21.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"G5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M9.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N20.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"P3.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"F1.MAA001865.3_38_F.1.1","MAA001865","8","8"
"E22.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"G6.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H8.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J20.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G7.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F3.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G8.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"H10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"I18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J22.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L7.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H9.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"I16.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J21.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"L6.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M13.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"N21.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"P4.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M14.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"F4.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G9.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"H11.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I19.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"K1.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"L8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N22.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"P5.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"M15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H13.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"I20.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"O1.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"K3.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L9.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M16.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"P6.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"O2.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"F6.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"G11.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H14.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I21.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K4.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"P8.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"O3.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"P9.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"I22.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L11.MAA001865.3_38_F.1.1","MAA001865","8","8"
"M19.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"O4.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"P10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G12.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M20.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"O5.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"P11.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F9.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"G13.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H16.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J1.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K7.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"P12.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F11.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"F10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J3.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"G14.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H17.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"J2.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"K8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L13.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"M21.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"O6.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K9.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F12.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G16.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"H19.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"J4.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"L14.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L15.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"M22.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"O9.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"P14.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"N1.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"F14.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G17.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H20.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"O10.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"J6.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"K11.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"P16.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N2.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"H21.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"J8.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"O12.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"P17.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K12.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"E11.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L17.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"F16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"N3.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"O13.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"P18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"P19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"I1.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"J9.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K14.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"L18.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N4.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"O14.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E12.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"O15.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"P20.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F17.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E13.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"F19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G20.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"I2.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J10.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K16.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L19.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N7.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"G21.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"E14.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"I3.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"F20.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"G22.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I4.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J11.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"K17.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"L20.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"N8.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"O16.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"P22.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"J12.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"K18.MAA001865.3_38_F.1.1","MAA001865","leukocyte","CL:0000738"
"L21.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"N9.MAA001865.3_38_F.1.1","MAA001865","stromal cell","CL:0000499"
"O17.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"A2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B7.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E1.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"F11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B8.MAA001867.3_39_F.1.1","MAA001867","endothelial cell","CL:0000115"
"C14.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"E2.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F12.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H7.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H6.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"I14.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I15.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A4.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C15.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E3.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F13.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H9.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"I16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"H10.MAA001867.3_39_F.1.1","MAA001867","epithelial cell","CL:0000066"
"I19.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A5.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B10.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"C16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"E4.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"F16.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A6.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B11.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"A7.MAA001867.3_39_F.1.1","MAA001867","stromal cell","CL:0000499"
"B12.MAA001867.3_39_F.1.1","MAA001867","leukocyte","CL:0000738"
