cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
I10.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,2.534599360210242,20.62277871966926,B000610
I10.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,4.770587559440905,25.829695727990647,B002764
I10.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,F,3_39_F,12.40065336100382,15.304719523022948,B002771
I10.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-9.930706182133117e-4,-32.3747418536498,D042253
I10.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,17.61769212192486,3.32358228163281,MAA000487
I11.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,-2.9809554391771003,21.746152070298578,B000610
I11.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,F,3_39_F,22.138152468046183,2.0797237631038743,B002771
I11.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-6.488568021601819,-24.819525503402243,D042253
I11.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,12.699891861619076,4.332917124417441,MAA000487
I12.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,-0.013704762531266297,18.551208069963927,B000610
I12.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,F,3_39_F,12.374258630742904,16.433859746973898,B002771
I12.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-3.74353710957092,-33.35273937129356,D042253
I12.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,13.647977140534083,5.359218888588518,MAA000487
I13.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,5,F,3_56_F,-6.329821882330513,-10.624061471794086,B000610
I13.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,6.537400276708725,-28.863267280503766,D041914
I13.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-28.26636607111263,-5.262400906209009,D042253
I13.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,16.501604638274436,8.133436009724358,MAA000487
I14.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,5,F,3_56_F,-4.419874442319746,-7.226286248515957,B000610
I14.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,6.455818214245641,26.503944123650832,B002764
I14.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,F,3_39_F,26.398796579152933,3.459287574493514,B002771
I14.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,-7.744956509662514,-29.11967005530629,D041914
I14.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,3.5410651935472646,-29.15883722240357,D042253
I14.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,22.613678657818305,8.94058250899689,MAA000487
I15.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_8_M,7.982006272274542,11.587882332284691,D041914
I15.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,9.38166384003726,7.761085856154603,D042253
I15.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-3.169267687799397,10.974575014975951,MAA000487
I16.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,F,3_56_F,-18.426845043017433,7.796305220223576,B000610
I16.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_8_M,7.3833736727637165,13.884266416395995,D041914
I16.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,20.411237162436475,10.251865245054027,D042253
I16.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,11.091650896645316,0.9704230375819108,MAA000487
I17.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,F,3_39_F,4.019031530367687,3.788969457553742,B002771
I17.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_8_M,5.449119093539418,12.500686209041179,D041914
I17.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,23.9137617195545,9.287916680459594,D042253
I17.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,3.599587445687859,4.916448730159216,MAA000487
I18.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,4.466711113857974,25.573003750828093,B002764
I18.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_8_M,8.495108956713823,13.289697900251062,D041914
I18.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,4.510499713728814,9.533454273636153,D042253
I18.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,7.749987034819142,8.105564889225102,MAA000487
I19.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,3.3427501912298703,28.5263695648376,B002764
I19.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,4,M,3_8_M,22.437043438540368,16.864046517123853,D041914
I19.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,22.485253096979967,5.895434424351711,D042253
I19.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-3.853487512898655,5.303770823956599,MAA000487
I2.B002764.3_38_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,5,F,3_38_F,-7.955762837193443,-8.80575499328934,B002764
I2.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-22.31634407433851,1.400729615572198,D041914
I2.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-27.38170105489314,3.5908686876532907,D042253
I2.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_10_M,-10.912236582124459,-28.42684093143905,MAA000487
I20.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,1.735881449847396,27.742680763220424,B002764
I20.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,4,M,3_8_M,23.515151941928043,15.782010744646064,D041914
I20.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,18.634403847157113,10.321097929851762,MAA000487
I21.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,2.394657451426259,22.871031888947954,B002764
I21.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,4,M,3_8_M,20.18067101608927,17.29727316345832,D041914
I21.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_9_M,-1.6453991448450676,9.052695954666577,D042253
I21.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-3.8842725051820928,4.693032128052671,MAA000487
I22.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,4,M,3_8_M,24.77830956584845,22.409159775590652,D041914
I22.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,15.41737227971681,4.911377934517906,D042253
I22.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,0.7770121613678106,8.336865113774001,MAA000487
I3.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,F,3_56_F,-18.816606107443203,8.267406905502307,B000610
I3.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,-1.306142402138341,-20.719828804421457,D041914
I3.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-10.101339237941769,-24.289214270122475,D042253
I3.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_10_M,-26.112000559437146,-2.04629759033363,MAA000487
I4.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,-6.947595154112358,-19.168943087192048,D041914
I4.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-28.526071342361256,5.288265876519821,D042253
I4.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_10_M,-24.586372417647265,-8.535546901600048,MAA000487
I5.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,11.844452415371867,20.167847959367922,B000610
I5.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-18.936052833638193,2.4974860025905183,D041914
I5.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-28.399410359004296,-1.8007325071245461,D042253
I5.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_10_M,2.041627838167201,-29.398707165835827,MAA000487
I6.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,-2.1740430815292315,19.81836479861768,B000610
I6.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-24.134723003533978,5.429327974475079,D041914
I6.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-26.75605857749333,2.1795203242602676,D042253
I6.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_10_M,-30.04716311756817,1.7501076141253988,MAA000487
I7.B002764.3_38_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,5,F,3_38_F,5.807415739418234,-12.57739820810408,B002764
I7.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-19.53703332671317,0.46415376375019207,D041914
I7.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-10.548161968041125,0.8580359171430278,MAA000487
I8.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,6.6996891156100435,-29.76190139866223,D041914
I8.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-4.6698204151255,-31.325110823461014,D042253
I8.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,20.691465673128,8.41919245358061,MAA000487
I9.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,3.940269233679045,19.991452505984217,B000610
I9.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,-3.7268628123935326,-23.744904976702514,D041914
I9.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,0.4808459037107856,-32.55600261113407,D042253
I9.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,16.49178569017374,2.3661766642226114,MAA000487
J1.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,F,3_56_F,7.448622321777998,-20.814165828184105,B000610
J1.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-18.58686988739714,6.774443846187462,D041914
J1.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-29.927807219889647,-5.930362825658616,D042253
J1.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_10_M,-8.537686814936336,-29.117669142115904,MAA000487
J10.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,F,3_39_F,14.278835383861878,9.001860097803315,B002771
J10.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,5.485363587627327,-30.018171018451703,D041914
J10.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-4.086933495701656,-30.509719093097825,D042253
J10.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,25.856731812937333,3.4189270695858998,MAA000487
J11.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,7.463802524994471,28.312169117578236,B002764
J11.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,2.618543177801126,-31.581142674401182,D041914
J11.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-6.358951907942924,-25.640925654704755,D042253
J11.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,26.319986541048173,3.923624841045405,MAA000487
J12.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,-2.8795137093696397,22.525812325665928,B000610
J12.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,7.096724483717678,28.380767558284422,B002764
J12.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-26.537046342460627,-8.185550715622295,D042253
J12.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,22.63476366515814,3.440464123206722,MAA000487
J13.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,5,F,3_56_F,-4.65774323227265,-5.809165277692399,B000610
J13.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-19.49301859350329,2.6798024839274754,D041914
J13.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-8.760481882142068,-21.36629168606644,D042253
J13.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,18.178826762715826,5.714936546782455,MAA000487
J14.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,F,3_56_F,-5.99429436624738,-15.852131807134487,B000610
J14.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,F,3_39_F,11.79526168150499,13.621529809468557,B002771
J14.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,3.2738981664101163,-27.69229265185156,D041914
J14.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-6.576494227100465,-25.071797905102628,D042253
J14.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,4,M,3_10_M,23.976019584575248,12.654435969330883,MAA000487
J15.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,F,3_56_F,-18.807171266689224,8.423030973155834,B000610
J15.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,3.1893662104758964,30.35014429252518,B002764
J15.B002771.3_39_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,F,3_39_F,4.724826121905647,-29.022340517525446,B002771
J15.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,4,M,3_9_M,27.311571439031674,17.54442294905009,D042253
J15.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-3.9131175998217707,4.798950832578489,MAA000487
J16.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,F,3_56_F,3.42133201259924,-22.72504690092817,B000610
J16.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,4,M,3_8_M,21.535115348029805,11.610042918937365,D041914
J16.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,3.8798645002332717,7.248426318081453,D042253
J16.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-3.504390997531846,12.836518737640215,MAA000487
J17.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,2.949207259954894,30.80091801321808,B002764
J17.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,F,3_39_F,11.346715755403793,17.17018535789951,B002771
J17.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,15.4745624382936,5.670949150563206,D042253
J17.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,5.293856950307962,8.342737100268272,MAA000487
J18.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_8_M,-3.7686894620773477,14.508230927236495,D041914
J18.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,8.230133200468112,7.4182645700360705,D042253
J18.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-8.832822285729385,1.876467438330424,MAA000487
J19.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_8_M,11.985486964607228,0.9714793367944712,D041914
J19.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,13.550052876167381,4.335891616873393,D042253
J19.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,5.320755252166166,9.67157189454063,MAA000487
J2.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,5,F,3_56_F,-2.998292322033367,-8.346447702667847,B000610
J2.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-22.77849441856498,5.250110955682116,D041914
J2.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,0.3052543972415472,-33.05485720466201,D042253
J2.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_10_M,-27.360998847192093,-8.145648661770066,MAA000487
J20.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,4,M,3_8_M,24.760493477112334,19.448882592608765,D041914
J20.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,15.99501232259361,4.025689929646557,D042253
J20.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-3.4462512523201654,10.832839561630763,MAA000487
J21.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,M,3_8_M,12.543245119287063,23.335520907107632,D041914
J21.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,5.086451771295792,8.909789919130283,D042253
J21.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,2.151415229799345,12.284759094936215,MAA000487
J22.D041914.3_8_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,M,3_8_M,1.0368076671159612,22.21018728566033,D041914
J22.D042253.3_9_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_9_M,11.24127944962585,9.345173317852028,D042253
J22.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Basal bladder epithelial cell,6,M,3_10_M,-3.806826770116117,5.770115200757853,MAA000487
J3.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-18.428724733184236,7.473124781070289,D041914
J3.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-23.3144647044358,0.09099849302608569,D042253
J3.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_10_M,-6.098835203872922,-26.11562216342802,MAA000487
J4.B000610.3_56_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,5,F,3_56_F,-7.072837180878283,-13.594953935631109,B000610
J4.B002771.3_39_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,F,3_39_F,-25.068021245663193,-5.333634304490952,B002771
J4.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-23.11093931344128,2.652996566565937,D041914
J4.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-28.565073752393317,-0.68307178072662,D042253
J4.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_10_M,-6.454178304774584,-30.571739304995848,MAA000487
J5.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,7.619222983746361,22.835134440261527,B000610
J5.B002764.3_38_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,F,3_38_F,6.75857034348663,-16.23231648276138,B002764
J5.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-20.038990559777805,0.4375246831308739,D041914
J5.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-27.614456897942965,6.6789530250483855,D042253
J5.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_10_M,-11.320816692089954,0.533436946103948,MAA000487
J6.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,-2.2117042934183,-22.047467766779388,D041914
J6.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-28.64683931278944,4.542171333760104,D042253
J6.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_10_M,-8.363181484678192,-25.862378216659202,MAA000487
J7.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,-0.7564506586450239,19.460487790655545,B000610
J7.B002771.3_39_F.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,F,3_39_F,5.425293292171539,-29.257262197422413,B002771
J7.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_8_M,-20.19222684299346,2.4293240971541126,D041914
J7.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_9_M,-23.208495757052127,0.7809879826242366,D042253
J7.MAA000487.3_10_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,2,M,3_10_M,-28.004169148285992,-2.8676325604086466,MAA000487
J8.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,0.8472835614152835,17.59146404343965,B000610
J8.B002764.3_38_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_38_F,7.74101012817629,28.195287807829924,B002764
J8.B002771.3_39_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_39_F,3.3257141046969823,31.513696419381866,B002771
J8.D041914.3_8_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_8_M,5.376625016079906,-27.652128556261513,D041914
J8.D042253.3_9_M.1.1,Bladder,,bladder cell,CL:1001319,Bladder mesenchymal cell,0,M,3_9_M,-7.88902165723632,-22.46276691996677,D042253
J8.MAA000487.3_10_M.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,1,M,3_10_M,23.227180289044156,5.48441579862353,MAA000487
J9.B000610.3_56_F.1.1,Bladder,,bladder urothelial cell,CL:1001428,Luminal bladder epithelial cell,3,F,3_56_F,-2.8291632289848923,20.197714381856862,B000610
