"","plate.barcode","cell_ontology_class","cell_ontology_id"
"M15.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M15.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M15.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"M15.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"M16.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M16.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M16.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"M17.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M17.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M17.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"M17.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"M18.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M18.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M19.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M2.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"M2.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M2.MAA000549.3_8_M.1.1","MAA000549","epidermal cell","CL:0000362"
"M2.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"M20.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M20.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M20.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"M21.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M21.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M21.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"M22.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M22.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"M3.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"M3.MAA000435.3_10_M.1.1","MAA000435","epidermal cell","CL:0000362"
"M3.MAA000597.3_9_M.1.1","MAA000597","epidermal cell","CL:0000362"
"M4.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"M4.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M4.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"M5.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"M5.MAA000549.3_8_M.1.1","MAA000549","basal cell of epidermis","CL:0002187"
"M5.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"M6.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"M6.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M6.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"M7.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M7.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"M8.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M8.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M8.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"M9.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"M9.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"M9.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N1.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"N1.MAA000435.3_10_M.1.1","MAA000435","epidermal cell","CL:0000362"
"N1.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N10.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N10.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N10.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N10.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N11.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N11.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N12.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N12.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N12.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N12.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N13.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N13.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N13.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N14.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N14.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N14.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N14.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N15.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N15.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N15.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N16.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N16.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N16.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N16.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N17.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N17.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N17.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N18.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N18.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N18.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N18.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N19.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N19.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N19.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N19.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N2.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"N2.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"N20.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N20.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N21.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N21.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N21.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N21.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N22.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N22.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N3.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"N3.MAA000549.3_8_M.1.1","MAA000549","epidermal cell","CL:0000362"
"N4.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"N4.MAA000549.3_8_M.1.1","MAA000549","epidermal cell","CL:0000362"
"N4.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"N5.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"N5.MAA000435.3_10_M.1.1","MAA000435","epidermal cell","CL:0000362"
"N5.MAA000549.3_8_M.1.1","MAA000549","basal cell of epidermis","CL:0002187"
"N5.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"N6.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"N6.MAA000549.3_8_M.1.1","MAA000549","epidermal cell","CL:0000362"
"N6.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"N7.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"N7.MAA000435.3_10_M.1.1","MAA000435","basal cell of epidermis","CL:0002187"
"N7.MAA000549.3_8_M.1.1","MAA000549","epidermal cell","CL:0000362"
"N7.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"N8.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N8.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N8.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"N9.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"N9.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"N9.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"N9.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"O1.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"O1.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O1.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"O10.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O10.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O10.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O10.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"O11.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O11.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O12.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O12.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O13.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O13.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O14.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O14.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O14.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O14.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"O15.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O15.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O15.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O16.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O16.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O16.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O17.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O17.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O17.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O17.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"O18.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O18.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O18.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O18.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"O19.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O19.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O2.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"O2.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O2.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"O20.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O20.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O20.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O21.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O21.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O21.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O21.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"O22.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O22.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O22.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"O3.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"O3.MAA000549.3_8_M.1.1","MAA000549","basal cell of epidermis","CL:0002187"
"O4.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"O4.MAA000435.3_10_M.1.1","MAA000435","epidermal cell","CL:0000362"
"O4.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O5.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O5.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O5.MAA000549.3_8_M.1.1","MAA000549","basal cell of epidermis","CL:0002187"
"O6.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"O6.MAA000435.3_10_M.1.1","MAA000435","epidermal cell","CL:0000362"
"O6.MAA000549.3_8_M.1.1","MAA000549","basal cell of epidermis","CL:0002187"
"O6.MAA000597.3_9_M.1.1","MAA000597","epidermal cell","CL:0000362"
"O7.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"O7.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O7.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O8.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O8.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O8.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O9.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"O9.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"O9.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"O9.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"P1.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P1.MAA000435.3_10_M.1.1","MAA000435","basal cell of epidermis","CL:0002187"
"P1.MAA000549.3_8_M.1.1","MAA000549","basal cell of epidermis","CL:0002187"
"P10.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P10.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P10.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P10.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"P11.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P11.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P11.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P12.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P12.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P12.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P13.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P13.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P13.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P13.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"P14.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P14.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P14.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"P15.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P15.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P15.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P16.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P16.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P17.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P17.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P17.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"P18.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P18.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P18.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P18.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
"P19.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P19.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P2.MAA000435.3_10_M.1.1","MAA000435","basal cell of epidermis","CL:0002187"
"P2.MAA000549.3_8_M.1.1","MAA000549","epidermal cell","CL:0000362"
"P20.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P20.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P21.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P21.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P21.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P22.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P22.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P22.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P3.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"P3.MAA000435.3_10_M.1.1","MAA000435","basal cell of epidermis","CL:0002187"
"P3.MAA000549.3_8_M.1.1","MAA000549","basal cell of epidermis","CL:0002187"
"P4.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"P4.MAA000435.3_10_M.1.1","MAA000435","basal cell of epidermis","CL:0002187"
"P4.MAA000549.3_8_M.1.1","MAA000549","epidermal cell","CL:0000362"
"P5.MAA000427.3_11_M.1.1","MAA000427","epidermal cell","CL:0000362"
"P5.MAA000435.3_10_M.1.1","MAA000435","basal cell of epidermis","CL:0002187"
"P5.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"P6.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"P6.MAA000435.3_10_M.1.1","MAA000435","epidermal cell","CL:0000362"
"P6.MAA000549.3_8_M.1.1","MAA000549","epidermal cell","CL:0000362"
"P6.MAA000597.3_9_M.1.1","MAA000597","basal cell of epidermis","CL:0002187"
"P7.MAA000427.3_11_M.1.1","MAA000427","basal cell of epidermis","CL:0002187"
"P7.MAA000435.3_10_M.1.1","MAA000435","epidermal cell","CL:0000362"
"P7.MAA000549.3_8_M.1.1","MAA000549","basal cell of epidermis","CL:0002187"
"P8.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P8.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P9.MAA000427.3_11_M.1.1","MAA000427","keratinocyte stem cell","CL:0002337"
"P9.MAA000435.3_10_M.1.1","MAA000435","keratinocyte stem cell","CL:0002337"
"P9.MAA000549.3_8_M.1.1","MAA000549","keratinocyte stem cell","CL:0002337"
"P9.MAA000597.3_9_M.1.1","MAA000597","keratinocyte stem cell","CL:0002337"
