"","plate.barcode","annotation","cell_ontology_id"
"E13.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"J3.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"K5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L7.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N11.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"O13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C10.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"D13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"D12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"G18.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P16.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A7.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"D14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I2.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K7.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J4.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"K6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M10.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"G21.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I3.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L10.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O16.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"P17.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B10.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K9.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"M13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N15.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O17.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P19.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A10.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"B12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"D17.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"F21.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"C13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E18.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H1.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"I4.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J7.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C15.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F22.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N16.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"O18.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I7.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"M16.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N18.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P22.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B15.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"A12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C16.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"D19.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E21.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C17.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M17.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"N19.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O21.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B16.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"D21.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F1.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"G3.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E22.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L15.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A15.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B17.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C19.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"D22.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"G4.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"H7.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"I10.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K15.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L17.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"M19.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"K14.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"M18.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"G5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K16.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L18.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"N22.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P2.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"P1.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C20.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"F3.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A17.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"K17.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L19.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"M21.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O1.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P3.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A18.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"B19.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E3.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"F5.MAA001539.3_56_F.1.1","MAA001539","enteroendocrine cell","CL:0000164"
"G7.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"G6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J15.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A19.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"D2.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"G8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H11.MAA001539.3_56_F.1.1","MAA001539","enteroendocrine cell","CL:0000164"
"I14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J17.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K19.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"K18.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M22.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O2.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"P4.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"G9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I15.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O4.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P5.MAA001539.3_56_F.1.1","MAA001539","enteroendocrine cell","CL:0000164"
"A21.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"A20.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"D3.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F7.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C2.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"D5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"G11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H14.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I17.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"G10.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I16.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C3.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F10.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"G12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H15.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"I18.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"J21.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"L1.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"K22.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O7.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M2.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N4.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M4.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B3.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"D8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E10.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B2.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"C4.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"D7.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"G13.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H16.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A2.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"B4.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"E11.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"F13.MAA001539.3_56_F.1.1","MAA001539","enterocyte of epithelium of large intestine","CL:0002071"
"G15.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"H18.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"I21.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K2.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"L4.MAA001539.3_56_F.1.1","MAA001539","epithelial cell of large intestine","CL:0002253"
"I20.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"K1.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M5.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N7.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"O9.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"M6.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"N8.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"P12.MAA001539.3_56_F.1.1","MAA001539","large intestine goblet cell","CL:1000320"
"A1.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"A2.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"A4.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"A3.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"F7.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"G9.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"H13.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"I18.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"K1.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"L3.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"M7.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"N11.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"O14.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"P16.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"A15.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"B18.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"C22.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"E4.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"A16.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"L4.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"M8.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"N12.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"O15.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"P17.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"A17.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"B20.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"D2.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"B19.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"E6.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"F9.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"G11.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"D1.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"E5.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"F8.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"G10.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"H14.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"I19.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"K2.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"H15.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"A18.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"B21.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"D3.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"E7.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"F10.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"G12.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"H16.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"I20.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"I21.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"K4.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"L6.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"K3.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"L5.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"M9.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"N13.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"O16.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"P18.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"M10.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"E8.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"F11.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"G13.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"H17.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"J1.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"K5.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"L7.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"M11.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"N15.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"O18.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"N14.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"P20.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"O17.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"P19.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"A19.MAA001632.3_56_F.1.1","MAA001632","Brush cell of epithelium proper of large intestine","CL:0002203"
"B22.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"D4.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"J2.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"K6.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"L8.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"M12.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"N16.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"O19.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"P21.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"A22.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"C2.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"D6.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"A21.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"C1.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"D5.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"E9.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"F12.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"G14.MAA001632.3_56_F.1.1","MAA001632","enterocyte of epithelium of large intestine","CL:0002071"
"H18.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"E10.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"O20.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"P22.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"B1.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"C3.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
"D7.MAA001632.3_56_F.1.1","MAA001632","epithelial cell of large intestine","CL:0002253"
"E11.MAA001632.3_56_F.1.1","MAA001632","large intestine goblet cell","CL:1000320"
