"","plate.barcode","cell_ontology_class","cell_ontology_id","free_annotation","tSNE_1","tSNE_2"
"F1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",32.8261359320232,6.25046883360798
"F1.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",4.36046158485169,-25.3770587855684
"F10.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",30.3307078777466,5.8585239163336
"F10.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",8.77297646864109,-20.1418779381706
"F10.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",-0.263807974391923,-28.2294303214521
"F10.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-32.3115490530334,-4.37772062979957
"F11.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-25.4700799339117,-1.5098062730714
"F11.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",6.19941922720382,-22.6053052787465
"F12.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",10.4752265823164,-2.46613587447982
"F12.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",2.38602917408649,18.8718999993124
"F12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-31.410346787702,-6.35852085542603
"F12.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-0.160942881302639,19.7258811942895
"F13.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",13.3691613989507,-10.5939026822623
"F13.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-16.2788505616998,11.5943352873436
"F13.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-19.2322458816508,11.7103683087586
"F13.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-19.1572896960107,6.07262950102182
"F14.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-5.77263520192812,7.07255690248614
"F14.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-33.465461163388,-7.53958167551184
"F14.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",6.11765561978112,3.60177836186589
"F14.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-1.38450744257191,22.0361670175067
"F15.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-9.5460051473232,2.02635440126667
"F15.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-2.45043424100599,21.4436569714834
"F15.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-10.2653400232082,15.673124623184
"F15.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-13.6696640137303,-17.5798251786051
"F16.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-26.1089296630138,-2.22474793048557
"F16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-15.221116014715,8.57620162108399
"F16.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",0.585369848117676,20.399619037473
"F17.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-19.0507404463903,4.55185242739282
"F17.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-13.5126689735346,-6.82210022907625
"F18.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.45101705553108,-17.7858223013467
"F18.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",25.413692924586,6.91014643471669
"F18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-10.9981623103036,-5.78511367414898
"F18.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",5.06874439375873,0.124153633316373
"F19.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-9.83822239520051,10.6443764316448
"F19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",22.160728641518,7.08870438625553
"F19.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-27.8210872968188,-1.20010534728047
"F2.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",28.7513771438684,4.17086236161737
"F2.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",9.05710676918102,-8.6668979520024
"F2.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",29.0653722049728,12.603181094434
"F2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",30.0800140549774,3.61054220786537
"F2.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",14.8881383450381,6.769403969677
"F20.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",9.4864280798845,-1.32718233898559
"F20.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-22.2328407871928,15.5771805659769
"F20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-11.7435202881346,15.887650153586
"F20.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",4.92551737554892,3.07210063632055
"F21.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-21.1386788000491,14.828718084913
"F21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",11.0650197171751,2.25578451544238
"F21.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-7.82548022570086,4.78956956354034
"F22.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-0.969227810420461,3.55792114346933
"F22.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-17.3929310755056,11.9067155516656
"F22.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-13.4018352458682,8.59876298717607
"F22.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-17.059839831682,12.2055621284424
"F3.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","proliferating",32.7354519717929,7.5487866918411
"F3.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-1.46997150262324,3.28442647199023
"F3.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",30.2348572516566,3.76858429779755
"F3.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-8.79151082581788,-4.81880146128438
"F4.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","differentiating basal cells",-11.2169938086356,-18.7602086162234
"F4.B002780.3_38_F.1.1","B002780","keratinocyte","CL:0000312","differentiated keratinocyte",3.11133552449783,-28.0477092276305
"F4.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",11.3984146964768,6.76731232156143
"F4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",3.92035243611385,12.0074782752666
"F4.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",10.6888290565266,0.857534025320015
"F5.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",29.7192413942633,-0.439664089694014
"F5.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",20.7909004220463,2.23438584113849
"F5.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",9.6919381891852,11.5389378588637
"F5.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",19.4540867396887,2.80858934030863
"F5.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",10.5714991203499,9.98958891637555
"F6.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",32.9011321722635,-2.25325271156876
"F6.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",8.93546829276734,-20.3360277018703
"F6.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-14.6026826317253,-20.8596154369747
"F6.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-10.0953421363979,16.2351812569628
"F7.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",30.1124865440899,9.30873692426884
"F7.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",7.54442582143849,4.08536738860365
"F7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",8.47737201017582,1.96609056391184
"F7.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",9.78186059066061,7.9858830152843
"F8.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",25.1581487799957,8.60656505533794
"F8.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",10.0534140943936,4.72691165445916
"F8.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-22.3706004377965,-0.723012066443782
"F9.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","proliferating",23.3925802505263,5.48281528349361
"F9.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",7.08208072541743,8.83475595533923
"F9.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",31.7354578092386,-0.788388437033864
"F9.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",3.17462067064178,2.62368457669399
"G1.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",29.7694837516845,-0.0361617869275022
"G1.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-2.68163891996803,17.6389551099541
"G1.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-19.1751420095153,4.01452402531666
"G1.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-12.3374744436678,19.7796451497048
"G10.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",8.45022068210035,-19.1178398067376
"G10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",32.29357984254,8.77132567533469
"G10.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-16.431650408117,14.5623339459661
"G11.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","differentiated keratinocyte",-2.02762434886921,-18.3302653722762
"G11.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",11.9412570694966,-4.52094059491097
"G11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",30.1002335643539,3.41162044409789
"G11.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",3.1577383744601,-23.5238796160467
"G12.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-12.644812230901,6.65216213179756
"G12.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.7605898180203,-6.29656603613587
"G12.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-31.6495869008437,-7.10503143369351
"G12.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",5.74820296166358,13.4328806575699
"G13.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",5.67022837558269,-7.2572225475026
"G13.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",2.6806555532909,-1.23608799586283
"G13.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-11.9447819887339,-13.0353736401172
"G13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-28.5962191002432,-3.08800181166053
"G13.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.52901683167894,-10.0136867202667
"G14.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-11.2485140499417,8.96371602955325
"G14.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-23.9592860246676,0.778935130774658
"G14.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",9.68376579662576,8.17141405075749
"G15.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-27.140332559542,-6.13505835031776
"G15.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",4.57789114506135,11.390033148455
"G15.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",4.45859953891261,-28.0112413747181
"G15.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-32.9364278043721,-4.90093808170082
"G16.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-7.92077295123353,-6.39683584478214
"G16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-11.2218333497457,-20.0967843085239
"G16.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",8.83726325616286,-17.4780629642037
"G17.B002780.3_38_F.1.1","B002780","keratinocyte","CL:0000312","differentiated keratinocyte",1.8457739615267,-14.0690633460857
"G17.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-25.9016782202562,-1.3780387900507
"G17.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-10.8058458643235,-17.5803749817557
"G17.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-17.974007322518,8.65897162998986
"G18.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-7.00074043276928,4.36178987709829
"G18.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.64112357501934,-11.7020104752412
"G18.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-1.5127558821027,15.115506100091
"G18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-9.46131512276524,13.8704363769354
"G18.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-34.097346682519,-5.78562397624292
"G19.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",12.0554347226982,-10.2366598339817
"G19.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-18.0209134712522,13.7366367919372
"G19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-11.9156120865388,14.6800158568887
"G19.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.49149538412646,-9.68013586149162
"G2.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","differentiating basal cells",-4.3824351415852,-4.56240917457796
"G2.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","proliferating",32.0099037554737,1.49368758960426
"G2.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",3.44217028859804,14.5899172720493
"G2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",2.74025417336624,0.627526552721876
"G2.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",3.86099808784149,-26.0843262730105
"G20.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",11.2453264965077,-8.73177268803501
"G20.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",12.3030785176039,4.65247724520375
"G20.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",9.24371244714118,1.67930698588171
"G20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-5.83774524780215,-3.31912450808997
"G21.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",7.09905662942838,-3.91837616024216
"G21.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-10.0430400312552,9.91774169237188
"G21.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-14.8676543525687,-20.4997571522823
"G21.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",7.49951680010904,12.0347231726947
"G22.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",6.96240262929084,2.86605563672962
"G22.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",14.8305385662881,12.9299864465026
"G22.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-31.0923551657707,-6.95888343827493
"G22.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",3.30826152371218,-26.2323135381114
"G3.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",31.7409740277829,8.13398087196471
"G3.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-11.4724347435742,18.8304087903952
"G3.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",-0.158530034370966,-17.8600240555642
"G3.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-15.6593970383108,15.1856372884304
"G4.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",31.6737987053979,-0.358278032659957
"G4.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","proliferating",27.0900853116667,11.4363856411004
"G4.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-23.5454193637279,-0.417079074881029
"G4.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",24.9411009922585,6.00707951989418
"G4.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",10.1837225936318,12.3270099320547
"G5.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",26.4917814951163,2.01878307935853
"G5.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",6.39363251164039,6.98067030757631
"G5.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",5.74289135017181,-19.8847277715702
"G5.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","proliferating",25.4106264668394,3.70796976019394
"G6.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",34.5053438999749,5.75715188485316
"G6.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",5.00843834297463,-30.3620629364474
"G6.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",9.8168337655964,8.49948646244333
"G7.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",14.2141602147206,-6.74309175743117
"G7.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",-2.04332201408815,-9.52169453897621
"G7.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",1.44075122845654,6.23962762375119
"G7.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","proliferating",35.5298920024714,1.71762265481489
"G7.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","proliferating",33.5556102490705,9.95850021550743
"G8.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",27.0334877747765,3.38133888440347
"G8.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-10.8438547420886,14.9096475851222
"G8.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",5.770791896863,-0.900453772859179
"G8.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",7.13581099585424,10.5386773962042
"G9.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",28.6148691254658,2.09094931651677
"G9.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-17.2193392080156,12.1077344576789
"G9.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",-0.905003260752783,-22.4060629533935
"G9.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-2.6809080052643,22.3769528905477
"H1.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","proliferating",27.2603866173576,7.55677751588376
"H1.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","proliferating",35.3288796525987,1.56221570442088
"H1.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",14.3088111052971,5.24976778152533
"H1.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","differentiated keratinocyte",6.9564696070231,-18.4850880647842
"H1.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",10.6161484100805,12.1150394848
"H10.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.7830859338412,-11.3252697184392
"H10.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",18.3818147496969,-0.510116096959166
"H10.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-33.8078779338642,-7.01299115804749
"H11.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",4.86485222327337,-19.4287604298558
"H11.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",8.93558159462463,-2.53052712024323
"H11.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",4.77578819643729,2.52674215652483
"H12.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","differentiated keratinocyte",4.05999987586463,-19.8464846022637
"H12.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.85172241793295,-19.4654252441562
"H12.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","differentiating basal cells",-9.83283524028743,-9.16101607643108
"H13.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","differentiating basal cells",-7.01463894163991,-3.92496904894029
"H13.D041894.3_9_M.1.1","D041894","keratinocyte","CL:0000312","filiform differentiated keratinocytes",-26.8730070284362,16.0378396488283
"H13.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-29.3541319853423,-6.10945670739039
"H13.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-34.5102643475447,-7.81100618828615
"H14.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-12.2913200480738,5.85298884018425
"H14.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","proliferating",14.8264913121956,13.7724930961207
"H14.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","differentiated keratinocyte",5.05833565558234,-25.4692421518239
"H15.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-29.0278356557705,-5.36726106581262
"H15.B002780.3_38_F.1.1","B002780","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-28.1422431061953,-2.05808510198715
"H15.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-5.48401151008291,15.2766167957216
"H15.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-30.7045143878395,-7.57988452868139
"H15.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-24.7049423858046,0.120575024596879
"H16.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",-15.8037318589379,13.4575064197115
"H16.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-13.0987825629869,17.0854300451064
"H16.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",20.4783610428955,-0.420124342772007
"H16.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-30.4204207054961,-3.00022203072313
"H17.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","differentiating basal cells",-11.3375820635443,-16.2322377619526
"H17.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",7.19843375732751,-5.59811859553253
"H17.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-2.89563472398052,20.6297471990818
"H17.D041904.3_10_M.1.1","D041904","keratinocyte","CL:0000312","filiform differentiated keratinocytes",-27.6666791935768,15.3413587451037
"H17.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-32.5288692099219,-5.43509235472219
"H18.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",-12.7491127879231,8.28104551826195
"H18.B002780.3_38_F.1.1","B002780","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-27.2003600325967,-4.14015487295617
"H18.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",3.77958761999589,0.248441570398201
"H18.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",-14.1191243850874,14.9488019187231
"H18.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",-13.8078292183675,19.7145722741518
"H19.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","differentiating basal cells",-14.458964909879,-19.7566942964486
"H19.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","differentiating basal cells",-17.1700643839953,1.34346095187156
"H19.D041911.3_8_M.1.1","D041911","keratinocyte","CL:0000312","suprabasal differentiating keratinocytes",-29.0240183250753,0.0748388069881745
"H2.B002777.3_39_F.1.1","B002777","keratinocyte","CL:0000312","differentiated keratinocyte",-1.08962704124591,-25.7328775347483
"H2.B002780.3_38_F.1.1","B002780","basal cell of epidermis","CL:0002187","basal cells",22.0301807431031,2.23650605408534
"H2.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-11.8761977885226,18.6493666896937
"H2.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",0.738967869857336,9.9055281097439
"H2.D041911.3_8_M.1.1","D041911","basal cell of epidermis","CL:0002187","basal cells",2.26748372620872,18.9819291536592
"H20.B002777.3_39_F.1.1","B002777","basal cell of epidermis","CL:0002187","basal cells",9.97949932464485,-1.19789589266011
"H20.B002780.3_38_F.1.1","B002780","keratinocyte","CL:0000312","filiform differentiated keratinocytes",-28.8804244792756,15.3414927576744
"H20.D041894.3_9_M.1.1","D041894","basal cell of epidermis","CL:0002187","basal cells",-19.1538874661006,11.7651338161087
"H20.D041904.3_10_M.1.1","D041904","basal cell of epidermis","CL:0002187","basal cells",8.38881652061602,0.448905405257412
