"","plate.barcode","annotation","cell_ontology_id"
"O19.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"I2.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"K21.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"F20.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"I3.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M22.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"P1.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"F22.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"I4.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"L2.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"N1.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"C5.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"A22.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"C6.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"I5.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"L3.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"N2.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"D21.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"G2.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"P4.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"B2.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"C12.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"G5.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"I8.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"I12.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"L5.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"N6.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"L4.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"N4.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"P6.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"C13.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"G6.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"I15.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"C14.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"E2.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"G9.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"I16.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"L12.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"L7.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"P14.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"N7.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"P10.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"C15.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"G16.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"I18.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"L13.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"N11.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"P16.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"A2.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"B5.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"E4.MAA000801.3_11_M.1.1","MAA000801","endothelial cell","CL:0000115"
"G17.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"L20.MAA000801.3_11_M.1.1","MAA000801","endothelial cell","CL:0000115"
"N12.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"L21.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"P19.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"A4.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"B7.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"C17.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"E5.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"G20.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"J2.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"C18.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"G21.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M1.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"N16.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"A5.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"B8.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"B11.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"M3.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"N18.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"C19.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"E10.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"G22.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"J19.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"A7.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"E14.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"H1.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"J20.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M4.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"N20.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"A8.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"C21.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"E15.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"K2.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M5.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"H4.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"K4.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M6.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"O1.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"A9.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"B15.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"E17.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"B16.MAA000801.3_11_M.1.1","MAA000801","endothelial cell","CL:0000115"
"D1.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"E20.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"H6.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"K5.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M8.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"A11.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"D2.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"E22.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"H8.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"K8.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M9.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"H10.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"K9.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M10.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"O9.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"A12.MAA000801.3_11_M.1.1","MAA000801","kidney collecting duct cell","CL:1001225"
"D3.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"B20.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"F2.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"H12.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"K14.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"M12.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"O10.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"A14.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"K15.MAA000801.3_11_M.1.1","MAA000801","endothelial cell","CL:0000115"
"M13.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"A16.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"A15.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"D5.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"F3.MAA000801.3_11_M.1.1","MAA000801","endothelial cell","CL:0000115"
"H16.MAA000801.3_11_M.1.1","MAA000801","leukocyte","CL:0000738"
"D6.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"F4.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"H19.MAA000801.3_11_M.1.1","MAA000801","kidney tubule cell","CL:1000507"
"K16.MAA000801.3_11_M.1.1","MAA000801","fenestrated cell","CL:0000666"
"M15.MAA000801.3_11_M.1.1","MAA000801","fibroblast","CL:0000057"
"B4.MAA000922.3_9_M.1.1","MAA000922","fibroblast","CL:0000057"
"L6.MAA000922.3_9_M.1.1","MAA000922","fenestrated cell","CL:0000666"
"C2.MAA000922.3_9_M.1.1","MAA000922","fibroblast","CL:0000057"
"L8.MAA000922.3_9_M.1.1","MAA000922","kidney collecting duct cell","CL:1001225"
"O4.MAA000922.3_9_M.1.1","MAA000922","endothelial cell","CL:0000115"
"C4.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"C22.MAA000922.3_9_M.1.1","MAA000922","kidney collecting duct cell","CL:1001225"
"M1.MAA000922.3_9_M.1.1","MAA000922","fibroblast","CL:0000057"
"D4.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"M2.MAA000922.3_9_M.1.1","MAA000922","endothelial cell","CL:0000115"
"O10.MAA000922.3_9_M.1.1","MAA000922","leukocyte","CL:0000738"
"F1.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"O19.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"M5.MAA000922.3_9_M.1.1","MAA000922","leukocyte","CL:0000738"
"F6.MAA000922.3_9_M.1.1","MAA000922","endothelial cell","CL:0000115"
"G3.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"M12.MAA000922.3_9_M.1.1","MAA000922","fenestrated cell","CL:0000666"
"I2.MAA000922.3_9_M.1.1","MAA000922","fenestrated cell","CL:0000666"
"M18.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"I8.MAA000922.3_9_M.1.1","MAA000922","endothelial cell","CL:0000115"
"M20.MAA000922.3_9_M.1.1","MAA000922","fibroblast","CL:0000057"
"J10.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"M22.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"J11.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"N3.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"J22.MAA000922.3_9_M.1.1","MAA000922","fibroblast","CL:0000057"
"N4.MAA000922.3_9_M.1.1","MAA000922","fenestrated cell","CL:0000666"
"P10.MAA000922.3_9_M.1.1","MAA000922","kidney collecting duct cell","CL:1001225"
"P12.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"A3.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"K5.MAA000922.3_9_M.1.1","MAA000922","fenestrated cell","CL:0000666"
"A4.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"N14.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"A12.MAA000922.3_9_M.1.1","MAA000922","leukocyte","CL:0000738"
"K7.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"N16.MAA000922.3_9_M.1.1","MAA000922","endothelial cell","CL:0000115"
"N21.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"B2.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"B3.MAA000922.3_9_M.1.1","MAA000922","kidney tubule cell","CL:1000507"
"L4.MAA000922.3_9_M.1.1","MAA000922","fenestrated cell","CL:0000666"
