cell,tissue,subtissue,cell_ontology_class,cell_ontology_id,free_annotation,cluster.ids,mouse.sex,mouse.id,tSNE_1,tSNE_2,plate.barcode
D6.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-31.313158990268782,-4.778133964910468,D041894
D6.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,8.494171393948163,-6.332826776998181,D041904
D6.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-9.95517560036448,17.586888247592245,D041911
D7.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,F,3_39_F,1.3002130836472205,-0.5659104576077714,B002777
D7.B002780.3_38_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_38_F,3.0188242928833287,-30.79856072669953,B002780
D7.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-16.952747778327527,10.603651739423816,D041894
D7.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,33.99285842469459,3.314574794627122,D041904
D7.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,-3.638344646901578,-25.61591107203296,D041911
D8.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,11.017571643113701,4.265734389227443,D041894
D8.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,11.158421529228022,-4.2486078437637635,D041904
D8.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,6.5574598053816,7.852676492095266,D041911
D9.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,0.3633859724765352,-32.18257505021262,B002777
D9.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,-1.0040833149914279,-24.261442508919863,D041894
D9.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,4.033894778271607,-17.833910449304977,D041904
D9.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-4.97060586099907,19.21895308340241,D041911
E1.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,7.9822317091822805,-5.97011423496225,B002780
E1.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,8.309339514932637,-19.3509301567035,D041894
E1.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-9.861615240157382,-14.506935224046119,D041904
E1.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_8_M,39.36774934046371,1.274650995309388,D041911
E10.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,36.96968993643744,0.6443602042404267,B002777
E10.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,10.455726961812134,2.26669669139753,D041894
E10.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,16.027168592576285,3.915949814323303,D041904
E10.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,9.012469835092434,10.088509258272303,D041911
E11.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,-4.394367355723554,-23.254869398663654,D041894
E11.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-15.186870299751098,-19.47640885289172,D041904
E11.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-19.58147299500795,13.814845548295775,D041911
E12.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-11.260726016938225,7.106661106390745,B002777
E12.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,7.269558051538273,8.740613301480035,D041894
E12.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,3.5268666124136527,-29.454193435549435,D041904
E12.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-16.978809072938116,-7.014066473943966,D041911
E13.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,12.66595483886569,-11.085329946252571,B002777
E13.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,6.853668170020813,2.2654392766758007,D041894
E13.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-15.437904945946032,-19.699136250876734,D041904
E13.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,3.9864802641661625,20.29726370645767,D041911
E14.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,15.013273813597767,-11.498313563422938,B002780
E14.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-28.384521468958216,-0.4639356613150132,D041894
E14.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,-6.31723323374331,-7.24819701315306,D041904
E14.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-14.986121518823744,-6.067854793375032,D041911
E15.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-18.19149698774937,11.784025293508208,D041894
E15.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-16.70424031483555,-6.8606964917253075,D041911
E16.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,6.958055219889781,-3.728017857360205,B002777
E16.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,F,3_38_F,-14.762172742163362,-7.395804440852881,B002780
E16.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-18.685071066835174,13.707749835212924,D041894
E16.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-15.35854531645331,6.916217483930132,D041904
E16.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-20.98185880957065,14.006849594549086,D041911
E17.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,-0.766430145847219,10.709102695344859,B002780
E17.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-20.675741310872926,15.932734140908494,D041894
E17.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-21.301901767993666,13.192415803254834,D041904
E17.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-19.03218950708993,0.7513520109135473,D041911
E18.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-16.48134453894458,20.370551137806213,D041894
E18.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-8.667443173258178,-4.227814968267089,D041904
E18.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,2.285854725479622,-25.08993107496222,D041911
E19.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,15.363782828636843,-11.245331192969342,B002780
E19.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-38.04828091843044,-6.252219629075874,D041894
E19.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-33.51247878566317,-2.6217439623656325,D041904
E19.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_8_M,-37.93678651953854,-4.1377074902272595,D041911
E2.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,-1.324630205664572,-30.53417253060073,B002777
E2.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,16.74390263386968,13.010990713071982,D041904
E2.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,15.520600019811207,-3.538216007579261,D041911
E20.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,13.841210571200264,-10.193670793852847,B002777
E20.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-12.56399433036593,10.61829647406527,D041894
E20.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-28.39170826575757,-2.3002649373333517,D041904
E20.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-12.657085400325448,-11.405949202867381,D041911
E21.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-10.798138676550275,5.421951393099518,B002777
E21.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,13.440137373616404,-10.145272509467889,B002780
E21.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-35.27163626434126,-6.207658389379001,D041894
E21.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,filiform differentiated keratinocytes,7,M,3_10_M,-26.591393213381682,14.428567796790434,D041904
E21.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,22.747395748880194,0.365683651568165,D041911
E22.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,12.555961195846447,-10.717809337781206,B002777
E22.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,33.99504940521364,6.154112318625382,D041894
E22.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_10_M,5.554436890876122,-1.0680923520411998,D041904
E22.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,4.361428031783841,-1.9291719972482089,D041911
E3.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,38.68716655393563,3.8176935164286023,B002777
E3.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,16.101184557216474,5.863870483694623,D041894
E3.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,2.454812245478287,-24.963503385473782,D041911
E4.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,36.5759883805879,-2.409266829937484,B002777
E4.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-18.536687137213097,12.495891589145186,D041894
E4.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,5.0733377541119955,-18.76325300535169,D041904
E4.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-11.705457491191462,18.967017083625176,D041911
E5.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,9.2588354181861785,-8.02766227073583,B002777
E5.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,16.286135325795133,-7.078030347335832,B002780
E5.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,-4.693433019119802,-23.530288426313888,D041894
E5.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,1.6916427211775948,-30.28266752473241,D041904
E6.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,9.848797779695387,-6.4308669139251435,B002777
E6.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,35.97066882690536,9.659410890972973,D041894
E6.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,29.05952719141161,3.9556863235672415,D041904
E6.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,10.3955243557393,9.814013791771952,D041911
E7.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-2.120413975248914,8.863011520529502,B002777
E7.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,7.999613124356612,-9.690447615464054,D041894
E7.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,3.3940076907710357,-20.297866539274043,D041904
E7.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,10.487341388655409,6.791550319046324,D041911
E8.B002777.3_39_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_39_F,8.02512779572516,-12.741272929588463,B002777
E8.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,33.38558548822634,6.670877549823435,D041894
E8.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,34.02368334705202,5.914204838525826,D041904
E8.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,8.902403293848916,6.647562413228026,D041911
E9.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,35.42516621953536,8.256880358329337,D041894
E9.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,37.2349511880443,8.473124366985832,D041904
E9.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,6.831723315608258,12.498232863348377,D041911
F1.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,13.688276734623878,-8.797943568973283,B002780
F1.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,7.842806475332617,4.6794035697254674,D041894
F1.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,32.95557736867156,7.3781190513350525,D041904
F1.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,3.128939872464716,-26.530937079532805,D041911
F10.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,35.02672738491458,5.647766102131265,B002777
F10.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,7.78636139100289,-20.782442739611536,D041894
F10.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_10_M,-1.2046468636850036,-30.222383135471656,D041904
F10.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_8_M,-35.22077644335069,-3.0708326082638764,D041911
F11.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-27.60398545485695,-0.7647000528450715,D041904
F11.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_8_M,5.1726203199565255,-23.47658109980887,D041911
F12.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,10.767986393544572,-2.9312103415740007,B002777
F12.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_9_M,1.9185139351100577,19.88435705805463,D041894
F12.D041904.3_10_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_10_M,-34.666291552082406,-5.194657394285714,D041904
F12.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-1.0993543060345201,20.34143260656852,D041911
F13.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,14.345873739233536,-12.205777575914313,B002777
F13.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-17.595894213937434,12.527354371047599,D041894
F13.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-20.706562870916667,12.225648084655237,D041904
F13.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-20.434531288127378,6.514259071573901,D041911
F14.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,-6.239738424120481,8.067978360292086,B002777
F14.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-37.158707203800915,-5.9021650153388405,D041894
F14.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,7.2422426784027705,2.4028738590824075,D041904
F14.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-2.4829961015695172,22.605116381375378,D041911
F15.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,F,3_39_F,-10.62661566881883,2.30172076270001,B002777
F15.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_9_M,-3.61876183042699,21.89222257776869,D041894
F15.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-11.98313341406047,17.00710128966171,D041904
F15.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-15.622294544684637,-18.568919899846932,D041911
F16.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_9_M,-28.39676582372244,-1.1875991289825074,D041894
F16.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-16.50526010756222,9.333813754276566,D041904
F16.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,-0.35875806262003934,21.086963221183495,D041911
F17.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-20.28379462834399,4.915055233745023,D041894
F17.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-15.064862682294587,-6.717776999233484,D041911
F18.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,F,3_39_F,-11.294519343549096,-18.804148495212523,B002777
F18.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,29.52343474477156,7.236400967609965,D041894
F18.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-12.272593935764112,-5.84925274316031,D041904
F18.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,6,M,3_8_M,3.3929984698556654,1.6210935255537609,D041911
F19.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-10.882319458742897,11.45471061533648,D041894
F19.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,24.887814615887336,8.0264748077661,D041904
F19.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_8_M,-29.98600452354866,-0.4700251368230312,D041911
F2.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,30.846439499526596,3.7549221512960855,B002777
F2.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,9.888629404218394,-9.542594841984291,B002780
F2.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_9_M,40.5209935639149,10.159218291695478,D041894
F2.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,31.754222310473562,5.213088850531411,D041904
F2.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,16.52135858152406,8.224626302316123,D041911
F20.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,11.490969241031431,-1.8840128381537495,B002777
F20.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-24.302971272854624,16.022961425040535,D041894
F20.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-13.62669281538502,17.24859133577947,D041904
F20.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,6.488542803898907,0.4310474514547785,D041911
F21.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-22.812071680757768,15.343197377873885,D041894
F21.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,12.436633391335214,4.00132708924165,D041904
F21.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-8.38620159871734,5.340993704328873,D041911
F22.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_39_F,-0.8435075425318627,3.0241931647843474,B002777
F22.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_9_M,-18.721746455254156,12.729003471668586,D041894
F22.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_10_M,-15.3803468702284,8.042074018989826,D041904
F22.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-18.42621544907863,13.04610636541035,D041911
F3.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_38_F,34.914631873099665,8.1137832238305,B002780
F3.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,-1.3858117551037776,2.762714351597225,D041894
F3.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,M,3_10_M,31.88485213022218,5.1897073458464424,D041904
F3.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_8_M,-10.114142244110965,-5.060834096442702,D041911
F4.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,F,3_39_F,-13.054900628080954,-19.767908389164194,B002777
F4.B002780.3_38_F.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,F,3_38_F,2.3334214141480496,-29.58025681973193,B002780
F4.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,12.199144798589899,5.688625662212035,D041894
F4.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,4.432072166897487,12.295116855364808,D041904
F4.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,12.21875639242133,0.9883510108623418,D041911
F5.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,37.00340569310985,2.1996069961822267,B002777
F5.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,F,3_38_F,23.29255865992587,3.136297821543718,B002780
F5.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,10.95133197951967,11.475384779272039,D041894
F5.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,22.124934977867206,3.8364027712604756,D041904
F5.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,11.48165437266848,9.521005996930684,D041911
F6.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,33.98773956191913,-1.4918531184655015,B002777
F6.D041894.3_9_M.1.1,Tongue,,keratinocyte,CL:0000312,differentiated keratinocyte,3,M,3_9_M,7.956331086863803,-21.01587292445338,D041894
F6.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,differentiating basal cells,4,M,3_10_M,-17.01560317197175,-22.005731162907207,D041904
F6.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,1,M,3_8_M,-11.804220254756254,17.638726441133752,D041911
F7.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,37.70010187752495,7.816310922731547,B002777
F7.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,8.62166041261246,3.23169256501903,D041894
F7.D041904.3_10_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_10_M,9.530259434987991,0.5386552767552049,D041904
F7.D041911.3_8_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_8_M,10.460353312751451,7.402324358830975,D041911
F8.B002777.3_39_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_39_F,28.597660051031635,10.001405060393221,B002777
F8.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,11.979211741180315,3.0021983325650488,D041894
F8.D041911.3_8_M.1.1,Tongue,,keratinocyte,CL:0000312,suprabasal differentiating keratinocytes,5,M,3_8_M,-24.496111399304546,-0.33079871348914064,D041911
F9.B002780.3_38_F.1.1,Tongue,,basal cell of epidermis,CL:0002187,proliferating,2,F,3_38_F,25.965670043348503,6.278147378950889,B002780
F9.D041894.3_9_M.1.1,Tongue,,basal cell of epidermis,CL:0002187,basal cells,0,M,3_9_M,7.6256656442998425,9.143851566785786,D041894
