"","plate.barcode","annotation","cell_ontology_id"
"A8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"B12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K15.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"L19.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"O5.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"B15.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"C19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"B13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"F3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"G5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"H8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"F4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"O6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"A11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"B16.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"C20.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"F5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"G6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"G7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"H10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K16.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"L20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"J14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"B17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"C21.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"F6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"G8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"K17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"J15.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"K18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"L21.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"O7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"L22.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"E5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"F7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"G9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H12.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I14.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"J16.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"K19.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"M1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"N7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"O9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"N6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"O8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"B18.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"D1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"A14.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"K20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"M2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"N8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"B19.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"D2.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"E6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"F8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"G10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"H13.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"I15.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"J17.MAA000487.3_10_M.1.1","MAA000487","basal cell of urothelium","CL:1000486"
"O15.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"P17.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"P18.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O18.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"P20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O19.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"P21.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O20.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O21.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"O22.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"P1.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"P4.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"P3.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"P5.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"P6.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"P7.MAA000487.3_10_M.1.1","MAA000487","mesenchymal cell","CL:0008019"
"P8.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"P9.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"P10.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"P11.MAA000487.3_10_M.1.1","MAA000487","bladder cell","CL:1001319"
"A12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"C9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"F3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"H2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"J4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"H3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"J5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"L3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"C10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"F4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"C15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"F5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"H4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"J7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"A16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"D1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"F6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"H5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"J8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"A17.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"D2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"F7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"H6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"J9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"J12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"B1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"D3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"F8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"H8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"B2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"D4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"F10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"H11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"J13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"B3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"H12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"J14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"D5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"F11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"B4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"D10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"F14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"H13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"J15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"J16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"B5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"D12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"F15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"H14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"B8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"D15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"F16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"H16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"K1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"I3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"K2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"B9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"D16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"G1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"B10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"E1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"G2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"I5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"K3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"B12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"E2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"G3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"I6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"K4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"B13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"E4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"G4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"K5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"B14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"E6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"G5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"I9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"K8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"B16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"E8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"G6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"I10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"K9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"K10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"A5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"C1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"E9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"G7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"I11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"A6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"C2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"E10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"G10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"I12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"K11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"E11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"G11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"I13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"K12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"A7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"C3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"C5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"E12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"G12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"I14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"K14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"I16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"K15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"C6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"E15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"G14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"C7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"F1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"G16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"J1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"K16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"A10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"A11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"C8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"F2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"H1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"J2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"M12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"O8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"O9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"O11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"L5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"O13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"N1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"O14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"O15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"N2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"O16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"N3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"N4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"P1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"N5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"P2.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"N6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"P3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"N7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"P4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"L15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"N8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"P7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"L16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"N10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"P8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"N12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"P9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"N13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"P10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"M5.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"N14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"P11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"P12.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"N16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"M7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"P13.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"O1.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"P14.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"M8.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"O3.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"P15.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"O4.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"P16.B000610.3_56_F.1.1","B000610","mesenchymal cell","CL:0008019"
"M9.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M10.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"O6.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"M11.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"O7.B000610.3_56_F.1.1","B000610","bladder cell","CL:1001319"
"I19.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"C15.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"G15.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"N4.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"C22.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"K15.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"I7.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"A1.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"L1.B002764.3_38_F.1.1","B002764","mesenchymal cell","CL:0008019"
"A9.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"H12.B002764.3_38_F.1.1","B002764","bladder cell","CL:1001319"
"B7.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"D17.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"H16.B002771.3_39_F.1.1","B002771","basal cell of urothelium","CL:1000486"
"L13.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"B8.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"E2.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"I10.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"L15.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"B9.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"E5.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"I11.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"B10.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"M5.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"M8.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"E12.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"I12.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"I14.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"M13.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"B11.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"F2.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"A1.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"B13.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"F7.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"I17.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"M15.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"A2.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"F9.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"M16.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"C1.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"F15.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"J4.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"A4.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"G1.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"J7.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"N10.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"A7.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"C6.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"G2.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"J8.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"A8.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"N14.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"C7.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"J10.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"O1.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"J14.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"O4.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"A9.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"C8.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"G6.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"C9.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"A10.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"G8.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
"J15.B002771.3_39_F.1.1","B002771","mesenchymal cell","CL:0008019"
"O9.B002771.3_39_F.1.1","B002771","bladder cell","CL:1001319"
