"","epidermal cell_Skin","endothelial cell_Fat","basal cell_Mammary_Gland","endothelial cell_Heart","bladder cell_Bladder","leukocyte_Heart","microglial cell_Brain_Myeloid","immature T cell_Thymus","B cell_Spleen","macrophage_Kidney","mesenchymal stem cell of adipose_Fat","fibroblast_Heart","endocardial cell_Heart","skeletal muscle satellite stem cell_Limb_Muscle","bladder urothelial cell_Bladder","skeletal muscle satellite cell_Limb_Muscle","basal cell of epidermis_Tongue","astrocyte_Brain_Non-Myeloid","keratinocyte_Tongue","granulocyte_Marrow","endothelial cell_Trachea","basophil_Marrow","keratinocyte stem cell_Skin","basal cell of epidermis_Skin","mesenchymal cell_Trachea","natural killer cell_Fat","stromal cell_Lung","lung endothelial cell_Lung","oligodendrocyte_Brain_Non-Myeloid","endothelial cell_Brain_Non-Myeloid","Slamf1-positive multipotent progenitor cell_Marrow","megakaryocyte-erythroid progenitor cell_Marrow","epithelial cell of large intestine_Large_Intestine","immature B cell_Marrow","Slamf1-negative multipotent progenitor cell_Marrow","large intestine goblet cell_Large_Intestine","pancreatic A cell_Pancreas","natural killer cell_Liver","stem cell of epidermis_Skin","neuron_Brain_Non-Myeloid","monocyte_Marrow","Brush cell of epithelium proper of large intestine_Large_Intestine","late pro-B cell_Marrow","naive B cell_Marrow","granulocyte monocyte progenitor cell_Marrow","immature T cell_Marrow","cardiac muscle cell_Heart","hepatocyte_Liver","myeloid cell_Fat","T cell_Spleen","endothelial cell_Kidney","leukocyte_Thymus","granulocytopoietic cell_Marrow","B cell_Fat","oligodendrocyte precursor cell_Brain_Non-Myeloid","common lymphoid progenitor_Marrow","macrophage_Brain_Myeloid","macrophage_Marrow","T cell_Fat","type B pancreatic cell_Pancreas","endothelial cell of hepatic sinusoid_Liver","myeloid cell_Lung","luminal epithelial cell of mammary gland_Mammary_Gland","macrophage_Spleen","B cell_Marrow","hematopoietic precursor cell_Marrow","kidney collecting duct epithelial cell_Kidney","pre-natural killer cell_Marrow","leukocyte_Pancreas","Bergmann glial cell_Brain_Non-Myeloid","precursor B cell_Marrow","macrophage_Limb_Muscle","Kupffer cell_Liver","pancreatic acinar cell_Pancreas","blood cell_Trachea","epithelial cell of proximal tubule_Kidney","enterocyte of epithelium of large intestine_Large_Intestine","pancreatic PP cell_Pancreas","brain pericyte_Brain_Non-Myeloid","mature natural killer cell_Marrow","epithelial cell_Trachea","pancreatic ductal cell_Pancreas","stromal cell_Mammary_Gland","endothelial cell_Pancreas","endothelial cell_Mammary_Gland","professional antigen presenting cell_Heart","monocyte_Lung","erythrocyte_Heart","immature natural killer cell_Marrow","pancreatic D cell_Pancreas","classical monocyte_Lung","B cell_Liver","B cell_Lung","leukocyte_Skin","enteroendocrine cell_Large_Intestine","DN1 thymic pro-T cell_Thymus","T cell_Lung","natural killer cell_Lung","epithelial cell of lung_Lung","pancreatic stellate cell_Pancreas","ciliated columnar cell of tracheobronchial tree_Lung","endothelial cell_Limb_Muscle","smooth muscle cell_Heart","regulatory T cell_Marrow","leukocyte_Kidney","leukocyte_Lung","mesenchymal stem cell_Limb_Muscle","immature NK T cell_Marrow","B cell_Limb_Muscle","lymphocyte_Limb_Muscle","T cell_Limb_Muscle"
"Foxp1",NA,NA,NA,NA,NA,NA,3.4349750581679,NA,2.99343556223913,NA,NA,NA,1.16369212006757,1.75418175916464,NA,4.00934722113165,NA,5.33411648351167,NA,0.943051015209524,NA,NA,NA,0.384666512981054,NA,NA,NA,NA,NA,NA,0.241841286664355,NA,NA,4.49144883544952,0.103734855188596,0.406092125952791,NA,NA,NA,NA,NA,NA,1.16392496117079,4.92340187857874,NA,0.544324157924074,1.9186710801599,1.06694868865513,0.39579841419362,NA,NA,NA,NA,NA,NA,0.0387616595996736,NA,NA,NA,NA,0.295681392633498,0.197346075736144,NA,NA,1.50691582469639,NA,NA,NA,NA,NA,3.96556975583008,0.312353890825675,2.88540586788708,NA,NA,6.41059087103444,0.504097711970366,NA,0.146617927840754,0.126901422957463,NA,0.260104849646559,NA,NA,NA,NA,NA,2.48099540224238,NA,NA,0.182114220415415,1.25032355068876,5.89756070527763,NA,NA,NA,0.641743279569542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53820827268849,NA,NA
"Foxp2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0535277270998237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175163365490731,NA,NA,NA,NA,0.0379465213147357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00264468864468865,NA,NA,NA,NA,0.0219299941166803,NA,0.0185574285320099,NA,NA,0.0628355929732471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.15767507082788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foxp3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000922497446373853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0108446971625059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00631282029251155,0.0122143638837032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303829644287796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.394656798503794
"Foxp4",NA,NA,NA,NA,NA,0.234289105270824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0364924861933881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0098686196895629,NA,NA,NA,NA,0.0348726258563109,0.0207546177367209,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0277804106482277,NA,NA,NA,NA,0.111386610805988,NA,0.0304456341208442,0.0887207488621022,NA,0.061779667441151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578433052789301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foxq1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4697889282072,NA,NA,NA,NA,NA,NA,NA,NA,0.629062268193119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156051622362956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175618565185293,NA,NA,NA,NA,NA,0.0271640380169795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0310051443596424,NA,0.0247397167063812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foxr1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.30313698327782,NA,NA,NA,0.0372878176212066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foxr2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000913924050632907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Foxs1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00465830663399014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000836778846153837,NA,NA,NA,NA,NA,NA,4.47224785154833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.24142382600565,NA,NA,5.05445908070209,NA,NA,NA,NA,NA,NA,NA,NA
"Fubp1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0440363184894459,NA,NA,NA,NA,NA,NA,0.17009633193804,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.098828665977801,NA,NA,NA,NA,0.0780848504963236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.150837729471901,NA,NA,NA,NA,0.374223142292922,NA,0.0559310284777542,0.0966663765255883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Fubp3",NA,NA,NA,NA,NA,NA,NA,NA,1.2135085252805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21363182742424,NA,NA,NA,0.162950657569431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.144534316181093,NA,NA,0.311239925607083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0639193355791128,NA,NA,NA,NA,0.0575494047894135,NA,0.0499773612337259,0.119422188664838,NA,0.0874071891568201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.31374959142966,NA,NA,NA,NA,NA,NA,0.449363201272652,NA,NA
"Gabpa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269799607519749,NA,0.243322264467807,NA,NA,NA,NA,NA,NA,NA,0.0178560966759098,NA,NA,NA,NA,0.0496731142339887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0526031579955733,NA,NA,NA,NA,0.0244559612010958,NA,NA,0.0426247345239763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gabpb1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0670635133381123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.734426747995373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0448957921940591,NA,0.0514391112618106,0.0425922999053332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.22209368654451
"Gabpb2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204991773721836,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356340002698996,NA,NA,NA,NA,NA,0.141988629882529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175637373747532,NA,0.0509114262348699,0.0857070836186381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gata1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,22.4258547536904,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00371758817971322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00433510666419199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gata2",NA,NA,NA,1.80646478722541,NA,0.467665230882839,NA,NA,NA,NA,NA,NA,9.57946480620726,NA,NA,NA,NA,NA,NA,NA,NA,15.8966085271388,NA,0.0342146476509115,NA,NA,NA,17.9162620570555,NA,NA,NA,12.5223686750408,NA,NA,1.50613162072147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0242658150169941,NA,NA,NA,NA,2.01595428371826,NA,NA,NA,NA,0.951580631775732,NA,NA,NA,NA,0.0805151248470215,0.107992282725519,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.023944570641224,NA,NA,NA,NA,0.0196345299169178,NA,NA,0.0273069602641589,NA,0.0292053929002641,NA,NA,NA,NA,NA,NA,NA,NA,0.0774779560291708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gata3",25.3874615378042,NA,NA,NA,NA,NA,NA,0.568325434217966,NA,NA,NA,NA,NA,NA,13.1489883827478,NA,NA,NA,0.606674679648798,NA,NA,NA,3.47367109076271,7.39720732516175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7962461655948,NA,NA,NA,NA,NA,NA,0.494259425569511,NA,NA,0.0685767082123529,NA,NA,NA,NA,NA,NA,0.0102809178248652,NA,NA,NA,NA,0.110291206707425,0.0736981265083969,6.23363844096922,0.644605600967533,1.20710538099115,NA,NA,NA,NA,NA,NA,0.150231961764778,NA,NA,NA,NA,0.179436021403997,NA,0.100140608283431,0.460205581894806,NA,0.157050643716986,NA,NA,NA,NA,NA,NA,NA,NA,0.117521740364762,NA,NA,NA,NA,5.2442766145295,2.90840315578766,NA,0.231146563995851,NA,NA,NA,NA,12.456921471115,NA,NA,NA,NA,NA,NA,0.294612134524629
"Gata4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571057086595204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00595349690514164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.64878222787809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.67610141333061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0140234699534429,NA,NA,NA,NA,0.0106148850095048,NA,0.0648889190340866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.396260541353831,NA,NA,NA,NA,NA,NA,NA,NA
"Gata5",NA,NA,NA,NA,2.82238386050769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00520352647984227,NA,0.00840851749584925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gata6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77481715544437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0448725409401327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177441500814247,0.151356162823924,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0175982374221372,NA,NA,0.166591351361361,NA,NA,NA,NA,NA,NA,0.0507347299643591,NA,NA,NA,NA,0.19494417190651,0.0775081159757735,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0332904642844352,NA,NA,NA,NA,0.0735213113777686,NA,0.170503059852178,0.00548820126181313,NA,2.48974476202309,NA,NA,NA,NA,NA,NA,NA,NA,0.0997063349220887,NA,NA,NA,NA,NA,NA,NA,0.387671186280763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gatad1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161690658745269,NA,NA,NA,0.254242463364778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.123341658918275,NA,NA,0.347186875423621,NA,NA,NA,NA,2.0671565507411,NA,0.184191839017399,NA,NA,NA,NA,0.0965734638855923,NA,NA,0.189250309128657,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.84338851351423,NA,NA,0.0983232451378674,NA,0.0929417842063583,0.147566337408083,NA,0.137754891503895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.156212685515962,0.280117806497264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729993148608568,NA,0.32124972353195
"Gatad2b",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00245918367346939,NA,NA,NA,NA,0.0471612262604848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0836157619746693,NA,NA,NA,NA,NA,NA,0.0340789050735721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gbx2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.208823898247397,NA,NA,NA,0.141127389861969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.021320889655527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.00285388888888878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gcm1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gcm2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gfi1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.254290380216027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121883850855446,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0727512271864659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0951983447487464,NA,0,0.0531732279881612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gli1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00338400528750827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0139388043515989,NA,0.0228444089764061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gli2",NA,NA,NA,NA,3.38993321489772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0257579904547093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00293252568845539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0206881555843235,NA,0.0287918774371455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gli3",NA,NA,NA,NA,NA,0.155333369959251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0172922144671807,NA,NA,NA,NA,NA,0.0258952225524874,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0176466760226448,NA,NA,NA,NA,NA,NA,0.0333749857438503,5e-04,NA,0.0426043714195998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.44223804197654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glis1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0179215445547478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00281189903819821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glis2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358661400139161,1.20080780529259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00967076108327707,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00701097711811998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.018176434188993,NA,NA,NA,NA,NA,NA,NA,0.00370714654282779,NA,0.134317795079008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Glis3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00540233359177523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00595106134049409,NA,NA,NA,NA,0.0122160664858258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0135217906372293,NA,NA,0.544070416653473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Gm10324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
