cell,tSNE_1,tSNE_2,cluster
A11.MAA001842.3_38_F.1.1,13.836051119429383,8.771989445977134,2
A11.MAA001844.3_38_F.1.1,-3.4975545462466147,23.8428347521818,8
A11.MAA001861.3_39_F.1.1,30.56300440424819,31.36236014701868,33
A11.MAA001862.3_39_F.1.1,28.63819591651762,17.716014434215328,30
A11.MAA001865.3_38_F.1.1,-9.459532646487773,-21.478852212347526,1
A11.MAA001867.3_39_F.1.1,2.9617876265127925,-4.532188709125537,39
A11.MAA001871.3_39_F.1.1,-25.39574714426991,22.326461405651926,16
A11.MAA001872.3_39_F.1.1,-5.082373546259647,8.469076770246916,22
A11.MAA001875.3_39_F.1.1,-34.109773168797155,18.580945744051313,16
A11.MAA001883.3_39_F.1.1,15.41942611298561,5.703271623709921,18
A11.MAA001884.3_38_F.1.1,14.5988396589375,6.833045585700242,18
A11.MAA001892.3_38_F.1.1,3.4963663914549956,-19.811928896815342,23
A11.MAA100037.3_11_M.1.1,-21.41212515019488,9.575327937337978,49
A11.MAA100041.3_9_M.1.1,44.711147023262505,13.251679271562585,35
A11.MAA100138.3_56_F.1.1,45.21699366637826,9.835151883479213,35
A11.MAA100140.3_57_F.1.1,28.317784830702738,9.380420629765778,35
A12.B000126.3_39_F.1.1,-33.020274647510064,-16.73934797409294,20
A12.B000127.3_38_F.1.1,1.9264824280795139,4.329861835815511,21
A12.B000167.3_56_F.1.1,5.711504003934336,-28.399205531867224,34
A12.B000610.3_56_F.1.1,-26.297585521926422,12.602512955829303,27
A12.B000633.3_56_F.1.1,-5.765953712618913,-8.027365427234887,4
A12.B000636.3_56_F.1.1,14.069662847941265,-26.123786310156145,37
A12.B000825.3_38_F.1.1,31.939141666964115,-17.479955247036553,11
A12.B000826.3_39_F.1.1,35.60811619742921,4.535872617890316,0
A12.B000827.3_38_F.1.1,-3.0091038794446625,-39.517168317659596,5
A12.B000971.3_39_F.1.1,11.72629016835506,-31.97767472002909,5
A12.B001176.3_56_F.1.1,29.13958008165145,0.8576428108027212,0
A12.B001216.3_38_F.1.1,-0.6767307442964315,12.718455642467456,2
A12.B001688.3_38_F.1.1,13.580771052916939,26.915023839571624,42
A12.B001689.3_38_F.1.1,30.81375525709557,-15.92025121903305,11
A12.B001717.3_38_F.1.1,-2.275761402204011,1.043282450056332,19
A12.B001960.3_56_F.1.1,8.768438693904796,-36.01455850266005,5
A12.B002010.3_39_F.1.1,-7.698560205212765,-8.623336480972096,4
A12.B002011.3_38_F.1.1,-10.694829357871933,-7.277783063959474,4
A12.B002314.3_56_F.1.1,15.737206976753967,-25.179428581687148,37
A12.B002421.3_39_F.1.1,-28.11515869895202,-7.27680714547637,23
A12.B002423.3_39_F.1.1,-8.366670082118242,-10.827200284793859,4
A12.B002427.3_39_F.1.1,-1.1461867235649041,-14.282554190234656,4
A12.B002428.3_38_F.1.1,-12.221741035809025,-7.685242106282638,4
A12.B002432.3_38_F.1.1,2.6661800322655087,-26.467388491147194,34
A12.B002433.3_38_F.1.1,1.9774058160242662,-27.581529734695657,34
A12.B002436.3_39_F.1.1,3.5057997537269117,-28.13657346579327,34
A12.B002438.3_38_F.1.1,6.6870732599227525,-28.28740237954595,34
A12.B002707.3_39_F.1.1,23.005353748564325,7.539022706264018,47
A12.B002762.3_39_F.1.1,19.577414561380284,-32.93156933144253,13
A12.B002765.3_38_F.1.1,21.607900471034476,-28.84289995675749,13
A12.B002769.3_39_F.1.1,0.9423695900027854,-1.7963817145581742,19
A12.B002777.3_39_F.1.1,-23.658949885029042,35.210441692911466,7
A12.B002954.3_56_F.1.1,-10.56309294796199,-1.4104701984047963,19
A12.B003275.3_38_F.1.1,-3.703650806315413,35.79809226759338,25
A12.B003283.3_38_F.1.1,-40.90844362543834,-11.680583919982013,20
A12.B003290.3_38_F.1.1,2.080768967606863,25.592249687321278,25
A12.B003291.3_39_F.1.1,-12.37306427889557,-36.60850792157773,29
A12.B003292.3_39_F.1.1,25.573984777404284,0.8078090649527018,0
A12.D041894.3_9_M.1.1,-20.951770371955142,30.552677898458068,7
A12.D041904.3_10_M.1.1,-26.21454729307263,30.04486969745303,7
A12.D041911.3_8_M.1.1,-34.47452180908157,30.52955361195382,7
A12.D041912.3_8_M.1.1,21.88639679759525,34.731462752937496,15
A12.D041914.3_8_M.1.1,37.78759956576648,17.73599685665176,26
A12.D042044.3_9_M.1.1,16.781122821145473,13.335155339521886,18
A12.D042105.3_11_M.1.1,22.251412478473902,-29.315947491013034,13
A12.D042186.3_8_M.1.1,16.059865513562187,-36.959585305609195,13
A12.D042193.3_8_M.1.1,19.003716892746628,18.279347398218466,2
A12.D042253.3_9_M.1.1,36.241033551988316,19.466641968311084,26
A12.D042474.3_8_M.1.1,-24.23543661199635,-20.919049898763603,24
A12.D042475.3_9_M.1.1,-16.40360516757597,-15.124827891159633,1
A12.D043522.3_39_F.1.1,3.337634603482266,-21.27878172448541,23
A12.D045067.3_38_F.1.1,-8.980128867839758,-2.2055492835110497,19
A12.D045139.3_39_F.1.1,21.84251067389753,28.531634474274252,15
A12.D045140.3_38_F.1.1,19.710371552131235,33.81362942462694,15
A12.MAA000386.3_11_M.1.1,-21.567584644511914,-23.823735032190612,1
A12.MAA000388.3_11_M.1.1,3.076132227733405,1.3534087603303735,21
A12.MAA000409.3_10_M.1.1,20.903896662169295,23.521506509192267,43
A12.MAA000427.3_11_M.1.1,19.178467232142193,-8.555029207459253,6
A12.MAA000435.3_10_M.1.1,22.409735359917338,-20.3871640481829,6
A12.MAA000439.3_10_M.1.1,1.5800272090901943,6.533045334821967,21
A12.MAA000441.3_10_M.1.1,11.617938712162237,2.636192761826717,28
A12.MAA000487.3_10_M.1.1,-22.66791668832991,15.124143500914704,27
A12.MAA000508.3_9_M.1.1,16.38802765243415,-24.247166396229627,37
A12.MAA000526.3_9_M.1.1,-5.764014618075588,-23.52689127461729,36
A12.MAA000530.3_8_M.1.1,-5.719715837750274,-23.572109846146102,36
A12.MAA000556.3_9_M.1.1,-0.6828157513564882,-38.384282007033335,5
A12.MAA000559.3_8_M.1.1,12.159545282273022,19.190888577687282,2
A12.MAA000560.3_10_M.1.1,-15.156946985873734,14.486877352742617,9
A12.MAA000572.3_8_M.1.1,34.33026210801382,6.008097642546561,0
A12.MAA000577.3_8_M.1.1,26.885345701656526,15.777626870996809,30
A12.MAA000581.3_10_M.1.1,-1.7559757075715827,35.67500439202134,25
A12.MAA000583.3_9_M.1.1,10.98894100741109,-2.092532216629921,12
A12.MAA000590.3_9_M.1.1,34.13231793260577,4.631241447825559,0
A12.MAA000591.3_8_M.1.1,25.05359992398333,-0.7788767996489213,0
A12.MAA000592.3_9_M.1.1,31.870847016170874,-15.91957439500684,11
A12.MAA000596.3_9_M.1.1,-15.510078559676105,26.464945227650162,8
A12.MAA000597.3_9_M.1.1,16.4659655087407,-10.434698668784401,6
A12.MAA000600.3_8_M.1.1,-13.055546514964366,25.11619992363744,8
A12.MAA000603.3_10_M.1.1,32.06221679148064,0.32872575554998973,0
A12.MAA000604.3_10_M.1.1,29.05415061728181,-2.4642703218447335,0
A12.MAA000605.3_10_M.1.1,33.48672694033736,-11.198865045705924,0
A12.MAA000607.3_9_M.1.1,-14.158488797482104,-35.0601463620759,29
A12.MAA000611.3_8_M.1.1,12.616024933143514,-3.8711900866864903,12
A12.MAA000612.3_9_M.1.1,-4.937209764114714,12.234901343643164,22
A12.MAA000614.3_10_M.1.1,18.397654066901794,-9.953440616407432,6
A12.MAA000615.3_10_M.1.1,-7.476115044776327,-45.411312844098575,38
A12.MAA000617.3_10_M.1.1,38.21419072005023,1.6392526048962666,0
A12.MAA000639.3_9_M.1.1,20.567220164808102,33.59144557486315,15
A12.MAA000641.3_9_M.1.1,-20.74494696404824,4.777091755289564,14
A12.MAA000652.3_10_M.1.1,14.5202380356062,8.616105233021868,18
A12.MAA000776.3_10_M.1.1,15.710766386860598,17.126235274876784,2
A12.MAA000779.3_11_M.1.1,11.817405207531435,19.26749458133555,2
A12.MAA000801.3_11_M.1.1,-14.983329184637883,-1.6644817347669343,14
A12.MAA000839.3_11_M.1.1,-11.771661630028262,-22.675345382979927,1
A12.MAA000844.3_10_M.1.1,14.098025861870221,16.728089599398118,2
A12.MAA000848.3_10_M.1.1,-13.421398752499798,25.86814420172647,8
A12.MAA000871.3_11_M.1.1,11.957324342964649,-8.545125321732252,12
A12.MAA000877.3_11_M.1.1,7.384431715964712,7.636455048680883,28
A12.MAA000880.3_11_M.1.1,-1.521331454215529,-35.250488226882865,5
A12.MAA000884.3_10_M.1.1,28.67743729465726,27.431451491086772,33
A12.MAA000891.3_10_M.1.1,-16.042932257308994,-8.281650739105734,36
A12.MAA000903.3_11_M.1.1,-34.05889310260498,0.43469962885955754,3
A12.MAA000907.3_11_M.1.1,24.81946438508811,5.538126388822419,35
A12.MAA000909.3_10_M.1.1,15.659586594699514,-3.948566274498267,12
A12.MAA000922.3_9_M.1.1,-1.3409473177866476,-1.2365915481829124,19
A12.MAA000926.3_9_M.1.1,15.490071312329597,30.024505238777376,42
A12.MAA000927.3_9_M.1.1,20.672028836646298,-16.392823526530044,6
A12.MAA000930.3_8_M.1.1,-35.435234280835964,11.430417044295929,32
A12.MAA000935.3_8_M.1.1,-16.431845324733445,19.841753446733847,9
A12.MAA000936.3_9_M.1.1,-2.2286251124714416,-1.413051855143234,19
A12.MAA000938.3_8_M.1.1,17.281292182510146,-8.670551910706292,6
A12.MAA000941.3_8_M.1.1,-8.775900740731277,21.418693916294217,9
A12.MAA000944.3_9_M.1.1,-16.544709356265695,12.184421810231289,9
A12.MAA001539.3_56_F.1.1,-32.117929394632945,24.3265559891166,16
A12.MAA001632.3_56_F.1.1,11.901383464971577,-3.5909996418111567,12
A12.MAA001844.3_38_F.1.1,-4.07686193005181,24.235856804820468,8
A12.MAA001854.3_38_F.1.1,-18.262332653147887,9.631102160302945,9
A12.MAA001862.3_39_F.1.1,-1.195286938991522,-1.115551671290988,19
A12.MAA001865.3_38_F.1.1,-16.939523263957557,-19.463849981825856,1
A12.MAA001867.3_39_F.1.1,3.287545618892587,-5.377698192090482,39
A12.MAA001868.3_38_F.1.1,-40.74458647240362,17.381957426679453,41
A12.MAA001869.3_38_F.1.1,-8.954083084979585,11.15452162152745,22
A12.MAA001871.3_39_F.1.1,-5.318007968176637,8.849654554611032,22
A12.MAA001872.3_39_F.1.1,14.185164013923524,-5.863440846533059,12
A12.MAA001875.3_39_F.1.1,11.160302600375243,-4.112498537504802,12
A12.MAA001883.3_39_F.1.1,16.213834751738307,4.775834314426661,18
A12.MAA001884.3_38_F.1.1,7.115025764919197,16.079838964476767,2
A12.MAA001887.3_39_F.1.1,-14.603327904386452,26.635862377270193,8
A12.MAA001889.3_38_F.1.1,4.164848085030384,7.6705048430166185,21
A12.MAA001892.3_38_F.1.1,2.5903568408442275,-21.23148504116306,23
A12.MAA100037.3_11_M.1.1,-24.372866653110435,7.488346441716206,49
A12.MAA100042.3_9_M.1.1,44.8243565738488,13.677471364146491,35
A12.MAA100140.3_57_F.1.1,28.231773996343993,9.22713303563538,35
A13.B000126.3_39_F.1.1,17.861097283917587,-13.786425389012031,6
A13.B000127.3_38_F.1.1,-9.030631094053662,0.2552798608099726,19
A13.B000166.3_56_F.1.1,1.1676069341792445,-27.81285944066472,34
A13.B000167.3_56_F.1.1,4.624763196647743,-28.667178848498867,34
A13.B000168.3_57_F.1.1,-10.108768430788734,3.8489696559982716,14
A13.B000610.3_56_F.1.1,37.90876829408736,15.911042869017306,26
A13.B000633.3_56_F.1.1,-8.652371586699795,-8.880782741116507,4
A13.B000634.3_56_F.1.1,-29.671956830464428,2.088373704847244,3
A13.B000825.3_38_F.1.1,31.922749142211597,-17.75909320589262,11
A13.B000826.3_39_F.1.1,28.660211847131542,1.035648669786898,0
A13.B000971.3_39_F.1.1,9.405474217051022,15.607584751965215,2
A13.B001176.3_56_F.1.1,31.862216943316398,5.9232264606762595,0
A13.B001216.3_38_F.1.1,-0.5788100940962341,12.921902659969305,2
A13.B001689.3_38_F.1.1,30.737485976426854,-13.39534200608735,11
A13.B001717.3_38_F.1.1,-15.970528317068348,-8.350915962186454,36
A13.B001750.3_38_F.1.1,17.515363317804706,18.301494388339638,2
A13.B002010.3_39_F.1.1,-6.8314589803335855,-3.761549679909218,19
A13.B002011.3_38_F.1.1,-11.371043091147035,-6.991536330868113,4
A13.B002309.3_57_F.1.1,-10.624262300969615,3.089737783772807,14
A13.B002314.3_56_F.1.1,11.750783429300025,2.2489184026794895,28
A13.B002421.3_39_F.1.1,-6.992420581077908,-1.4284885135348295,19
A13.B002423.3_39_F.1.1,-6.929843467739568,-9.499809723356472,4
A13.B002427.3_39_F.1.1,-0.20109969030203584,-13.167784326334218,4
A13.B002428.3_38_F.1.1,-9.83570536494599,-9.678805965359789,4
A13.B002432.3_38_F.1.1,4.708852907485853,-28.888826744840944,34
A13.B002433.3_38_F.1.1,4.320065520445059,-28.01460830241345,34
A13.B002435.3_39_F.1.1,2.3097182885820895,-28.191873089859683,34
A13.B002436.3_39_F.1.1,2.2658279467853357,-28.089417231165534,34
A13.B002438.3_38_F.1.1,5.544393901432062,-27.102303363454364,34
A13.B002707.3_39_F.1.1,-0.6042067361147823,12.319902884580266,2
A13.B002762.3_39_F.1.1,19.24770404329186,-32.93991495753629,13
A13.B002764.3_38_F.1.1,-26.69320767835468,14.765792894291405,27
A13.B002765.3_38_F.1.1,20.390066002460138,-32.085340101290555,13
A13.B002771.3_39_F.1.1,-26.89436394013056,14.614648215925637,27
A13.B002777.3_39_F.1.1,-18.933258080723753,31.159068254110394,7
A13.B002954.3_56_F.1.1,3.3034899374763844,3.1274868608770534,21
A13.B002955.3_56_F.1.1,-9.15635093751058,-2.551455881855357,19
A13.B003275.3_38_F.1.1,-0.9029826822486756,32.085460087643426,25
A13.B003279.3_38_F.1.1,31.289573229371065,-16.291332413014782,11
A13.B003283.3_38_F.1.1,21.68113955839184,-14.463235911023252,6
A13.B003290.3_38_F.1.1,-0.5821652912155894,29.28831100660349,25
A13.B003291.3_39_F.1.1,-10.866858502003753,-35.75441809300404,29
A13.B003292.3_39_F.1.1,34.11144776048213,7.181472669114919,0
A13.D041894.3_9_M.1.1,-32.5687100643092,28.874285202198603,7
A13.D041904.3_10_M.1.1,-21.060001930382867,30.48201212529246,7
A13.D041911.3_8_M.1.1,-34.37274041092508,30.14951318751567,7
A13.D041912.3_8_M.1.1,22.99786851020316,34.26105729909086,15
A13.D041914.3_8_M.1.1,34.200269020020315,13.27627455045268,26
A13.D042105.3_11_M.1.1,22.478769485634988,-27.023499139490756,13
A13.D042180.3_10_M.1.1,19.644491130089243,-33.398432141214094,13
A13.D042186.3_8_M.1.1,15.986880253420722,-39.36195251944787,13
A13.D042193.3_8_M.1.1,15.042350189816142,12.277889842631525,18
A13.D042253.3_9_M.1.1,35.60072846314189,17.610586645049626,26
A13.D042473.3_10_M.1.1,18.66815033448547,-33.2906792178857,13
A13.D042474.3_8_M.1.1,-12.638049898738041,-19.87937979803792,1
A13.D042479.3_8_M.1.1,29.7862417556589,-28.111938070325653,40
A13.D043520.3_39_F.1.1,-5.808884780700098,-0.08623155725482036,19
A13.D043526.3_39_F.1.1,5.462823038703572,20.678241749794125,2
A13.D045064.3_38_F.1.1,1.1762204006091066,-32.14273698948718,14
A13.D045067.3_38_F.1.1,7.319306902713916,9.191057157506782,28
A13.D045140.3_38_F.1.1,19.59929923300645,34.61052723250707,15
A13.MAA000385.3_10_M.1.1,10.360751310771619,3.35293190254671,28
A13.MAA000386.3_11_M.1.1,-20.416687355398714,-28.077021085897286,1
A13.MAA000398.3_9_M.1.1,-22.464755246942847,-8.903554833885234,31
A13.MAA000400.3_8_M.1.1,-1.4845820651411732,-12.641197409440695,4
A13.MAA000409.3_10_M.1.1,24.572497854662686,33.178266391441944,15
A13.MAA000424.3_11_M.1.1,-0.2535145510360224,-47.8704178096476,38
A13.MAA000427.3_11_M.1.1,15.539000023746134,-10.05239310466201,6
A13.MAA000435.3_10_M.1.1,19.363574757579624,-18.806229547856464,6
A13.MAA000439.3_10_M.1.1,22.04420907133526,38.76321250468325,15
A13.MAA000441.3_10_M.1.1,11.993317330434083,2.4975604180813833,28
A13.MAA000442.3_11_M.1.1,-1.0491061492555098,-35.439390427393946,5
A13.MAA000487.3_10_M.1.1,-22.717253957206616,15.019742521232887,27
A13.MAA000496.3_10_M.1.1,-0.9465011155465307,-1.044557598056444,19
A13.MAA000508.3_9_M.1.1,7.3730600164248035,20.300454721985275,2
A13.MAA000526.3_9_M.1.1,-7.214536901077844,-25.16777237059905,1
A13.MAA000530.3_8_M.1.1,-6.9786756553308384,-23.613327817434296,36
A13.MAA000545.3_8_M.1.1,-3.5682427765215765,20.660174759615085,44
A13.MAA000560.3_10_M.1.1,-37.3599762750271,11.897124815991935,32
A13.MAA000563.3_10_M.1.1,-12.382918571042136,19.823920226780782,9
A13.MAA000577.3_8_M.1.1,31.33597885059416,25.769792102970136,33
A13.MAA000583.3_9_M.1.1,4.417543308761933,-12.99241206232332,17
A13.MAA000596.3_9_M.1.1,-14.88197800571405,25.446021614491894,8
A13.MAA000600.3_8_M.1.1,-6.605167049004257,28.585015898040815,8
A13.MAA000603.3_10_M.1.1,27.21371752401986,1.9304098957337765,0
A13.MAA000604.3_10_M.1.1,36.30836379797196,3.38407447883613,0
A13.MAA000607.3_9_M.1.1,-6.578788750406991,-39.33979825671797,5
A13.MAA000611.3_8_M.1.1,6.76307369166782,-12.567445273076922,17
A13.MAA000612.3_9_M.1.1,12.102299993226154,-15.77695299386485,17
A13.MAA000614.3_10_M.1.1,20.683959668370104,-10.612197987056282,6
A13.MAA000615.3_10_M.1.1,-25.313432598224743,5.196192819353889,38
A13.MAA000617.3_10_M.1.1,27.061915991762326,-7.350218639076809,0
A13.MAA000639.3_9_M.1.1,23.58070629595244,31.5174324260743,15
A13.MAA000652.3_10_M.1.1,15.55270669755569,9.370290775682673,18
A13.MAA000776.3_10_M.1.1,-17.370849361296777,25.375339691547758,8
A13.MAA000779.3_11_M.1.1,9.590816807807487,15.647903773995662,2
A13.MAA000839.3_11_M.1.1,-7.019159966240074,-23.182524798611684,1
A13.MAA000844.3_10_M.1.1,16.079523886720935,2.9212364763878385,18
A13.MAA000848.3_10_M.1.1,-6.496593929778602,29.175631541987737,8
A13.MAA000870.3_10_M.1.1,-25.157371077734183,25.029868481318402,16
A13.MAA000871.3_11_M.1.1,11.291710630431279,-17.132839398850503,17
A13.MAA000877.3_11_M.1.1,7.417634350991108,4.145042987157468,28
A13.MAA000880.3_11_M.1.1,-13.13931129498285,-37.73057530221339,29
A13.MAA000884.3_10_M.1.1,-1.328352888700296,-1.0638324614363972,19
A13.MAA000891.3_10_M.1.1,-13.712424759801117,-22.956816209123605,1
A13.MAA000903.3_11_M.1.1,-21.00910161013958,-9.48730427434243,31
A13.MAA000907.3_11_M.1.1,24.463549543020534,4.968793172916003,35
A13.MAA000909.3_10_M.1.1,7.411407268082885,-14.277041735442877,17
A13.MAA000919.3_10_M.1.1,-3.4788141950149525,-14.476689515274252,4
A13.MAA000920.3_11_M.1.1,-1.114362296764822,-12.85864043493224,4
A13.MAA000923.3_9_M.1.1,-34.261886822845305,10.724731273697882,32
A13.MAA000930.3_8_M.1.1,-13.424552809491683,15.038130850312552,9
A13.MAA000934.3_9_M.1.1,6.5568983401560565,17.88929411202377,2
A13.MAA000937.3_8_M.1.1,6.451380240868609,-12.333321410151244,17
A13.MAA000938.3_8_M.1.1,18.206493196469584,-8.386919493893163,6
A13.MAA000941.3_8_M.1.1,1.1794101080976156,31.034986453494646,25
A13.MAA000944.3_9_M.1.1,-2.661123347051899,36.3705112571824,25
A13.MAA001539.3_56_F.1.1,-26.972634487787037,19.38647893558103,16
A13.MAA001632.3_56_F.1.1,10.153170446112734,-18.834277628486735,17
A13.MAA001844.3_38_F.1.1,-1.180942887398056,5.2370223252181285,21
A13.MAA001857.3_38_F.1.1,27.939929525860524,15.233271824663259,30
A13.MAA001865.3_38_F.1.1,-17.43433965347765,-18.63760436617963,1
A13.MAA001867.3_39_F.1.1,-11.866611080158616,-17.799245506983176,1
A13.MAA001869.3_38_F.1.1,7.142996408916709,-15.040980190758482,17
A13.MAA001871.3_39_F.1.1,7.338901389455249,-13.696537300591238,17
A13.MAA001873.3_38_F.1.1,-28.15637407776023,18.364596991018797,16
A13.MAA001883.3_39_F.1.1,16.705083559383347,12.625575202135517,18
A13.MAA001884.3_38_F.1.1,22.41074282447566,7.3221713396390475,47
A13.MAA001887.3_39_F.1.1,-15.680674882188487,27.390319303672953,8
A13.MAA001889.3_38_F.1.1,2.291040554619882,4.135864945175823,21
A13.MAA001892.3_38_F.1.1,6.636155367303046,-22.605735076695485,23
A14.B000126.3_39_F.1.1,18.342607505328054,-16.54029222228568,6
A14.B000127.3_38_F.1.1,-18.94163620564546,-15.068651985515377,1
A14.B000167.3_56_F.1.1,6.9734519043284,-28.385350228117076,34
A14.B000168.3_57_F.1.1,-12.348252076081856,2.0424165326254466,14
A14.B000412.3_56_F.1.1,-36.23141397631827,3.093294915010816,3
A14.B000610.3_56_F.1.1,36.2972680811396,12.319944094869584,26
A14.B000633.3_56_F.1.1,-28.05271129196001,-10.897974642625043,23
A14.B000634.3_56_F.1.1,-5.681360544568091,-9.366049201853546,4
A14.B000825.3_38_F.1.1,30.44891254156067,-17.866202891311673,11
A14.B000826.3_39_F.1.1,27.92716369973011,2.0461616627721555,0
A14.B000971.3_39_F.1.1,9.541747829505708,20.197768349045568,2
A14.B001176.3_56_F.1.1,28.543149675031437,-1.4426893316730003,0
A14.B001216.3_38_F.1.1,-0.7090964749593037,11.278639800539823,2
A14.B001689.3_38_F.1.1,28.93813961930742,-15.287064022581328,11
A14.B001717.3_38_F.1.1,-4.24922055396616,1.054071647046667,19
A14.B001750.3_38_F.1.1,1.9655278486430305,-41.25306369549677,5
A14.B002010.3_39_F.1.1,-1.7829131199970303,-8.223050369124072,4
A14.B002011.3_38_F.1.1,-10.321987895123883,-6.533850208354567,4
A14.B002309.3_57_F.1.1,-9.651995622835985,3.9857434047736215,14
A14.B002314.3_56_F.1.1,6.279972418056206,20.291743904177867,2
A14.B002423.3_39_F.1.1,-7.804491516413031,-9.896285141739154,4
A14.B002427.3_39_F.1.1,-7.803452183450753,-12.209556012034916,4
A14.B002428.3_38_F.1.1,-10.416408645401386,-8.221135021729557,4
A14.B002429.3_38_F.1.1,-26.456145814943362,0.3314046052437061,3
A14.B002432.3_38_F.1.1,4.600627692613201,-28.146346356726887,34
A14.B002433.3_38_F.1.1,6.519617114709138,-28.30977573149072,34
A14.B002435.3_39_F.1.1,5.367297603547473,-28.624604743518177,34
A14.B002436.3_39_F.1.1,2.782309444723567,-26.978512106476344,34
A14.B002438.3_38_F.1.1,5.83426317773787,-27.20309624590195,34
A14.B002762.3_39_F.1.1,21.372374539404962,-29.675560957390637,13
A14.B002765.3_38_F.1.1,21.302369252376963,-28.7258923873343,13
A14.B002769.3_39_F.1.1,20.51656982881825,-29.591761675820656,13
A14.B002771.3_39_F.1.1,-26.856536840527806,14.904516373890992,27
A14.B002775.3_39_F.1.1,-3.1576453156520845,16.248839987558647,44
A14.B002777.3_39_F.1.1,-19.897727082706233,34.563011903812345,7
A14.B002780.3_38_F.1.1,-23.786820561107355,33.6032679794081,7
A14.B002954.3_56_F.1.1,-23.22093674449696,-18.38259944023487,24
A14.B003274.3_38_F.1.1,-17.650501435586055,12.135990711173056,9
A14.B003275.3_38_F.1.1,-2.2897375911300415,35.36805002150404,25
A14.B003279.3_38_F.1.1,32.27582252905449,-15.41234040151778,11
A14.B003283.3_38_F.1.1,21.643397703115177,-15.218898879784271,6
A14.B003290.3_38_F.1.1,1.609345388472582,28.913291639879727,25
A14.B003291.3_39_F.1.1,-4.59775703645639,-38.32704602860451,5
A14.B003292.3_39_F.1.1,32.107078666978445,5.614461520545338,0
A14.B003728.3_56_F.1.1,-16.65785297698479,12.10925437346364,9
A14.D041894.3_9_M.1.1,-21.601487264793587,35.296731862189596,7
A14.D041904.3_10_M.1.1,-25.697702440026074,33.03444285689937,7
A14.D041911.3_8_M.1.1,-22.62680107845475,30.90839353101304,7
