"","nGene","nReads","orig.ident"
"F21.B000827.3_38_F.1.1",2166,964378,"Thymus"
"F21.B003291.3_39_F.1.1",945,1419036,"Thymus"
"F21.MAA000607.3_9_M.1.1",1511,130054,"Thymus"
"F21.MAA000880.3_11_M.1.1",1495,488916,"Thymus"
"F22.B003291.3_39_F.1.1",1043,1701681,"Thymus"
"F22.MAA000607.3_9_M.1.1",1434,110562,"Thymus"
"F22.MAA000609.3_8_M.1.1",2538,425300,"Thymus"
"F22.MAA000880.3_11_M.1.1",1694,710616,"Thymus"
"F3.B000827.3_38_F.1.1",1984,655659,"Thymus"
"F3.B003291.3_39_F.1.1",2579,2350151,"Thymus"
"F3.MAA000607.3_9_M.1.1",2370,318072,"Thymus"
"F4.B000827.3_38_F.1.1",1814,540947,"Thymus"
"F4.B003291.3_39_F.1.1",1610,1653615,"Thymus"
"F4.MAA000607.3_9_M.1.1",1994,270634,"Thymus"
"F5.B000827.3_38_F.1.1",1993,641881,"Thymus"
"F5.MAA000607.3_9_M.1.1",2193,321776,"Thymus"
"F6.B000827.3_38_F.1.1",2713,1122194,"Thymus"
"F6.B003291.3_39_F.1.1",1865,1341990,"Thymus"
"F6.MAA000607.3_9_M.1.1",1311,135235,"Thymus"
"F7.B000827.3_38_F.1.1",1880,803475,"Thymus"
"F7.B003291.3_39_F.1.1",1786,1975219,"Thymus"
"F7.MAA000607.3_9_M.1.1",2104,260748,"Thymus"
"F7.MAA000609.3_8_M.1.1",2502,1214332,"Thymus"
"F8.B000827.3_38_F.1.1",1897,416218,"Thymus"
"F8.B003291.3_39_F.1.1",1291,798570,"Thymus"
"F8.MAA000607.3_9_M.1.1",1343,154592,"Thymus"
"F9.B000827.3_38_F.1.1",1832,661817,"Thymus"
"F9.B003291.3_39_F.1.1",1331,446812,"Thymus"
"F9.MAA000607.3_9_M.1.1",2022,213972,"Thymus"
"F9.MAA000609.3_8_M.1.1",973,55379,"Thymus"
"F9.MAA000880.3_11_M.1.1",1100,406017,"Thymus"
"G1.B000827.3_38_F.1.1",1940,1584425,"Thymus"
"G1.B003291.3_39_F.1.1",1934,1590501,"Thymus"
"G1.MAA000607.3_9_M.1.1",1912,294191,"Thymus"
"G10.B000827.3_38_F.1.1",1549,493196,"Thymus"
"G10.B003291.3_39_F.1.1",1779,1283572,"Thymus"
"G10.MAA000607.3_9_M.1.1",3143,581158,"Thymus"
"G10.MAA000880.3_11_M.1.1",1123,529890,"Thymus"
"G11.B000827.3_38_F.1.1",2084,505856,"Thymus"
"G11.B003291.3_39_F.1.1",1549,951150,"Thymus"
"G11.MAA000607.3_9_M.1.1",1288,127139,"Thymus"
"G12.B000827.3_38_F.1.1",1906,567684,"Thymus"
"G12.B003291.3_39_F.1.1",1639,1383049,"Thymus"
"G12.MAA000607.3_9_M.1.1",2186,264616,"Thymus"
"G13.B000827.3_38_F.1.1",1779,791519,"Thymus"
"G13.B003291.3_39_F.1.1",1419,1150101,"Thymus"
"G13.MAA000607.3_9_M.1.1",1335,136915,"Thymus"
"G14.B000827.3_38_F.1.1",1630,518302,"Thymus"
"G14.B003291.3_39_F.1.1",1906,1556550,"Thymus"
"G14.MAA000607.3_9_M.1.1",5469,986453,"Thymus"
"G15.B000827.3_38_F.1.1",2172,577449,"Thymus"
"G15.B003291.3_39_F.1.1",1313,1372516,"Thymus"
"G15.MAA000607.3_9_M.1.1",1551,128012,"Thymus"
"G15.MAA000880.3_11_M.1.1",2517,1280229,"Thymus"
"G16.B000827.3_38_F.1.1",1971,629757,"Thymus"
"G16.B003291.3_39_F.1.1",1395,1680713,"Thymus"
"G16.MAA000607.3_9_M.1.1",2093,253517,"Thymus"
"G16.MAA000880.3_11_M.1.1",1743,531153,"Thymus"
"G17.B000827.3_38_F.1.1",2215,958518,"Thymus"
"G17.B003291.3_39_F.1.1",2021,2397316,"Thymus"
"G17.MAA000607.3_9_M.1.1",1877,108935,"Thymus"
"G17.MAA000609.3_8_M.1.1",1514,221811,"Thymus"
"G17.MAA000880.3_11_M.1.1",1358,746839,"Thymus"
"G18.B000827.3_38_F.1.1",2318,801359,"Thymus"
"G18.B003291.3_39_F.1.1",1513,1091880,"Thymus"
"G18.MAA000607.3_9_M.1.1",1234,105665,"Thymus"
"G19.B000827.3_38_F.1.1",2328,690465,"Thymus"
"G19.B003291.3_39_F.1.1",2836,3551784,"Thymus"
"G19.MAA000609.3_8_M.1.1",2152,192109,"Thymus"
"G19.MAA000880.3_11_M.1.1",2968,1322307,"Thymus"
"G2.B000827.3_38_F.1.1",2873,1529448,"Thymus"
"G2.B003291.3_39_F.1.1",1332,1005917,"Thymus"
"G2.MAA000607.3_9_M.1.1",2224,308468,"Thymus"
"G20.B000827.3_38_F.1.1",1841,497774,"Thymus"
"G20.B003291.3_39_F.1.1",1372,2164380,"Thymus"
"G20.MAA000607.3_9_M.1.1",1701,198403,"Thymus"
"G21.B000827.3_38_F.1.1",2050,916337,"Thymus"
"G21.B003291.3_39_F.1.1",2092,2272830,"Thymus"
"G21.MAA000607.3_9_M.1.1",1421,116859,"Thymus"
"G21.MAA000609.3_8_M.1.1",4298,719774,"Thymus"
"G21.MAA000880.3_11_M.1.1",1127,286029,"Thymus"
"G22.B000827.3_38_F.1.1",2075,1112178,"Thymus"
"G22.B003291.3_39_F.1.1",2398,3838786,"Thymus"
"G22.MAA000607.3_9_M.1.1",1549,156928,"Thymus"
"G22.MAA000609.3_8_M.1.1",1320,144676,"Thymus"
"G22.MAA000880.3_11_M.1.1",2216,1192444,"Thymus"
"G3.B000827.3_38_F.1.1",1973,854595,"Thymus"
"G3.B003291.3_39_F.1.1",1606,1311314,"Thymus"
"G3.MAA000607.3_9_M.1.1",1507,165367,"Thymus"
"G4.B000827.3_38_F.1.1",2087,802279,"Thymus"
"G4.B003291.3_39_F.1.1",1678,1626104,"Thymus"
"G4.MAA000607.3_9_M.1.1",1708,159134,"Thymus"
"G5.B000827.3_38_F.1.1",1632,795731,"Thymus"
"G5.B003291.3_39_F.1.1",1838,1972669,"Thymus"
"G5.MAA000607.3_9_M.1.1",1688,171765,"Thymus"
"G6.B000827.3_38_F.1.1",2241,849615,"Thymus"
"G6.B003291.3_39_F.1.1",1850,1684308,"Thymus"
"G6.MAA000607.3_9_M.1.1",2131,321706,"Thymus"
"G7.B000827.3_38_F.1.1",2041,765613,"Thymus"
"G7.B003291.3_39_F.1.1",2066,1858285,"Thymus"
"G7.MAA000607.3_9_M.1.1",1833,224087,"Thymus"
"G8.B000827.3_38_F.1.1",1891,670662,"Thymus"
"G8.B003291.3_39_F.1.1",1449,1289031,"Thymus"
"G8.MAA000607.3_9_M.1.1",1338,131443,"Thymus"
"G8.MAA000880.3_11_M.1.1",1749,1124628,"Thymus"
"G9.B000827.3_38_F.1.1",1869,687769,"Thymus"
"G9.B003291.3_39_F.1.1",1300,956606,"Thymus"
"G9.MAA000607.3_9_M.1.1",1669,225366,"Thymus"
"H1.B000827.3_38_F.1.1",1662,1570642,"Thymus"
"H1.B003291.3_39_F.1.1",2905,839005,"Thymus"
"H1.MAA000607.3_9_M.1.1",2733,317342,"Thymus"
"H10.B000827.3_38_F.1.1",2580,1126330,"Thymus"
"H10.B003291.3_39_F.1.1",1677,1557038,"Thymus"
"H10.MAA000607.3_9_M.1.1",1414,167500,"Thymus"
"H11.B000827.3_38_F.1.1",1951,510513,"Thymus"
"H11.B003291.3_39_F.1.1",3011,2673805,"Thymus"
"H11.MAA000607.3_9_M.1.1",2034,265037,"Thymus"
"H11.MAA000880.3_11_M.1.1",2149,559597,"Thymus"
"H12.B000827.3_38_F.1.1",2147,645513,"Thymus"
"H12.B003291.3_39_F.1.1",1696,1440295,"Thymus"
"H12.MAA000607.3_9_M.1.1",2368,421232,"Thymus"
"H12.MAA000609.3_8_M.1.1",3085,490062,"Thymus"
"H13.B000827.3_38_F.1.1",2175,613157,"Thymus"
"H13.B003291.3_39_F.1.1",1901,1498253,"Thymus"
"H13.MAA000607.3_9_M.1.1",1654,54382,"Thymus"
"H13.MAA000880.3_11_M.1.1",1321,631206,"Thymus"
"H14.B000827.3_38_F.1.1",1778,586841,"Thymus"
"H14.B003291.3_39_F.1.1",1681,1957864,"Thymus"
"H14.MAA000607.3_9_M.1.1",1646,203788,"Thymus"
"H14.MAA000880.3_11_M.1.1",3356,1134342,"Thymus"
"H15.B000827.3_38_F.1.1",2128,612308,"Thymus"
"H15.B003285.3_38_F.1.1",3736,1301003,"Thymus"
"H15.B003291.3_39_F.1.1",1394,1587333,"Thymus"
"H15.MAA000607.3_9_M.1.1",1339,100795,"Thymus"
"H15.MAA000880.3_11_M.1.1",3298,940115,"Thymus"
"H16.B000827.3_38_F.1.1",2465,462538,"Thymus"
"H16.B003291.3_39_F.1.1",2585,2739902,"Thymus"
"H16.MAA000607.3_9_M.1.1",1505,132371,"Thymus"
"H16.MAA000880.3_11_M.1.1",2386,771691,"Thymus"
"H17.B000827.3_38_F.1.1",2316,1154546,"Thymus"
"H17.B003291.3_39_F.1.1",1561,1902266,"Thymus"
"H17.MAA000607.3_9_M.1.1",1411,131277,"Thymus"
"H18.B000827.3_38_F.1.1",1775,768734,"Thymus"
"H18.B003291.3_39_F.1.1",1294,2407380,"Thymus"
"H18.MAA000607.3_9_M.1.1",1730,173396,"Thymus"
"H18.MAA000880.3_11_M.1.1",4149,1582915,"Thymus"
"H19.B000827.3_38_F.1.1",2119,818100,"Thymus"
"H19.B003291.3_39_F.1.1",2951,2622769,"Thymus"
"H19.MAA000607.3_9_M.1.1",2301,218853,"Thymus"
"H2.B000827.3_38_F.1.1",1806,870445,"Thymus"
"H2.B003291.3_39_F.1.1",4202,3343980,"Thymus"
"H2.MAA000607.3_9_M.1.1",1505,167745,"Thymus"
"H20.B000827.3_38_F.1.1",1231,55283,"Thymus"
"H20.B003291.3_39_F.1.1",1802,2969473,"Thymus"
"H20.MAA000607.3_9_M.1.1",1270,85556,"Thymus"
"H21.B000827.3_38_F.1.1",2036,2291004,"Thymus"
"H21.B003291.3_39_F.1.1",1023,2516503,"Thymus"
"H21.MAA000607.3_9_M.1.1",2465,300907,"Thymus"
"H21.MAA000880.3_11_M.1.1",2356,580066,"Thymus"
"H22.B000827.3_38_F.1.1",2856,1635872,"Thymus"
"H22.B003291.3_39_F.1.1",1307,2492709,"Thymus"
"H22.MAA000607.3_9_M.1.1",1812,200211,"Thymus"
"H22.MAA000609.3_8_M.1.1",3067,443347,"Thymus"
"H3.B000827.3_38_F.1.1",2058,714110,"Thymus"
"H3.B003291.3_39_F.1.1",1424,1125137,"Thymus"
"H3.MAA000607.3_9_M.1.1",2568,263550,"Thymus"
"H4.B000827.3_38_F.1.1",2065,639992,"Thymus"
"H4.B003291.3_39_F.1.1",1621,1445616,"Thymus"
"H4.MAA000607.3_9_M.1.1",1959,145145,"Thymus"
"H5.B000827.3_38_F.1.1",1986,977580,"Thymus"
"H5.B003291.3_39_F.1.1",3481,3077567,"Thymus"
"H5.MAA000607.3_9_M.1.1",1873,210780,"Thymus"
"H6.B000827.3_38_F.1.1",1863,676792,"Thymus"
"H6.B003291.3_39_F.1.1",1652,1511089,"Thymus"
"H6.MAA000607.3_9_M.1.1",1670,163912,"Thymus"
"H7.B000827.3_38_F.1.1",1834,633489,"Thymus"
"H7.B003291.3_39_F.1.1",1975,1854084,"Thymus"
"H7.MAA000607.3_9_M.1.1",1441,118424,"Thymus"
"H7.MAA000609.3_8_M.1.1",2687,1173576,"Thymus"
"H8.B000827.3_38_F.1.1",1832,634624,"Thymus"
"H8.B003291.3_39_F.1.1",2187,2083164,"Thymus"
"H8.MAA000607.3_9_M.1.1",1947,198999,"Thymus"
"H8.MAA000880.3_11_M.1.1",2865,1441954,"Thymus"
"H9.B000827.3_38_F.1.1",1653,772510,"Thymus"
"H9.B003291.3_39_F.1.1",1536,1355931,"Thymus"
"H9.MAA000607.3_9_M.1.1",1520,182055,"Thymus"
"H9.MAA000609.3_8_M.1.1",1439,275420,"Thymus"
"I1.B000827.3_38_F.1.1",2092,803759,"Thymus"
"I1.B003284.3_39_F.1.1",2623,1998087,"Thymus"
"I1.B003291.3_39_F.1.1",2872,1253850,"Thymus"
"I10.B000827.3_38_F.1.1",2371,623281,"Thymus"
"I10.B003291.3_39_F.1.1",1930,866769,"Thymus"
"I10.MAA000607.3_9_M.1.1",1477,170506,"Thymus"
"I10.MAA000880.3_11_M.1.1",1298,396891,"Thymus"
"I11.B000827.3_38_F.1.1",1859,489242,"Thymus"
"I11.B003291.3_39_F.1.1",1415,1127141,"Thymus"
"I11.MAA000607.3_9_M.1.1",2814,329371,"Thymus"
"I12.B000827.3_38_F.1.1",2065,662965,"Thymus"
"I12.B003291.3_39_F.1.1",1889,1521451,"Thymus"
"I12.MAA000607.3_9_M.1.1",1433,171584,"Thymus"
"I12.MAA000609.3_8_M.1.1",2455,274693,"Thymus"
"I13.B000827.3_38_F.1.1",1831,419965,"Thymus"
"I13.B003291.3_39_F.1.1",2122,730543,"Thymus"
"I13.MAA000607.3_9_M.1.1",1395,153749,"Thymus"
"I13.MAA000609.3_8_M.1.1",1731,216129,"Thymus"
"I14.B000827.3_38_F.1.1",2330,647490,"Thymus"
"I14.MAA000607.3_9_M.1.1",1918,208918,"Thymus"
"I14.MAA000609.3_8_M.1.1",1657,248112,"Thymus"
"I15.B000827.3_38_F.1.1",2081,578279,"Thymus"
"I15.B003291.3_39_F.1.1",1323,855070,"Thymus"
"I15.MAA000607.3_9_M.1.1",1974,215499,"Thymus"
"I16.B000827.3_38_F.1.1",2105,786715,"Thymus"
"I16.B003291.3_39_F.1.1",1296,667335,"Thymus"
"I16.MAA000607.3_9_M.1.1",3815,638926,"Thymus"
"I16.MAA000609.3_8_M.1.1",1923,97988,"Thymus"
"I16.MAA000880.3_11_M.1.1",1765,684361,"Thymus"
"I17.B000827.3_38_F.1.1",2240,541028,"Thymus"
"I17.B003291.3_39_F.1.1",1087,673804,"Thymus"
"I17.MAA000607.3_9_M.1.1",1473,162242,"Thymus"
"I18.B000827.3_38_F.1.1",2269,617467,"Thymus"
"I18.B003291.3_39_F.1.1",1355,987024,"Thymus"
"I18.MAA000607.3_9_M.1.1",3012,428583,"Thymus"
"I18.MAA000609.3_8_M.1.1",2020,280920,"Thymus"
"I19.B000827.3_38_F.1.1",2117,754050,"Thymus"
"I19.B003291.3_39_F.1.1",2435,1432241,"Thymus"
"I19.MAA000607.3_9_M.1.1",2715,394160,"Thymus"
"I19.MAA000880.3_11_M.1.1",2607,1871889,"Thymus"
"I2.B000827.3_38_F.1.1",1882,291042,"Thymus"
"I2.B003291.3_39_F.1.1",3313,1520047,"Thymus"
"I2.MAA000607.3_9_M.1.1",3476,502753,"Thymus"
"I20.B000827.3_38_F.1.1",2342,774826,"Thymus"
"I20.B003291.3_39_F.1.1",1227,1341903,"Thymus"
"I20.MAA000607.3_9_M.1.1",1842,182652,"Thymus"
"I21.B000827.3_38_F.1.1",2624,933447,"Thymus"
"I21.B003291.3_39_F.1.1",1135,1100244,"Thymus"
"I21.MAA000607.3_9_M.1.1",4640,767478,"Thymus"
"I21.MAA000609.3_8_M.1.1",1618,196941,"Thymus"
"I21.MAA000880.3_11_M.1.1",2137,804316,"Thymus"
"I22.B000827.3_38_F.1.1",1895,561014,"Thymus"
"I22.B003291.3_39_F.1.1",1340,1598754,"Thymus"
"I22.MAA000607.3_9_M.1.1",2286,55169,"Thymus"
"I22.MAA000609.3_8_M.1.1",1323,169894,"Thymus"
"I22.MAA000880.3_11_M.1.1",2012,1183872,"Thymus"
"I3.B000827.3_38_F.1.1",2261,686656,"Thymus"
"I3.B003291.3_39_F.1.1",1526,833464,"Thymus"
"I3.MAA000607.3_9_M.1.1",2615,345337,"Thymus"
"I3.MAA000609.3_8_M.1.1",4279,2821668,"Thymus"
"I4.B000827.3_38_F.1.1",2648,1165826,"Thymus"
"I4.B003285.3_38_F.1.1",1465,401151,"Thymus"
"I4.B003291.3_39_F.1.1",1561,971556,"Thymus"
"I4.MAA000607.3_9_M.1.1",2665,300532,"Thymus"
"I4.MAA000609.3_8_M.1.1",4272,2982995,"Thymus"
"I5.B000827.3_38_F.1.1",2366,562889,"Thymus"
"I5.B003291.3_39_F.1.1",1594,745397,"Thymus"
"I5.MAA000607.3_9_M.1.1",3219,474414,"Thymus"
"I6.B000827.3_38_F.1.1",1714,373296,"Thymus"
"I6.B003291.3_39_F.1.1",1742,661057,"Thymus"
"I6.MAA000607.3_9_M.1.1",2363,203132,"Thymus"
"I7.B000827.3_38_F.1.1",1937,633122,"Thymus"
"I7.B003291.3_39_F.1.1",1426,1200176,"Thymus"
"I7.MAA000607.3_9_M.1.1",2529,372960,"Thymus"
"I8.B000827.3_38_F.1.1",1643,523326,"Thymus"
"I8.B003284.3_39_F.1.1",1975,1209798,"Thymus"
"I8.B003291.3_39_F.1.1",2136,1895757,"Thymus"
"I8.MAA000607.3_9_M.1.1",1398,137073,"Thymus"
"I8.MAA000609.3_8_M.1.1",3062,854594,"Thymus"
"I8.MAA000880.3_11_M.1.1",1851,356386,"Thymus"
"I9.B000827.3_38_F.1.1",2024,478348,"Thymus"
"I9.B003291.3_39_F.1.1",1509,680117,"Thymus"
"I9.MAA000607.3_9_M.1.1",1377,170907,"Thymus"
"I9.MAA000609.3_8_M.1.1",1469,315632,"Thymus"
"I9.MAA000880.3_11_M.1.1",1566,870171,"Thymus"
"J1.B000827.3_38_F.1.1",1964,388165,"Thymus"
"J1.B003291.3_39_F.1.1",2095,376252,"Thymus"
"J1.MAA000607.3_9_M.1.1",1320,122340,"Thymus"
"J10.B000827.3_38_F.1.1",2281,582683,"Thymus"
"J10.B003291.3_39_F.1.1",1447,466043,"Thymus"
"J10.MAA000607.3_9_M.1.1",5561,1157973,"Thymus"
"J10.MAA000609.3_8_M.1.1",3960,834105,"Thymus"
"J11.B000827.3_38_F.1.1",1643,449411,"Thymus"
"J11.B003291.3_39_F.1.1",5068,2366050,"Thymus"
"J11.MAA000607.3_9_M.1.1",2081,236536,"Thymus"
"J11.MAA000609.3_8_M.1.1",2009,220945,"Thymus"
"J11.MAA000880.3_11_M.1.1",1558,771541,"Thymus"
"J12.B000827.3_38_F.1.1",1554,457599,"Thymus"
"J12.B003291.3_39_F.1.1",1689,1299679,"Thymus"
"J12.MAA000607.3_9_M.1.1",1763,220048,"Thymus"
"J12.MAA000609.3_8_M.1.1",3190,372155,"Thymus"
"J12.MAA000880.3_11_M.1.1",1649,819467,"Thymus"
"J13.B000827.3_38_F.1.1",2205,576654,"Thymus"
"J13.B003291.3_39_F.1.1",2146,1050601,"Thymus"
"J13.MAA000607.3_9_M.1.1",2772,430808,"Thymus"
"J13.MAA000609.3_8_M.1.1",2235,225081,"Thymus"
"J14.B000827.3_38_F.1.1",2647,343122,"Thymus"
"J14.B003291.3_39_F.1.1",1827,561436,"Thymus"
"J14.MAA000607.3_9_M.1.1",1873,240168,"Thymus"
"J14.MAA000880.3_11_M.1.1",1654,938953,"Thymus"
"J15.B000827.3_38_F.1.1",1768,442305,"Thymus"
"J15.B003291.3_39_F.1.1",1330,1088305,"Thymus"
"J15.MAA000607.3_9_M.1.1",1824,162263,"Thymus"
"J15.MAA000609.3_8_M.1.1",1347,100587,"Thymus"
"J16.B000827.3_38_F.1.1",1941,488178,"Thymus"
"J16.B003291.3_39_F.1.1",1534,1271649,"Thymus"
"J16.MAA000607.3_9_M.1.1",2202,346659,"Thymus"
"J16.MAA000609.3_8_M.1.1",1402,139803,"Thymus"
"J16.MAA000880.3_11_M.1.1",1767,1042641,"Thymus"
"J17.B000827.3_38_F.1.1",2352,516222,"Thymus"
"J17.B003291.3_39_F.1.1",1430,696957,"Thymus"
"J17.MAA000607.3_9_M.1.1",1617,181335,"Thymus"
"J18.B000827.3_38_F.1.1",2740,734077,"Thymus"
"J18.B003291.3_39_F.1.1",1046,675517,"Thymus"
"J18.MAA000607.3_9_M.1.1",1225,177792,"Thymus"
"J18.MAA000609.3_8_M.1.1",2568,337210,"Thymus"
"J18.MAA000880.3_11_M.1.1",1330,664844,"Thymus"
"J19.B000827.3_38_F.1.1",1702,544159,"Thymus"
"J19.B003285.3_38_F.1.1",4222,1253692,"Thymus"
"J19.B003291.3_39_F.1.1",1296,1378935,"Thymus"
"J19.MAA000607.3_9_M.1.1",3241,510800,"Thymus"
"J19.MAA000609.3_8_M.1.1",2136,202870,"Thymus"
"J19.MAA000880.3_11_M.1.1",1298,473821,"Thymus"
"J2.B000827.3_38_F.1.1",1971,477730,"Thymus"
"J2.B003291.3_39_F.1.1",1726,539541,"Thymus"
"J2.MAA000607.3_9_M.1.1",2156,250510,"Thymus"
"J20.B000827.3_38_F.1.1",2015,745126,"Thymus"
"J20.B003291.3_39_F.1.1",1397,1702945,"Thymus"
"J20.MAA000607.3_9_M.1.1",2030,219847,"Thymus"
"J20.MAA000609.3_8_M.1.1",1694,195853,"Thymus"
"J20.MAA000880.3_11_M.1.1",3268,646024,"Thymus"
"J21.B000827.3_38_F.1.1",2567,1066956,"Thymus"
"J21.B003291.3_39_F.1.1",1350,1246065,"Thymus"
"J21.MAA000607.3_9_M.1.1",2267,264488,"Thymus"
"J21.MAA000609.3_8_M.1.1",1232,131727,"Thymus"
"J22.B000827.3_38_F.1.1",2057,423471,"Thymus"
"J22.B003291.3_39_F.1.1",1209,1511598,"Thymus"
"J22.MAA000607.3_9_M.1.1",1892,238731,"Thymus"
"J22.MAA000880.3_11_M.1.1",1608,280003,"Thymus"
"J3.B000827.3_38_F.1.1",1812,590572,"Thymus"
"J3.B003291.3_39_F.1.1",1502,740363,"Thymus"
"J3.MAA000607.3_9_M.1.1",1971,267428,"Thymus"
"J4.B000827.3_38_F.1.1",1825,362194,"Thymus"
"J4.B003291.3_39_F.1.1",3082,1666449,"Thymus"
"J4.MAA000607.3_9_M.1.1",5762,1060255,"Thymus"
"J5.B000827.3_38_F.1.1",1674,315938,"Thymus"
"J5.B003291.3_39_F.1.1",1531,487084,"Thymus"
"J5.MAA000607.3_9_M.1.1",1780,157563,"Thymus"
"J6.B000827.3_38_F.1.1",2458,563457,"Thymus"
"J6.B003291.3_39_F.1.1",1413,458197,"Thymus"
"J6.MAA000607.3_9_M.1.1",1993,186444,"Thymus"
"J7.B000827.3_38_F.1.1",2079,694309,"Thymus"
"J7.B003291.3_39_F.1.1",1841,870854,"Thymus"
"J7.MAA000607.3_9_M.1.1",3046,277329,"Thymus"
"J8.B000827.3_38_F.1.1",2131,567000,"Thymus"
"J8.B003291.3_39_F.1.1",1700,932594,"Thymus"
"J8.MAA000607.3_9_M.1.1",1752,216787,"Thymus"
"J8.MAA000609.3_8_M.1.1",1370,309491,"Thymus"
"J9.B000827.3_38_F.1.1",2399,677391,"Thymus"
"J9.B003291.3_39_F.1.1",1571,613998,"Thymus"
"J9.MAA000607.3_9_M.1.1",1771,209415,"Thymus"
"J9.MAA000609.3_8_M.1.1",1406,226012,"Thymus"
"K1.B000827.3_38_F.1.1",1687,490955,"Thymus"
"K1.B003291.3_39_F.1.1",2208,276490,"Thymus"
"K1.MAA000607.3_9_M.1.1",1333,118583,"Thymus"
"K10.B000827.3_38_F.1.1",3285,959097,"Thymus"
"K10.B003291.3_39_F.1.1",1578,532348,"Thymus"
"K10.MAA000607.3_9_M.1.1",1967,331318,"Thymus"
"K10.MAA000609.3_8_M.1.1",1397,199328,"Thymus"
"K10.MAA000880.3_11_M.1.1",1157,306148,"Thymus"
"K11.B000827.3_38_F.1.1",2027,672205,"Thymus"
"K11.B003291.3_39_F.1.1",1379,710928,"Thymus"
"K11.MAA000607.3_9_M.1.1",2161,296351,"Thymus"
"K11.MAA000880.3_11_M.1.1",1134,373045,"Thymus"
"K12.B000827.3_38_F.1.1",2006,744262,"Thymus"
"K12.B003291.3_39_F.1.1",1511,830948,"Thymus"
"K12.MAA000607.3_9_M.1.1",2071,323063,"Thymus"
"K12.MAA000609.3_8_M.1.1",1792,132964,"Thymus"
"K13.B000827.3_38_F.1.1",2227,577809,"Thymus"
"K13.B003285.3_38_F.1.1",2111,653383,"Thymus"
"K13.B003291.3_39_F.1.1",1543,569234,"Thymus"
"K13.MAA000607.3_9_M.1.1",1597,249423,"Thymus"
"K13.MAA000609.3_8_M.1.1",1245,115412,"Thymus"
"K13.MAA000880.3_11_M.1.1",1349,609162,"Thymus"
"K14.B000827.3_38_F.1.1",2218,531984,"Thymus"
"K14.B003291.3_39_F.1.1",3601,1447991,"Thymus"
"K14.MAA000607.3_9_M.1.1",1618,259564,"Thymus"
"K14.MAA000609.3_8_M.1.1",3959,580861,"Thymus"
"K14.MAA000880.3_11_M.1.1",1894,782683,"Thymus"
"K15.B000827.3_38_F.1.1",1646,476725,"Thymus"
"K15.B003291.3_39_F.1.1",4136,2518221,"Thymus"
"K15.MAA000607.3_9_M.1.1",3138,782986,"Thymus"
"K15.MAA000609.3_8_M.1.1",1286,109852,"Thymus"
"K15.MAA000880.3_11_M.1.1",1908,663102,"Thymus"
"K16.B000827.3_38_F.1.1",1878,471377,"Thymus"
"K16.B003291.3_39_F.1.1",1594,1429847,"Thymus"
"K16.MAA000607.3_9_M.1.1",1110,63702,"Thymus"
"K16.MAA000609.3_8_M.1.1",1953,162399,"Thymus"
"K16.MAA000880.3_11_M.1.1",1966,679119,"Thymus"
"K17.B000827.3_38_F.1.1",2287,577991,"Thymus"
"K17.B003291.3_39_F.1.1",3360,2287327,"Thymus"
"K17.MAA000607.3_9_M.1.1",1422,301656,"Thymus"
"K17.MAA000609.3_8_M.1.1",1796,192034,"Thymus"
"K17.MAA000880.3_11_M.1.1",1387,642725,"Thymus"
"K18.B000827.3_38_F.1.1",1551,250845,"Thymus"
"K18.B003291.3_39_F.1.1",1880,1866346,"Thymus"
"K18.MAA000607.3_9_M.1.1",2425,453402,"Thymus"
"K18.MAA000609.3_8_M.1.1",4598,718329,"Thymus"
"K18.MAA000880.3_11_M.1.1",2823,645532,"Thymus"
"K19.B000827.3_38_F.1.1",2232,690229,"Thymus"
"K19.B003291.3_39_F.1.1",2008,1347610,"Thymus"
"K19.MAA000609.3_8_M.1.1",1300,88153,"Thymus"
"K19.MAA000880.3_11_M.1.1",1173,656697,"Thymus"
"K2.B000827.3_38_F.1.1",2485,829986,"Thymus"
"K2.B003291.3_39_F.1.1",1277,101204,"Thymus"
"K2.MAA000607.3_9_M.1.1",1620,191637,"Thymus"
"K20.B000827.3_38_F.1.1",2064,664760,"Thymus"
"K20.B003291.3_39_F.1.1",1324,1374061,"Thymus"
"K20.MAA000607.3_9_M.1.1",1594,284116,"Thymus"
"K20.MAA000880.3_11_M.1.1",1083,464353,"Thymus"
"K21.B003291.3_39_F.1.1",2546,2229169,"Thymus"
"K21.MAA000607.3_9_M.1.1",1841,320050,"Thymus"
"K21.MAA000609.3_8_M.1.1",1234,127273,"Thymus"
"K21.MAA000880.3_11_M.1.1",1102,254962,"Thymus"
"K22.B000827.3_38_F.1.1",2220,502112,"Thymus"
"K22.B003291.3_39_F.1.1",4231,3168246,"Thymus"
"K22.MAA000607.3_9_M.1.1",2397,556873,"Thymus"
"K22.MAA000609.3_8_M.1.1",2619,346350,"Thymus"
"K22.MAA000880.3_11_M.1.1",1346,504227,"Thymus"
"K3.B000827.3_38_F.1.1",1637,462971,"Thymus"
"K3.B003291.3_39_F.1.1",1595,636820,"Thymus"
"K3.MAA000607.3_9_M.1.1",1651,211109,"Thymus"
"K4.B000827.3_38_F.1.1",2560,903278,"Thymus"
"K4.B003291.3_39_F.1.1",1638,836333,"Thymus"
"K4.MAA000607.3_9_M.1.1",1988,245139,"Thymus"
"K5.B000827.3_38_F.1.1",2320,844820,"Thymus"
"K5.B003291.3_39_F.1.1",1626,529282,"Thymus"
