"","nGene","nReads","orig.ident"
"D16.MAA000614.3_10_M.1.1",3637,600329,"Skin"
"D17.B000126.3_39_F.1.1",3089,1088917,"Skin"
"D17.B003283.3_38_F.1.1",3422,812780,"Skin"
"D17.MAA000427.3_11_M.1.1",2392,366701,"Skin"
"D17.MAA000435.3_10_M.1.1",4385,1175980,"Skin"
"D17.MAA000614.3_10_M.1.1",2675,495975,"Skin"
"D17.MAA000938.3_8_M.1.1",3360,286540,"Skin"
"D18.B000126.3_39_F.1.1",3049,1342593,"Skin"
"D18.B003283.3_38_F.1.1",3944,1455596,"Skin"
"D18.MAA000427.3_11_M.1.1",2228,529071,"Skin"
"D18.MAA000435.3_10_M.1.1",4043,969154,"Skin"
"D18.MAA000549.3_8_M.1.1",2994,230440,"Skin"
"D18.MAA000597.3_9_M.1.1",2771,375620,"Skin"
"D18.MAA000614.3_10_M.1.1",3689,1007695,"Skin"
"D18.MAA000927.3_9_M.1.1",1298,141702,"Skin"
"D19.B000126.3_39_F.1.1",2721,1620977,"Skin"
"D19.B003283.3_38_F.1.1",2417,669323,"Skin"
"D19.MAA000427.3_11_M.1.1",3817,641872,"Skin"
"D19.MAA000435.3_10_M.1.1",4235,1045676,"Skin"
"D19.MAA000614.3_10_M.1.1",2792,720694,"Skin"
"D2.B000126.3_39_F.1.1",2982,623097,"Skin"
"D2.B003283.3_38_F.1.1",4883,1397968,"Skin"
"D2.MAA000427.3_11_M.1.1",2511,654645,"Skin"
"D2.MAA000435.3_10_M.1.1",5534,1217037,"Skin"
"D2.MAA000549.3_8_M.1.1",3209,167429,"Skin"
"D2.MAA000614.3_10_M.1.1",6387,1957201,"Skin"
"D2.MAA000927.3_9_M.1.1",3248,513763,"Skin"
"D2.MAA000938.3_8_M.1.1",3817,380993,"Skin"
"D20.B000126.3_39_F.1.1",2534,1930015,"Skin"
"D20.B003283.3_38_F.1.1",2826,616663,"Skin"
"D20.MAA000427.3_11_M.1.1",2198,677658,"Skin"
"D20.MAA000614.3_10_M.1.1",3373,780191,"Skin"
"D20.MAA000927.3_9_M.1.1",2856,830593,"Skin"
"D21.B000126.3_39_F.1.1",2477,2026642,"Skin"
"D21.B003283.3_38_F.1.1",3918,858417,"Skin"
"D21.MAA000427.3_11_M.1.1",3132,557676,"Skin"
"D21.MAA000435.3_10_M.1.1",5232,1261825,"Skin"
"D21.MAA000597.3_9_M.1.1",1955,197577,"Skin"
"D21.MAA000614.3_10_M.1.1",3081,615080,"Skin"
"D22.B000126.3_39_F.1.1",2084,2267644,"Skin"
"D22.B003283.3_38_F.1.1",2798,553418,"Skin"
"D22.MAA000427.3_11_M.1.1",1813,638823,"Skin"
"D22.MAA000614.3_10_M.1.1",3355,1116815,"Skin"
"D22.MAA000927.3_9_M.1.1",3126,792872,"Skin"
"D22.MAA000938.3_8_M.1.1",4927,360001,"Skin"
"D3.B000126.3_39_F.1.1",3537,607013,"Skin"
"D3.B003283.3_38_F.1.1",5206,1473589,"Skin"
"D3.MAA000427.3_11_M.1.1",3433,826468,"Skin"
"D3.MAA000435.3_10_M.1.1",4837,573741,"Skin"
"D3.MAA000549.3_8_M.1.1",4888,443103,"Skin"
"D3.MAA000597.3_9_M.1.1",2761,298160,"Skin"
"D3.MAA000614.3_10_M.1.1",4425,1496078,"Skin"
"D3.MAA000927.3_9_M.1.1",4354,775637,"Skin"
"D3.MAA000938.3_8_M.1.1",4045,415750,"Skin"
"D4.B000126.3_39_F.1.1",3176,762812,"Skin"
"D4.B003283.3_38_F.1.1",4906,1489068,"Skin"
"D4.MAA000427.3_11_M.1.1",3128,748963,"Skin"
"D4.MAA000435.3_10_M.1.1",5749,862752,"Skin"
"D4.MAA000549.3_8_M.1.1",4016,339872,"Skin"
"D4.MAA000614.3_10_M.1.1",2870,374964,"Skin"
"D4.MAA000927.3_9_M.1.1",4889,782936,"Skin"
"D4.MAA000938.3_8_M.1.1",3534,268016,"Skin"
"D5.B000126.3_39_F.1.1",3170,619236,"Skin"
"D5.B003283.3_38_F.1.1",3823,1738284,"Skin"
"D5.MAA000427.3_11_M.1.1",3254,672492,"Skin"
"D5.MAA000435.3_10_M.1.1",6698,1362059,"Skin"
"D5.MAA000614.3_10_M.1.1",5860,2193163,"Skin"
"D5.MAA000938.3_8_M.1.1",3790,277733,"Skin"
"D6.B000126.3_39_F.1.1",4138,996154,"Skin"
"D6.B003283.3_38_F.1.1",4127,1485942,"Skin"
"D6.MAA000427.3_11_M.1.1",5572,738512,"Skin"
"D6.MAA000435.3_10_M.1.1",4078,927221,"Skin"
"D6.MAA000614.3_10_M.1.1",5470,1422715,"Skin"
"D6.MAA000938.3_8_M.1.1",3356,228724,"Skin"
"D7.B000126.3_39_F.1.1",3169,539547,"Skin"
"D7.B003283.3_38_F.1.1",3273,613767,"Skin"
"D7.MAA000427.3_11_M.1.1",5051,762110,"Skin"
"D7.MAA000435.3_10_M.1.1",4201,961596,"Skin"
"D7.MAA000614.3_10_M.1.1",4338,1088106,"Skin"
"D8.B000126.3_39_F.1.1",4040,865726,"Skin"
"D8.B003283.3_38_F.1.1",3248,793372,"Skin"
"D8.MAA000427.3_11_M.1.1",3401,831136,"Skin"
"D8.MAA000435.3_10_M.1.1",4280,846179,"Skin"
"D8.MAA000549.3_8_M.1.1",2762,173752,"Skin"
"D9.B000126.3_39_F.1.1",2650,302594,"Skin"
"D9.B003283.3_38_F.1.1",3002,811606,"Skin"
"D9.MAA000427.3_11_M.1.1",2192,510508,"Skin"
"D9.MAA000597.3_9_M.1.1",3268,523014,"Skin"
"D9.MAA000927.3_9_M.1.1",2988,378945,"Skin"
"D9.MAA000938.3_8_M.1.1",2924,206880,"Skin"
"E1.B000126.3_39_F.1.1",3068,487373,"Skin"
"E1.B003283.3_38_F.1.1",4276,1720557,"Skin"
"E1.MAA000427.3_11_M.1.1",4819,889766,"Skin"
"E1.MAA000549.3_8_M.1.1",4018,337278,"Skin"
"E1.MAA000614.3_10_M.1.1",3731,908219,"Skin"
"E1.MAA000927.3_9_M.1.1",3737,637429,"Skin"
"E1.MAA000938.3_8_M.1.1",3624,229887,"Skin"
"E10.B000126.3_39_F.1.1",2769,595030,"Skin"
"E10.B003283.3_38_F.1.1",3386,742099,"Skin"
"E10.MAA000427.3_11_M.1.1",2500,743183,"Skin"
"E11.B000126.3_39_F.1.1",1960,618819,"Skin"
"E11.B003283.3_38_F.1.1",3076,578340,"Skin"
"E11.MAA000427.3_11_M.1.1",2178,486469,"Skin"
"E11.MAA000927.3_9_M.1.1",2802,431862,"Skin"
"E12.B000126.3_39_F.1.1",2412,623290,"Skin"
"E12.B003283.3_38_F.1.1",3241,710667,"Skin"
"E12.MAA000427.3_11_M.1.1",2796,803193,"Skin"
"E12.MAA000435.3_10_M.1.1",3567,660351,"Skin"
"E12.MAA000927.3_9_M.1.1",3187,556504,"Skin"
"E13.B000126.3_39_F.1.1",1828,235080,"Skin"
"E13.B003283.3_38_F.1.1",3842,945853,"Skin"
"E13.MAA000427.3_11_M.1.1",3492,995709,"Skin"
"E13.MAA000435.3_10_M.1.1",5008,980838,"Skin"
"E13.MAA000927.3_9_M.1.1",1978,328234,"Skin"
"E14.B000126.3_39_F.1.1",3315,528758,"Skin"
"E14.B003283.3_38_F.1.1",4000,1139322,"Skin"
"E14.MAA000427.3_11_M.1.1",2338,920180,"Skin"
"E14.MAA000435.3_10_M.1.1",4204,896469,"Skin"
"E14.MAA000614.3_10_M.1.1",2854,555640,"Skin"
"E14.MAA000938.3_8_M.1.1",2448,202049,"Skin"
"E15.B000126.3_39_F.1.1",2897,678090,"Skin"
"E15.B003283.3_38_F.1.1",3282,1033252,"Skin"
"E15.MAA000427.3_11_M.1.1",3887,355471,"Skin"
"E15.MAA000435.3_10_M.1.1",4199,451449,"Skin"
"E16.B000126.3_39_F.1.1",3185,1005961,"Skin"
"E16.B003283.3_38_F.1.1",3800,1089869,"Skin"
"E16.MAA000427.3_11_M.1.1",2897,709528,"Skin"
"E16.MAA000435.3_10_M.1.1",4280,966289,"Skin"
"E16.MAA000597.3_9_M.1.1",2775,320838,"Skin"
"E16.MAA000614.3_10_M.1.1",4673,861521,"Skin"
"E17.B003283.3_38_F.1.1",3125,1006195,"Skin"
"E17.MAA000427.3_11_M.1.1",2601,599144,"Skin"
"E17.MAA000435.3_10_M.1.1",3206,911664,"Skin"
"E17.MAA000597.3_9_M.1.1",3650,570871,"Skin"
"E17.MAA000614.3_10_M.1.1",3199,784244,"Skin"
"E17.MAA000938.3_8_M.1.1",3066,207874,"Skin"
"E18.B000126.3_39_F.1.1",2034,539387,"Skin"
"E18.B003283.3_38_F.1.1",3039,761431,"Skin"
"E18.MAA000427.3_11_M.1.1",2728,683865,"Skin"
"E18.MAA000435.3_10_M.1.1",3941,650328,"Skin"
"E18.MAA000597.3_9_M.1.1",3392,202218,"Skin"
"E18.MAA000614.3_10_M.1.1",3086,458147,"Skin"
"E19.B000126.3_39_F.1.1",2355,2005042,"Skin"
"E19.B003283.3_38_F.1.1",4056,1162684,"Skin"
"E19.MAA000427.3_11_M.1.1",2879,744136,"Skin"
"E19.MAA000435.3_10_M.1.1",4175,1025875,"Skin"
"E19.MAA000597.3_9_M.1.1",2385,278378,"Skin"
"E19.MAA000614.3_10_M.1.1",3141,588110,"Skin"
"E19.MAA000938.3_8_M.1.1",3260,506215,"Skin"
"E2.B000126.3_39_F.1.1",3669,568601,"Skin"
"E2.B003283.3_38_F.1.1",3893,1238654,"Skin"
"E2.MAA000427.3_11_M.1.1",3027,917891,"Skin"
"E2.MAA000435.3_10_M.1.1",6324,1250875,"Skin"
"E2.MAA000549.3_8_M.1.1",4266,454403,"Skin"
"E2.MAA000614.3_10_M.1.1",5263,1972054,"Skin"
"E2.MAA000938.3_8_M.1.1",3158,192757,"Skin"
"E20.B000126.3_39_F.1.1",2069,2246134,"Skin"
"E20.B003283.3_38_F.1.1",5816,2277580,"Skin"
"E20.MAA000427.3_11_M.1.1",3054,675520,"Skin"
"E20.MAA000435.3_10_M.1.1",3091,748756,"Skin"
"E21.B000126.3_39_F.1.1",2351,1430340,"Skin"
"E21.B003283.3_38_F.1.1",2419,613786,"Skin"
"E21.MAA000427.3_11_M.1.1",2492,647171,"Skin"
"E21.MAA000435.3_10_M.1.1",3430,728620,"Skin"
"E21.MAA000614.3_10_M.1.1",5050,1008141,"Skin"
"E22.B000126.3_39_F.1.1",3845,2246531,"Skin"
"E22.B003283.3_38_F.1.1",2399,781135,"Skin"
"E22.MAA000427.3_11_M.1.1",2454,755703,"Skin"
"E22.MAA000435.3_10_M.1.1",4092,1027342,"Skin"
"E22.MAA000614.3_10_M.1.1",3211,726262,"Skin"
"E3.B000126.3_39_F.1.1",3328,928388,"Skin"
"E3.B003283.3_38_F.1.1",4097,795309,"Skin"
"E3.MAA000427.3_11_M.1.1",3555,893376,"Skin"
"E3.MAA000614.3_10_M.1.1",2563,578639,"Skin"
"E3.MAA000927.3_9_M.1.1",3398,949605,"Skin"
"E3.MAA000938.3_8_M.1.1",4327,411760,"Skin"
"E4.B000126.3_39_F.1.1",2935,736069,"Skin"
"E4.B003283.3_38_F.1.1",3088,742452,"Skin"
"E4.MAA000427.3_11_M.1.1",3652,773662,"Skin"
"E4.MAA000435.3_10_M.1.1",5932,1317684,"Skin"
"E4.MAA000614.3_10_M.1.1",4028,1349669,"Skin"
"E4.MAA000927.3_9_M.1.1",3741,710119,"Skin"
"E4.MAA000938.3_8_M.1.1",3614,286817,"Skin"
"E5.B000126.3_39_F.1.1",4331,706664,"Skin"
"E5.B003283.3_38_F.1.1",4458,1512828,"Skin"
"E5.MAA000427.3_11_M.1.1",3472,825962,"Skin"
"E5.MAA000435.3_10_M.1.1",6116,1427534,"Skin"
"E5.MAA000597.3_9_M.1.1",2926,346205,"Skin"
"E5.MAA000614.3_10_M.1.1",4023,1050656,"Skin"
"E5.MAA000938.3_8_M.1.1",3768,184804,"Skin"
"E6.B000126.3_39_F.1.1",3222,721391,"Skin"
"E6.B003283.3_38_F.1.1",3944,1512643,"Skin"
"E6.MAA000427.3_11_M.1.1",3346,956543,"Skin"
"E6.MAA000614.3_10_M.1.1",4478,1003763,"Skin"
"E6.MAA000938.3_8_M.1.1",3851,267271,"Skin"
"E7.B000126.3_39_F.1.1",4100,1067362,"Skin"
"E7.B003283.3_38_F.1.1",3906,1031502,"Skin"
"E7.MAA000427.3_11_M.1.1",3418,817704,"Skin"
"E7.MAA000435.3_10_M.1.1",6120,1428638,"Skin"
"E7.MAA000549.3_8_M.1.1",2928,236217,"Skin"
"E7.MAA000614.3_10_M.1.1",3607,713884,"Skin"
"E8.B000126.3_39_F.1.1",2826,756604,"Skin"
"E8.B003283.3_38_F.1.1",3948,1965070,"Skin"
"E8.MAA000435.3_10_M.1.1",5406,1154917,"Skin"
"E8.MAA000614.3_10_M.1.1",2496,503436,"Skin"
"E9.B000126.3_39_F.1.1",3167,468091,"Skin"
"E9.B003283.3_38_F.1.1",2884,731243,"Skin"
"E9.MAA000427.3_11_M.1.1",2437,812963,"Skin"
"E9.MAA000435.3_10_M.1.1",4174,427588,"Skin"
"E9.MAA000927.3_9_M.1.1",3222,823164,"Skin"
"F1.B000126.3_39_F.1.1",3267,379949,"Skin"
"F1.B003283.3_38_F.1.1",3589,1306615,"Skin"
"F1.MAA000427.3_11_M.1.1",3066,691903,"Skin"
"F1.MAA000435.3_10_M.1.1",5213,298082,"Skin"
"F1.MAA000614.3_10_M.1.1",3568,325754,"Skin"
"F1.MAA000927.3_9_M.1.1",4679,1346720,"Skin"
"F1.MAA000938.3_8_M.1.1",3709,236789,"Skin"
"F10.B000126.3_39_F.1.1",3471,504674,"Skin"
"F10.B003283.3_38_F.1.1",3187,945934,"Skin"
"F10.MAA000427.3_11_M.1.1",2834,844801,"Skin"
"F10.MAA000614.3_10_M.1.1",2499,317785,"Skin"
"F10.MAA000927.3_9_M.1.1",2246,252060,"Skin"
"F10.MAA000938.3_8_M.1.1",2449,153143,"Skin"
"F11.B000126.3_39_F.1.1",2328,531348,"Skin"
"F11.B003283.3_38_F.1.1",3124,919326,"Skin"
"F11.MAA000427.3_11_M.1.1",2578,748502,"Skin"
"F11.MAA000549.3_8_M.1.1",3973,321982,"Skin"
"F12.B000126.3_39_F.1.1",2968,556480,"Skin"
"F12.B003283.3_38_F.1.1",4529,607544,"Skin"
"F12.MAA000427.3_11_M.1.1",2377,794569,"Skin"
"F12.MAA000435.3_10_M.1.1",4681,1098622,"Skin"
"F12.MAA000927.3_9_M.1.1",2935,418509,"Skin"
"F13.B000126.3_39_F.1.1",2075,365807,"Skin"
"F13.B003283.3_38_F.1.1",4430,1237760,"Skin"
"F13.MAA000427.3_11_M.1.1",2513,764772,"Skin"
"F13.MAA000549.3_8_M.1.1",2940,273111,"Skin"
"F13.MAA000927.3_9_M.1.1",3564,517432,"Skin"
"F13.MAA000938.3_8_M.1.1",2643,211512,"Skin"
"F14.B000126.3_39_F.1.1",2912,409113,"Skin"
"F14.B003283.3_38_F.1.1",4632,1550759,"Skin"
"F14.MAA000427.3_11_M.1.1",3108,937394,"Skin"
"F14.MAA000597.3_9_M.1.1",2770,360815,"Skin"
"F14.MAA000614.3_10_M.1.1",3239,577508,"Skin"
"F14.MAA000927.3_9_M.1.1",3288,468893,"Skin"
"F15.B000126.3_39_F.1.1",3120,800154,"Skin"
"F15.B003283.3_38_F.1.1",2648,804425,"Skin"
"F15.MAA000427.3_11_M.1.1",3604,792226,"Skin"
"F15.MAA000435.3_10_M.1.1",3828,842374,"Skin"
"F15.MAA000927.3_9_M.1.1",3852,822125,"Skin"
"F16.B000126.3_39_F.1.1",2213,892865,"Skin"
"F16.B003283.3_38_F.1.1",3853,1364140,"Skin"
"F16.MAA000427.3_11_M.1.1",3530,874411,"Skin"
"F16.MAA000435.3_10_M.1.1",3960,835419,"Skin"
"F16.MAA000927.3_9_M.1.1",2507,470979,"Skin"
"F17.B000126.3_39_F.1.1",4605,868727,"Skin"
"F17.B003283.3_38_F.1.1",4521,871926,"Skin"
"F17.MAA000427.3_11_M.1.1",2845,689604,"Skin"
"F17.MAA000435.3_10_M.1.1",3710,179452,"Skin"
"F17.MAA000597.3_9_M.1.1",3069,425368,"Skin"
"F17.MAA000927.3_9_M.1.1",3346,779793,"Skin"
"F17.MAA000938.3_8_M.1.1",2573,204552,"Skin"
"F18.B000126.3_39_F.1.1",2349,751959,"Skin"
"F18.B003283.3_38_F.1.1",3269,756047,"Skin"
"F18.MAA000427.3_11_M.1.1",1482,499608,"Skin"
"F18.MAA000435.3_10_M.1.1",3278,257392,"Skin"
"F18.MAA000597.3_9_M.1.1",3150,434469,"Skin"
"F18.MAA000614.3_10_M.1.1",3158,748164,"Skin"
"F18.MAA000927.3_9_M.1.1",2756,623302,"Skin"
"F19.B000126.3_39_F.1.1",2278,1836271,"Skin"
"F19.B003283.3_38_F.1.1",3112,642240,"Skin"
"F19.MAA000427.3_11_M.1.1",1416,489816,"Skin"
"F19.MAA000927.3_9_M.1.1",1543,137554,"Skin"
"F2.B000126.3_39_F.1.1",2855,423110,"Skin"
"F2.B003283.3_38_F.1.1",4877,1085764,"Skin"
"F2.MAA000427.3_11_M.1.1",3863,663253,"Skin"
"F2.MAA000549.3_8_M.1.1",3952,191877,"Skin"
"F2.MAA000614.3_10_M.1.1",3015,232761,"Skin"
"F2.MAA000927.3_9_M.1.1",4753,859391,"Skin"
"F2.MAA000938.3_8_M.1.1",3868,343722,"Skin"
"F20.B000126.3_39_F.1.1",2392,2137381,"Skin"
"F20.B003283.3_38_F.1.1",3855,1025055,"Skin"
"F20.MAA000427.3_11_M.1.1",4752,585515,"Skin"
"F20.MAA000435.3_10_M.1.1",4192,739532,"Skin"
"F20.MAA000927.3_9_M.1.1",3562,878564,"Skin"
"F20.MAA000938.3_8_M.1.1",3210,304572,"Skin"
"F21.B000126.3_39_F.1.1",1883,1501553,"Skin"
"F21.B003283.3_38_F.1.1",2648,676700,"Skin"
"F21.MAA000427.3_11_M.1.1",2844,721102,"Skin"
"F21.MAA000435.3_10_M.1.1",4601,960893,"Skin"
"F21.MAA000597.3_9_M.1.1",3530,487284,"Skin"
"F21.MAA000927.3_9_M.1.1",2985,1031194,"Skin"
"F21.MAA000938.3_8_M.1.1",3360,257540,"Skin"
"F22.B000126.3_39_F.1.1",2904,1825042,"Skin"
"F22.B003283.3_38_F.1.1",2620,603587,"Skin"
"F22.MAA000427.3_11_M.1.1",1460,502423,"Skin"
"F22.MAA000435.3_10_M.1.1",3217,681221,"Skin"
"F22.MAA000927.3_9_M.1.1",3014,1140643,"Skin"
"F3.B000126.3_39_F.1.1",4111,1083786,"Skin"
"F3.B003283.3_38_F.1.1",4310,1121469,"Skin"
"F3.MAA000427.3_11_M.1.1",3196,630393,"Skin"
"F3.MAA000614.3_10_M.1.1",2220,462525,"Skin"
"F3.MAA000927.3_9_M.1.1",4062,840289,"Skin"
"F3.MAA000938.3_8_M.1.1",5046,549036,"Skin"
"F4.B000126.3_39_F.1.1",3366,877745,"Skin"
"F4.B003283.3_38_F.1.1",4565,1156016,"Skin"
"F4.MAA000427.3_11_M.1.1",2892,744094,"Skin"
"F4.MAA000614.3_10_M.1.1",3211,886440,"Skin"
"F4.MAA000927.3_9_M.1.1",4024,746273,"Skin"
"F4.MAA000938.3_8_M.1.1",2723,271950,"Skin"
"F5.B000126.3_39_F.1.1",3681,555130,"Skin"
"F5.B003283.3_38_F.1.1",3539,765199,"Skin"
"F5.MAA000427.3_11_M.1.1",3898,830173,"Skin"
"F5.MAA000435.3_10_M.1.1",3708,802612,"Skin"
"F5.MAA000549.3_8_M.1.1",2900,183870,"Skin"
"F5.MAA000597.3_9_M.1.1",3798,556384,"Skin"
"F5.MAA000614.3_10_M.1.1",4054,958079,"Skin"
"F5.MAA000927.3_9_M.1.1",4204,596083,"Skin"
"F6.B000126.3_39_F.1.1",2925,609286,"Skin"
"F6.B003283.3_38_F.1.1",3456,1034448,"Skin"
"F6.MAA000427.3_11_M.1.1",3215,842094,"Skin"
"F6.MAA000435.3_10_M.1.1",5096,1163498,"Skin"
"F6.MAA000614.3_10_M.1.1",3171,563428,"Skin"
"F6.MAA000927.3_9_M.1.1",2692,560089,"Skin"
"F6.MAA000938.3_8_M.1.1",3895,368381,"Skin"
"F7.B000126.3_39_F.1.1",3315,1048667,"Skin"
"F7.B003283.3_38_F.1.1",5409,2058408,"Skin"
"F7.MAA000427.3_11_M.1.1",3758,893184,"Skin"
"F7.MAA000614.3_10_M.1.1",2850,398308,"Skin"
"F7.MAA000927.3_9_M.1.1",2937,205783,"Skin"
"F7.MAA000938.3_8_M.1.1",2799,210014,"Skin"
"F8.B000126.3_39_F.1.1",3572,1034636,"Skin"
"F8.B003283.3_38_F.1.1",3655,979430,"Skin"
"F8.MAA000427.3_11_M.1.1",5160,877988,"Skin"
"F8.MAA000549.3_8_M.1.1",2093,184991,"Skin"
"F8.MAA000597.3_9_M.1.1",3623,631653,"Skin"
"F8.MAA000614.3_10_M.1.1",2560,539204,"Skin"
"F9.B000126.3_39_F.1.1",3019,637570,"Skin"
"F9.B003283.3_38_F.1.1",3382,892107,"Skin"
"F9.MAA000427.3_11_M.1.1",2774,937585,"Skin"
"F9.MAA000614.3_10_M.1.1",4167,916423,"Skin"
"F9.MAA000927.3_9_M.1.1",2840,232967,"Skin"
"G1.B000126.3_39_F.1.1",1631,214614,"Skin"
"G1.B003283.3_38_F.1.1",4020,1539698,"Skin"
"G1.MAA000427.3_11_M.1.1",3895,949789,"Skin"
"G1.MAA000435.3_10_M.1.1",5182,952088,"Skin"
"G1.MAA000549.3_8_M.1.1",3609,289162,"Skin"
"G1.MAA000597.3_9_M.1.1",1770,83654,"Skin"
"G1.MAA000927.3_9_M.1.1",2986,569722,"Skin"
"G1.MAA000938.3_8_M.1.1",4041,318412,"Skin"
"G10.B000126.3_39_F.1.1",2671,673326,"Skin"
"G10.B003283.3_38_F.1.1",3109,865927,"Skin"
"G10.MAA000427.3_11_M.1.1",2448,810301,"Skin"
"G10.MAA000614.3_10_M.1.1",4298,810705,"Skin"
"G10.MAA000927.3_9_M.1.1",4370,524937,"Skin"
"G11.B000126.3_39_F.1.1",4485,888040,"Skin"
"G11.B003283.3_38_F.1.1",3155,1029284,"Skin"
"G11.MAA000427.3_11_M.1.1",2967,708119,"Skin"
"G11.MAA000435.3_10_M.1.1",5906,1450064,"Skin"
"G11.MAA000597.3_9_M.1.1",3454,441352,"Skin"
"G11.MAA000927.3_9_M.1.1",4558,631489,"Skin"
"G11.MAA000938.3_8_M.1.1",4201,245046,"Skin"
"G12.B000126.3_39_F.1.1",2842,743369,"Skin"
"G12.B003283.3_38_F.1.1",3195,806916,"Skin"
"G12.MAA000427.3_11_M.1.1",2369,762937,"Skin"
"G12.MAA000597.3_9_M.1.1",4408,714045,"Skin"
"G12.MAA000927.3_9_M.1.1",3594,495323,"Skin"
"G13.B000126.3_39_F.1.1",2547,434053,"Skin"
"G13.B003283.3_38_F.1.1",5107,1652061,"Skin"
"G13.MAA000427.3_11_M.1.1",2444,810632,"Skin"
"G13.MAA000435.3_10_M.1.1",5266,1174010,"Skin"
"G13.MAA000614.3_10_M.1.1",2601,390200,"Skin"
"G13.MAA000927.3_9_M.1.1",4186,507626,"Skin"
"G13.MAA000938.3_8_M.1.1",2828,232820,"Skin"
"G14.B000126.3_39_F.1.1",1934,479538,"Skin"
"G14.B003283.3_38_F.1.1",3911,975108,"Skin"
"G14.MAA000427.3_11_M.1.1",3295,866268,"Skin"
"G14.MAA000597.3_9_M.1.1",4776,866105,"Skin"
"G14.MAA000938.3_8_M.1.1",2739,285239,"Skin"
"G15.B000126.3_39_F.1.1",2815,1207302,"Skin"
"G15.B003283.3_38_F.1.1",4913,1526574,"Skin"
"G15.MAA000427.3_11_M.1.1",3183,807807,"Skin"
"G15.MAA000927.3_9_M.1.1",3679,451921,"Skin"
"G16.B000126.3_39_F.1.1",2970,924411,"Skin"
"G16.B003283.3_38_F.1.1",5047,1267616,"Skin"
"G16.MAA000427.3_11_M.1.1",2479,752594,"Skin"
"G16.MAA000435.3_10_M.1.1",3493,852020,"Skin"
"G16.MAA000927.3_9_M.1.1",2838,351162,"Skin"
"G17.B000126.3_39_F.1.1",2692,1453831,"Skin"
"G17.B003283.3_38_F.1.1",4600,1018395,"Skin"
"G17.MAA000427.3_11_M.1.1",3304,931211,"Skin"
"G17.MAA000435.3_10_M.1.1",4543,1171351,"Skin"
"G17.MAA000938.3_8_M.1.1",3386,306546,"Skin"
"G18.B000126.3_39_F.1.1",2068,1269586,"Skin"
"G18.B003283.3_38_F.1.1",2221,635451,"Skin"
"G18.MAA000427.3_11_M.1.1",2347,809745,"Skin"
"G18.MAA000549.3_8_M.1.1",3857,369640,"Skin"
"G18.MAA000938.3_8_M.1.1",2546,209937,"Skin"
"G19.B000126.3_39_F.1.1",1927,1787121,"Skin"
"G19.B003283.3_38_F.1.1",2344,585312,"Skin"
"G19.MAA000427.3_11_M.1.1",3861,453829,"Skin"
"G19.MAA000435.3_10_M.1.1",4154,1094385,"Skin"
"G19.MAA000549.3_8_M.1.1",4837,344634,"Skin"
"G2.B000126.3_39_F.1.1",3001,694602,"Skin"
"G2.B003283.3_38_F.1.1",3058,750695,"Skin"
"G2.MAA000427.3_11_M.1.1",3364,861409,"Skin"
"G2.MAA000435.3_10_M.1.1",4685,533640,"Skin"
"G2.MAA000549.3_8_M.1.1",3410,152007,"Skin"
"G2.MAA000597.3_9_M.1.1",3984,502319,"Skin"
"G2.MAA000927.3_9_M.1.1",4458,1100157,"Skin"
"G20.B000126.3_39_F.1.1",2812,2749489,"Skin"
"G20.B003283.3_38_F.1.1",2498,828575,"Skin"
"G20.MAA000427.3_11_M.1.1",2749,659821,"Skin"
"G20.MAA000435.3_10_M.1.1",4601,1569807,"Skin"
"G20.MAA000927.3_9_M.1.1",2764,1972301,"Skin"
"G21.B000126.3_39_F.1.1",2234,2255807,"Skin"
"G21.B003283.3_38_F.1.1",3004,1074237,"Skin"
"G21.MAA000427.3_11_M.1.1",2870,673936,"Skin"
"G21.MAA000549.3_8_M.1.1",2113,217578,"Skin"
"G21.MAA000927.3_9_M.1.1",3169,706659,"Skin"
"G22.B000126.3_39_F.1.1",4813,5097594,"Skin"
"G22.B003283.3_38_F.1.1",2803,1113637,"Skin"
"G22.MAA000427.3_11_M.1.1",3617,771458,"Skin"
"G22.MAA000435.3_10_M.1.1",5319,902554,"Skin"
"G22.MAA000549.3_8_M.1.1",3641,373262,"Skin"
"G22.MAA000597.3_9_M.1.1",2452,505497,"Skin"
"G22.MAA000614.3_10_M.1.1",2755,547506,"Skin"
"G22.MAA000927.3_9_M.1.1",3541,735430,"Skin"
"G3.B000126.3_39_F.1.1",3185,528144,"Skin"
"G3.B003283.3_38_F.1.1",4015,1122069,"Skin"
"G3.MAA000427.3_11_M.1.1",3253,602524,"Skin"
"G3.MAA000435.3_10_M.1.1",4170,1080402,"Skin"
"G3.MAA000549.3_8_M.1.1",3666,222216,"Skin"
"G3.MAA000597.3_9_M.1.1",2853,285543,"Skin"
"G3.MAA000614.3_10_M.1.1",3802,954578,"Skin"
"G3.MAA000927.3_9_M.1.1",4542,973170,"Skin"
"G3.MAA000938.3_8_M.1.1",3506,358964,"Skin"
"G4.B000126.3_39_F.1.1",2713,554786,"Skin"
"G4.B003283.3_38_F.1.1",4211,1167835,"Skin"
"G4.MAA000427.3_11_M.1.1",3939,763092,"Skin"
"G4.MAA000549.3_8_M.1.1",4047,315882,"Skin"
"G4.MAA000597.3_9_M.1.1",3615,633415,"Skin"
"G4.MAA000614.3_10_M.1.1",3317,738836,"Skin"
"G4.MAA000927.3_9_M.1.1",3506,643247,"Skin"
