"","nGene","nReads","orig.ident"
"K6.MAA000611.3_8_M.1.1",4034,1000919,"Colon"
"L9.MAA000611.3_8_M.1.1",4988,569121,"Colon"
"M13.MAA000611.3_8_M.1.1",2172,199156,"Colon"
"N17.MAA000611.3_8_M.1.1",2786,479599,"Colon"
"J4.MAA000611.3_8_M.1.1",7049,1443998,"Colon"
"F14.MAA000611.3_8_M.1.1",5425,1442186,"Colon"
"G19.MAA000611.3_8_M.1.1",3522,571403,"Colon"
"J5.MAA000611.3_8_M.1.1",5212,1569820,"Colon"
"K8.MAA000611.3_8_M.1.1",5528,950590,"Colon"
"L11.MAA000611.3_8_M.1.1",6443,1240761,"Colon"
"K7.MAA000611.3_8_M.1.1",5433,881668,"Colon"
"M15.MAA000611.3_8_M.1.1",2974,543157,"Colon"
"N19.MAA000611.3_8_M.1.1",759,275856,"Colon"
"P1.MAA000611.3_8_M.1.1",5169,1321000,"Colon"
"L10.MAA000611.3_8_M.1.1",5005,904238,"Colon"
"M14.MAA000611.3_8_M.1.1",4765,1511666,"Colon"
"N18.MAA000611.3_8_M.1.1",5867,1384048,"Colon"
"O21.MAA000611.3_8_M.1.1",1055,230921,"Colon"
"I1.MAA000611.3_8_M.1.1",5780,1455065,"Colon"
"J6.MAA000611.3_8_M.1.1",1199,533384,"Colon"
"K9.MAA000611.3_8_M.1.1",5644,1196420,"Colon"
"L12.MAA000611.3_8_M.1.1",2189,426210,"Colon"
"M16.MAA000611.3_8_M.1.1",4142,918804,"Colon"
"N20.MAA000611.3_8_M.1.1",5759,1534615,"Colon"
"P2.MAA000611.3_8_M.1.1",1771,416186,"Colon"
"F15.MAA000611.3_8_M.1.1",3208,475598,"Colon"
"G20.MAA000611.3_8_M.1.1",5622,1327484,"Colon"
"P3.MAA000611.3_8_M.1.1",6489,1101818,"Colon"
"F16.MAA000611.3_8_M.1.1",4043,552797,"Colon"
"F18.MAA000611.3_8_M.1.1",2111,237151,"Colon"
"G22.MAA000611.3_8_M.1.1",4927,1330396,"Colon"
"I3.MAA000611.3_8_M.1.1",4865,576275,"Colon"
"G21.MAA000611.3_8_M.1.1",1993,312928,"Colon"
"J7.MAA000611.3_8_M.1.1",865,63822,"Colon"
"K11.MAA000611.3_8_M.1.1",4340,656125,"Colon"
"L13.MAA000611.3_8_M.1.1",3212,603669,"Colon"
"M17.MAA000611.3_8_M.1.1",2875,536098,"Colon"
"N21.MAA000611.3_8_M.1.1",2393,291589,"Colon"
"J8.MAA000611.3_8_M.1.1",1962,388281,"Colon"
"F20.MAA000611.3_8_M.1.1",2635,463711,"Colon"
"H1.MAA000611.3_8_M.1.1",2196,538186,"Colon"
"I4.MAA000611.3_8_M.1.1",1339,267661,"Colon"
"J9.MAA000611.3_8_M.1.1",1080,362797,"Colon"
"K13.MAA000611.3_8_M.1.1",1431,87903,"Colon"
"L15.MAA000611.3_8_M.1.1",3498,433525,"Colon"
"K12.MAA000611.3_8_M.1.1",2589,167745,"Colon"
"M19.MAA000611.3_8_M.1.1",1947,439503,"Colon"
"O1.MAA000611.3_8_M.1.1",1648,296142,"Colon"
"P5.MAA000611.3_8_M.1.1",1008,291022,"Colon"
"L14.MAA000611.3_8_M.1.1",5271,1456765,"Colon"
"M18.MAA000611.3_8_M.1.1",1462,264014,"Colon"
"N22.MAA000611.3_8_M.1.1",1526,414127,"Colon"
"P4.MAA000611.3_8_M.1.1",2003,407757,"Colon"
"I6.MAA000611.3_8_M.1.1",1391,466107,"Colon"
"K14.MAA000611.3_8_M.1.1",1019,100665,"Colon"
"L16.MAA000611.3_8_M.1.1",3635,228280,"Colon"
"M20.MAA000611.3_8_M.1.1",4948,623812,"Colon"
"O2.MAA000611.3_8_M.1.1",2058,644251,"Colon"
"P6.MAA000611.3_8_M.1.1",7297,1363302,"Colon"
"F21.MAA000611.3_8_M.1.1",1948,412531,"Colon"
"H2.MAA000611.3_8_M.1.1",2890,742200,"Colon"
"P7.MAA000611.3_8_M.1.1",1587,233703,"Colon"
"G2.MAA000611.3_8_M.1.1",5829,1683962,"Colon"
"G1.MAA000611.3_8_M.1.1",6503,1122589,"Colon"
"H4.MAA000611.3_8_M.1.1",5486,1195754,"Colon"
"I8.MAA000611.3_8_M.1.1",3704,606940,"Colon"
"J13.MAA000611.3_8_M.1.1",3008,490056,"Colon"
"H3.MAA000611.3_8_M.1.1",1057,235975,"Colon"
"I7.MAA000611.3_8_M.1.1",6550,1261297,"Colon"
"J11.MAA000611.3_8_M.1.1",6788,1152703,"Colon"
"K15.MAA000611.3_8_M.1.1",3127,374717,"Colon"
"L17.MAA000611.3_8_M.1.1",1067,81875,"Colon"
"M21.MAA000611.3_8_M.1.1",2414,437479,"Colon"
"O3.MAA000611.3_8_M.1.1",921,171870,"Colon"
"G3.MAA000611.3_8_M.1.1",5265,1058631,"Colon"
"H5.MAA000611.3_8_M.1.1",5795,1217152,"Colon"
"I9.MAA000611.3_8_M.1.1",5640,1244121,"Colon"
"J14.MAA000611.3_8_M.1.1",5300,1539470,"Colon"
"K17.MAA000611.3_8_M.1.1",3426,732967,"Colon"
"L20.MAA000611.3_8_M.1.1",2891,348194,"Colon"
"L21.MAA000611.3_8_M.1.1",5966,1215701,"Colon"
"N2.MAA000611.3_8_M.1.1",4895,643684,"Colon"
"O5.MAA000611.3_8_M.1.1",1159,223009,"Colon"
"N1.MAA000611.3_8_M.1.1",1506,501355,"Colon"
"O4.MAA000611.3_8_M.1.1",5236,866966,"Colon"
"P8.MAA000611.3_8_M.1.1",5358,698372,"Colon"
"P9.MAA000611.3_8_M.1.1",3910,448117,"Colon"
"H6.MAA000611.3_8_M.1.1",4479,787294,"Colon"
"I10.MAA000611.3_8_M.1.1",1352,406173,"Colon"
"J15.MAA000611.3_8_M.1.1",3466,565740,"Colon"
"K18.MAA000611.3_8_M.1.1",615,147282,"Colon"
"L22.MAA000611.3_8_M.1.1",3815,491719,"Colon"
"N3.MAA000611.3_8_M.1.1",2425,305774,"Colon"
"P10.MAA000611.3_8_M.1.1",1341,156311,"Colon"
"G4.MAA000611.3_8_M.1.1",1317,383522,"Colon"
"K19.MAA000611.3_8_M.1.1",1462,299119,"Colon"
"M1.MAA000611.3_8_M.1.1",2268,661009,"Colon"
"N4.MAA000611.3_8_M.1.1",4801,848253,"Colon"
"O7.MAA000611.3_8_M.1.1",2009,373340,"Colon"
"P11.MAA000611.3_8_M.1.1",2484,373711,"Colon"
"G5.MAA000611.3_8_M.1.1",7238,1946118,"Colon"
"H7.MAA000611.3_8_M.1.1",668,201110,"Colon"
"I11.MAA000611.3_8_M.1.1",5580,1092356,"Colon"
"J16.MAA000611.3_8_M.1.1",4155,893148,"Colon"
"A14.MAA000612.3_9_M.1.1",3435,640452,"Colon"
"A15.MAA000612.3_9_M.1.1",3182,343238,"Colon"
"B19.MAA000612.3_9_M.1.1",3984,435781,"Colon"
"C21.MAA000612.3_9_M.1.1",2105,282176,"Colon"
"B18.MAA000612.3_9_M.1.1",1282,326310,"Colon"
"E1.MAA000612.3_9_M.1.1",5127,364855,"Colon"
"F4.MAA000612.3_9_M.1.1",7014,1241681,"Colon"
"G8.MAA000612.3_9_M.1.1",6032,1033714,"Colon"
"C20.MAA000612.3_9_M.1.1",5139,755165,"Colon"
"D22.MAA000612.3_9_M.1.1",5582,1085059,"Colon"
"F3.MAA000612.3_9_M.1.1",5487,934264,"Colon"
"G7.MAA000612.3_9_M.1.1",6519,864818,"Colon"
"H12.MAA000612.3_9_M.1.1",2708,389816,"Colon"
"H13.MAA000612.3_9_M.1.1",3467,394097,"Colon"
"A16.MAA000612.3_9_M.1.1",4219,489693,"Colon"
"B20.MAA000612.3_9_M.1.1",3158,323416,"Colon"
"C22.MAA000612.3_9_M.1.1",2206,171367,"Colon"
"E2.MAA000612.3_9_M.1.1",2562,268134,"Colon"
"F5.MAA000612.3_9_M.1.1",2627,271689,"Colon"
"G9.MAA000612.3_9_M.1.1",6455,1337234,"Colon"
"H14.MAA000612.3_9_M.1.1",2024,285116,"Colon"
"E3.MAA000612.3_9_M.1.1",1247,269299,"Colon"
"F6.MAA000612.3_9_M.1.1",3075,218750,"Colon"
"G10.MAA000612.3_9_M.1.1",4367,471466,"Colon"
"H15.MAA000612.3_9_M.1.1",5500,715083,"Colon"
"A17.MAA000612.3_9_M.1.1",4029,599411,"Colon"
"B21.MAA000612.3_9_M.1.1",1844,220286,"Colon"
"D1.MAA000612.3_9_M.1.1",6963,1257456,"Colon"
"A19.MAA000612.3_9_M.1.1",5459,1030101,"Colon"
"C1.MAA000612.3_9_M.1.1",4700,905408,"Colon"
"D3.MAA000612.3_9_M.1.1",7537,1174004,"Colon"
"A18.MAA000612.3_9_M.1.1",2399,671121,"Colon"
"B22.MAA000612.3_9_M.1.1",6072,1262060,"Colon"
"D2.MAA000612.3_9_M.1.1",5333,484093,"Colon"
"E4.MAA000612.3_9_M.1.1",8622,1419241,"Colon"
"F7.MAA000612.3_9_M.1.1",1623,113617,"Colon"
"G11.MAA000612.3_9_M.1.1",4630,408435,"Colon"
"H17.MAA000612.3_9_M.1.1",5051,776548,"Colon"
"E5.MAA000612.3_9_M.1.1",5643,992062,"Colon"
"A20.MAA000612.3_9_M.1.1",3446,729042,"Colon"
"C2.MAA000612.3_9_M.1.1",3947,508491,"Colon"
"D4.MAA000612.3_9_M.1.1",5843,1105051,"Colon"
"E6.MAA000612.3_9_M.1.1",6924,902677,"Colon"
"F9.MAA000612.3_9_M.1.1",1291,56631,"Colon"
"F8.MAA000612.3_9_M.1.1",6529,1263458,"Colon"
"G13.MAA000612.3_9_M.1.1",3268,482163,"Colon"
"H19.MAA000612.3_9_M.1.1",4466,503985,"Colon"
"G12.MAA000612.3_9_M.1.1",3718,456722,"Colon"
"H18.MAA000612.3_9_M.1.1",4703,468282,"Colon"
"C3.MAA000612.3_9_M.1.1",3960,521160,"Colon"
"D5.MAA000612.3_9_M.1.1",6688,1483515,"Colon"
"E7.MAA000612.3_9_M.1.1",1056,157153,"Colon"
"F10.MAA000612.3_9_M.1.1",2459,227461,"Colon"
"G14.MAA000612.3_9_M.1.1",3883,821121,"Colon"
"H20.MAA000612.3_9_M.1.1",5234,1167697,"Colon"
"A21.MAA000612.3_9_M.1.1",5426,1514926,"Colon"
"G15.MAA000612.3_9_M.1.1",3522,511695,"Colon"
"H21.MAA000612.3_9_M.1.1",5768,993118,"Colon"
"B1.MAA000612.3_9_M.1.1",3769,571038,"Colon"
"A22.MAA000612.3_9_M.1.1",2860,674682,"Colon"
"C4.MAA000612.3_9_M.1.1",1441,190173,"Colon"
"D6.MAA000612.3_9_M.1.1",6986,1274615,"Colon"
"E8.MAA000612.3_9_M.1.1",3094,372455,"Colon"
"F11.MAA000612.3_9_M.1.1",2083,510714,"Colon"
"C5.MAA000612.3_9_M.1.1",7228,1468721,"Colon"
"B2.MAA000612.3_9_M.1.1",4436,849160,"Colon"
"C6.MAA000612.3_9_M.1.1",5496,1155827,"Colon"
"D7.MAA000612.3_9_M.1.1",2275,353893,"Colon"
"D8.MAA000612.3_9_M.1.1",7229,1159158,"Colon"
"E10.MAA000612.3_9_M.1.1",3366,520404,"Colon"
"F13.MAA000612.3_9_M.1.1",3124,418228,"Colon"
"E9.MAA000612.3_9_M.1.1",2668,355415,"Colon"
"F12.MAA000612.3_9_M.1.1",4852,698712,"Colon"
"G16.MAA000612.3_9_M.1.1",2897,240815,"Colon"
"H22.MAA000612.3_9_M.1.1",5786,571798,"Colon"
"G17.MAA000612.3_9_M.1.1",5850,827364,"Colon"
"A1.MAA000612.3_9_M.1.1",1308,328769,"Colon"
"B3.MAA000612.3_9_M.1.1",2155,313720,"Colon"
"C7.MAA000612.3_9_M.1.1",4304,475416,"Colon"
"D9.MAA000612.3_9_M.1.1",3823,609703,"Colon"
"E11.MAA000612.3_9_M.1.1",2191,455435,"Colon"
"F14.MAA000612.3_9_M.1.1",5896,1162756,"Colon"
"G18.MAA000612.3_9_M.1.1",2116,156949,"Colon"
"D10.MAA000612.3_9_M.1.1",7360,1297849,"Colon"
"E12.MAA000612.3_9_M.1.1",7454,1318489,"Colon"
"F15.MAA000612.3_9_M.1.1",1838,280447,"Colon"
"G19.MAA000612.3_9_M.1.1",2531,250980,"Colon"
"A2.MAA000612.3_9_M.1.1",5256,956139,"Colon"
"B4.MAA000612.3_9_M.1.1",5156,828106,"Colon"
"C8.MAA000612.3_9_M.1.1",2798,511296,"Colon"
"A3.MAA000612.3_9_M.1.1",4584,364669,"Colon"
"A4.MAA000612.3_9_M.1.1",5226,1029136,"Colon"
"B6.MAA000612.3_9_M.1.1",3093,669789,"Colon"
"C10.MAA000612.3_9_M.1.1",6294,1203945,"Colon"
"B5.MAA000612.3_9_M.1.1",1742,413653,"Colon"
"D12.MAA000612.3_9_M.1.1",6892,889772,"Colon"
"E14.MAA000612.3_9_M.1.1",3488,419374,"Colon"
"F18.MAA000612.3_9_M.1.1",2896,171490,"Colon"
"C9.MAA000612.3_9_M.1.1",6890,1127257,"Colon"
"D11.MAA000612.3_9_M.1.1",3695,532168,"Colon"
"E13.MAA000612.3_9_M.1.1",3238,493162,"Colon"
"F17.MAA000612.3_9_M.1.1",3292,276096,"Colon"
"G20.MAA000612.3_9_M.1.1",2462,182787,"Colon"
"G21.MAA000612.3_9_M.1.1",2009,313627,"Colon"
"B7.MAA000612.3_9_M.1.1",5513,1045996,"Colon"
"C11.MAA000612.3_9_M.1.1",1082,178288,"Colon"
"D13.MAA000612.3_9_M.1.1",2109,263634,"Colon"
"E15.MAA000612.3_9_M.1.1",2011,188347,"Colon"
"F20.MAA000612.3_9_M.1.1",4902,492692,"Colon"
"H1.MAA000612.3_9_M.1.1",2185,312395,"Colon"
"D14.MAA000612.3_9_M.1.1",3376,320012,"Colon"
"E16.MAA000612.3_9_M.1.1",3610,611621,"Colon"
"F21.MAA000612.3_9_M.1.1",3261,573303,"Colon"
"H2.MAA000612.3_9_M.1.1",1586,224511,"Colon"
"A6.MAA000612.3_9_M.1.1",5348,986625,"Colon"
"B8.MAA000612.3_9_M.1.1",5497,1031379,"Colon"
"C12.MAA000612.3_9_M.1.1",6815,1200534,"Colon"
"A7.MAA000612.3_9_M.1.1",7013,1083982,"Colon"
"A8.MAA000612.3_9_M.1.1",5752,1048174,"Colon"
"B10.MAA000612.3_9_M.1.1",6093,1090424,"Colon"
"C14.MAA000612.3_9_M.1.1",3245,235430,"Colon"
"B9.MAA000612.3_9_M.1.1",4462,694432,"Colon"
"D16.MAA000612.3_9_M.1.1",3455,402648,"Colon"
"E18.MAA000612.3_9_M.1.1",5201,867850,"Colon"
"G1.MAA000612.3_9_M.1.1",3436,482707,"Colon"
"C13.MAA000612.3_9_M.1.1",3023,267905,"Colon"
"D15.MAA000612.3_9_M.1.1",1953,246557,"Colon"
"E17.MAA000612.3_9_M.1.1",3406,293973,"Colon"
"F22.MAA000612.3_9_M.1.1",1850,166420,"Colon"
"H3.MAA000612.3_9_M.1.1",2260,273663,"Colon"
"H4.MAA000612.3_9_M.1.1",2472,338654,"Colon"
"A9.MAA000612.3_9_M.1.1",3390,362714,"Colon"
"B11.MAA000612.3_9_M.1.1",3081,500412,"Colon"
"C15.MAA000612.3_9_M.1.1",5861,1144603,"Colon"
"D17.MAA000612.3_9_M.1.1",3422,189751,"Colon"
"E20.MAA000612.3_9_M.1.1",4838,771907,"Colon"
"G2.MAA000612.3_9_M.1.1",6242,994911,"Colon"
"H5.MAA000612.3_9_M.1.1",3454,463633,"Colon"
"E21.MAA000612.3_9_M.1.1",632,123412,"Colon"
"G3.MAA000612.3_9_M.1.1",7300,1466550,"Colon"
"H6.MAA000612.3_9_M.1.1",3504,554375,"Colon"
"A10.MAA000612.3_9_M.1.1",6846,1289440,"Colon"
"B12.MAA000612.3_9_M.1.1",6757,1708961,"Colon"
"C16.MAA000612.3_9_M.1.1",5851,1146841,"Colon"
"D18.MAA000612.3_9_M.1.1",3096,397246,"Colon"
"A12.MAA000612.3_9_M.1.1",3325,438445,"Colon"
"B15.MAA000612.3_9_M.1.1",2847,383087,"Colon"
"A11.MAA000612.3_9_M.1.1",3511,572953,"Colon"
"C18.MAA000612.3_9_M.1.1",1680,255753,"Colon"
"D20.MAA000612.3_9_M.1.1",5737,705952,"Colon"
"B14.MAA000612.3_9_M.1.1",5040,766644,"Colon"
"C17.MAA000612.3_9_M.1.1",4282,861089,"Colon"
"D19.MAA000612.3_9_M.1.1",2155,294439,"Colon"
"E22.MAA000612.3_9_M.1.1",4363,539446,"Colon"
"G4.MAA000612.3_9_M.1.1",2162,325623,"Colon"
"H9.MAA000612.3_9_M.1.1",7254,810275,"Colon"
"F1.MAA000612.3_9_M.1.1",2721,250887,"Colon"
"A13.MAA000612.3_9_M.1.1",5086,1284181,"Colon"
"B16.MAA000612.3_9_M.1.1",3483,628878,"Colon"
"C19.MAA000612.3_9_M.1.1",4014,336138,"Colon"
"D21.MAA000612.3_9_M.1.1",1016,75389,"Colon"
"F2.MAA000612.3_9_M.1.1",3789,253415,"Colon"
"G6.MAA000612.3_9_M.1.1",7431,1230789,"Colon"
"H11.MAA000612.3_9_M.1.1",6696,983807,"Colon"
"H10.MAA000612.3_9_M.1.1",6663,933005,"Colon"
"I22.MAA000612.3_9_M.1.1",5880,1835219,"Colon"
"K16.MAA000612.3_9_M.1.1",3706,346089,"Colon"
"M6.MAA000612.3_9_M.1.1",3003,651154,"Colon"
"N16.MAA000612.3_9_M.1.1",3088,496876,"Colon"
"J1.MAA000612.3_9_M.1.1",7147,1248661,"Colon"
"K19.MAA000612.3_9_M.1.1",6088,998008,"Colon"
"M7.MAA000612.3_9_M.1.1",2344,237907,"Colon"
"N18.MAA000612.3_9_M.1.1",5636,1364639,"Colon"
"P5.MAA000612.3_9_M.1.1",5379,1349150,"Colon"
"N20.MAA000612.3_9_M.1.1",682,321903,"Colon"
"P6.MAA000612.3_9_M.1.1",3383,684769,"Colon"
"J2.MAA000612.3_9_M.1.1",2750,580584,"Colon"
"K20.MAA000612.3_9_M.1.1",5839,1244333,"Colon"
"M8.MAA000612.3_9_M.1.1",3299,540427,"Colon"
"K21.MAA000612.3_9_M.1.1",5108,975721,"Colon"
"M11.MAA000612.3_9_M.1.1",3650,439144,"Colon"
"N21.MAA000612.3_9_M.1.1",6986,1973258,"Colon"
"P7.MAA000612.3_9_M.1.1",2427,571408,"Colon"
"J3.MAA000612.3_9_M.1.1",5171,1093724,"Colon"
"J4.MAA000612.3_9_M.1.1",6334,1322538,"Colon"
"L1.MAA000612.3_9_M.1.1",3981,584819,"Colon"
"M13.MAA000612.3_9_M.1.1",4346,721729,"Colon"
"O1.MAA000612.3_9_M.1.1",7129,1586571,"Colon"
"P8.MAA000612.3_9_M.1.1",5685,1029536,"Colon"
"M15.MAA000612.3_9_M.1.1",4533,696624,"Colon"
"O2.MAA000612.3_9_M.1.1",3131,447778,"Colon"
"P9.MAA000612.3_9_M.1.1",2588,486028,"Colon"
"J5.MAA000612.3_9_M.1.1",1864,334316,"Colon"
"L2.MAA000612.3_9_M.1.1",2318,307802,"Colon"
"L3.MAA000612.3_9_M.1.1",4533,819753,"Colon"
"M16.MAA000612.3_9_M.1.1",5515,890562,"Colon"
"O3.MAA000612.3_9_M.1.1",2561,453812,"Colon"
"P10.MAA000612.3_9_M.1.1",5014,612346,"Colon"
"J6.MAA000612.3_9_M.1.1",2007,304430,"Colon"
"O4.MAA000612.3_9_M.1.1",7456,1234375,"Colon"
"P12.MAA000612.3_9_M.1.1",6574,1136396,"Colon"
"J7.MAA000612.3_9_M.1.1",4312,1342023,"Colon"
"L4.MAA000612.3_9_M.1.1",1712,303450,"Colon"
"M17.MAA000612.3_9_M.1.1",3537,252691,"Colon"
"J10.MAA000612.3_9_M.1.1",5972,1110210,"Colon"
"J9.MAA000612.3_9_M.1.1",7279,1115382,"Colon"
"L5.MAA000612.3_9_M.1.1",6620,1102398,"Colon"
"M19.MAA000612.3_9_M.1.1",2239,331714,"Colon"
"O5.MAA000612.3_9_M.1.1",5716,1312750,"Colon"
"P13.MAA000612.3_9_M.1.1",1284,124441,"Colon"
"L6.MAA000612.3_9_M.1.1",6593,1197166,"Colon"
"J13.MAA000612.3_9_M.1.1",3705,509679,"Colon"
"L7.MAA000612.3_9_M.1.1",3275,532168,"Colon"
"M20.MAA000612.3_9_M.1.1",6148,1583396,"Colon"
"M21.MAA000612.3_9_M.1.1",2841,566291,"Colon"
"O7.MAA000612.3_9_M.1.1",4040,414921,"Colon"
"P15.MAA000612.3_9_M.1.1",3398,545068,"Colon"
"O6.MAA000612.3_9_M.1.1",4091,717102,"Colon"
"P14.MAA000612.3_9_M.1.1",3105,400047,"Colon"
"I2.MAA000612.3_9_M.1.1",7680,1899898,"Colon"
"J14.MAA000612.3_9_M.1.1",5749,1271541,"Colon"
"L9.MAA000612.3_9_M.1.1",6052,162862,"Colon"
"M22.MAA000612.3_9_M.1.1",1024,449373,"Colon"
"O8.MAA000612.3_9_M.1.1",2679,335106,"Colon"
"P16.MAA000612.3_9_M.1.1",1971,253801,"Colon"
"I3.MAA000612.3_9_M.1.1",6964,1695239,"Colon"
"J16.MAA000612.3_9_M.1.1",3941,543030,"Colon"
"L11.MAA000612.3_9_M.1.1",6605,878069,"Colon"
"N1.MAA000612.3_9_M.1.1",1833,580978,"Colon"
"O10.MAA000612.3_9_M.1.1",6012,1016037,"Colon"
"P17.MAA000612.3_9_M.1.1",1744,233409,"Colon"
"I4.MAA000612.3_9_M.1.1",8024,1530269,"Colon"
"J18.MAA000612.3_9_M.1.1",5538,798610,"Colon"
"L13.MAA000612.3_9_M.1.1",4040,458797,"Colon"
"N2.MAA000612.3_9_M.1.1",6515,1155028,"Colon"
"O11.MAA000612.3_9_M.1.1",5990,837902,"Colon"
"P19.MAA000612.3_9_M.1.1",2712,223144,"Colon"
"I5.MAA000612.3_9_M.1.1",5418,1007719,"Colon"
"J19.MAA000612.3_9_M.1.1",5496,804845,"Colon"
"L14.MAA000612.3_9_M.1.1",4679,732434,"Colon"
"N3.MAA000612.3_9_M.1.1",3132,466387,"Colon"
"O13.MAA000612.3_9_M.1.1",5020,597514,"Colon"
"P20.MAA000612.3_9_M.1.1",6100,492670,"Colon"
"I6.MAA000612.3_9_M.1.1",1216,140087,"Colon"
"K1.MAA000612.3_9_M.1.1",6513,811116,"Colon"
"O14.MAA000612.3_9_M.1.1",4783,859445,"Colon"
"P22.MAA000612.3_9_M.1.1",5404,1129684,"Colon"
"L17.MAA000612.3_9_M.1.1",3592,576721,"Colon"
"N4.MAA000612.3_9_M.1.1",3254,507561,"Colon"
"I7.MAA000612.3_9_M.1.1",2380,435135,"Colon"
"K2.MAA000612.3_9_M.1.1",5750,1205724,"Colon"
"L18.MAA000612.3_9_M.1.1",5949,1106729,"Colon"
"N5.MAA000612.3_9_M.1.1",2075,119105,"Colon"
"O16.MAA000612.3_9_M.1.1",2054,202950,"Colon"
"I12.MAA000612.3_9_M.1.1",2078,261741,"Colon"
"K3.MAA000612.3_9_M.1.1",3080,415400,"Colon"
"L19.MAA000612.3_9_M.1.1",4840,472489,"Colon"
"N6.MAA000612.3_9_M.1.1",2142,335688,"Colon"
"O17.MAA000612.3_9_M.1.1",1350,122301,"Colon"
"O18.MAA000612.3_9_M.1.1",5619,720168,"Colon"
"I13.MAA000612.3_9_M.1.1",3001,365956,"Colon"
"K4.MAA000612.3_9_M.1.1",5490,1084566,"Colon"
"L22.MAA000612.3_9_M.1.1",4228,563777,"Colon"
"N7.MAA000612.3_9_M.1.1",3703,511660,"Colon"
"I14.MAA000612.3_9_M.1.1",2735,443015,"Colon"
"K5.MAA000612.3_9_M.1.1",3789,288507,"Colon"
"M1.MAA000612.3_9_M.1.1",2905,571301,"Colon"
"N8.MAA000612.3_9_M.1.1",3924,448303,"Colon"
"O20.MAA000612.3_9_M.1.1",6568,910737,"Colon"
"I16.MAA000612.3_9_M.1.1",5873,1322808,"Colon"
"K7.MAA000612.3_9_M.1.1",6473,1400326,"Colon"
"M2.MAA000612.3_9_M.1.1",3017,655995,"Colon"
"N9.MAA000612.3_9_M.1.1",3891,606147,"Colon"
"O21.MAA000612.3_9_M.1.1",5599,1025702,"Colon"
"I17.MAA000612.3_9_M.1.1",4870,811746,"Colon"
"K8.MAA000612.3_9_M.1.1",5984,782900,"Colon"
"M3.MAA000612.3_9_M.1.1",1971,358315,"Colon"
"N11.MAA000612.3_9_M.1.1",7224,929602,"Colon"
"O22.MAA000612.3_9_M.1.1",5805,1386750,"Colon"
"I19.MAA000612.3_9_M.1.1",5999,1085494,"Colon"
"K11.MAA000612.3_9_M.1.1",5265,461093,"Colon"
"M4.MAA000612.3_9_M.1.1",5237,1290804,"Colon"
"N12.MAA000612.3_9_M.1.1",6016,956247,"Colon"
"P2.MAA000612.3_9_M.1.1",2419,80205,"Colon"
"I21.MAA000612.3_9_M.1.1",6436,1356153,"Colon"
"K14.MAA000612.3_9_M.1.1",5891,1138289,"Colon"
"M5.MAA000612.3_9_M.1.1",3434,247597,"Colon"
"N14.MAA000612.3_9_M.1.1",3955,1080103,"Colon"
"P3.MAA000612.3_9_M.1.1",1202,571476,"Colon"
"A2.MAA000870.3_10_M.1.1",6757,1869336,"Colon"
"B15.MAA000870.3_10_M.1.1",5112,1400325,"Colon"
"D5.MAA000870.3_10_M.1.1",1094,180358,"Colon"
"F3.MAA000870.3_10_M.1.1",6049,888437,"Colon"
"G19.MAA000870.3_10_M.1.1",1369,305041,"Colon"
"I6.MAA000870.3_10_M.1.1",1264,283000,"Colon"
"J19.MAA000870.3_10_M.1.1",5536,1142876,"Colon"
"L3.MAA000870.3_10_M.1.1",5841,1096043,"Colon"
"M14.MAA000870.3_10_M.1.1",4754,1042785,"Colon"
"A3.MAA000870.3_10_M.1.1",6886,900534,"Colon"
"B16.MAA000870.3_10_M.1.1",2282,437426,"Colon"
"D7.MAA000870.3_10_M.1.1",6518,803510,"Colon"
"F5.MAA000870.3_10_M.1.1",6631,986517,"Colon"
"G21.MAA000870.3_10_M.1.1",3194,233682,"Colon"
"N19.MAA000870.3_10_M.1.1",4437,814147,"Colon"
"I8.MAA000870.3_10_M.1.1",5286,536510,"Colon"
"J20.MAA000870.3_10_M.1.1",1754,333587,"Colon"
"L4.MAA000870.3_10_M.1.1",1729,460432,"Colon"
"P3.MAA000870.3_10_M.1.1",5610,1071729,"Colon"
"M15.MAA000870.3_10_M.1.1",3063,403709,"Colon"
"A4.MAA000870.3_10_M.1.1",5991,1223919,"Colon"
"B18.MAA000870.3_10_M.1.1",6467,1146365,"Colon"
"D10.MAA000870.3_10_M.1.1",6086,856837,"Colon"
"F9.MAA000870.3_10_M.1.1",5851,689897,"Colon"
"G22.MAA000870.3_10_M.1.1",3516,273743,"Colon"
"N20.MAA000870.3_10_M.1.1",4674,863014,"Colon"
"I10.MAA000870.3_10_M.1.1",5353,698024,"Colon"
"J21.MAA000870.3_10_M.1.1",2084,373557,"Colon"
"L5.MAA000870.3_10_M.1.1",5955,1020932,"Colon"
"P4.MAA000870.3_10_M.1.1",5017,565824,"Colon"
"M17.MAA000870.3_10_M.1.1",2542,141403,"Colon"
"B19.MAA000870.3_10_M.1.1",6078,1221502,"Colon"
"N21.MAA000870.3_10_M.1.1",1340,537518,"Colon"
"D12.MAA000870.3_10_M.1.1",2556,328707,"Colon"
"F11.MAA000870.3_10_M.1.1",7579,986385,"Colon"
"H1.MAA000870.3_10_M.1.1",4911,992186,"Colon"
"P5.MAA000870.3_10_M.1.1",6177,1559294,"Colon"
"I12.MAA000870.3_10_M.1.1",5756,1007113,"Colon"
"J22.MAA000870.3_10_M.1.1",3141,282547,"Colon"
"B20.MAA000870.3_10_M.1.1",1632,231802,"Colon"
