"","nGene","nReads","orig.ident"
"I17.D041904.3_10_M.1.1",5394,938666,"Tongue"
"J19.D041904.3_10_M.1.1",3670,1164684,"Tongue"
"L1.D041904.3_10_M.1.1",3937,961218,"Tongue"
"M4.D041904.3_10_M.1.1",5276,812194,"Tongue"
"N7.D041904.3_10_M.1.1",5038,1144149,"Tongue"
"O10.D041904.3_10_M.1.1",6023,1075236,"Tongue"
"P12.D041904.3_10_M.1.1",3382,499747,"Tongue"
"B19.D041904.3_10_M.1.1",4394,1017907,"Tongue"
"D1.D041904.3_10_M.1.1",5591,1344464,"Tongue"
"B18.D041904.3_10_M.1.1",5761,1141408,"Tongue"
"C22.D041904.3_10_M.1.1",3157,906418,"Tongue"
"F6.D041904.3_10_M.1.1",5164,1611789,"Tongue"
"G10.D041904.3_10_M.1.1",6438,1181052,"Tongue"
"E4.D041904.3_10_M.1.1",4917,1252608,"Tongue"
"N8.D041904.3_10_M.1.1",5042,684439,"Tongue"
"O11.D041904.3_10_M.1.1",6970,1054328,"Tongue"
"P13.D041904.3_10_M.1.1",5282,724709,"Tongue"
"B20.D041904.3_10_M.1.1",4426,1310574,"Tongue"
"D2.D041904.3_10_M.1.1",4991,1188968,"Tongue"
"E5.D041904.3_10_M.1.1",5921,941471,"Tongue"
"F7.D041904.3_10_M.1.1",4449,897029,"Tongue"
"F9.D041904.3_10_M.1.1",4821,1084550,"Tongue"
"G12.D041904.3_10_M.1.1",4851,1323666,"Tongue"
"H16.D041904.3_10_M.1.1",3731,772631,"Tongue"
"G11.D041904.3_10_M.1.1",5865,990547,"Tongue"
"H15.D041904.3_10_M.1.1",4498,1195072,"Tongue"
"I18.D041904.3_10_M.1.1",4013,571500,"Tongue"
"J20.D041904.3_10_M.1.1",6088,1168919,"Tongue"
"L2.D041904.3_10_M.1.1",4376,967792,"Tongue"
"M5.D041904.3_10_M.1.1",4744,871716,"Tongue"
"I19.D041904.3_10_M.1.1",4572,776994,"Tongue"
"A19.D041904.3_10_M.1.1",4010,968956,"Tongue"
"B21.D041904.3_10_M.1.1",3749,692652,"Tongue"
"D3.D041904.3_10_M.1.1",3926,936852,"Tongue"
"E6.D041904.3_10_M.1.1",4660,419701,"Tongue"
"F10.D041904.3_10_M.1.1",5859,971657,"Tongue"
"G13.D041904.3_10_M.1.1",4584,960026,"Tongue"
"H17.D041904.3_10_M.1.1",4403,411090,"Tongue"
"I20.D041904.3_10_M.1.1",4220,878547,"Tongue"
"J21.D041904.3_10_M.1.1",3873,682441,"Tongue"
"J22.D041904.3_10_M.1.1",3533,474193,"Tongue"
"L4.D041904.3_10_M.1.1",4465,653044,"Tongue"
"M7.D041904.3_10_M.1.1",5023,681866,"Tongue"
"L3.D041904.3_10_M.1.1",5985,1204975,"Tongue"
"M6.D041904.3_10_M.1.1",5064,946058,"Tongue"
"N10.D041904.3_10_M.1.1",4021,1406495,"Tongue"
"O12.D041904.3_10_M.1.1",4516,794140,"Tongue"
"P14.D041904.3_10_M.1.1",3740,716748,"Tongue"
"N11.D041904.3_10_M.1.1",5729,789054,"Tongue"
"F11.D041904.3_10_M.1.1",4328,1404864,"Tongue"
"G14.D041904.3_10_M.1.1",4144,762216,"Tongue"
"H18.D041904.3_10_M.1.1",4166,879520,"Tongue"
"I21.D041904.3_10_M.1.1",4772,1260521,"Tongue"
"K1.D041904.3_10_M.1.1",5625,772352,"Tongue"
"L5.D041904.3_10_M.1.1",4791,684444,"Tongue"
"M8.D041904.3_10_M.1.1",5769,593520,"Tongue"
"N12.D041904.3_10_M.1.1",5061,801358,"Tongue"
"O14.D041904.3_10_M.1.1",4518,551874,"Tongue"
"P18.D041904.3_10_M.1.1",4982,751465,"Tongue"
"O13.D041904.3_10_M.1.1",3520,322171,"Tongue"
"A21.D041904.3_10_M.1.1",4718,1068426,"Tongue"
"P15.D041904.3_10_M.1.1",4063,575833,"Tongue"
"A20.D041904.3_10_M.1.1",4354,1194747,"Tongue"
"B22.D041904.3_10_M.1.1",5121,925850,"Tongue"
"D4.D041904.3_10_M.1.1",5353,621797,"Tongue"
"E7.D041904.3_10_M.1.1",4252,736723,"Tongue"
"C1.D041904.3_10_M.1.1",4415,1073633,"Tongue"
"M9.D041904.3_10_M.1.1",4045,702145,"Tongue"
"N13.D041904.3_10_M.1.1",5752,969973,"Tongue"
"O15.D041904.3_10_M.1.1",5021,610555,"Tongue"
"P19.D041904.3_10_M.1.1",4642,787877,"Tongue"
"A22.D041904.3_10_M.1.1",4487,1487278,"Tongue"
"C2.D041904.3_10_M.1.1",5111,1044287,"Tongue"
"D6.D041904.3_10_M.1.1",3499,888730,"Tongue"
"D5.D041904.3_10_M.1.1",4528,1048867,"Tongue"
"E9.D041904.3_10_M.1.1",5505,1098526,"Tongue"
"F13.D041904.3_10_M.1.1",4349,672273,"Tongue"
"E8.D041904.3_10_M.1.1",5645,916929,"Tongue"
"F12.D041904.3_10_M.1.1",4493,1176748,"Tongue"
"G15.D041904.3_10_M.1.1",4829,1196301,"Tongue"
"H19.D041904.3_10_M.1.1",5450,782519,"Tongue"
"I22.D041904.3_10_M.1.1",4200,846037,"Tongue"
"K2.D041904.3_10_M.1.1",5467,810714,"Tongue"
"L6.D041904.3_10_M.1.1",5853,713492,"Tongue"
"G16.D041904.3_10_M.1.1",5205,913808,"Tongue"
"B1.D041904.3_10_M.1.1",5504,935390,"Tongue"
"C3.D041904.3_10_M.1.1",5698,896602,"Tongue"
"D7.D041904.3_10_M.1.1",5923,729607,"Tongue"
"E10.D041904.3_10_M.1.1",5227,886151,"Tongue"
"F14.D041904.3_10_M.1.1",4546,730371,"Tongue"
"G17.D041904.3_10_M.1.1",5505,820471,"Tongue"
"H21.D041904.3_10_M.1.1",3984,1219799,"Tongue"
"H20.D041904.3_10_M.1.1",3862,1011962,"Tongue"
"J2.D041904.3_10_M.1.1",5408,866461,"Tongue"
"K4.D041904.3_10_M.1.1",4943,712158,"Tongue"
"L8.D041904.3_10_M.1.1",5773,689128,"Tongue"
"J1.D041904.3_10_M.1.1",4839,792084,"Tongue"
"K3.D041904.3_10_M.1.1",4552,932973,"Tongue"
"L7.D041904.3_10_M.1.1",4648,653665,"Tongue"
"M10.D041904.3_10_M.1.1",4275,689928,"Tongue"
"N14.D041904.3_10_M.1.1",4230,819250,"Tongue"
"O16.D041904.3_10_M.1.1",3438,525648,"Tongue"
"P20.D041904.3_10_M.1.1",4583,936641,"Tongue"
"M11.D041904.3_10_M.1.1",5613,666907,"Tongue"
"E11.D041904.3_10_M.1.1",5649,530889,"Tongue"
"F15.D041904.3_10_M.1.1",3933,991514,"Tongue"
"G18.D041904.3_10_M.1.1",3633,875158,"Tongue"
"H22.D041904.3_10_M.1.1",3694,816375,"Tongue"
"J3.D041904.3_10_M.1.1",4416,563083,"Tongue"
"K5.D041904.3_10_M.1.1",5360,861633,"Tongue"
"L9.D041904.3_10_M.1.1",4756,930239,"Tongue"
"M12.D041904.3_10_M.1.1",4613,674263,"Tongue"
"N16.D041904.3_10_M.1.1",3960,664065,"Tongue"
"O18.D041904.3_10_M.1.1",4734,360105,"Tongue"
"N15.D041904.3_10_M.1.1",3956,647337,"Tongue"
"P22.D041904.3_10_M.1.1",3963,890990,"Tongue"
"P21.D041904.3_10_M.1.1",4724,559618,"Tongue"
"B2.D041904.3_10_M.1.1",3927,1091937,"Tongue"
"C4.D041904.3_10_M.1.1",4850,701185,"Tongue"
"D8.D041904.3_10_M.1.1",4548,634829,"Tongue"
"B3.D041904.3_10_M.1.1",4545,1372215,"Tongue"
"J4.D041904.3_10_M.1.1",4115,616430,"Tongue"
"K6.D041904.3_10_M.1.1",6144,761689,"Tongue"
"L10.D041904.3_10_M.1.1",3850,932665,"Tongue"
"M13.D041904.3_10_M.1.1",4706,611865,"Tongue"
"N17.D041904.3_10_M.1.1",6092,751140,"Tongue"
"O19.D041904.3_10_M.1.1",4947,604459,"Tongue"
"B4.D041904.3_10_M.1.1",3804,1074558,"Tongue"
"C5.D041904.3_10_M.1.1",4666,1199846,"Tongue"
"C6.D041904.3_10_M.1.1",4881,986447,"Tongue"
"D10.D041904.3_10_M.1.1",5857,875423,"Tongue"
"E13.D041904.3_10_M.1.1",5601,1085671,"Tongue"
"D9.D041904.3_10_M.1.1",4407,997385,"Tongue"
"E12.D041904.3_10_M.1.1",5256,1335695,"Tongue"
"F16.D041904.3_10_M.1.1",3824,996119,"Tongue"
"G19.D041904.3_10_M.1.1",3889,1158843,"Tongue"
"I1.D041904.3_10_M.1.1",4414,826944,"Tongue"
"F18.D041904.3_10_M.1.1",4959,984795,"Tongue"
"B5.D041904.3_10_M.1.1",5263,983907,"Tongue"
"C7.D041904.3_10_M.1.1",4674,1030009,"Tongue"
"D12.D041904.3_10_M.1.1",3700,842392,"Tongue"
"E14.D041904.3_10_M.1.1",4048,1185387,"Tongue"
"F19.D041904.3_10_M.1.1",3904,1223805,"Tongue"
"G21.D041904.3_10_M.1.1",5581,989479,"Tongue"
"I3.D041904.3_10_M.1.1",4412,839118,"Tongue"
"G20.D041904.3_10_M.1.1",4041,1248110,"Tongue"
"J6.D041904.3_10_M.1.1",4212,974210,"Tongue"
"K8.D041904.3_10_M.1.1",4308,547797,"Tongue"
"L12.D041904.3_10_M.1.1",4476,629835,"Tongue"
"I2.D041904.3_10_M.1.1",4101,1007217,"Tongue"
"J5.D041904.3_10_M.1.1",6744,1005874,"Tongue"
"K7.D041904.3_10_M.1.1",4659,774283,"Tongue"
"L11.D041904.3_10_M.1.1",3872,674824,"Tongue"
"M14.D041904.3_10_M.1.1",4876,439485,"Tongue"
"N18.D041904.3_10_M.1.1",3567,631425,"Tongue"
"O20.D041904.3_10_M.1.1",5107,943161,"Tongue"
"M15.D041904.3_10_M.1.1",6352,776142,"Tongue"
"E16.D041904.3_10_M.1.1",3476,1391107,"Tongue"
"F20.D041904.3_10_M.1.1",4101,1011706,"Tongue"
"G22.D041904.3_10_M.1.1",4656,1243590,"Tongue"
"I4.D041904.3_10_M.1.1",5112,805681,"Tongue"
"J7.D041904.3_10_M.1.1",4534,631140,"Tongue"
"K9.D041904.3_10_M.1.1",4737,858565,"Tongue"
"L14.D041904.3_10_M.1.1",4631,827401,"Tongue"
"M16.D041904.3_10_M.1.1",4837,837344,"Tongue"
"N19.D041904.3_10_M.1.1",4904,1162546,"Tongue"
"N20.D041904.3_10_M.1.1",4486,838004,"Tongue"
"O22.D041904.3_10_M.1.1",5761,572275,"Tongue"
"O21.D041904.3_10_M.1.1",4581,1232985,"Tongue"
"B6.D041904.3_10_M.1.1",4366,997706,"Tongue"
"C8.D041904.3_10_M.1.1",5282,895362,"Tongue"
"D13.D041904.3_10_M.1.1",4829,1109755,"Tongue"
"B7.D041904.3_10_M.1.1",4106,930868,"Tongue"
"C9.D041904.3_10_M.1.1",5651,1213432,"Tongue"
"D14.D041904.3_10_M.1.1",4537,1592086,"Tongue"
"E17.D041904.3_10_M.1.1",4144,924413,"Tongue"
"I5.D041904.3_10_M.1.1",5036,851351,"Tongue"
"J8.D041904.3_10_M.1.1",5410,1035745,"Tongue"
"K10.D041904.3_10_M.1.1",6004,729688,"Tongue"
"L15.D041904.3_10_M.1.1",4217,960417,"Tongue"
"M17.D041904.3_10_M.1.1",3613,619840,"Tongue"
"N21.D041904.3_10_M.1.1",5362,898415,"Tongue"
"F21.D041904.3_10_M.1.1",4790,940521,"Tongue"
"H1.D041904.3_10_M.1.1",5287,1006157,"Tongue"
"B8.D041904.3_10_M.1.1",4022,937080,"Tongue"
"P1.D041904.3_10_M.1.1",5606,835438,"Tongue"
"C10.D041904.3_10_M.1.1",4566,780007,"Tongue"
"J9.D041904.3_10_M.1.1",5522,779395,"Tongue"
"K11.D041904.3_10_M.1.1",5361,1175134,"Tongue"
"L16.D041904.3_10_M.1.1",4249,666452,"Tongue"
"M18.D041904.3_10_M.1.1",4851,582969,"Tongue"
"N22.D041904.3_10_M.1.1",2086,337910,"Tongue"
"D15.D041904.3_10_M.1.1",4604,812251,"Tongue"
"E18.D041904.3_10_M.1.1",3801,950812,"Tongue"
"F22.D041904.3_10_M.1.1",3882,1407255,"Tongue"
"H2.D041904.3_10_M.1.1",4400,824937,"Tongue"
"I6.D041904.3_10_M.1.1",5758,927387,"Tongue"
"P2.D041904.3_10_M.1.1",4037,575007,"Tongue"
"E19.D041904.3_10_M.1.1",5363,907476,"Tongue"
"G1.D041904.3_10_M.1.1",4544,890305,"Tongue"
"H3.D041904.3_10_M.1.1",5439,858781,"Tongue"
"I7.D041904.3_10_M.1.1",5374,648300,"Tongue"
"B9.D041904.3_10_M.1.1",4905,1048713,"Tongue"
"C11.D041904.3_10_M.1.1",3934,1015300,"Tongue"
"D16.D041904.3_10_M.1.1",5594,1072398,"Tongue"
"L17.D041904.3_10_M.1.1",4977,937197,"Tongue"
"M19.D041904.3_10_M.1.1",4775,652378,"Tongue"
"O1.D041904.3_10_M.1.1",3865,450475,"Tongue"
"J10.D041904.3_10_M.1.1",5188,1331174,"Tongue"
"K12.D041904.3_10_M.1.1",4663,838299,"Tongue"
"P3.D041904.3_10_M.1.1",4299,769229,"Tongue"
"D17.D041904.3_10_M.1.1",4919,1292313,"Tongue"
"E20.D041904.3_10_M.1.1",3934,1409822,"Tongue"
"G2.D041904.3_10_M.1.1",4365,927562,"Tongue"
"H4.D041904.3_10_M.1.1",4414,717141,"Tongue"
"B10.D041904.3_10_M.1.1",6251,1331913,"Tongue"
"C12.D041904.3_10_M.1.1",3759,495369,"Tongue"
"K13.D041904.3_10_M.1.1",5140,1017856,"Tongue"
"L18.D041904.3_10_M.1.1",4031,1177935,"Tongue"
"M20.D041904.3_10_M.1.1",4279,554778,"Tongue"
"O2.D041904.3_10_M.1.1",5927,509196,"Tongue"
"P4.D041904.3_10_M.1.1",6476,966046,"Tongue"
"I8.D041904.3_10_M.1.1",4943,786009,"Tongue"
"J11.D041904.3_10_M.1.1",5897,797117,"Tongue"
"C12.D041911.3_8_M.1.1",4952,612886,"Tongue"
"M14.D041911.3_8_M.1.1",5875,891764,"Tongue"
"N16.D041911.3_8_M.1.1",5144,659744,"Tongue"
"O18.D041911.3_8_M.1.1",4575,475577,"Tongue"
"A9.D041911.3_8_M.1.1",4905,520027,"Tongue"
"B11.D041911.3_8_M.1.1",6081,782169,"Tongue"
"C13.D041911.3_8_M.1.1",5061,990216,"Tongue"
"D15.D041911.3_8_M.1.1",4436,597236,"Tongue"
"E18.D041911.3_8_M.1.1",4833,605984,"Tongue"
"D14.D041911.3_8_M.1.1",4327,715271,"Tongue"
"F20.D041911.3_8_M.1.1",4878,708024,"Tongue"
"H1.D041911.3_8_M.1.1",5167,509064,"Tongue"
"I3.D041911.3_8_M.1.1",4888,666152,"Tongue"
"E17.D041911.3_8_M.1.1",5061,670444,"Tongue"
"F19.D041911.3_8_M.1.1",4904,692886,"Tongue"
"G22.D041911.3_8_M.1.1",5740,669759,"Tongue"
"I2.D041911.3_8_M.1.1",5988,641634,"Tongue"
"J5.D041911.3_8_M.1.1",4046,1001716,"Tongue"
"K7.D041911.3_8_M.1.1",4413,460660,"Tongue"
"L9.D041911.3_8_M.1.1",4813,470436,"Tongue"
"J6.D041911.3_8_M.1.1",4576,891077,"Tongue"
"B12.D041911.3_8_M.1.1",4456,759104,"Tongue"
"C14.D041911.3_8_M.1.1",4745,723393,"Tongue"
"D16.D041911.3_8_M.1.1",4667,577976,"Tongue"
"E19.D041911.3_8_M.1.1",5452,973143,"Tongue"
"F21.D041911.3_8_M.1.1",1686,181838,"Tongue"
"H2.D041911.3_8_M.1.1",5003,767679,"Tongue"
"I4.D041911.3_8_M.1.1",5507,675005,"Tongue"
"J7.D041911.3_8_M.1.1",4307,867564,"Tongue"
"K9.D041911.3_8_M.1.1",6176,462484,"Tongue"
"L11.D041911.3_8_M.1.1",5076,598886,"Tongue"
"K8.D041911.3_8_M.1.1",4643,531298,"Tongue"
"M16.D041911.3_8_M.1.1",5031,525365,"Tongue"
"N18.D041911.3_8_M.1.1",5062,844175,"Tongue"
"O20.D041911.3_8_M.1.1",4470,450545,"Tongue"
"L10.D041911.3_8_M.1.1",4803,376749,"Tongue"
"M15.D041911.3_8_M.1.1",5535,506580,"Tongue"
"N17.D041911.3_8_M.1.1",5121,788852,"Tongue"
"O19.D041911.3_8_M.1.1",4708,497880,"Tongue"
"A10.D041911.3_8_M.1.1",4739,752873,"Tongue"
"I5.D041911.3_8_M.1.1",5380,649833,"Tongue"
"J8.D041911.3_8_M.1.1",4711,558872,"Tongue"
"K10.D041911.3_8_M.1.1",4365,426422,"Tongue"
"L12.D041911.3_8_M.1.1",4859,508501,"Tongue"
"M17.D041911.3_8_M.1.1",4600,566357,"Tongue"
"N19.D041911.3_8_M.1.1",4573,530016,"Tongue"
"O21.D041911.3_8_M.1.1",4954,690357,"Tongue"
"A12.D041911.3_8_M.1.1",5698,530617,"Tongue"
"B14.D041911.3_8_M.1.1",6249,728238,"Tongue"
"C16.D041911.3_8_M.1.1",4185,501576,"Tongue"
"D18.D041911.3_8_M.1.1",4876,993600,"Tongue"
"A11.D041911.3_8_M.1.1",5411,881104,"Tongue"
"B13.D041911.3_8_M.1.1",4770,858217,"Tongue"
"C15.D041911.3_8_M.1.1",5213,800398,"Tongue"
"D17.D041911.3_8_M.1.1",4680,465258,"Tongue"
"E20.D041911.3_8_M.1.1",5736,692289,"Tongue"
"F22.D041911.3_8_M.1.1",4318,580545,"Tongue"
"H3.D041911.3_8_M.1.1",4790,522843,"Tongue"
"E21.D041911.3_8_M.1.1",4249,1133724,"Tongue"
"O22.D041911.3_8_M.1.1",4998,566898,"Tongue"
"A13.D041911.3_8_M.1.1",4688,698162,"Tongue"
"B15.D041911.3_8_M.1.1",4977,618794,"Tongue"
"C17.D041911.3_8_M.1.1",4248,738112,"Tongue"
"D19.D041911.3_8_M.1.1",4142,587100,"Tongue"
"E22.D041911.3_8_M.1.1",3817,532636,"Tongue"
"G2.D041911.3_8_M.1.1",6145,700659,"Tongue"
"H5.D041911.3_8_M.1.1",4701,646456,"Tongue"
"G1.D041911.3_8_M.1.1",4302,519956,"Tongue"
"I7.D041911.3_8_M.1.1",4875,650665,"Tongue"
"J10.D041911.3_8_M.1.1",5071,485968,"Tongue"
"K12.D041911.3_8_M.1.1",4653,512685,"Tongue"
"H4.D041911.3_8_M.1.1",4889,612348,"Tongue"
"I6.D041911.3_8_M.1.1",4954,536058,"Tongue"
"J9.D041911.3_8_M.1.1",6522,750834,"Tongue"
"K11.D041911.3_8_M.1.1",5550,1016626,"Tongue"
"L13.D041911.3_8_M.1.1",4636,400955,"Tongue"
"M18.D041911.3_8_M.1.1",4505,324840,"Tongue"
"N20.D041911.3_8_M.1.1",4774,391921,"Tongue"
"L14.D041911.3_8_M.1.1",5530,786742,"Tongue"
"C18.D041911.3_8_M.1.1",4610,578453,"Tongue"
"D20.D041911.3_8_M.1.1",4864,552975,"Tongue"
"F1.D041911.3_8_M.1.1",5977,683429,"Tongue"
"G3.D041911.3_8_M.1.1",4648,569781,"Tongue"
"H6.D041911.3_8_M.1.1",5027,958015,"Tongue"
"I8.D041911.3_8_M.1.1",4427,481558,"Tongue"
"J11.D041911.3_8_M.1.1",5491,585960,"Tongue"
"K13.D041911.3_8_M.1.1",4773,614743,"Tongue"
"L16.D041911.3_8_M.1.1",4814,890481,"Tongue"
"M20.D041911.3_8_M.1.1",5105,508815,"Tongue"
"M19.D041911.3_8_M.1.1",5609,836104,"Tongue"
"N22.D041911.3_8_M.1.1",5019,776114,"Tongue"
"P2.D041911.3_8_M.1.1",5691,432850,"Tongue"
"N21.D041911.3_8_M.1.1",5759,775984,"Tongue"
"P1.D041911.3_8_M.1.1",5683,649425,"Tongue"
"A14.D041911.3_8_M.1.1",4796,641864,"Tongue"
"B16.D041911.3_8_M.1.1",4698,783825,"Tongue"
"J12.D041911.3_8_M.1.1",5286,686424,"Tongue"
"K14.D041911.3_8_M.1.1",4651,469510,"Tongue"
"L17.D041911.3_8_M.1.1",4203,384797,"Tongue"
"M21.D041911.3_8_M.1.1",4244,696420,"Tongue"
"O1.D041911.3_8_M.1.1",5966,585652,"Tongue"
"P3.D041911.3_8_M.1.1",4101,340254,"Tongue"
"A16.D041911.3_8_M.1.1",4632,324455,"Tongue"
"B18.D041911.3_8_M.1.1",3928,1135098,"Tongue"
"A15.D041911.3_8_M.1.1",4854,606809,"Tongue"
"C20.D041911.3_8_M.1.1",4802,575365,"Tongue"
"D22.D041911.3_8_M.1.1",4962,636068,"Tongue"
"F3.D041911.3_8_M.1.1",4542,779821,"Tongue"
"B17.D041911.3_8_M.1.1",6190,432779,"Tongue"
"C19.D041911.3_8_M.1.1",5964,382091,"Tongue"
"D21.D041911.3_8_M.1.1",4655,689455,"Tongue"
"F2.D041911.3_8_M.1.1",4617,500383,"Tongue"
"G4.D041911.3_8_M.1.1",5083,698697,"Tongue"
"H7.D041911.3_8_M.1.1",4957,1108945,"Tongue"
"I9.D041911.3_8_M.1.1",4467,368587,"Tongue"
"G5.D041911.3_8_M.1.1",4673,533072,"Tongue"
"A17.D041911.3_8_M.1.1",4828,546589,"Tongue"
"B19.D041911.3_8_M.1.1",5211,672335,"Tongue"
"C21.D041911.3_8_M.1.1",4769,693896,"Tongue"
"E1.D041911.3_8_M.1.1",6326,525626,"Tongue"
"F4.D041911.3_8_M.1.1",4745,719372,"Tongue"
"G6.D041911.3_8_M.1.1",4965,839589,"Tongue"
"H9.D041911.3_8_M.1.1",6328,679684,"Tongue"
"I11.D041911.3_8_M.1.1",4480,714409,"Tongue"
"H8.D041911.3_8_M.1.1",4710,970990,"Tongue"
"J14.D041911.3_8_M.1.1",4545,703935,"Tongue"
"K16.D041911.3_8_M.1.1",4834,1210303,"Tongue"
"I10.D041911.3_8_M.1.1",5174,597404,"Tongue"
"J13.D041911.3_8_M.1.1",4654,1155907,"Tongue"
"K15.D041911.3_8_M.1.1",4989,759017,"Tongue"
"L18.D041911.3_8_M.1.1",5314,480966,"Tongue"
"M22.D041911.3_8_M.1.1",4671,759066,"Tongue"
"O2.D041911.3_8_M.1.1",4840,403208,"Tongue"
"P4.D041911.3_8_M.1.1",4758,463229,"Tongue"
"L20.D041911.3_8_M.1.1",5007,642406,"Tongue"
"E2.D041911.3_8_M.1.1",5496,633294,"Tongue"
"F5.D041911.3_8_M.1.1",5545,674483,"Tongue"
"G7.D041911.3_8_M.1.1",6642,559739,"Tongue"
"H10.D041911.3_8_M.1.1",4994,937226,"Tongue"
"I12.D041911.3_8_M.1.1",4355,557755,"Tongue"
"J15.D041911.3_8_M.1.1",4190,1014021,"Tongue"
"K17.D041911.3_8_M.1.1",5332,966209,"Tongue"
"L21.D041911.3_8_M.1.1",4677,591598,"Tongue"
"N2.D041911.3_8_M.1.1",6939,590600,"Tongue"
"O4.D041911.3_8_M.1.1",4905,476840,"Tongue"
"N1.D041911.3_8_M.1.1",4602,563983,"Tongue"
"P6.D041911.3_8_M.1.1",5964,457167,"Tongue"
"O3.D041911.3_8_M.1.1",6461,617176,"Tongue"
"P5.D041911.3_8_M.1.1",4837,366142,"Tongue"
"A18.D041911.3_8_M.1.1",5801,569830,"Tongue"
"B20.D041911.3_8_M.1.1",3943,688938,"Tongue"
"C22.D041911.3_8_M.1.1",3936,1077145,"Tongue"
"A19.D041911.3_8_M.1.1",4620,589046,"Tongue"
"K18.D041911.3_8_M.1.1",4491,832702,"Tongue"
"L22.D041911.3_8_M.1.1",5518,576220,"Tongue"
"N3.D041911.3_8_M.1.1",4352,853038,"Tongue"
"O5.D041911.3_8_M.1.1",3897,65701,"Tongue"
"P7.D041911.3_8_M.1.1",4835,334787,"Tongue"
"A20.D041911.3_8_M.1.1",4873,761380,"Tongue"
"B22.D041911.3_8_M.1.1",4058,775139,"Tongue"
"B21.D041911.3_8_M.1.1",3978,741503,"Tongue"
"D2.D041911.3_8_M.1.1",5390,704044,"Tongue"
"E4.D041911.3_8_M.1.1",4436,1008802,"Tongue"
"F7.D041911.3_8_M.1.1",4720,910574,"Tongue"
"D1.D041911.3_8_M.1.1",6323,700006,"Tongue"
"E3.D041911.3_8_M.1.1",5255,809996,"Tongue"
"F6.D041911.3_8_M.1.1",4292,951853,"Tongue"
"G8.D041911.3_8_M.1.1",4889,627258,"Tongue"
"H11.D041911.3_8_M.1.1",4458,650563,"Tongue"
"I14.D041911.3_8_M.1.1",4296,593967,"Tongue"
"J16.D041911.3_8_M.1.1",4531,996865,"Tongue"
"G9.D041911.3_8_M.1.1",4333,459792,"Tongue"
"A21.D041911.3_8_M.1.1",4453,671898,"Tongue"
"C1.D041911.3_8_M.1.1",4970,567222,"Tongue"
"D3.D041911.3_8_M.1.1",4701,604671,"Tongue"
"E6.D041911.3_8_M.1.1",4686,303040,"Tongue"
"F8.D041911.3_8_M.1.1",4990,561135,"Tongue"
"G10.D041911.3_8_M.1.1",4648,643370,"Tongue"
"H13.D041911.3_8_M.1.1",5059,842052,"Tongue"
"H12.D041911.3_8_M.1.1",5470,681627,"Tongue"
"I16.D041911.3_8_M.1.1",4069,816652,"Tongue"
"J18.D041911.3_8_M.1.1",4650,786966,"Tongue"
"K20.D041911.3_8_M.1.1",6249,491249,"Tongue"
"I15.D041911.3_8_M.1.1",4467,1615071,"Tongue"
"J17.D041911.3_8_M.1.1",4606,1484143,"Tongue"
"K19.D041911.3_8_M.1.1",4177,530641,"Tongue"
"M1.D041911.3_8_M.1.1",6624,962731,"Tongue"
"N4.D041911.3_8_M.1.1",4703,424813,"Tongue"
"O6.D041911.3_8_M.1.1",4959,466352,"Tongue"
"P8.D041911.3_8_M.1.1",4784,314385,"Tongue"
"M2.D041911.3_8_M.1.1",6134,624089,"Tongue"
"E7.D041911.3_8_M.1.1",4492,701173,"Tongue"
"F9.D041911.3_8_M.1.1",5210,731866,"Tongue"
"G11.D041911.3_8_M.1.1",5751,679869,"Tongue"
"H14.D041911.3_8_M.1.1",5639,676794,"Tongue"
"I17.D041911.3_8_M.1.1",4848,571111,"Tongue"
"J19.D041911.3_8_M.1.1",4916,705039,"Tongue"
"K21.D041911.3_8_M.1.1",4257,489872,"Tongue"
"M3.D041911.3_8_M.1.1",5039,485070,"Tongue"
"N6.D041911.3_8_M.1.1",6096,573137,"Tongue"
"O8.D041911.3_8_M.1.1",4390,453687,"Tongue"
"N5.D041911.3_8_M.1.1",4092,451133,"Tongue"
"O7.D041911.3_8_M.1.1",5674,463652,"Tongue"
"A22.D041911.3_8_M.1.1",4833,652584,"Tongue"
"C2.D041911.3_8_M.1.1",4283,657446,"Tongue"
"D4.D041911.3_8_M.1.1",4640,796557,"Tongue"
"B1.D041911.3_8_M.1.1",5701,651547,"Tongue"
"K22.D041911.3_8_M.1.1",5093,524886,"Tongue"
"M4.D041911.3_8_M.1.1",4800,453160,"Tongue"
"N7.D041911.3_8_M.1.1",5230,434592,"Tongue"
"O9.D041911.3_8_M.1.1",4401,500057,"Tongue"
"B2.D041911.3_8_M.1.1",4641,970443,"Tongue"
"C3.D041911.3_8_M.1.1",6729,622565,"Tongue"
"C4.D041911.3_8_M.1.1",4715,549928,"Tongue"
"D6.D041911.3_8_M.1.1",3983,541340,"Tongue"
"E9.D041911.3_8_M.1.1",4929,457229,"Tongue"
"D5.D041911.3_8_M.1.1",6485,682668,"Tongue"
"E8.D041911.3_8_M.1.1",3961,971478,"Tongue"
"F10.D041911.3_8_M.1.1",5664,703997,"Tongue"
"G12.D041911.3_8_M.1.1",5337,639141,"Tongue"
"H15.D041911.3_8_M.1.1",4194,1153661,"Tongue"
"I18.D041911.3_8_M.1.1",4760,537402,"Tongue"
"J20.D041911.3_8_M.1.1",4968,697343,"Tongue"
"F11.D041911.3_8_M.1.1",4942,1054769,"Tongue"
