"","nGene","nReads","orig.ident"
"E10.MAA100039.3_11_M.1.1",8391,1690691,"Liver"
"B10.MAA100039.3_11_M.1.1",1057,1491491,"Liver"
"B11.MAA100039.3_11_M.1.1",4792,1317018,"Liver"
"C10.MAA100039.3_11_M.1.1",8450,1567239,"Liver"
"D10.MAA100039.3_11_M.1.1",7379,1910160,"Liver"
"E11.MAA100039.3_11_M.1.1",8135,1304743,"Liver"
"C11.MAA100039.3_11_M.1.1",8139,1780990,"Liver"
"B12.MAA100039.3_11_M.1.1",4373,1204228,"Liver"
"D11.MAA100039.3_11_M.1.1",8504,1936532,"Liver"
"C12.MAA100039.3_11_M.1.1",1050,1457170,"Liver"
"D12.MAA100039.3_11_M.1.1",1780,1359592,"Liver"
"F1.MAA100039.3_11_M.1.1",6287,1335173,"Liver"
"H4.MAA100039.3_11_M.1.1",1322,900905,"Liver"
"H7.MAA100039.3_11_M.1.1",7967,1031994,"Liver"
"H8.MAA100039.3_11_M.1.1",4288,616377,"Liver"
"H11.MAA100039.3_11_M.1.1",8161,765578,"Liver"
"H1.MAA100039.3_11_M.1.1",4904,614367,"Liver"
"H2.MAA100039.3_11_M.1.1",1173,943836,"Liver"
"B1.MAA100040.3_11_M.1.1",8037,1095485,"Liver"
"C1.MAA100040.3_11_M.1.1",996,724455,"Liver"
"G2.MAA100040.3_11_M.1.1",8168,611833,"Liver"
"G4.MAA100040.3_11_M.1.1",7971,1262470,"Liver"
"A3.MAA100040.3_11_M.1.1",8088,1297701,"Liver"
"B4.MAA100040.3_11_M.1.1",7787,960381,"Liver"
"C4.MAA100040.3_11_M.1.1",7420,1073799,"Liver"
"D4.MAA100040.3_11_M.1.1",8155,1099901,"Liver"
"B2.MAA100040.3_11_M.1.1",1631,1247781,"Liver"
"D2.MAA100040.3_11_M.1.1",1350,592680,"Liver"
"A2.MAA100040.3_11_M.1.1",7788,1310281,"Liver"
"B3.MAA100040.3_11_M.1.1",7369,970244,"Liver"
"D3.MAA100040.3_11_M.1.1",7958,1157648,"Liver"
"E3.MAA100040.3_11_M.1.1",4992,1033481,"Liver"
"F3.MAA100040.3_11_M.1.1",8125,964664,"Liver"
"D5.MAA100040.3_11_M.1.1",6208,584316,"Liver"
"E5.MAA100040.3_11_M.1.1",928,642072,"Liver"
"F5.MAA100040.3_11_M.1.1",896,654512,"Liver"
"G5.MAA100040.3_11_M.1.1",3795,417459,"Liver"
"C6.MAA100040.3_11_M.1.1",7926,900328,"Liver"
"F6.MAA100040.3_11_M.1.1",4560,533055,"Liver"
"G6.MAA100040.3_11_M.1.1",7844,1038734,"Liver"
"E7.MAA100040.3_11_M.1.1",7913,1030742,"Liver"
"F7.MAA100040.3_11_M.1.1",1158,897672,"Liver"
"E8.MAA100040.3_11_M.1.1",1141,882067,"Liver"
"F8.MAA100040.3_11_M.1.1",4373,571675,"Liver"
"F9.MAA100040.3_11_M.1.1",7286,369313,"Liver"
"C10.MAA100040.3_11_M.1.1",7347,412739,"Liver"
"B6.MAA100040.3_11_M.1.1",7694,830412,"Liver"
"C7.MAA100040.3_11_M.1.1",7846,916604,"Liver"
"A6.MAA100040.3_11_M.1.1",7609,586942,"Liver"
"B7.MAA100040.3_11_M.1.1",7295,1139303,"Liver"
"A7.MAA100040.3_11_M.1.1",1796,1051691,"Liver"
"B8.MAA100040.3_11_M.1.1",4405,644585,"Liver"
"A9.MAA100040.3_11_M.1.1",1603,843651,"Liver"
"H12.MAA100040.3_11_M.1.1",1707,1226536,"Liver"
"D12.MAA100138.3_56_F.1.1",8005,2368326,"Liver"
"E12.MAA100138.3_56_F.1.1",514,148711,"Liver"
"H12.MAA100138.3_56_F.1.1",5090,1390963,"Liver"
"A2.MAA100138.3_56_F.1.1",7137,1639541,"Liver"
"B2.MAA100138.3_56_F.1.1",7391,2019823,"Liver"
"C2.MAA100138.3_56_F.1.1",7215,1627277,"Liver"
"A3.MAA100138.3_56_F.1.1",7054,1093040,"Liver"
"B3.MAA100138.3_56_F.1.1",7329,1286201,"Liver"
"C3.MAA100138.3_56_F.1.1",6886,1579076,"Liver"
"A1.MAA100138.3_56_F.1.1",7168,1838345,"Liver"
"B1.MAA100138.3_56_F.1.1",7592,2122441,"Liver"
"C1.MAA100138.3_56_F.1.1",7152,1944251,"Liver"
"A4.MAA100138.3_56_F.1.1",6981,1744766,"Liver"
"B4.MAA100138.3_56_F.1.1",7495,1828423,"Liver"
"C4.MAA100138.3_56_F.1.1",4203,839025,"Liver"
"D9.MAA100138.3_56_F.1.1",1077,1324216,"Liver"
"E9.MAA100138.3_56_F.1.1",653,428831,"Liver"
"F9.MAA100138.3_56_F.1.1",8428,2024650,"Liver"
"G9.MAA100138.3_56_F.1.1",957,1010842,"Liver"
"H9.MAA100138.3_56_F.1.1",854,1263466,"Liver"
"G10.MAA100138.3_56_F.1.1",8416,2113470,"Liver"
"D10.MAA100138.3_56_F.1.1",819,854187,"Liver"
"E10.MAA100138.3_56_F.1.1",8294,2133899,"Liver"
"F10.MAA100138.3_56_F.1.1",689,482346,"Liver"
"C11.MAA100138.3_56_F.1.1",8408,2241053,"Liver"
"D11.MAA100138.3_56_F.1.1",8309,1960321,"Liver"
"E11.MAA100138.3_56_F.1.1",8386,2353154,"Liver"
"F11.MAA100138.3_56_F.1.1",869,676373,"Liver"
"G11.MAA100138.3_56_F.1.1",4794,1409213,"Liver"
"H11.MAA100138.3_56_F.1.1",3343,943867,"Liver"
"B10.MAA100138.3_56_F.1.1",1230,308290,"Liver"
"A11.MAA100138.3_56_F.1.1",3839,1078632,"Liver"
"B11.MAA100138.3_56_F.1.1",701,532566,"Liver"
"A5.MAA100138.3_56_F.1.1",549,53080,"Liver"
"B5.MAA100138.3_56_F.1.1",7233,1788934,"Liver"
"A6.MAA100138.3_56_F.1.1",7825,1131410,"Liver"
"B6.MAA100138.3_56_F.1.1",767,595511,"Liver"
"A7.MAA100138.3_56_F.1.1",8380,1645422,"Liver"
"B7.MAA100138.3_56_F.1.1",682,650946,"Liver"
"A8.MAA100138.3_56_F.1.1",8370,1229015,"Liver"
"B8.MAA100138.3_56_F.1.1",7155,1345957,"Liver"
"A9.MAA100138.3_56_F.1.1",1168,334853,"Liver"
"B9.MAA100138.3_56_F.1.1",3257,1136116,"Liver"
"A10.MAA100138.3_56_F.1.1",3428,518713,"Liver"
"E2.MAA100138.3_56_F.1.1",7295,2541093,"Liver"
"F2.MAA100138.3_56_F.1.1",6823,2688742,"Liver"
"G2.MAA100138.3_56_F.1.1",7154,784143,"Liver"
"D2.MAA100138.3_56_F.1.1",6767,1636325,"Liver"
"D3.MAA100138.3_56_F.1.1",844,801331,"Liver"
"E3.MAA100138.3_56_F.1.1",4394,1961261,"Liver"
"F3.MAA100138.3_56_F.1.1",7128,2074618,"Liver"
"H3.MAA100138.3_56_F.1.1",6273,2482476,"Liver"
"E5.MAA100138.3_56_F.1.1",7318,1520186,"Liver"
"F5.MAA100138.3_56_F.1.1",6709,588199,"Liver"
"G5.MAA100138.3_56_F.1.1",7507,2607015,"Liver"
"D5.MAA100138.3_56_F.1.1",6393,1388048,"Liver"
"D6.MAA100138.3_56_F.1.1",849,1617279,"Liver"
"E6.MAA100138.3_56_F.1.1",755,711458,"Liver"
"F6.MAA100138.3_56_F.1.1",6949,2240704,"Liver"
"G6.MAA100138.3_56_F.1.1",854,804936,"Liver"
"H6.MAA100138.3_56_F.1.1",1222,1637034,"Liver"
"E8.MAA100138.3_56_F.1.1",8074,1949979,"Liver"
"F8.MAA100138.3_56_F.1.1",8051,1939493,"Liver"
"G8.MAA100138.3_56_F.1.1",1438,1059548,"Liver"
"C8.MAA100138.3_56_F.1.1",7998,2762267,"Liver"
"D1.MAA100138.3_56_F.1.1",7171,2109198,"Liver"
"E1.MAA100138.3_56_F.1.1",7099,1987457,"Liver"
"F1.MAA100138.3_56_F.1.1",6528,1185652,"Liver"
"H1.MAA100138.3_56_F.1.1",6989,2298691,"Liver"
"H2.MAA100138.3_56_F.1.1",7034,2882099,"Liver"
"D4.MAA100138.3_56_F.1.1",6859,1487775,"Liver"
"E4.MAA100138.3_56_F.1.1",4359,1422558,"Liver"
"F4.MAA100138.3_56_F.1.1",7105,2486034,"Liver"
"G4.MAA100138.3_56_F.1.1",6209,1826895,"Liver"
"H5.MAA100138.3_56_F.1.1",7717,2532791,"Liver"
"C6.MAA100138.3_56_F.1.1",1004,1067332,"Liver"
"C7.MAA100138.3_56_F.1.1",3930,950148,"Liver"
"D7.MAA100138.3_56_F.1.1",656,650107,"Liver"
"E7.MAA100138.3_56_F.1.1",1310,765650,"Liver"
"F7.MAA100138.3_56_F.1.1",2855,1469799,"Liver"
"G7.MAA100138.3_56_F.1.1",1203,888435,"Liver"
"H8.MAA100138.3_56_F.1.1",1124,1757042,"Liver"
"C1.MAA100140.3_57_F.1.1",7591,2059325,"Liver"
"D1.MAA100140.3_57_F.1.1",7347,1297536,"Liver"
"E1.MAA100140.3_57_F.1.1",845,920839,"Liver"
"F1.MAA100140.3_57_F.1.1",6072,1638370,"Liver"
"G1.MAA100140.3_57_F.1.1",6359,628127,"Liver"
"H1.MAA100140.3_57_F.1.1",6851,2309105,"Liver"
"C2.MAA100140.3_57_F.1.1",6701,2310168,"Liver"
"D2.MAA100140.3_57_F.1.1",7893,3010255,"Liver"
"E2.MAA100140.3_57_F.1.1",7326,1478981,"Liver"
"F2.MAA100140.3_57_F.1.1",3945,1804080,"Liver"
"H2.MAA100140.3_57_F.1.1",3487,1745026,"Liver"
"C3.MAA100140.3_57_F.1.1",7042,2453902,"Liver"
"E3.MAA100140.3_57_F.1.1",7435,2445334,"Liver"
"F3.MAA100140.3_57_F.1.1",722,718025,"Liver"
"G3.MAA100140.3_57_F.1.1",876,863139,"Liver"
"H3.MAA100140.3_57_F.1.1",6909,1542449,"Liver"
"C4.MAA100140.3_57_F.1.1",6840,1460061,"Liver"
"D4.MAA100140.3_57_F.1.1",6760,1930109,"Liver"
"E4.MAA100140.3_57_F.1.1",6850,2382953,"Liver"
"F4.MAA100140.3_57_F.1.1",6906,2258088,"Liver"
"G4.MAA100140.3_57_F.1.1",750,795938,"Liver"
"H4.MAA100140.3_57_F.1.1",6699,1751153,"Liver"
"E5.MAA100140.3_57_F.1.1",7251,2184806,"Liver"
"F5.MAA100140.3_57_F.1.1",703,595010,"Liver"
"H5.MAA100140.3_57_F.1.1",772,521576,"Liver"
"C5.MAA100140.3_57_F.1.1",7105,1962941,"Liver"
"D5.MAA100140.3_57_F.1.1",6906,1655043,"Liver"
"C7.MAA100140.3_57_F.1.1",8283,1239111,"Liver"
"C6.MAA100140.3_57_F.1.1",1370,1385574,"Liver"
"E7.MAA100140.3_57_F.1.1",8729,1676164,"Liver"
"F7.MAA100140.3_57_F.1.1",8438,1773863,"Liver"
"D6.MAA100140.3_57_F.1.1",7020,2297386,"Liver"
"E6.MAA100140.3_57_F.1.1",1629,949606,"Liver"
"F6.MAA100140.3_57_F.1.1",6850,2538877,"Liver"
"G6.MAA100140.3_57_F.1.1",6907,1552915,"Liver"
"H6.MAA100140.3_57_F.1.1",800,544020,"Liver"
"H7.MAA100140.3_57_F.1.1",626,236907,"Liver"
"C8.MAA100140.3_57_F.1.1",1044,548259,"Liver"
"D8.MAA100140.3_57_F.1.1",796,588335,"Liver"
"E8.MAA100140.3_57_F.1.1",4222,1001369,"Liver"
"F8.MAA100140.3_57_F.1.1",1266,606516,"Liver"
"G8.MAA100140.3_57_F.1.1",8231,1937168,"Liver"
"C9.MAA100140.3_57_F.1.1",7574,2002428,"Liver"
"E9.MAA100140.3_57_F.1.1",1182,960263,"Liver"
"F9.MAA100140.3_57_F.1.1",7502,2277174,"Liver"
"H9.MAA100140.3_57_F.1.1",7387,1721425,"Liver"
"C10.MAA100140.3_57_F.1.1",6923,2249637,"Liver"
"D10.MAA100140.3_57_F.1.1",7084,1063838,"Liver"
"E10.MAA100140.3_57_F.1.1",8516,2192169,"Liver"
"F10.MAA100140.3_57_F.1.1",1173,1189498,"Liver"
"G10.MAA100140.3_57_F.1.1",7640,2139396,"Liver"
"C11.MAA100140.3_57_F.1.1",7543,2068940,"Liver"
"D11.MAA100140.3_57_F.1.1",711,506586,"Liver"
"E11.MAA100140.3_57_F.1.1",8377,1432751,"Liver"
"G11.MAA100140.3_57_F.1.1",664,351906,"Liver"
"H11.MAA100140.3_57_F.1.1",712,479247,"Liver"
"C12.MAA100140.3_57_F.1.1",1212,1015265,"Liver"
"D12.MAA100140.3_57_F.1.1",678,537765,"Liver"
"E12.MAA100140.3_57_F.1.1",933,632100,"Liver"
"A4.MAA100140.3_57_F.1.1",7942,1644384,"Liver"
"B4.MAA100140.3_57_F.1.1",7215,1656474,"Liver"
"A5.MAA100140.3_57_F.1.1",765,569076,"Liver"
"B5.MAA100140.3_57_F.1.1",6572,1949664,"Liver"
"A6.MAA100140.3_57_F.1.1",7935,1437172,"Liver"
"B6.MAA100140.3_57_F.1.1",6181,253608,"Liver"
"A8.MAA100140.3_57_F.1.1",4918,952901,"Liver"
"A9.MAA100140.3_57_F.1.1",1125,376308,"Liver"
"B9.MAA100140.3_57_F.1.1",5739,642313,"Liver"
"A11.MAA100140.3_57_F.1.1",1255,668580,"Liver"
"A12.MAA100140.3_57_F.1.1",1146,645438,"Liver"
"B12.MAA100140.3_57_F.1.1",760,489088,"Liver"
"A7.MAA100140.3_57_F.1.1",7041,1583495,"Liver"
"A2.MAA100140.3_57_F.1.1",7798,1544119,"Liver"
"B2.MAA100140.3_57_F.1.1",6884,1641547,"Liver"
"A3.MAA100140.3_57_F.1.1",3238,945120,"Liver"
"B3.MAA100140.3_57_F.1.1",695,192216,"Liver"
"H12.MAA100140.3_57_F.1.1",6772,1421533,"Liver"
"A1.MAA100140.3_57_F.1.1",6938,1664289,"Liver"
"B1.MAA100140.3_57_F.1.1",1160,854835,"Liver"
"A4.MAA100041.3_9_M.1.1",4792,399447,"Liver"
"B7.MAA100041.3_9_M.1.1",8738,970471,"Liver"
"H8.MAA100041.3_9_M.1.1",1097,510374,"Liver"
"A10.MAA100041.3_9_M.1.1",4794,604966,"Liver"
"D10.MAA100041.3_9_M.1.1",5817,808155,"Liver"
"H11.MAA100041.3_9_M.1.1",7347,1328421,"Liver"
"C8.MAA100041.3_9_M.1.1",2458,694427,"Liver"
"C9.MAA100041.3_9_M.1.1",8109,1004123,"Liver"
"E9.MAA100041.3_9_M.1.1",8195,1250147,"Liver"
"H9.MAA100041.3_9_M.1.1",8722,1590371,"Liver"
"H10.MAA100041.3_9_M.1.1",7816,1563464,"Liver"
"A11.MAA100041.3_9_M.1.1",7778,873363,"Liver"
"B12.MAA100041.3_9_M.1.1",4646,572008,"Liver"
"C12.MAA100041.3_9_M.1.1",7319,831715,"Liver"
"H12.MAA100041.3_9_M.1.1",8297,1186301,"Liver"
"D2.MAA100041.3_9_M.1.1",5122,594504,"Liver"
"H2.MAA100041.3_9_M.1.1",978,294720,"Liver"
"H1.MAA100041.3_9_M.1.1",4827,62507,"Liver"
"B3.MAA100041.3_9_M.1.1",7982,1076737,"Liver"
"C3.MAA100041.3_9_M.1.1",4357,813188,"Liver"
"D3.MAA100041.3_9_M.1.1",5249,654566,"Liver"
"H3.MAA100041.3_9_M.1.1",4322,492305,"Liver"
"E4.MAA100042.3_9_M.1.1",4137,2905317,"Liver"
"E6.MAA100042.3_9_M.1.1",1013,3807220,"Liver"
"G7.MAA100042.3_9_M.1.1",7839,2049106,"Liver"
"G8.MAA100042.3_9_M.1.1",5116,3136301,"Liver"
"G9.MAA100042.3_9_M.1.1",4920,4156064,"Liver"
"H1.MAA100042.3_9_M.1.1",2501,2200299,"Liver"
"H2.MAA100042.3_9_M.1.1",4275,2672739,"Liver"
"H5.MAA100042.3_9_M.1.1",3473,3336165,"Liver"
"F4.MAA100042.3_9_M.1.1",3716,2055747,"Liver"
"H6.MAA100042.3_9_M.1.1",6389,3340276,"Liver"
"F6.MAA100042.3_9_M.1.1",3729,2335619,"Liver"
"F5.MAA100042.3_9_M.1.1",3263,4009460,"Liver"
"D7.MAA100042.3_9_M.1.1",787,2545262,"Liver"
"H9.MAA100042.3_9_M.1.1",4749,3734834,"Liver"
"D12.MAA100042.3_9_M.1.1",807,1438078,"Liver"
"F11.MAA100042.3_9_M.1.1",5236,3447421,"Liver"
"E1.MAA100042.3_9_M.1.1",4221,4289821,"Liver"
"G1.MAA100042.3_9_M.1.1",5046,2587961,"Liver"
"E2.MAA100042.3_9_M.1.1",2834,2020594,"Liver"
"G3.MAA100042.3_9_M.1.1",7474,3169551,"Liver"
"E3.MAA100042.3_9_M.1.1",7876,4457080,"Liver"
"G4.MAA100042.3_9_M.1.1",7185,4082608,"Liver"
"B4.MAA100042.3_9_M.1.1",2133,488072,"Liver"
"B11.MAA100042.3_9_M.1.1",7124,1497659,"Liver"
"B12.MAA100042.3_9_M.1.1",4055,803017,"Liver"
"C11.MAA100042.3_9_M.1.1",4296,1450394,"Liver"
"A12.MAA100042.3_9_M.1.1",7428,1303959,"Liver"
"C12.MAA100042.3_9_M.1.1",6553,2239493,"Liver"
"D1.MAA100042.3_9_M.1.1",3443,832974,"Liver"
"F9.MAA100042.3_9_M.1.1",4738,3318172,"Liver"
"H12.MAA100042.3_9_M.1.1",7773,3625159,"Liver"
"A7.MAA100042.3_9_M.1.1",4696,854748,"Liver"
"C4.MAA100042.3_9_M.1.1",2989,1367681,"Liver"
"C6.MAA100042.3_9_M.1.1",4338,1275643,"Liver"
"A6.MAA100042.3_9_M.1.1",3089,671412,"Liver"
"C7.MAA100042.3_9_M.1.1",4303,1535194,"Liver"
"A9.MAA100042.3_9_M.1.1",2183,940184,"Liver"
"C9.MAA100042.3_9_M.1.1",6479,740375,"Liver"
