"","nGene","nReads","orig.ident"
"L10.B001717.3_38_F.1.1",614,513027,"Kidney"
"A1.B001717.3_38_F.1.1",2330,951011,"Kidney"
"B4.B001717.3_38_F.1.1",1259,1032450,"Kidney"
"C9.B001717.3_38_F.1.1",1651,1371424,"Kidney"
"G5.B001717.3_38_F.1.1",827,348478,"Kidney"
"J19.B001717.3_38_F.1.1",1009,943276,"Kidney"
"L11.B001717.3_38_F.1.1",628,412421,"Kidney"
"N8.B001717.3_38_F.1.1",897,413365,"Kidney"
"G8.B001717.3_38_F.1.1",632,426912,"Kidney"
"I1.B001717.3_38_F.1.1",1542,882663,"Kidney"
"L12.B001717.3_38_F.1.1",1181,1115079,"Kidney"
"A2.B001717.3_38_F.1.1",1453,1223349,"Kidney"
"E2.B001717.3_38_F.1.1",1461,733666,"Kidney"
"N9.B001717.3_38_F.1.1",1060,1083673,"Kidney"
"P1.B001717.3_38_F.1.1",1615,633730,"Kidney"
"F9.B002775.3_39_F.1.1",2034,855921,"Kidney"
"J8.B002775.3_39_F.1.1",830,396229,"Kidney"
"C20.B002775.3_39_F.1.1",1005,567671,"Kidney"
"F17.B002775.3_39_F.1.1",1366,646931,"Kidney"
"J17.B002775.3_39_F.1.1",918,413018,"Kidney"
"D2.B002775.3_39_F.1.1",1531,169699,"Kidney"
"F18.B002775.3_39_F.1.1",927,86937,"Kidney"
"B3.B002775.3_39_F.1.1",1469,239143,"Kidney"
"D4.B002775.3_39_F.1.1",1190,431109,"Kidney"
"G1.B002775.3_39_F.1.1",2395,1193030,"Kidney"
"K2.B002775.3_39_F.1.1",3333,571373,"Kidney"
"D6.B002775.3_39_F.1.1",1014,182643,"Kidney"
"A2.B002775.3_39_F.1.1",2430,957373,"Kidney"
"G7.B002775.3_39_F.1.1",3001,1153574,"Kidney"
"K6.B002775.3_39_F.1.1",897,91462,"Kidney"
"D10.B002775.3_39_F.1.1",4336,1730045,"Kidney"
"G9.B002775.3_39_F.1.1",3772,167765,"Kidney"
"K10.B002775.3_39_F.1.1",867,436422,"Kidney"
"D11.B002775.3_39_F.1.1",1030,356231,"Kidney"
"G13.B002775.3_39_F.1.1",986,347099,"Kidney"
"A6.B002775.3_39_F.1.1",2206,1141753,"Kidney"
"D14.B002775.3_39_F.1.1",2427,1172165,"Kidney"
"K11.B002775.3_39_F.1.1",1358,1372116,"Kidney"
"A7.B002775.3_39_F.1.1",724,134967,"Kidney"
"B15.B002775.3_39_F.1.1",998,352596,"Kidney"
"D21.B002775.3_39_F.1.1",626,222529,"Kidney"
"K17.B002775.3_39_F.1.1",1162,335043,"Kidney"
"A9.B002775.3_39_F.1.1",1149,95118,"Kidney"
"D22.B002775.3_39_F.1.1",2247,1182405,"Kidney"
"K20.B002775.3_39_F.1.1",1394,1096754,"Kidney"
"A10.B002775.3_39_F.1.1",2032,1059637,"Kidney"
"B18.B002775.3_39_F.1.1",1580,1232937,"Kidney"
"E1.B002775.3_39_F.1.1",1742,392088,"Kidney"
"H4.B002775.3_39_F.1.1",1435,478527,"Kidney"
"E2.B002775.3_39_F.1.1",2037,1003403,"Kidney"
"A14.B002775.3_39_F.1.1",554,221876,"Kidney"
"I2.B002775.3_39_F.1.1",1673,314359,"Kidney"
"L2.B002775.3_39_F.1.1",822,218482,"Kidney"
"I3.B002775.3_39_F.1.1",2407,411848,"Kidney"
"L3.B002775.3_39_F.1.1",744,169888,"Kidney"
"A15.B002775.3_39_F.1.1",1929,386939,"Kidney"
"E16.B002775.3_39_F.1.1",1833,1090010,"Kidney"
"C2.B002775.3_39_F.1.1",1507,283315,"Kidney"
"E21.B002775.3_39_F.1.1",1730,590031,"Kidney"
"I15.B002775.3_39_F.1.1",2348,1301081,"Kidney"
"C4.B002775.3_39_F.1.1",1004,232190,"Kidney"
"F1.B002775.3_39_F.1.1",2662,721937,"Kidney"
"F2.B002775.3_39_F.1.1",2066,320182,"Kidney"
"N9.B002775.3_39_F.1.1",731,173631,"Kidney"
"L8.B002775.3_39_F.1.1",724,80073,"Kidney"
"L10.B002775.3_39_F.1.1",1357,326302,"Kidney"
"N14.B002775.3_39_F.1.1",577,53719,"Kidney"
"P11.B002775.3_39_F.1.1",818,86418,"Kidney"
"L17.B002775.3_39_F.1.1",804,147425,"Kidney"
"N20.B002775.3_39_F.1.1",1770,985929,"Kidney"
"P12.B002775.3_39_F.1.1",847,211155,"Kidney"
"N22.B002775.3_39_F.1.1",524,51494,"Kidney"
"L22.B002775.3_39_F.1.1",1561,290108,"Kidney"
"O2.B002775.3_39_F.1.1",931,64816,"Kidney"
"P19.B002775.3_39_F.1.1",1742,387285,"Kidney"
"P21.B002775.3_39_F.1.1",2131,241330,"Kidney"
"O7.B002775.3_39_F.1.1",1605,471409,"Kidney"
"M13.B002775.3_39_F.1.1",1054,312530,"Kidney"
"O8.B002775.3_39_F.1.1",1224,443918,"Kidney"
"M19.B002775.3_39_F.1.1",949,310221,"Kidney"
"M20.B002775.3_39_F.1.1",1224,380995,"Kidney"
"O20.B002775.3_39_F.1.1",825,238206,"Kidney"
"O22.B002775.3_39_F.1.1",2137,193028,"Kidney"
"N4.B002775.3_39_F.1.1",1134,185617,"Kidney"
"P3.B002775.3_39_F.1.1",1177,397781,"Kidney"
"N7.B002775.3_39_F.1.1",2000,473060,"Kidney"
