"","nGene","nReads","orig.ident"
"E1.MAA000510.3_8_M.1.1",1659,324254,"Fat"
"G5.MAA000510.3_8_M.1.1",4414,1215623,"Fat"
"H21.MAA000510.3_8_M.1.1",4211,1282585,"Fat"
"J13.MAA000510.3_8_M.1.1",2430,751518,"Fat"
"G7.MAA000510.3_8_M.1.1",1769,673728,"Fat"
"B12.MAA000510.3_8_M.1.1",3440,900528,"Fat"
"E2.MAA000510.3_8_M.1.1",3210,795181,"Fat"
"H22.MAA000510.3_8_M.1.1",4392,1336241,"Fat"
"J14.MAA000510.3_8_M.1.1",2451,564413,"Fat"
"K22.MAA000510.3_8_M.1.1",4160,1013091,"Fat"
"M9.MAA000510.3_8_M.1.1",2738,1567711,"Fat"
"N21.MAA000510.3_8_M.1.1",4276,1605736,"Fat"
"P7.MAA000510.3_8_M.1.1",3036,178650,"Fat"
"O1.MAA000510.3_8_M.1.1",1749,718434,"Fat"
"P8.MAA000510.3_8_M.1.1",3099,329373,"Fat"
"B16.MAA000510.3_8_M.1.1",3558,1088508,"Fat"
"E5.MAA000510.3_8_M.1.1",4249,1354647,"Fat"
"G8.MAA000510.3_8_M.1.1",2013,569208,"Fat"
"I1.MAA000510.3_8_M.1.1",1737,686256,"Fat"
"J15.MAA000510.3_8_M.1.1",4137,1297907,"Fat"
"L1.MAA000510.3_8_M.1.1",3289,830379,"Fat"
"M15.MAA000510.3_8_M.1.1",3792,835333,"Fat"
"E6.MAA000510.3_8_M.1.1",1922,529153,"Fat"
"G10.MAA000510.3_8_M.1.1",3282,805459,"Fat"
"B18.MAA000510.3_8_M.1.1",3479,1553241,"Fat"
"I2.MAA000510.3_8_M.1.1",4396,1561186,"Fat"
"J16.MAA000510.3_8_M.1.1",1633,385879,"Fat"
"B19.MAA000510.3_8_M.1.1",4322,882173,"Fat"
"L2.MAA000510.3_8_M.1.1",3084,931917,"Fat"
"M16.MAA000510.3_8_M.1.1",5591,1505524,"Fat"
"O2.MAA000510.3_8_M.1.1",3454,1286340,"Fat"
"P9.MAA000510.3_8_M.1.1",1737,378096,"Fat"
"E12.MAA000510.3_8_M.1.1",2703,731500,"Fat"
"G17.MAA000510.3_8_M.1.1",5181,816773,"Fat"
"B20.MAA000510.3_8_M.1.1",2325,677130,"Fat"
"E15.MAA000510.3_8_M.1.1",4138,1185220,"Fat"
"I3.MAA000510.3_8_M.1.1",2180,634010,"Fat"
"J17.MAA000510.3_8_M.1.1",4378,715268,"Fat"
"L3.MAA000510.3_8_M.1.1",2919,345467,"Fat"
"O3.MAA000510.3_8_M.1.1",1138,167230,"Fat"
"P10.MAA000510.3_8_M.1.1",3700,1096251,"Fat"
"G18.MAA000510.3_8_M.1.1",5127,1447610,"Fat"
"I4.MAA000510.3_8_M.1.1",2449,713567,"Fat"
"J18.MAA000510.3_8_M.1.1",3300,1067701,"Fat"
"L4.MAA000510.3_8_M.1.1",4167,915139,"Fat"
"M18.MAA000510.3_8_M.1.1",2484,887191,"Fat"
"O4.MAA000510.3_8_M.1.1",1239,116143,"Fat"
"K4.MAA000554.3_8_M.1.1",4492,1449661,"Fat"
"C5.MAA000554.3_8_M.1.1",5528,1785991,"Fat"
"D12.MAA000554.3_8_M.1.1",5140,1102398,"Fat"
"F4.MAA000554.3_8_M.1.1",2364,296026,"Fat"
"G8.MAA000554.3_8_M.1.1",4519,1372245,"Fat"
"H12.MAA000554.3_8_M.1.1",1971,341288,"Fat"
"B1.MAA000554.3_8_M.1.1",4447,1750229,"Fat"
"C7.MAA000554.3_8_M.1.1",3956,1334941,"Fat"
"D14.MAA000554.3_8_M.1.1",2470,545790,"Fat"
"C6.MAA000554.3_8_M.1.1",2283,219854,"Fat"
"F6.MAA000554.3_8_M.1.1",4709,1617020,"Fat"
"H14.MAA000554.3_8_M.1.1",3262,678061,"Fat"
"F5.MAA000554.3_8_M.1.1",4465,998029,"Fat"
"H13.MAA000554.3_8_M.1.1",4605,483563,"Fat"
"J1.MAA000554.3_8_M.1.1",4104,1538730,"Fat"
"K5.MAA000554.3_8_M.1.1",5944,1580852,"Fat"
"J2.MAA000554.3_8_M.1.1",4259,1445923,"Fat"
"K6.MAA000554.3_8_M.1.1",4954,1687311,"Fat"
"B3.MAA000554.3_8_M.1.1",4655,909627,"Fat"
"F7.MAA000554.3_8_M.1.1",6005,1225079,"Fat"
"G11.MAA000554.3_8_M.1.1",1388,149514,"Fat"
"H15.MAA000554.3_8_M.1.1",3025,1091690,"Fat"
"J3.MAA000554.3_8_M.1.1",3998,1569778,"Fat"
"K7.MAA000554.3_8_M.1.1",4354,1373237,"Fat"
"D16.MAA000554.3_8_M.1.1",3374,1389848,"Fat"
"B4.MAA000554.3_8_M.1.1",4100,661377,"Fat"
"H16.MAA000554.3_8_M.1.1",3349,1406066,"Fat"
"G12.MAA000554.3_8_M.1.1",4081,776286,"Fat"
"J4.MAA000554.3_8_M.1.1",4125,1575325,"Fat"
"K8.MAA000554.3_8_M.1.1",4552,1096619,"Fat"
"G13.MAA000554.3_8_M.1.1",3828,336892,"Fat"
"F9.MAA000554.3_8_M.1.1",1789,266410,"Fat"
"J5.MAA000554.3_8_M.1.1",4990,1484247,"Fat"
"K9.MAA000554.3_8_M.1.1",1531,276601,"Fat"
"A1.MAA000554.3_8_M.1.1",4316,1185348,"Fat"
"E1.MAA000554.3_8_M.1.1",4549,623540,"Fat"
"F10.MAA000554.3_8_M.1.1",3239,763742,"Fat"
"G14.MAA000554.3_8_M.1.1",3670,803933,"Fat"
"A2.MAA000554.3_8_M.1.1",4721,1591105,"Fat"
"B7.MAA000554.3_8_M.1.1",3078,469424,"Fat"
"C12.MAA000554.3_8_M.1.1",2268,314160,"Fat"
"E2.MAA000554.3_8_M.1.1",4323,1211817,"Fat"
"I1.MAA000554.3_8_M.1.1",5084,1713347,"Fat"
"J6.MAA000554.3_8_M.1.1",4493,1141147,"Fat"
"I2.MAA000554.3_8_M.1.1",4715,1118420,"Fat"
"J7.MAA000554.3_8_M.1.1",5020,1239695,"Fat"
"F11.MAA000554.3_8_M.1.1",3010,800152,"Fat"
"G15.MAA000554.3_8_M.1.1",2325,294030,"Fat"
"A3.MAA000554.3_8_M.1.1",5038,1277341,"Fat"
"B8.MAA000554.3_8_M.1.1",3494,365020,"Fat"
"F12.MAA000554.3_8_M.1.1",3137,473507,"Fat"
"E3.MAA000554.3_8_M.1.1",4726,1483985,"Fat"
"I3.MAA000554.3_8_M.1.1",6436,1435265,"Fat"
"G16.MAA000554.3_8_M.1.1",1977,149678,"Fat"
"A4.MAA000554.3_8_M.1.1",5329,1274715,"Fat"
"E4.MAA000554.3_8_M.1.1",4491,1101274,"Fat"
"I4.MAA000554.3_8_M.1.1",4070,1189847,"Fat"
"A5.MAA000554.3_8_M.1.1",4729,1763200,"Fat"
"C15.MAA000554.3_8_M.1.1",3601,1183062,"Fat"
"E5.MAA000554.3_8_M.1.1",5415,1606377,"Fat"
"F14.MAA000554.3_8_M.1.1",1499,167863,"Fat"
"J10.MAA000554.3_8_M.1.1",2078,189852,"Fat"
"I5.MAA000554.3_8_M.1.1",4845,1117432,"Fat"
"B11.MAA000554.3_8_M.1.1",3785,774968,"Fat"
"F15.MAA000554.3_8_M.1.1",3074,416551,"Fat"
"I6.MAA000554.3_8_M.1.1",4927,1707816,"Fat"
"J11.MAA000554.3_8_M.1.1",2916,951145,"Fat"
"E6.MAA000554.3_8_M.1.1",2000,327550,"Fat"
"E7.MAA000554.3_8_M.1.1",4803,1156788,"Fat"
"I7.MAA000554.3_8_M.1.1",4780,1412075,"Fat"
"J12.MAA000554.3_8_M.1.1",2503,789123,"Fat"
"A7.MAA000554.3_8_M.1.1",1930,480037,"Fat"
"F17.MAA000554.3_8_M.1.1",2929,1867747,"Fat"
"H1.MAA000554.3_8_M.1.1",5155,851147,"Fat"
"I8.MAA000554.3_8_M.1.1",5463,1355764,"Fat"
"J13.MAA000554.3_8_M.1.1",1649,90048,"Fat"
"A8.MAA000554.3_8_M.1.1",2436,297713,"Fat"
"D1.MAA000554.3_8_M.1.1",4461,1848964,"Fat"
"J14.MAA000554.3_8_M.1.1",4810,1608369,"Fat"
"D2.MAA000554.3_8_M.1.1",4275,1393863,"Fat"
"F18.MAA000554.3_8_M.1.1",2142,1677615,"Fat"
"H2.MAA000554.3_8_M.1.1",5746,910286,"Fat"
"I9.MAA000554.3_8_M.1.1",2675,96265,"Fat"
"B15.MAA000554.3_8_M.1.1",514,63944,"Fat"
"E11.MAA000554.3_8_M.1.1",1847,402355,"Fat"
"H3.MAA000554.3_8_M.1.1",4394,1263510,"Fat"
"I10.MAA000554.3_8_M.1.1",2016,244204,"Fat"
"J15.MAA000554.3_8_M.1.1",2243,279340,"Fat"
"B16.MAA000554.3_8_M.1.1",2970,1826790,"Fat"
"D4.MAA000554.3_8_M.1.1",6426,1996912,"Fat"
"E12.MAA000554.3_8_M.1.1",1638,358961,"Fat"
"H4.MAA000554.3_8_M.1.1",4503,1370176,"Fat"
"I11.MAA000554.3_8_M.1.1",1956,382922,"Fat"
"D6.MAA000554.3_8_M.1.1",3604,671816,"Fat"
"D5.MAA000554.3_8_M.1.1",5156,1431122,"Fat"
"G1.MAA000554.3_8_M.1.1",4792,1243277,"Fat"
"H5.MAA000554.3_8_M.1.1",4606,910943,"Fat"
"I12.MAA000554.3_8_M.1.1",2790,482534,"Fat"
"D7.MAA000554.3_8_M.1.1",3222,900032,"Fat"
"G3.MAA000554.3_8_M.1.1",4325,504717,"Fat"
"G2.MAA000554.3_8_M.1.1",4033,800564,"Fat"
"H7.MAA000554.3_8_M.1.1",3530,751933,"Fat"
"I14.MAA000554.3_8_M.1.1",7010,1112460,"Fat"
"H6.MAA000554.3_8_M.1.1",4605,753541,"Fat"
"I13.MAA000554.3_8_M.1.1",1732,496773,"Fat"
"A15.MAA000554.3_8_M.1.1",2426,1426973,"Fat"
"C1.MAA000554.3_8_M.1.1",4578,1295537,"Fat"
"D8.MAA000554.3_8_M.1.1",1484,365808,"Fat"
"G4.MAA000554.3_8_M.1.1",4659,899362,"Fat"
"H8.MAA000554.3_8_M.1.1",3429,551998,"Fat"
"I15.MAA000554.3_8_M.1.1",2128,149475,"Fat"
"C2.MAA000554.3_8_M.1.1",3951,623256,"Fat"
"D9.MAA000554.3_8_M.1.1",4097,1831395,"Fat"
"G5.MAA000554.3_8_M.1.1",5026,1136065,"Fat"
"H9.MAA000554.3_8_M.1.1",2259,229885,"Fat"
"I16.MAA000554.3_8_M.1.1",1218,426098,"Fat"
"K1.MAA000554.3_8_M.1.1",4829,1219179,"Fat"
"A16.MAA000554.3_8_M.1.1",1006,460017,"Fat"
"G6.MAA000554.3_8_M.1.1",5258,972754,"Fat"
"H10.MAA000554.3_8_M.1.1",4524,445885,"Fat"
"K2.MAA000554.3_8_M.1.1",4933,904447,"Fat"
"C3.MAA000554.3_8_M.1.1",4751,1310452,"Fat"
"F2.MAA000554.3_8_M.1.1",5630,1196531,"Fat"
"L8.MAA000554.3_8_M.1.1",4367,1212819,"Fat"
"M14.MAA000554.3_8_M.1.1",3968,1574521,"Fat"
"P1.MAA000554.3_8_M.1.1",4226,930705,"Fat"
"C4.MAA000554.3_8_M.1.1",4152,857010,"Fat"
"F3.MAA000554.3_8_M.1.1",2751,207501,"Fat"
"G7.MAA000554.3_8_M.1.1",5187,1445626,"Fat"
"I18.MAA000554.3_8_M.1.1",528,913452,"Fat"
"K3.MAA000554.3_8_M.1.1",5178,1269130,"Fat"
"P2.MAA000554.3_8_M.1.1",4379,1167050,"Fat"
"L9.MAA000554.3_8_M.1.1",3558,682992,"Fat"
"M15.MAA000554.3_8_M.1.1",2111,551584,"Fat"
"P3.MAA000554.3_8_M.1.1",2907,362360,"Fat"
"L11.MAA000554.3_8_M.1.1",1966,101349,"Fat"
"L12.MAA000554.3_8_M.1.1",2249,495014,"Fat"
"O2.MAA000554.3_8_M.1.1",3739,1249981,"Fat"
"P5.MAA000554.3_8_M.1.1",5048,1032134,"Fat"
"O1.MAA000554.3_8_M.1.1",4228,1027280,"Fat"
"P4.MAA000554.3_8_M.1.1",3194,450079,"Fat"
"L13.MAA000554.3_8_M.1.1",2853,727724,"Fat"
"O3.MAA000554.3_8_M.1.1",3074,582399,"Fat"
"P6.MAA000554.3_8_M.1.1",4166,1190738,"Fat"
"O4.MAA000554.3_8_M.1.1",3005,544749,"Fat"
"P7.MAA000554.3_8_M.1.1",3538,597291,"Fat"
"L14.MAA000554.3_8_M.1.1",3403,870063,"Fat"
"K12.MAA000554.3_8_M.1.1",2033,167773,"Fat"
"K11.MAA000554.3_8_M.1.1",3399,417708,"Fat"
"N1.MAA000554.3_8_M.1.1",3201,285346,"Fat"
"O5.MAA000554.3_8_M.1.1",5049,1656864,"Fat"
"P8.MAA000554.3_8_M.1.1",4262,445176,"Fat"
"L16.MAA000554.3_8_M.1.1",1326,306921,"Fat"
"K13.MAA000554.3_8_M.1.1",2200,408135,"Fat"
"N3.MAA000554.3_8_M.1.1",4097,1000782,"Fat"
"N2.MAA000554.3_8_M.1.1",3108,1087509,"Fat"
"O7.MAA000554.3_8_M.1.1",4325,604679,"Fat"
"P10.MAA000554.3_8_M.1.1",2686,269129,"Fat"
"O6.MAA000554.3_8_M.1.1",4277,1428983,"Fat"
"P9.MAA000554.3_8_M.1.1",3334,712359,"Fat"
"K14.MAA000554.3_8_M.1.1",3126,258400,"Fat"
"N4.MAA000554.3_8_M.1.1",5020,1629784,"Fat"
"O8.MAA000554.3_8_M.1.1",2995,533691,"Fat"
"P11.MAA000554.3_8_M.1.1",1129,122040,"Fat"
"N5.MAA000554.3_8_M.1.1",4381,662149,"Fat"
"O9.MAA000554.3_8_M.1.1",1924,529151,"Fat"
"P12.MAA000554.3_8_M.1.1",3702,501257,"Fat"
"K15.MAA000554.3_8_M.1.1",1700,105294,"Fat"
"M1.MAA000554.3_8_M.1.1",5108,1600043,"Fat"
"K17.MAA000554.3_8_M.1.1",4079,1935263,"Fat"
"K16.MAA000554.3_8_M.1.1",2072,521120,"Fat"
"N6.MAA000554.3_8_M.1.1",4563,1646412,"Fat"
"O10.MAA000554.3_8_M.1.1",2789,303961,"Fat"
"M3.MAA000554.3_8_M.1.1",4637,1283998,"Fat"
"M4.MAA000554.3_8_M.1.1",4550,1044320,"Fat"
"N8.MAA000554.3_8_M.1.1",4594,1342447,"Fat"
"N7.MAA000554.3_8_M.1.1",3953,1025775,"Fat"
"O12.MAA000554.3_8_M.1.1",939,95851,"Fat"
"P15.MAA000554.3_8_M.1.1",2326,480918,"Fat"
"O11.MAA000554.3_8_M.1.1",2267,266723,"Fat"
"P14.MAA000554.3_8_M.1.1",2591,531133,"Fat"
"M5.MAA000554.3_8_M.1.1",4992,1177185,"Fat"
"N9.MAA000554.3_8_M.1.1",4163,1201753,"Fat"
"O13.MAA000554.3_8_M.1.1",4497,912137,"Fat"
"P16.MAA000554.3_8_M.1.1",2191,829325,"Fat"
"P17.MAA000554.3_8_M.1.1",2627,650672,"Fat"
"L1.MAA000554.3_8_M.1.1",4774,1368792,"Fat"
"M6.MAA000554.3_8_M.1.1",4727,1384459,"Fat"
"N10.MAA000554.3_8_M.1.1",2183,606932,"Fat"
"O14.MAA000554.3_8_M.1.1",4003,1235412,"Fat"
"M7.MAA000554.3_8_M.1.1",3951,1065984,"Fat"
"L2.MAA000554.3_8_M.1.1",4463,1317467,"Fat"
"M8.MAA000554.3_8_M.1.1",4712,1356357,"Fat"
"N12.MAA000554.3_8_M.1.1",3130,1061285,"Fat"
"O16.MAA000554.3_8_M.1.1",2156,159057,"Fat"
"N11.MAA000554.3_8_M.1.1",3358,749672,"Fat"
"P19.MAA000554.3_8_M.1.1",2185,1191986,"Fat"
"O15.MAA000554.3_8_M.1.1",942,140847,"Fat"
"P18.MAA000554.3_8_M.1.1",1853,712473,"Fat"
"L3.MAA000554.3_8_M.1.1",4775,1228666,"Fat"
"M9.MAA000554.3_8_M.1.1",3252,763614,"Fat"
"O17.MAA000554.3_8_M.1.1",2610,1866389,"Fat"
"P21.MAA000554.3_8_M.1.1",2039,1875425,"Fat"
"L4.MAA000554.3_8_M.1.1",4696,1274067,"Fat"
"N14.MAA000554.3_8_M.1.1",3779,1815205,"Fat"
"L6.MAA000554.3_8_M.1.1",5002,1400153,"Fat"
"L5.MAA000554.3_8_M.1.1",4609,1181429,"Fat"
"M11.MAA000554.3_8_M.1.1",2526,201735,"Fat"
"N15.MAA000554.3_8_M.1.1",2296,408667,"Fat"
"L7.MAA000554.3_8_M.1.1",5069,1648897,"Fat"
"N16.MAA000554.3_8_M.1.1",2886,317880,"Fat"
"O20.MAA000554.3_8_M.1.1",1866,637079,"Fat"
"B4.MAA000556.3_9_M.1.1",1806,97141,"Fat"
"D2.MAA000556.3_9_M.1.1",1665,88841,"Fat"
"B5.MAA000556.3_9_M.1.1",1550,100067,"Fat"
"D3.MAA000556.3_9_M.1.1",3197,233139,"Fat"
"B7.MAA000556.3_9_M.1.1",1543,86972,"Fat"
"B8.MAA000556.3_9_M.1.1",1306,87189,"Fat"
"B9.MAA000556.3_9_M.1.1",1745,112486,"Fat"
"A1.MAA000556.3_9_M.1.1",1595,75790,"Fat"
"B10.MAA000556.3_9_M.1.1",1176,70744,"Fat"
"B11.MAA000556.3_9_M.1.1",1869,153708,"Fat"
"B17.MAA000556.3_9_M.1.1",4221,479700,"Fat"
"B19.MAA000556.3_9_M.1.1",4056,423716,"Fat"
"B21.MAA000556.3_9_M.1.1",2639,407304,"Fat"
"A7.MAA000556.3_9_M.1.1",2071,182535,"Fat"
"A8.MAA000556.3_9_M.1.1",1426,52532,"Fat"
"A10.MAA000556.3_9_M.1.1",1883,101218,"Fat"
"A11.MAA000556.3_9_M.1.1",1481,67954,"Fat"
"A12.MAA000556.3_9_M.1.1",1669,98746,"Fat"
"C7.MAA000556.3_9_M.1.1",1467,81297,"Fat"
"C8.MAA000556.3_9_M.1.1",1778,138572,"Fat"
"C9.MAA000556.3_9_M.1.1",3209,284258,"Fat"
"C10.MAA000556.3_9_M.1.1",1958,138380,"Fat"
"B1.MAA000556.3_9_M.1.1",1465,90743,"Fat"
"B2.MAA000556.3_9_M.1.1",1742,109825,"Fat"
"C22.MAA000556.3_9_M.1.1",2808,374012,"Fat"
"N3.MAA000556.3_9_M.1.1",1828,180715,"Fat"
"F19.MAA000556.3_9_M.1.1",2757,459141,"Fat"
"I7.MAA000556.3_9_M.1.1",1060,65315,"Fat"
"K3.MAA000556.3_9_M.1.1",1001,125135,"Fat"
"L14.MAA000556.3_9_M.1.1",1609,203443,"Fat"
"O11.MAA000556.3_9_M.1.1",4005,551470,"Fat"
"P16.MAA000556.3_9_M.1.1",3837,396039,"Fat"
"F21.MAA000556.3_9_M.1.1",3977,807161,"Fat"
"I8.MAA000556.3_9_M.1.1",2005,315859,"Fat"
"K4.MAA000556.3_9_M.1.1",1729,137302,"Fat"
"L15.MAA000556.3_9_M.1.1",4382,817960,"Fat"
"N4.MAA000556.3_9_M.1.1",1545,221594,"Fat"
"F22.MAA000556.3_9_M.1.1",4475,1276697,"Fat"
"I9.MAA000556.3_9_M.1.1",1321,266483,"Fat"
"K5.MAA000556.3_9_M.1.1",1930,299606,"Fat"
"L17.MAA000556.3_9_M.1.1",4179,766654,"Fat"
"N5.MAA000556.3_9_M.1.1",1725,200220,"Fat"
"O13.MAA000556.3_9_M.1.1",2265,384376,"Fat"
"K6.MAA000556.3_9_M.1.1",1506,159302,"Fat"
"L18.MAA000556.3_9_M.1.1",4174,917744,"Fat"
"N7.MAA000556.3_9_M.1.1",2142,426601,"Fat"
"O14.MAA000556.3_9_M.1.1",1624,404314,"Fat"
"G2.MAA000556.3_9_M.1.1",1650,250985,"Fat"
"I13.MAA000556.3_9_M.1.1",1465,216830,"Fat"
"K7.MAA000556.3_9_M.1.1",1565,258332,"Fat"
"D7.MAA000556.3_9_M.1.1",2619,386963,"Fat"
"G3.MAA000556.3_9_M.1.1",1440,185961,"Fat"
"I14.MAA000556.3_9_M.1.1",2228,167514,"Fat"
"O15.MAA000556.3_9_M.1.1",4535,804637,"Fat"
"K8.MAA000556.3_9_M.1.1",1434,191634,"Fat"
"D9.MAA000556.3_9_M.1.1",2646,550711,"Fat"
"M2.MAA000556.3_9_M.1.1",657,78357,"Fat"
"N9.MAA000556.3_9_M.1.1",901,78643,"Fat"
"D20.MAA000556.3_9_M.1.1",4291,436916,"Fat"
"G5.MAA000556.3_9_M.1.1",1582,183443,"Fat"
"I15.MAA000556.3_9_M.1.1",3371,579032,"Fat"
"I18.MAA000556.3_9_M.1.1",2155,409030,"Fat"
"K9.MAA000556.3_9_M.1.1",2357,387676,"Fat"
"M3.MAA000556.3_9_M.1.1",1600,361578,"Fat"
"N10.MAA000556.3_9_M.1.1",1385,149614,"Fat"
"K10.MAA000556.3_9_M.1.1",1884,454449,"Fat"
"G6.MAA000556.3_9_M.1.1",1801,246854,"Fat"
"I19.MAA000556.3_9_M.1.1",3586,664188,"Fat"
"M4.MAA000556.3_9_M.1.1",1532,297768,"Fat"
"K11.MAA000556.3_9_M.1.1",1655,68279,"Fat"
"N11.MAA000556.3_9_M.1.1",1493,221103,"Fat"
"M5.MAA000556.3_9_M.1.1",1603,222458,"Fat"
"G7.MAA000556.3_9_M.1.1",2049,360077,"Fat"
"J1.MAA000556.3_9_M.1.1",1567,144146,"Fat"
"K12.MAA000556.3_9_M.1.1",1409,212938,"Fat"
"M6.MAA000556.3_9_M.1.1",756,66025,"Fat"
"N12.MAA000556.3_9_M.1.1",1302,164413,"Fat"
"N13.MAA000556.3_9_M.1.1",2131,521282,"Fat"
"E3.MAA000556.3_9_M.1.1",1677,174690,"Fat"
"G8.MAA000556.3_9_M.1.1",2341,472361,"Fat"
"J2.MAA000556.3_9_M.1.1",1446,121401,"Fat"
"K13.MAA000556.3_9_M.1.1",2150,286392,"Fat"
"M7.MAA000556.3_9_M.1.1",1399,220149,"Fat"
"N14.MAA000556.3_9_M.1.1",2168,186966,"Fat"
"P1.MAA000556.3_9_M.1.1",1269,84660,"Fat"
"G10.MAA000556.3_9_M.1.1",2672,547053,"Fat"
"K14.MAA000556.3_9_M.1.1",2794,545103,"Fat"
"M8.MAA000556.3_9_M.1.1",1663,352716,"Fat"
"N15.MAA000556.3_9_M.1.1",3961,676446,"Fat"
"J5.MAA000556.3_9_M.1.1",1646,144370,"Fat"
"E5.MAA000556.3_9_M.1.1",714,69735,"Fat"
"K17.MAA000556.3_9_M.1.1",5280,1104262,"Fat"
"M9.MAA000556.3_9_M.1.1",1483,173831,"Fat"
"N18.MAA000556.3_9_M.1.1",3530,813705,"Fat"
"P3.MAA000556.3_9_M.1.1",1176,154298,"Fat"
"M10.MAA000556.3_9_M.1.1",3099,574356,"Fat"
"N19.MAA000556.3_9_M.1.1",3676,716982,"Fat"
"P4.MAA000556.3_9_M.1.1",2794,270834,"Fat"
"H2.MAA000556.3_9_M.1.1",2009,368145,"Fat"
"J6.MAA000556.3_9_M.1.1",1424,181434,"Fat"
"K20.MAA000556.3_9_M.1.1",3796,731490,"Fat"
"E7.MAA000556.3_9_M.1.1",2925,480491,"Fat"
"J7.MAA000556.3_9_M.1.1",1470,185962,"Fat"
"L1.MAA000556.3_9_M.1.1",2605,247384,"Fat"
"E10.MAA000556.3_9_M.1.1",1151,189481,"Fat"
"M11.MAA000556.3_9_M.1.1",2358,372993,"Fat"
"N21.MAA000556.3_9_M.1.1",3731,804413,"Fat"
"P5.MAA000556.3_9_M.1.1",1739,199272,"Fat"
"H6.MAA000556.3_9_M.1.1",1938,250114,"Fat"
"P6.MAA000556.3_9_M.1.1",2191,277999,"Fat"
"J8.MAA000556.3_9_M.1.1",1794,269839,"Fat"
"M12.MAA000556.3_9_M.1.1",2220,189900,"Fat"
"H7.MAA000556.3_9_M.1.1",1423,128289,"Fat"
"J9.MAA000556.3_9_M.1.1",2212,570315,"Fat"
"L3.MAA000556.3_9_M.1.1",1689,214091,"Fat"
"M13.MAA000556.3_9_M.1.1",1741,449578,"Fat"
"O2.MAA000556.3_9_M.1.1",1760,200267,"Fat"
"P7.MAA000556.3_9_M.1.1",1431,166811,"Fat"
"H9.MAA000556.3_9_M.1.1",1460,198196,"Fat"
"J10.MAA000556.3_9_M.1.1",2046,480754,"Fat"
"L4.MAA000556.3_9_M.1.1",1646,244692,"Fat"
"M14.MAA000556.3_9_M.1.1",1585,375513,"Fat"
"H10.MAA000556.3_9_M.1.1",2282,450422,"Fat"
"J11.MAA000556.3_9_M.1.1",2464,251956,"Fat"
"L5.MAA000556.3_9_M.1.1",2097,401496,"Fat"
"P8.MAA000556.3_9_M.1.1",1530,148373,"Fat"
"M16.MAA000556.3_9_M.1.1",4034,737113,"Fat"
"F4.MAA000556.3_9_M.1.1",2689,368677,"Fat"
"H12.MAA000556.3_9_M.1.1",3438,603924,"Fat"
"P9.MAA000556.3_9_M.1.1",1424,166626,"Fat"
"J12.MAA000556.3_9_M.1.1",3507,465392,"Fat"
"L6.MAA000556.3_9_M.1.1",1852,289032,"Fat"
"M18.MAA000556.3_9_M.1.1",1614,348402,"Fat"
"P10.MAA000556.3_9_M.1.1",1497,167985,"Fat"
"I1.MAA000556.3_9_M.1.1",1938,383697,"Fat"
"J13.MAA000556.3_9_M.1.1",2536,481715,"Fat"
"L7.MAA000556.3_9_M.1.1",1994,276902,"Fat"
"O7.MAA000556.3_9_M.1.1",2132,254503,"Fat"
"P11.MAA000556.3_9_M.1.1",1816,150842,"Fat"
"L8.MAA000556.3_9_M.1.1",1766,368800,"Fat"
"M21.MAA000556.3_9_M.1.1",3974,1271628,"Fat"
"O8.MAA000556.3_9_M.1.1",2003,366869,"Fat"
"P12.MAA000556.3_9_M.1.1",1657,200163,"Fat"
"F8.MAA000556.3_9_M.1.1",2431,626380,"Fat"
"I4.MAA000556.3_9_M.1.1",1500,192533,"Fat"
"L9.MAA000556.3_9_M.1.1",2414,382463,"Fat"
"O9.MAA000556.3_9_M.1.1",2372,316508,"Fat"
"P13.MAA000556.3_9_M.1.1",1366,179664,"Fat"
"F9.MAA000556.3_9_M.1.1",1813,232925,"Fat"
"I5.MAA000556.3_9_M.1.1",2217,417469,"Fat"
"L10.MAA000556.3_9_M.1.1",2348,690748,"Fat"
"O10.MAA000556.3_9_M.1.1",2464,563639,"Fat"
"P14.MAA000556.3_9_M.1.1",2350,334607,"Fat"
"D19.MAA000599.3_8_M.1.1",3521,1635588,"Fat"
"E17.MAA000599.3_8_M.1.1",2598,578119,"Fat"
"E22.MAA000599.3_8_M.1.1",1392,64089,"Fat"
"F9.MAA000599.3_8_M.1.1",1247,834978,"Fat"
"F10.MAA000599.3_8_M.1.1",2032,907564,"Fat"
"G10.MAA000599.3_8_M.1.1",1250,580647,"Fat"
"H10.MAA000599.3_8_M.1.1",1379,777820,"Fat"
"I22.MAA000599.3_8_M.1.1",2314,1411720,"Fat"
"A8.MAA000599.3_8_M.1.1",1177,436354,"Fat"
"A14.MAA000599.3_8_M.1.1",1714,790921,"Fat"
"B8.MAA000599.3_8_M.1.1",1424,928979,"Fat"
"P20.MAA000599.3_8_M.1.1",1903,335731,"Fat"
"B11.MAA000599.3_8_M.1.1",1268,811054,"Fat"
"B13.MAA000599.3_8_M.1.1",1390,700319,"Fat"
"B14.MAA000599.3_8_M.1.1",1250,657725,"Fat"
"B21.MAA000599.3_8_M.1.1",2517,1869343,"Fat"
"C10.MAA000599.3_8_M.1.1",1350,906536,"Fat"
"C14.MAA000599.3_8_M.1.1",1333,363036,"Fat"
"D8.MAA000599.3_8_M.1.1",2303,500635,"Fat"
"D10.MAA000599.3_8_M.1.1",1293,714808,"Fat"
"A4.MAA000877.3_11_M.1.1",3093,1401404,"Fat"
