"","nGene","nReads","orig.ident"
"F8.B002769.3_39_F.1.1",2633,1908575,"Limb_Muscle"
"F8.D042186.3_8_M.1.1",2193,717387,"Limb_Muscle"
"F9.B002765.3_38_F.1.1",2356,744662,"Limb_Muscle"
"F9.D042186.3_8_M.1.1",2526,941242,"Limb_Muscle"
"G1.B002765.3_38_F.1.1",1690,655681,"Limb_Muscle"
"G1.D042103.3_11_M.1",1480,718812,"Limb_Muscle"
"G1.D042186.3_8_M.1.1",2548,543686,"Limb_Muscle"
"G1.D042473.3_10_M.1.1",1963,452538,"Limb_Muscle"
"G10.B002765.3_38_F.1.1",1936,564781,"Limb_Muscle"
"G10.B002769.3_39_F.1.1",2480,1162817,"Limb_Muscle"
"G10.D042186.3_8_M.1.1",2066,616339,"Limb_Muscle"
"G11.B002765.3_38_F.1.1",2670,563579,"Limb_Muscle"
"G11.D042186.3_8_M.1.1",3083,838771,"Limb_Muscle"
"G12.B002765.3_38_F.1.1",1592,400127,"Limb_Muscle"
"G12.B002769.3_39_F.1.1",1670,530014,"Limb_Muscle"
"G12.D042186.3_8_M.1.1",3392,817194,"Limb_Muscle"
"G13.B002765.3_38_F.1.1",1842,633735,"Limb_Muscle"
"G13.B002769.3_39_F.1.1",2174,654575,"Limb_Muscle"
"G13.D042186.3_8_M.1.1",4457,1462750,"Limb_Muscle"
"G14.B002765.3_38_F.1.1",6783,1625291,"Limb_Muscle"
"G14.B002769.3_39_F.1.1",2379,537323,"Limb_Muscle"
"G14.D042186.3_8_M.1.1",2227,839332,"Limb_Muscle"
"G15.B002765.3_38_F.1.1",2345,843680,"Limb_Muscle"
"G15.B002769.3_39_F.1.1",2308,589843,"Limb_Muscle"
"G15.D042186.3_8_M.1.1",2355,680537,"Limb_Muscle"
"G16.B002765.3_38_F.1.1",2312,714489,"Limb_Muscle"
"G16.B002769.3_39_F.1.1",1481,220509,"Limb_Muscle"
"G16.D042185.3_9_M.1.1",2994,266074,"Limb_Muscle"
"G16.D042186.3_8_M.1.1",2672,701909,"Limb_Muscle"
"G17.B002765.3_38_F.1.1",1965,869002,"Limb_Muscle"
"G17.B002769.3_39_F.1.1",2069,857271,"Limb_Muscle"
"G17.D042186.3_8_M.1.1",2221,973757,"Limb_Muscle"
"G18.B002765.3_38_F.1.1",2053,855671,"Limb_Muscle"
"G18.B002769.3_39_F.1.1",2767,781113,"Limb_Muscle"
"G18.D042186.3_8_M.1.1",2246,703465,"Limb_Muscle"
"G19.B002765.3_38_F.1.1",1387,570266,"Limb_Muscle"
"G19.B002769.3_39_F.1.1",2131,614595,"Limb_Muscle"
"G19.D042186.3_8_M.1.1",2685,982124,"Limb_Muscle"
"G2.B002765.3_38_F.1.1",1662,744729,"Limb_Muscle"
"G2.D042103.3_11_M.1",1730,1048347,"Limb_Muscle"
"G2.D042185.3_9_M.1.1",1859,1246026,"Limb_Muscle"
"G2.D042186.3_8_M.1.1",2309,773245,"Limb_Muscle"
"G2.D042473.3_10_M.1.1",2371,522682,"Limb_Muscle"
"G20.B002765.3_38_F.1.1",1675,556732,"Limb_Muscle"
"G20.B002769.3_39_F.1.1",2309,608441,"Limb_Muscle"
"G20.D042185.3_9_M.1.1",2759,209176,"Limb_Muscle"
"G20.D042186.3_8_M.1.1",3516,1076267,"Limb_Muscle"
"G21.B002765.3_38_F.1.1",2207,1014408,"Limb_Muscle"
"G21.B002769.3_39_F.1.1",1745,882663,"Limb_Muscle"
"G21.D042185.3_9_M.1.1",2543,259214,"Limb_Muscle"
"G21.D042186.3_8_M.1.1",2661,1051221,"Limb_Muscle"
"G22.B002765.3_38_F.1.1",2202,1031689,"Limb_Muscle"
"G22.B002769.3_39_F.1.1",2045,623722,"Limb_Muscle"
"G22.D042186.3_8_M.1.1",2262,871183,"Limb_Muscle"
"G3.B002765.3_38_F.1.1",2061,546903,"Limb_Muscle"
"G3.D042103.3_11_M.1",1403,778776,"Limb_Muscle"
"G3.D042185.3_9_M.1.1",2632,1144909,"Limb_Muscle"
"G3.D042186.3_8_M.1.1",2934,578539,"Limb_Muscle"
"G3.D042473.3_10_M.1.1",2114,328006,"Limb_Muscle"
"G4.B002765.3_38_F.1.1",1992,641671,"Limb_Muscle"
"G4.D042103.3_11_M.1",2062,1238837,"Limb_Muscle"
"G4.D042185.3_9_M.1.1",2657,990805,"Limb_Muscle"
"G4.D042186.3_8_M.1.1",2629,840191,"Limb_Muscle"
"G5.B002765.3_38_F.1.1",958,315729,"Limb_Muscle"
"G5.B002769.3_39_F.1.1",4501,4130160,"Limb_Muscle"
"G5.D042103.3_11_M.1",1908,991138,"Limb_Muscle"
"G5.D042185.3_9_M.1.1",3041,1204549,"Limb_Muscle"
"G5.D042186.3_8_M.1.1",3161,1112479,"Limb_Muscle"
"G6.B002765.3_38_F.1.1",2374,1103263,"Limb_Muscle"
"G6.D042185.3_9_M.1.1",2935,830429,"Limb_Muscle"
"G6.D042186.3_8_M.1.1",2272,764613,"Limb_Muscle"
"G7.B002765.3_38_F.1.1",2062,541582,"Limb_Muscle"
"G7.D042186.3_8_M.1.1",2577,591647,"Limb_Muscle"
"G8.B002765.3_38_F.1.1",1656,483442,"Limb_Muscle"
"G8.B002769.3_39_F.1.1",2460,2102208,"Limb_Muscle"
"G8.D042186.3_8_M.1.1",4337,1003574,"Limb_Muscle"
"G9.B002765.3_38_F.1.1",1945,724192,"Limb_Muscle"
"G9.B002769.3_39_F.1.1",2417,1560942,"Limb_Muscle"
"G9.D042186.3_8_M.1.1",3358,973982,"Limb_Muscle"
"H1.B002765.3_38_F.1.1",1870,578133,"Limb_Muscle"
"H1.D042103.3_11_M.1",1804,870767,"Limb_Muscle"
"H1.D042186.3_8_M.1.1",3465,919882,"Limb_Muscle"
"H10.B002765.3_38_F.1.1",2074,750544,"Limb_Muscle"
"H10.B002769.3_39_F.1.1",1964,1002501,"Limb_Muscle"
"H10.D042185.3_9_M.1.1",2844,160692,"Limb_Muscle"
"H10.D042186.3_8_M.1.1",2438,760986,"Limb_Muscle"
"H11.B002765.3_38_F.1.1",2309,626200,"Limb_Muscle"
"H11.B002769.3_39_F.1.1",2427,974888,"Limb_Muscle"
"H11.D042186.3_8_M.1.1",3209,918179,"Limb_Muscle"
"H12.B002765.3_38_F.1.1",2425,759920,"Limb_Muscle"
"H12.D042186.3_8_M.1.1",2423,623559,"Limb_Muscle"
"H13.B002765.3_38_F.1.1",1578,725589,"Limb_Muscle"
"H13.B002769.3_39_F.1.1",2778,761504,"Limb_Muscle"
"H13.D042185.3_9_M.1.1",1832,78440,"Limb_Muscle"
"H13.D042186.3_8_M.1.1",3432,1055829,"Limb_Muscle"
"H14.B002765.3_38_F.1.1",2147,828471,"Limb_Muscle"
"H14.B002769.3_39_F.1.1",2714,1059889,"Limb_Muscle"
"H14.D042186.3_8_M.1.1",4220,1600284,"Limb_Muscle"
"H15.B002765.3_38_F.1.1",1805,799953,"Limb_Muscle"
"H15.B002769.3_39_F.1.1",1767,462356,"Limb_Muscle"
"H15.D042186.3_8_M.1.1",3518,1081114,"Limb_Muscle"
"H16.B002765.3_38_F.1.1",2275,865440,"Limb_Muscle"
"H16.B002769.3_39_F.1.1",1820,419032,"Limb_Muscle"
"H16.D042186.3_8_M.1.1",2925,816405,"Limb_Muscle"
"H17.B002765.3_38_F.1.1",1976,850876,"Limb_Muscle"
"H17.B002769.3_39_F.1.1",2372,1067534,"Limb_Muscle"
"H17.D042186.3_8_M.1.1",2424,937758,"Limb_Muscle"
"H18.B002765.3_38_F.1.1",1535,714398,"Limb_Muscle"
"H18.B002769.3_39_F.1.1",1529,645337,"Limb_Muscle"
"H18.D042186.3_8_M.1.1",3039,1125871,"Limb_Muscle"
"H19.B002765.3_38_F.1.1",1912,843081,"Limb_Muscle"
"H19.B002769.3_39_F.1.1",2165,470567,"Limb_Muscle"
"H19.D042186.3_8_M.1.1",2783,885962,"Limb_Muscle"
"H2.B002765.3_38_F.1.1",2549,1189478,"Limb_Muscle"
"H2.D042103.3_11_M.1",1407,780609,"Limb_Muscle"
"H2.D042186.3_8_M.1.1",3275,966707,"Limb_Muscle"
"H20.B002765.3_38_F.1.1",2510,933393,"Limb_Muscle"
"H20.D042186.3_8_M.1.1",2928,800745,"Limb_Muscle"
"H21.B002765.3_38_F.1.1",2042,1227220,"Limb_Muscle"
"H21.B002769.3_39_F.1.1",2157,846678,"Limb_Muscle"
"H21.D042186.3_8_M.1.1",2873,906611,"Limb_Muscle"
"H22.B002769.3_39_F.1.1",1544,650732,"Limb_Muscle"
"H22.D042185.3_9_M.1.1",2366,186457,"Limb_Muscle"
"H22.D042186.3_8_M.1.1",2052,764601,"Limb_Muscle"
"H3.B002765.3_38_F.1.1",1912,519529,"Limb_Muscle"
"H3.D042103.3_11_M.1",1153,584446,"Limb_Muscle"
"H4.B002765.3_38_F.1.1",1898,369746,"Limb_Muscle"
"H4.D042103.3_11_M.1",1997,1017512,"Limb_Muscle"
"H4.D042185.3_9_M.1.1",3107,1244279,"Limb_Muscle"
"H4.D042186.3_8_M.1.1",2705,783306,"Limb_Muscle"
"H5.B002765.3_38_F.1.1",1921,631057,"Limb_Muscle"
"H5.D042103.3_11_M.1",1553,952276,"Limb_Muscle"
"H5.D042185.3_9_M.1.1",3032,894967,"Limb_Muscle"
"H5.D042186.3_8_M.1.1",2189,724071,"Limb_Muscle"
"H6.B002765.3_38_F.1.1",1951,650820,"Limb_Muscle"
"H6.D042186.3_8_M.1.1",3212,993680,"Limb_Muscle"
"H7.B002765.3_38_F.1.1",1846,600852,"Limb_Muscle"
"H7.D042186.3_8_M.1.1",2864,835814,"Limb_Muscle"
"H8.B002765.3_38_F.1.1",2077,599986,"Limb_Muscle"
"H8.B002769.3_39_F.1.1",2974,2799865,"Limb_Muscle"
"H8.D042186.3_8_M.1.1",2222,714944,"Limb_Muscle"
"H9.B002765.3_38_F.1.1",1868,610924,"Limb_Muscle"
"H9.B002769.3_39_F.1.1",1656,991136,"Limb_Muscle"
"H9.D042186.3_8_M.1.1",3079,1323486,"Limb_Muscle"
"I1.B002765.3_38_F.1.1",2695,552233,"Limb_Muscle"
"I1.D042103.3_11_M.1",2407,1058846,"Limb_Muscle"
"I10.B002765.3_38_F.1.1",3123,825101,"Limb_Muscle"
"I10.B002769.3_39_F.1.1",3536,1025794,"Limb_Muscle"
"I10.D042186.3_8_M.1.1",2534,1085140,"Limb_Muscle"
"I11.B002765.3_38_F.1.1",3270,1495078,"Limb_Muscle"
"I11.B002769.3_39_F.1.1",2624,572619,"Limb_Muscle"
"I11.D042186.3_8_M.1.1",4481,1256862,"Limb_Muscle"
"I12.B002765.3_38_F.1.1",2777,1227241,"Limb_Muscle"
"I12.D042186.3_8_M.1.1",4672,942045,"Limb_Muscle"
"I13.B002765.3_38_F.1.1",2512,931107,"Limb_Muscle"
"I13.B002769.3_39_F.1.1",3774,844827,"Limb_Muscle"
"I13.D042186.3_8_M.1.1",3638,1251887,"Limb_Muscle"
"I14.B002765.3_38_F.1.1",3643,1339281,"Limb_Muscle"
"I14.D042186.3_8_M.1.1",3852,1307955,"Limb_Muscle"
"I15.B002765.3_38_F.1.1",2098,1151667,"Limb_Muscle"
"I15.B002769.3_39_F.1.1",3092,804325,"Limb_Muscle"
"I15.D042186.3_8_M.1.1",4473,1568265,"Limb_Muscle"
"I16.B002765.3_38_F.1.1",2409,1195638,"Limb_Muscle"
"I16.B002769.3_39_F.1.1",2600,858643,"Limb_Muscle"
"I16.D042186.3_8_M.1.1",3344,1122741,"Limb_Muscle"
"I17.B002769.3_39_F.1.1",1999,283929,"Limb_Muscle"
"I17.D042186.3_8_M.1.1",3598,1425033,"Limb_Muscle"
"I18.D042186.3_8_M.1.1",3012,1239679,"Limb_Muscle"
"I18.D042473.3_10_M.1.1",4261,1378408,"Limb_Muscle"
"I19.B002765.3_38_F.1.1",1164,400605,"Limb_Muscle"
"I19.B002769.3_39_F.1.1",3980,1106329,"Limb_Muscle"
"I19.D042185.3_9_M.1.1",3988,307778,"Limb_Muscle"
"I19.D042186.3_8_M.1.1",3471,1090768,"Limb_Muscle"
"I19.D042473.3_10_M.1.1",3253,688321,"Limb_Muscle"
"I2.B002765.3_38_F.1.1",3769,854169,"Limb_Muscle"
"I2.D042103.3_11_M.1",3664,1455933,"Limb_Muscle"
"I2.D042186.3_8_M.1.1",4700,1211529,"Limb_Muscle"
"I2.D042473.3_10_M.1.1",4072,1414261,"Limb_Muscle"
"I20.B002769.3_39_F.1.1",2505,807607,"Limb_Muscle"
"I20.D042186.3_8_M.1.1",3790,1402536,"Limb_Muscle"
"I20.D042473.3_10_M.1.1",2821,1096558,"Limb_Muscle"
"I21.B002765.3_38_F.1.1",2931,1150353,"Limb_Muscle"
"I21.B002769.3_39_F.1.1",2229,718176,"Limb_Muscle"
"I21.D042186.3_8_M.1.1",1307,276506,"Limb_Muscle"
"I22.B002765.3_38_F.1.1",2183,892314,"Limb_Muscle"
"I22.B002769.3_39_F.1.1",2763,865288,"Limb_Muscle"
"I22.D042185.3_9_M.1.1",1349,70219,"Limb_Muscle"
"I22.D042186.3_8_M.1.1",4564,2000504,"Limb_Muscle"
"I22.D042473.3_10_M.1.1",4338,982676,"Limb_Muscle"
"I3.B002765.3_38_F.1.1",3356,652591,"Limb_Muscle"
"I3.D042103.3_11_M.1",3254,1625614,"Limb_Muscle"
"I3.D042186.3_8_M.1.1",4522,971732,"Limb_Muscle"
"I4.B002765.3_38_F.1.1",2633,956911,"Limb_Muscle"
"I4.D042103.3_11_M.1",2753,1210082,"Limb_Muscle"
"I4.D042186.3_8_M.1.1",4262,1160227,"Limb_Muscle"
"I5.B002765.3_38_F.1.1",3009,640861,"Limb_Muscle"
"I5.D042103.3_11_M.1",2756,1464206,"Limb_Muscle"
"I5.D042185.3_9_M.1.1",3740,1256241,"Limb_Muscle"
"I5.D042186.3_8_M.1.1",2963,1029041,"Limb_Muscle"
"I5.D042473.3_10_M.1.1",3747,806991,"Limb_Muscle"
"I6.B002765.3_38_F.1.1",2775,472949,"Limb_Muscle"
"I6.D042186.3_8_M.1.1",1329,203680,"Limb_Muscle"
"I7.B002765.3_38_F.1.1",3370,1295930,"Limb_Muscle"
"I7.D042186.3_8_M.1.1",3064,1260078,"Limb_Muscle"
"I8.B002765.3_38_F.1.1",2418,1009739,"Limb_Muscle"
"I8.B002769.3_39_F.1.1",5729,2571654,"Limb_Muscle"
"I8.D042186.3_8_M.1.1",3549,1186803,"Limb_Muscle"
"I9.B002765.3_38_F.1.1",3073,772602,"Limb_Muscle"
"I9.B002769.3_39_F.1.1",2509,1202684,"Limb_Muscle"
"I9.D042186.3_8_M.1.1",1511,201148,"Limb_Muscle"
"J1.B002765.3_38_F.1.1",2681,742776,"Limb_Muscle"
"J1.D042103.3_11_M.1",2685,1514405,"Limb_Muscle"
"J1.D042186.3_8_M.1.1",3381,1066789,"Limb_Muscle"
"J1.D042473.3_10_M.1.1",4120,1187010,"Limb_Muscle"
"J10.B002765.3_38_F.1.1",3125,1359458,"Limb_Muscle"
"J10.D042186.3_8_M.1.1",3696,1380308,"Limb_Muscle"
"J11.B002765.3_38_F.1.1",2647,1421833,"Limb_Muscle"
"J11.D042186.3_8_M.1.1",2781,849935,"Limb_Muscle"
"J12.B002765.3_38_F.1.1",2683,1253810,"Limb_Muscle"
"J12.D042186.3_8_M.1.1",3278,1428769,"Limb_Muscle"
"J13.B002765.3_38_F.1.1",3076,1136065,"Limb_Muscle"
"J13.B002769.3_39_F.1.1",2135,637269,"Limb_Muscle"
"J13.D042185.3_9_M.1.1",2553,205099,"Limb_Muscle"
"J13.D042186.3_8_M.1.1",3910,1191411,"Limb_Muscle"
"J14.B002765.3_38_F.1.1",1472,271075,"Limb_Muscle"
"J14.B002769.3_39_F.1.1",3173,373825,"Limb_Muscle"
"J14.D042186.3_8_M.1.1",3790,1217004,"Limb_Muscle"
"J15.B002765.3_38_F.1.1",3111,1645959,"Limb_Muscle"
"J15.B002769.3_39_F.1.1",2944,722617,"Limb_Muscle"
"J15.D042186.3_8_M.1.1",3091,508950,"Limb_Muscle"
"J15.D042473.3_10_M.1.1",3921,1065686,"Limb_Muscle"
"J16.B002765.3_38_F.1.1",3005,1244036,"Limb_Muscle"
"J16.B002769.3_39_F.1.1",2329,455411,"Limb_Muscle"
"J16.D042185.3_9_M.1.1",3678,248268,"Limb_Muscle"
"J16.D042473.3_10_M.1.1",5799,1720148,"Limb_Muscle"
"J17.B002765.3_38_F.1.1",3275,1075759,"Limb_Muscle"
"J17.B002769.3_39_F.1.1",2469,111340,"Limb_Muscle"
"J17.D042185.3_9_M.1.1",4202,339928,"Limb_Muscle"
"J18.B002765.3_38_F.1.1",3428,1116872,"Limb_Muscle"
"J18.B002769.3_39_F.1.1",3122,751867,"Limb_Muscle"
"J18.D042186.3_8_M.1.1",3636,1401880,"Limb_Muscle"
"J19.B002765.3_38_F.1.1",2349,1111342,"Limb_Muscle"
"J19.B002769.3_39_F.1.1",1811,468061,"Limb_Muscle"
"J19.D042186.3_8_M.1.1",5178,1433583,"Limb_Muscle"
"J2.B002765.3_38_F.1.1",2918,899571,"Limb_Muscle"
"J2.D042186.3_8_M.1.1",4267,1323147,"Limb_Muscle"
"J20.B002765.3_38_F.1.1",3376,1536399,"Limb_Muscle"
"J20.D042186.3_8_M.1.1",3207,1017122,"Limb_Muscle"
"J20.D042473.3_10_M.1.1",3420,1177291,"Limb_Muscle"
"J21.D042186.3_8_M.1.1",3750,1684336,"Limb_Muscle"
"J21.D042473.3_10_M.1.1",3606,1090246,"Limb_Muscle"
"J22.B002765.3_38_F.1.1",3834,1740566,"Limb_Muscle"
"J22.D042186.3_8_M.1.1",4864,1513007,"Limb_Muscle"
"J22.D042473.3_10_M.1.1",3166,1215679,"Limb_Muscle"
"J3.B002765.3_38_F.1.1",2361,1262616,"Limb_Muscle"
"J3.D042103.3_11_M.1",3612,1238227,"Limb_Muscle"
"J3.D042185.3_9_M.1.1",4037,1713516,"Limb_Muscle"
"J4.B002765.3_38_F.1.1",2420,1082642,"Limb_Muscle"
"J4.D042103.3_11_M.1",2247,503621,"Limb_Muscle"
"J4.D042186.3_8_M.1.1",3302,1749177,"Limb_Muscle"
"J4.D042473.3_10_M.1.1",3980,1358500,"Limb_Muscle"
"J5.B002765.3_38_F.1.1",2247,697295,"Limb_Muscle"
"J5.B002769.3_39_F.1.1",3304,4710151,"Limb_Muscle"
"J5.D042103.3_11_M.1",1039,383195,"Limb_Muscle"
"J5.D042186.3_8_M.1.1",3007,932829,"Limb_Muscle"
"J5.D042473.3_10_M.1.1",3101,661492,"Limb_Muscle"
"J6.B002765.3_38_F.1.1",3057,873295,"Limb_Muscle"
"J7.B002765.3_38_F.1.1",2735,1340217,"Limb_Muscle"
"J7.B002769.3_39_F.1.1",3532,4133474,"Limb_Muscle"
"J7.D042185.3_9_M.1.1",4891,655561,"Limb_Muscle"
"J7.D042186.3_8_M.1.1",2878,322500,"Limb_Muscle"
"J8.B002765.3_38_F.1.1",2475,1134968,"Limb_Muscle"
"J8.B002769.3_39_F.1.1",2048,2536086,"Limb_Muscle"
"J8.D042186.3_8_M.1.1",4684,1208506,"Limb_Muscle"
"J9.B002765.3_38_F.1.1",3046,846894,"Limb_Muscle"
"J9.B002769.3_39_F.1.1",3352,1326987,"Limb_Muscle"
"J9.D042186.3_8_M.1.1",4475,1442988,"Limb_Muscle"
"K1.B002765.3_38_F.1.1",2806,1115055,"Limb_Muscle"
"K1.D042103.3_11_M.1",2313,1306699,"Limb_Muscle"
"K1.D042473.3_10_M.1.1",2555,864955,"Limb_Muscle"
"K10.B002765.3_38_F.1.1",2082,703879,"Limb_Muscle"
"K10.B002769.3_39_F.1.1",3101,1469875,"Limb_Muscle"
"K10.D042473.3_10_M.1.1",3881,629606,"Limb_Muscle"
"K11.B002765.3_38_F.1.1",2522,718532,"Limb_Muscle"
"K11.B002769.3_39_F.1.1",2571,794805,"Limb_Muscle"
"K11.D042186.3_8_M.1.1",4632,1280063,"Limb_Muscle"
"K12.B002765.3_38_F.1.1",2328,1085185,"Limb_Muscle"
"K12.B002769.3_39_F.1.1",2646,759357,"Limb_Muscle"
"K12.D042186.3_8_M.1.1",4673,1185973,"Limb_Muscle"
"K13.B002769.3_39_F.1.1",2905,719131,"Limb_Muscle"
"K13.D042185.3_9_M.1.1",5000,362211,"Limb_Muscle"
"K13.D042186.3_8_M.1.1",4402,1102888,"Limb_Muscle"
"K14.B002765.3_38_F.1.1",2914,858283,"Limb_Muscle"
"K14.D042186.3_8_M.1.1",2514,482912,"Limb_Muscle"
"K15.B002765.3_38_F.1.1",1932,903784,"Limb_Muscle"
"K15.B002769.3_39_F.1.1",3578,1308847,"Limb_Muscle"
"K15.D042186.3_8_M.1.1",4913,539149,"Limb_Muscle"
"K16.B002765.3_38_F.1.1",2890,1001953,"Limb_Muscle"
"K16.B002769.3_39_F.1.1",2774,747664,"Limb_Muscle"
"K16.D042186.3_8_M.1.1",4129,1275929,"Limb_Muscle"
"K17.B002765.3_38_F.1.1",2693,921252,"Limb_Muscle"
"K17.B002769.3_39_F.1.1",2637,1093440,"Limb_Muscle"
"K17.D042186.3_8_M.1.1",2706,173589,"Limb_Muscle"
"K18.B002765.3_38_F.1.1",3312,1184718,"Limb_Muscle"
"K18.B002769.3_39_F.1.1",2673,531037,"Limb_Muscle"
"K18.D042186.3_8_M.1.1",3733,916425,"Limb_Muscle"
"K19.B002765.3_38_F.1.1",2769,1361160,"Limb_Muscle"
"K19.B002769.3_39_F.1.1",3432,1469035,"Limb_Muscle"
"K19.D042185.3_9_M.1.1",4811,264308,"Limb_Muscle"
"K2.B002765.3_38_F.1.1",504,52873,"Limb_Muscle"
"K2.D042103.3_11_M.1",3494,1731391,"Limb_Muscle"
"K2.D042186.3_8_M.1.1",4208,1420272,"Limb_Muscle"
"K20.B002765.3_38_F.1.1",2556,1254291,"Limb_Muscle"
"K20.B002769.3_39_F.1.1",2347,880602,"Limb_Muscle"
"K20.D042185.3_9_M.1.1",3623,253363,"Limb_Muscle"
"K20.D042186.3_8_M.1.1",4615,1105659,"Limb_Muscle"
"K20.D042473.3_10_M.1.1",3861,801706,"Limb_Muscle"
"K21.B002765.3_38_F.1.1",2353,985056,"Limb_Muscle"
"K21.B002769.3_39_F.1.1",2344,659305,"Limb_Muscle"
"K21.D042186.3_8_M.1.1",1136,279499,"Limb_Muscle"
"K22.B002765.3_38_F.1.1",2517,467090,"Limb_Muscle"
"K22.B002769.3_39_F.1.1",2829,566523,"Limb_Muscle"
"K22.D042186.3_8_M.1.1",4580,1195148,"Limb_Muscle"
"K22.D042473.3_10_M.1.1",4255,1191369,"Limb_Muscle"
"K3.B002765.3_38_F.1.1",3128,1453624,"Limb_Muscle"
"K3.D042186.3_8_M.1.1",4573,1133654,"Limb_Muscle"
"K3.D042473.3_10_M.1.1",3772,1025863,"Limb_Muscle"
"K4.B002765.3_38_F.1.1",2508,1090496,"Limb_Muscle"
"K4.D042186.3_8_M.1.1",4077,1019005,"Limb_Muscle"
"K5.B002765.3_38_F.1.1",916,74895,"Limb_Muscle"
"K5.D042103.3_11_M.1",2751,1554603,"Limb_Muscle"
"K5.D042185.3_9_M.1.1",2872,1055175,"Limb_Muscle"
"K5.D042186.3_8_M.1.1",3408,841582,"Limb_Muscle"
"K5.D042473.3_10_M.1.1",3238,640888,"Limb_Muscle"
"K6.B002765.3_38_F.1.1",3433,1460877,"Limb_Muscle"
"K6.B002769.3_39_F.1.1",3042,3637091,"Limb_Muscle"
"K6.D042473.3_10_M.1.1",4142,881323,"Limb_Muscle"
"K7.B002765.3_38_F.1.1",2237,1354332,"Limb_Muscle"
"K7.B002769.3_39_F.1.1",2831,3144465,"Limb_Muscle"
"K8.B002765.3_38_F.1.1",2785,1043991,"Limb_Muscle"
"K8.B002769.3_39_F.1.1",2772,2529209,"Limb_Muscle"
"K8.D042186.3_8_M.1.1",4916,1384774,"Limb_Muscle"
"K9.B002765.3_38_F.1.1",2392,506169,"Limb_Muscle"
"K9.B002769.3_39_F.1.1",2336,941867,"Limb_Muscle"
"K9.D042186.3_8_M.1.1",3343,950144,"Limb_Muscle"
"L1.B002765.3_38_F.1.1",2671,893164,"Limb_Muscle"
"L1.D042103.3_11_M.1",1818,636004,"Limb_Muscle"
"L1.D042186.3_8_M.1.1",3389,820719,"Limb_Muscle"
"L10.B002765.3_38_F.1.1",2286,850263,"Limb_Muscle"
"L10.B002769.3_39_F.1.1",3110,1185810,"Limb_Muscle"
"L10.D042186.3_8_M.1.1",3930,1269732,"Limb_Muscle"
"L11.B002765.3_38_F.1.1",2311,822754,"Limb_Muscle"
"L11.D042185.3_9_M.1.1",3392,457458,"Limb_Muscle"
"L11.D042186.3_8_M.1.1",3392,1061048,"Limb_Muscle"
"L12.B002765.3_38_F.1.1",2692,1385268,"Limb_Muscle"
"L12.B002769.3_39_F.1.1",3173,892528,"Limb_Muscle"
"L12.D042473.3_10_M.1.1",3163,611446,"Limb_Muscle"
"L13.B002765.3_38_F.1.1",1950,229176,"Limb_Muscle"
"L14.B002765.3_38_F.1.1",3177,947702,"Limb_Muscle"
"L14.B002769.3_39_F.1.1",3028,727209,"Limb_Muscle"
"L15.B002765.3_38_F.1.1",2534,967254,"Limb_Muscle"
"L15.B002769.3_39_F.1.1",1960,589356,"Limb_Muscle"
"L15.D042185.3_9_M.1.1",4372,542066,"Limb_Muscle"
"L15.D042186.3_8_M.1.1",4809,1167057,"Limb_Muscle"
"L16.B002765.3_38_F.1.1",2649,1066496,"Limb_Muscle"
"L16.B002769.3_39_F.1.1",2726,830971,"Limb_Muscle"
"L16.D042185.3_9_M.1.1",3340,509266,"Limb_Muscle"
"L16.D042186.3_8_M.1.1",5343,1092596,"Limb_Muscle"
"L17.B002765.3_38_F.1.1",2170,1177261,"Limb_Muscle"
"L17.B002769.3_39_F.1.1",2880,776362,"Limb_Muscle"
"L17.D042186.3_8_M.1.1",3175,950451,"Limb_Muscle"
"L18.B002765.3_38_F.1.1",2817,864651,"Limb_Muscle"
"L18.D042473.3_10_M.1.1",3880,838569,"Limb_Muscle"
"L19.B002765.3_38_F.1.1",804,312671,"Limb_Muscle"
"L19.B002769.3_39_F.1.1",3385,1051017,"Limb_Muscle"
"L19.D042186.3_8_M.1.1",4582,1322408,"Limb_Muscle"
"L2.D042186.3_8_M.1.1",4290,688838,"Limb_Muscle"
"L2.D042473.3_10_M.1.1",4313,943084,"Limb_Muscle"
"L20.B002765.3_38_F.1.1",2441,1324778,"Limb_Muscle"
"L20.B002769.3_39_F.1.1",2608,629809,"Limb_Muscle"
"L20.D042186.3_8_M.1.1",3808,1133769,"Limb_Muscle"
"L21.B002765.3_38_F.1.1",3190,1210561,"Limb_Muscle"
"L21.B002769.3_39_F.1.1",3019,416112,"Limb_Muscle"
"L21.D042186.3_8_M.1.1",4424,1314188,"Limb_Muscle"
"L21.D042473.3_10_M.1.1",3808,1058510,"Limb_Muscle"
"L22.B002765.3_38_F.1.1",2849,1466150,"Limb_Muscle"
"L22.B002769.3_39_F.1.1",2751,936677,"Limb_Muscle"
"L22.D042185.3_9_M.1.1",3593,390943,"Limb_Muscle"
"L22.D042186.3_8_M.1.1",4647,1705964,"Limb_Muscle"
"L22.D042473.3_10_M.1.1",3572,908977,"Limb_Muscle"
"L3.B002765.3_38_F.1.1",2356,980370,"Limb_Muscle"
"L3.D042186.3_8_M.1.1",3092,971668,"Limb_Muscle"
"L4.B002765.3_38_F.1.1",2674,1395456,"Limb_Muscle"
"L4.D042103.3_11_M.1",3079,1357623,"Limb_Muscle"
"L4.D042185.3_9_M.1.1",5021,969141,"Limb_Muscle"
"L4.D042186.3_8_M.1.1",3447,767417,"Limb_Muscle"
