"","nGene","nReads","orig.ident"
"E12.B000826.3_39_F.1.1",3157,754660,"Brain_Myeloid"
"E12.B001176.3_56_F.1.1",2146,558067,"Brain_Myeloid"
"E12.B001689.3_38_F.1.1",1466,631652,"Brain_Myeloid"
"E12.B003281.3_39_F.1.1",2878,1185462,"Brain_Myeloid"
"E12.B003292.3_39_F.1.1",2439,923349,"Brain_Myeloid"
"E12.MAA000572.3_8_M.1.1",2474,569429,"Brain_Myeloid"
"E12.MAA000590.3_9_M.1.1",2429,881345,"Brain_Myeloid"
"E12.MAA000603.3_10_M.1.1",2494,291418,"Brain_Myeloid"
"E12.MAA000605.3_10_M.1.1",2042,719904,"Brain_Myeloid"
"E12.MAA000617.3_10_M.1.1",2403,398962,"Brain_Myeloid"
"E13.B000826.3_39_F.1.1",2262,447933,"Brain_Myeloid"
"E13.B001689.3_38_F.1.1",2436,1025807,"Brain_Myeloid"
"E13.B003281.3_39_F.1.1",2765,1077262,"Brain_Myeloid"
"E13.B003292.3_39_F.1.1",2815,1544377,"Brain_Myeloid"
"E13.MAA000603.3_10_M.1.1",2235,354341,"Brain_Myeloid"
"E13.MAA000617.3_10_M.1.1",1944,308309,"Brain_Myeloid"
"E14.B000825.3_38_F.1.1",1831,859273,"Brain_Myeloid"
"E14.B000826.3_39_F.1.1",2057,438930,"Brain_Myeloid"
"E14.B001176.3_56_F.1.1",1950,494201,"Brain_Myeloid"
"E14.B001689.3_38_F.1.1",1269,421914,"Brain_Myeloid"
"E14.B003279.3_38_F.1.1",1510,686205,"Brain_Myeloid"
"E14.B003292.3_39_F.1.1",2421,1134313,"Brain_Myeloid"
"E14.MAA000592.3_9_M.1.1",2781,266177,"Brain_Myeloid"
"E14.MAA000603.3_10_M.1.1",2958,626479,"Brain_Myeloid"
"E14.MAA000605.3_10_M.1.1",1928,474377,"Brain_Myeloid"
"E14.MAA000617.3_10_M.1.1",2563,504856,"Brain_Myeloid"
"E15.B000825.3_38_F.1.1",1784,743654,"Brain_Myeloid"
"E15.B000826.3_39_F.1.1",2083,449477,"Brain_Myeloid"
"E15.B001176.3_56_F.1.1",2481,850249,"Brain_Myeloid"
"E15.B001689.3_38_F.1.1",1241,418396,"Brain_Myeloid"
"E15.B003279.3_38_F.1.1",2044,930449,"Brain_Myeloid"
"E15.B003281.3_39_F.1.1",2684,1626912,"Brain_Myeloid"
"E15.B003292.3_39_F.1.1",2327,774402,"Brain_Myeloid"
"E15.MAA000603.3_10_M.1.1",2823,408826,"Brain_Myeloid"
"E15.MAA000605.3_10_M.1.1",3012,1740860,"Brain_Myeloid"
"E15.MAA000617.3_10_M.1.1",2663,679818,"Brain_Myeloid"
"E16.B000826.3_39_F.1.1",2526,630827,"Brain_Myeloid"
"E16.B001176.3_56_F.1.1",2148,814550,"Brain_Myeloid"
"E16.B001689.3_38_F.1.1",1732,645541,"Brain_Myeloid"
"E16.B003292.3_39_F.1.1",2464,827941,"Brain_Myeloid"
"E16.MAA000603.3_10_M.1.1",2596,516610,"Brain_Myeloid"
"E16.MAA000605.3_10_M.1.1",2156,1239489,"Brain_Myeloid"
"E16.MAA000617.3_10_M.1.1",2488,787392,"Brain_Myeloid"
"E17.B000825.3_38_F.1.1",1900,1123563,"Brain_Myeloid"
"E17.B000826.3_39_F.1.1",2015,805275,"Brain_Myeloid"
"E17.B001176.3_56_F.1.1",1895,585611,"Brain_Myeloid"
"E17.B001689.3_38_F.1.1",1513,611096,"Brain_Myeloid"
"E17.B003279.3_38_F.1.1",2190,987321,"Brain_Myeloid"
"E17.B003292.3_39_F.1.1",1717,608940,"Brain_Myeloid"
"E17.MAA000570.3_8_M.1.1",1945,670489,"Brain_Myeloid"
"E17.MAA000603.3_10_M.1.1",2199,468852,"Brain_Myeloid"
"E17.MAA000605.3_10_M.1.1",2345,1067352,"Brain_Myeloid"
"E17.MAA000617.3_10_M.1.1",2766,1042267,"Brain_Myeloid"
"E18.B000825.3_38_F.1.1",1605,874803,"Brain_Myeloid"
"E18.B000826.3_39_F.1.1",2632,1162745,"Brain_Myeloid"
"E18.B001176.3_56_F.1.1",2211,432023,"Brain_Myeloid"
"E18.B001689.3_38_F.1.1",1772,762742,"Brain_Myeloid"
"E18.B003281.3_39_F.1.1",2447,826605,"Brain_Myeloid"
"E18.B003292.3_39_F.1.1",2327,1409771,"Brain_Myeloid"
"E18.MAA000572.3_8_M.1.1",2648,733315,"Brain_Myeloid"
"E18.MAA000590.3_9_M.1.1",4712,1398643,"Brain_Myeloid"
"E18.MAA000603.3_10_M.1.1",2329,477954,"Brain_Myeloid"
"E18.MAA000604.3_10_M.1.1",2477,398780,"Brain_Myeloid"
"E18.MAA000617.3_10_M.1.1",2040,1375003,"Brain_Myeloid"
"E19.B000825.3_38_F.1.1",1768,778220,"Brain_Myeloid"
"E19.B000826.3_39_F.1.1",2707,2064286,"Brain_Myeloid"
"E19.B001176.3_56_F.1.1",2628,810818,"Brain_Myeloid"
"E19.B001689.3_38_F.1.1",1548,628744,"Brain_Myeloid"
"E19.B003279.3_38_F.1.1",1326,598641,"Brain_Myeloid"
"E19.B003281.3_39_F.1.1",2392,1244079,"Brain_Myeloid"
"E19.B003292.3_39_F.1.1",2485,1091366,"Brain_Myeloid"
"E19.MAA000605.3_10_M.1.1",1488,546493,"Brain_Myeloid"
"E19.MAA000617.3_10_M.1.1",2324,1921163,"Brain_Myeloid"
"E2.B000826.3_39_F.1.1",2492,530715,"Brain_Myeloid"
"E2.B001176.3_56_F.1.1",2562,571062,"Brain_Myeloid"
"E2.B001689.3_38_F.1.1",2094,833816,"Brain_Myeloid"
"E2.B003278.3_38_F.1.1",1899,1057763,"Brain_Myeloid"
"E2.B003279.3_38_F.1.1",1365,657420,"Brain_Myeloid"
"E2.B003292.3_39_F.1.1",2296,613309,"Brain_Myeloid"
"E2.MAA000572.3_8_M.1.1",1897,405356,"Brain_Myeloid"
"E2.MAA000573.3_9_M.1.1",2431,140931,"Brain_Myeloid"
"E2.MAA000593.3_8_M.1.1",2003,198313,"Brain_Myeloid"
"E2.MAA000603.3_10_M.1.1",1870,403538,"Brain_Myeloid"
"E2.MAA000604.3_10_M.1.1",2162,193882,"Brain_Myeloid"
"E2.MAA000617.3_10_M.1.1",2379,433535,"Brain_Myeloid"
"E20.B000825.3_38_F.1.1",2550,990794,"Brain_Myeloid"
"E20.B000826.3_39_F.1.1",3296,1746618,"Brain_Myeloid"
"E20.B001176.3_56_F.1.1",2647,1051199,"Brain_Myeloid"
"E20.B001689.3_38_F.1.1",1567,701600,"Brain_Myeloid"
"E20.B003279.3_38_F.1.1",1293,738322,"Brain_Myeloid"
"E20.B003281.3_39_F.1.1",3181,2464989,"Brain_Myeloid"
"E20.B003292.3_39_F.1.1",2228,683988,"Brain_Myeloid"
"E20.MAA000591.3_8_M.1.1",2424,195862,"Brain_Myeloid"
"E20.MAA000592.3_9_M.1.1",2365,487904,"Brain_Myeloid"
"E20.MAA000604.3_10_M.1.1",2119,390750,"Brain_Myeloid"
"E20.MAA000605.3_10_M.1.1",2016,1711026,"Brain_Myeloid"
"E21.B000825.3_38_F.1.1",2112,975452,"Brain_Myeloid"
"E21.B000826.3_39_F.1.1",2975,1194595,"Brain_Myeloid"
"E21.B001176.3_56_F.1.1",2194,658367,"Brain_Myeloid"
"E21.B001689.3_38_F.1.1",1879,913037,"Brain_Myeloid"
"E21.B003279.3_38_F.1.1",1145,337112,"Brain_Myeloid"
"E21.B003281.3_39_F.1.1",2611,560514,"Brain_Myeloid"
"E21.MAA000603.3_10_M.1.1",2259,509015,"Brain_Myeloid"
"E21.MAA000604.3_10_M.1.1",2118,341343,"Brain_Myeloid"
"E21.MAA000605.3_10_M.1.1",2050,1664623,"Brain_Myeloid"
"E22.B000826.3_39_F.1.1",2550,2546177,"Brain_Myeloid"
"E22.B001176.3_56_F.1.1",1849,395194,"Brain_Myeloid"
"E22.B001689.3_38_F.1.1",1372,687255,"Brain_Myeloid"
"E22.B003278.3_38_F.1.1",1756,988829,"Brain_Myeloid"
"E22.B003279.3_38_F.1.1",1686,859554,"Brain_Myeloid"
"E22.B003281.3_39_F.1.1",2423,1088269,"Brain_Myeloid"
"E22.MAA000591.3_8_M.1.1",2342,198905,"Brain_Myeloid"
"E22.MAA000603.3_10_M.1.1",1264,251706,"Brain_Myeloid"
"E22.MAA000604.3_10_M.1.1",2456,255523,"Brain_Myeloid"
"E22.MAA000605.3_10_M.1.1",2122,1515236,"Brain_Myeloid"
"E3.B000825.3_38_F.1.1",1783,972845,"Brain_Myeloid"
"E3.B000826.3_39_F.1.1",2427,421169,"Brain_Myeloid"
"E3.B001176.3_56_F.1.1",2589,963102,"Brain_Myeloid"
"E3.B001689.3_38_F.1.1",1247,624428,"Brain_Myeloid"
"E3.B003278.3_38_F.1.1",1793,1237599,"Brain_Myeloid"
"E3.B003279.3_38_F.1.1",1729,749460,"Brain_Myeloid"
"E3.B003292.3_39_F.1.1",1985,431949,"Brain_Myeloid"
"E3.MAA000570.3_8_M.1.1",2016,712859,"Brain_Myeloid"
"E3.MAA000572.3_8_M.1.1",1979,496343,"Brain_Myeloid"
"E3.MAA000592.3_9_M.1.1",2764,419186,"Brain_Myeloid"
"E3.MAA000593.3_8_M.1.1",2487,282421,"Brain_Myeloid"
"E3.MAA000603.3_10_M.1.1",2382,670262,"Brain_Myeloid"
"E3.MAA000617.3_10_M.1.1",1981,427896,"Brain_Myeloid"
"E4.B000825.3_38_F.1.1",1294,654487,"Brain_Myeloid"
"E4.B000826.3_39_F.1.1",2350,407855,"Brain_Myeloid"
"E4.B001176.3_56_F.1.1",1787,550289,"Brain_Myeloid"
"E4.B001689.3_38_F.1.1",1859,575946,"Brain_Myeloid"
"E4.B003279.3_38_F.1.1",1259,611662,"Brain_Myeloid"
"E4.B003292.3_39_F.1.1",2314,440060,"Brain_Myeloid"
"E4.MAA000603.3_10_M.1.1",2469,658418,"Brain_Myeloid"
"E4.MAA000604.3_10_M.1.1",1984,194210,"Brain_Myeloid"
"E4.MAA000617.3_10_M.1.1",2631,508249,"Brain_Myeloid"
"E5.B000825.3_38_F.1.1",1644,782644,"Brain_Myeloid"
"E5.B000826.3_39_F.1.1",2693,526140,"Brain_Myeloid"
"E5.B001176.3_56_F.1.1",2279,429817,"Brain_Myeloid"
"E5.B001689.3_38_F.1.1",1696,1112953,"Brain_Myeloid"
"E5.B003278.3_38_F.1.1",2109,1490163,"Brain_Myeloid"
"E5.B003279.3_38_F.1.1",1148,645306,"Brain_Myeloid"
"E5.B003292.3_39_F.1.1",2058,746989,"Brain_Myeloid"
"E5.MAA000573.3_9_M.1.1",2111,129256,"Brain_Myeloid"
"E5.MAA000603.3_10_M.1.1",2578,756639,"Brain_Myeloid"
"E5.MAA000604.3_10_M.1.1",2137,193381,"Brain_Myeloid"
"E5.MAA000617.3_10_M.1.1",1884,231657,"Brain_Myeloid"
"E6.B000825.3_38_F.1.1",1891,1084771,"Brain_Myeloid"
"E6.B000826.3_39_F.1.1",2157,331529,"Brain_Myeloid"
"E6.B001689.3_38_F.1.1",1005,502116,"Brain_Myeloid"
"E6.B003279.3_38_F.1.1",1363,823842,"Brain_Myeloid"
"E6.B003292.3_39_F.1.1",2193,988564,"Brain_Myeloid"
"E6.MAA000603.3_10_M.1.1",2749,714697,"Brain_Myeloid"
"E6.MAA000604.3_10_M.1.1",2401,333578,"Brain_Myeloid"
"E6.MAA000617.3_10_M.1.1",1813,290618,"Brain_Myeloid"
"E7.B000825.3_38_F.1.1",2002,898147,"Brain_Myeloid"
"E7.B000826.3_39_F.1.1",1896,259512,"Brain_Myeloid"
"E7.B001176.3_56_F.1.1",2430,825446,"Brain_Myeloid"
"E7.B001689.3_38_F.1.1",2080,1016119,"Brain_Myeloid"
"E7.B003279.3_38_F.1.1",1528,608591,"Brain_Myeloid"
"E7.B003292.3_39_F.1.1",2494,582242,"Brain_Myeloid"
"E7.MAA000591.3_8_M.1.1",2240,219651,"Brain_Myeloid"
"E7.MAA000603.3_10_M.1.1",2445,585721,"Brain_Myeloid"
"E7.MAA000617.3_10_M.1.1",2208,389760,"Brain_Myeloid"
"E8.B000825.3_38_F.1.1",1688,911784,"Brain_Myeloid"
"E8.B000826.3_39_F.1.1",2473,449088,"Brain_Myeloid"
"E8.B001176.3_56_F.1.1",1227,222970,"Brain_Myeloid"
"E8.B003279.3_38_F.1.1",1698,1057058,"Brain_Myeloid"
"E8.B003281.3_39_F.1.1",2681,1118502,"Brain_Myeloid"
"E8.B003292.3_39_F.1.1",2323,644130,"Brain_Myeloid"
"E8.MAA000605.3_10_M.1.1",2087,2030976,"Brain_Myeloid"
"E8.MAA000617.3_10_M.1.1",1973,300139,"Brain_Myeloid"
"E9.B000825.3_38_F.1.1",1572,692352,"Brain_Myeloid"
"E9.B000826.3_39_F.1.1",2451,461676,"Brain_Myeloid"
"E9.B001176.3_56_F.1.1",2141,702829,"Brain_Myeloid"
"E9.B001689.3_38_F.1.1",1665,869178,"Brain_Myeloid"
"E9.B003279.3_38_F.1.1",1720,908833,"Brain_Myeloid"
"E9.B003292.3_39_F.1.1",2028,864550,"Brain_Myeloid"
"E9.MAA000592.3_9_M.1.1",2367,357748,"Brain_Myeloid"
"E9.MAA000605.3_10_M.1.1",2710,1341701,"Brain_Myeloid"
"E9.MAA000617.3_10_M.1.1",1765,212227,"Brain_Myeloid"
"F1.B000825.3_38_F.1.1",1679,1095236,"Brain_Myeloid"
"F1.B000826.3_39_F.1.1",2281,381419,"Brain_Myeloid"
"F1.B001176.3_56_F.1.1",2320,468017,"Brain_Myeloid"
"F1.B001689.3_38_F.1.1",1394,818037,"Brain_Myeloid"
"F1.B003279.3_38_F.1.1",1216,505693,"Brain_Myeloid"
"F1.B003281.3_39_F.1.1",2315,841480,"Brain_Myeloid"
"F1.B003292.3_39_F.1.1",2232,1131337,"Brain_Myeloid"
"F1.MAA000570.3_8_M.1.1",2165,633017,"Brain_Myeloid"
"F1.MAA000572.3_8_M.1.1",2610,671474,"Brain_Myeloid"
"F1.MAA000590.3_9_M.1.1",2517,1136611,"Brain_Myeloid"
"F1.MAA000592.3_9_M.1.1",2279,258886,"Brain_Myeloid"
"F1.MAA000593.3_8_M.1.1",2035,110733,"Brain_Myeloid"
"F1.MAA000604.3_10_M.1.1",2099,161986,"Brain_Myeloid"
"F10.B000825.3_38_F.1.1",1702,732001,"Brain_Myeloid"
"F10.B000826.3_39_F.1.1",2165,419009,"Brain_Myeloid"
"F10.B001176.3_56_F.1.1",1654,543185,"Brain_Myeloid"
"F10.B001689.3_38_F.1.1",1589,908698,"Brain_Myeloid"
"F10.B003292.3_39_F.1.1",2233,781797,"Brain_Myeloid"
"F10.MAA000590.3_9_M.1.1",1791,742593,"Brain_Myeloid"
"F10.MAA000603.3_10_M.1.1",2021,336067,"Brain_Myeloid"
"F10.MAA000605.3_10_M.1.1",2163,1334034,"Brain_Myeloid"
"F10.MAA000617.3_10_M.1.1",2513,466068,"Brain_Myeloid"
"F11.B000825.3_38_F.1.1",1923,876885,"Brain_Myeloid"
"F11.B000826.3_39_F.1.1",2707,506485,"Brain_Myeloid"
"F11.B001176.3_56_F.1.1",2856,867143,"Brain_Myeloid"
"F11.B003279.3_38_F.1.1",1231,553221,"Brain_Myeloid"
"F11.B003292.3_39_F.1.1",2594,1117469,"Brain_Myeloid"
"F11.MAA000571.3_9_M.1.1",2368,1000811,"Brain_Myeloid"
"F11.MAA000572.3_8_M.1.1",2357,563919,"Brain_Myeloid"
"F11.MAA000590.3_9_M.1.1",2530,1033923,"Brain_Myeloid"
"F11.MAA000592.3_9_M.1.1",2580,591512,"Brain_Myeloid"
"F11.MAA000603.3_10_M.1.1",2562,282971,"Brain_Myeloid"
"F11.MAA000605.3_10_M.1.1",1797,798241,"Brain_Myeloid"
"F11.MAA000617.3_10_M.1.1",2949,593661,"Brain_Myeloid"
"F12.B000825.3_38_F.1.1",2391,969596,"Brain_Myeloid"
"F12.B000826.3_39_F.1.1",2457,503844,"Brain_Myeloid"
"F12.B001176.3_56_F.1.1",2558,619381,"Brain_Myeloid"
"F12.B001689.3_38_F.1.1",2015,936261,"Brain_Myeloid"
"F12.B003292.3_39_F.1.1",2583,1136638,"Brain_Myeloid"
"F12.MAA000603.3_10_M.1.1",2553,622033,"Brain_Myeloid"
"F12.MAA000605.3_10_M.1.1",1879,735990,"Brain_Myeloid"
"F12.MAA000617.3_10_M.1.1",2548,406817,"Brain_Myeloid"
"F13.B000825.3_38_F.1.1",1722,764073,"Brain_Myeloid"
"F13.B000826.3_39_F.1.1",2135,412116,"Brain_Myeloid"
"F13.B001176.3_56_F.1.1",1792,354329,"Brain_Myeloid"
"F13.B001689.3_38_F.1.1",2377,890608,"Brain_Myeloid"
"F13.B003279.3_38_F.1.1",1323,917281,"Brain_Myeloid"
"F13.B003292.3_39_F.1.1",2791,1293847,"Brain_Myeloid"
"F13.MAA000572.3_8_M.1.1",3278,775586,"Brain_Myeloid"
"F13.MAA000603.3_10_M.1.1",2236,385219,"Brain_Myeloid"
"F13.MAA000605.3_10_M.1.1",2187,714709,"Brain_Myeloid"
"F13.MAA000617.3_10_M.1.1",2092,340579,"Brain_Myeloid"
"F14.B000825.3_38_F.1.1",1431,795960,"Brain_Myeloid"
"F14.B000826.3_39_F.1.1",2538,899444,"Brain_Myeloid"
"F14.B001176.3_56_F.1.1",2824,593833,"Brain_Myeloid"
"F14.B001689.3_38_F.1.1",1656,847166,"Brain_Myeloid"
"F14.B003279.3_38_F.1.1",1596,955571,"Brain_Myeloid"
"F14.B003292.3_39_F.1.1",1832,861756,"Brain_Myeloid"
"F14.MAA000571.3_9_M.1.1",2202,941420,"Brain_Myeloid"
"F14.MAA000603.3_10_M.1.1",2278,418936,"Brain_Myeloid"
"F14.MAA000604.3_10_M.1.1",1949,80458,"Brain_Myeloid"
"F14.MAA000605.3_10_M.1.1",2179,686069,"Brain_Myeloid"
"F14.MAA000617.3_10_M.1.1",2257,455446,"Brain_Myeloid"
"F15.B000825.3_38_F.1.1",1407,699509,"Brain_Myeloid"
"F15.B000826.3_39_F.1.1",2294,687755,"Brain_Myeloid"
"F15.B001689.3_38_F.1.1",2052,785500,"Brain_Myeloid"
"F15.B003292.3_39_F.1.1",1658,407113,"Brain_Myeloid"
"F15.MAA000570.3_8_M.1.1",2752,1130747,"Brain_Myeloid"
"F15.MAA000572.3_8_M.1.1",2259,440508,"Brain_Myeloid"
"F15.MAA000590.3_9_M.1.1",2310,1008045,"Brain_Myeloid"
"F15.MAA000603.3_10_M.1.1",2284,449222,"Brain_Myeloid"
"F15.MAA000605.3_10_M.1.1",2039,674128,"Brain_Myeloid"
"F15.MAA000617.3_10_M.1.1",2188,512125,"Brain_Myeloid"
"F16.B000825.3_38_F.1.1",1644,948152,"Brain_Myeloid"
"F16.B000826.3_39_F.1.1",2532,647970,"Brain_Myeloid"
"F16.B001176.3_56_F.1.1",2042,514619,"Brain_Myeloid"
"F16.B001689.3_38_F.1.1",2458,758079,"Brain_Myeloid"
"F16.B003279.3_38_F.1.1",1305,774450,"Brain_Myeloid"
"F16.B003292.3_39_F.1.1",2397,786693,"Brain_Myeloid"
"F16.MAA000572.3_8_M.1.1",2030,583462,"Brain_Myeloid"
"F16.MAA000592.3_9_M.1.1",2513,720276,"Brain_Myeloid"
"F16.MAA000603.3_10_M.1.1",2363,422828,"Brain_Myeloid"
"F16.MAA000605.3_10_M.1.1",2129,724944,"Brain_Myeloid"
"F16.MAA000617.3_10_M.1.1",2239,722581,"Brain_Myeloid"
"F17.B000825.3_38_F.1.1",1458,721821,"Brain_Myeloid"
"F17.B000826.3_39_F.1.1",2803,1052657,"Brain_Myeloid"
"F17.B001689.3_38_F.1.1",2036,543867,"Brain_Myeloid"
"F17.B003292.3_39_F.1.1",2158,826644,"Brain_Myeloid"
"F17.MAA000570.3_8_M.1.1",1843,530235,"Brain_Myeloid"
"F17.MAA000572.3_8_M.1.1",1790,275207,"Brain_Myeloid"
"F17.MAA000573.3_9_M.1.1",2098,126713,"Brain_Myeloid"
"F17.MAA000590.3_9_M.1.1",1437,681277,"Brain_Myeloid"
"F17.MAA000603.3_10_M.1.1",2278,507930,"Brain_Myeloid"
"F17.MAA000605.3_10_M.1.1",1871,539792,"Brain_Myeloid"
"F18.B000825.3_38_F.1.1",1600,877483,"Brain_Myeloid"
"F18.B000826.3_39_F.1.1",3243,1519453,"Brain_Myeloid"
"F18.B001176.3_56_F.1.1",2130,520941,"Brain_Myeloid"
"F18.B001689.3_38_F.1.1",1357,622081,"Brain_Myeloid"
"F18.B003279.3_38_F.1.1",1186,616847,"Brain_Myeloid"
"F18.B003292.3_39_F.1.1",2186,871232,"Brain_Myeloid"
"F18.MAA000571.3_9_M.1.1",1842,793945,"Brain_Myeloid"
"F18.MAA000572.3_8_M.1.1",1594,284286,"Brain_Myeloid"
"F18.MAA000590.3_9_M.1.1",2466,1354863,"Brain_Myeloid"
"F18.MAA000603.3_10_M.1.1",2496,677816,"Brain_Myeloid"
"F18.MAA000605.3_10_M.1.1",2197,711416,"Brain_Myeloid"
"F18.MAA000617.3_10_M.1.1",2157,1641648,"Brain_Myeloid"
"F19.B000825.3_38_F.1.1",1816,775793,"Brain_Myeloid"
"F19.B000826.3_39_F.1.1",2772,1809174,"Brain_Myeloid"
"F19.B001176.3_56_F.1.1",2626,924598,"Brain_Myeloid"
"F19.B001689.3_38_F.1.1",1406,598614,"Brain_Myeloid"
"F19.B003279.3_38_F.1.1",1623,665594,"Brain_Myeloid"
"F19.MAA000590.3_9_M.1.1",1935,867260,"Brain_Myeloid"
"F19.MAA000592.3_9_M.1.1",2537,741683,"Brain_Myeloid"
"F19.MAA000603.3_10_M.1.1",2172,533363,"Brain_Myeloid"
"F19.MAA000605.3_10_M.1.1",2196,950819,"Brain_Myeloid"
"F19.MAA000617.3_10_M.1.1",2243,2135919,"Brain_Myeloid"
"F2.B000826.3_39_F.1.1",3095,440984,"Brain_Myeloid"
"F2.B001176.3_56_F.1.1",1990,613649,"Brain_Myeloid"
"F2.B001689.3_38_F.1.1",1423,837673,"Brain_Myeloid"
"F2.B003279.3_38_F.1.1",1601,699998,"Brain_Myeloid"
"F2.B003292.3_39_F.1.1",2057,654651,"Brain_Myeloid"
"F2.MAA000572.3_8_M.1.1",2096,518765,"Brain_Myeloid"
"F2.MAA000590.3_9_M.1.1",2747,1157340,"Brain_Myeloid"
"F2.MAA000603.3_10_M.1.1",2554,657007,"Brain_Myeloid"
"F2.MAA000604.3_10_M.1.1",2181,222865,"Brain_Myeloid"
"F2.MAA000605.3_10_M.1.1",3483,4961392,"Brain_Myeloid"
"F2.MAA000617.3_10_M.1.1",1657,285659,"Brain_Myeloid"
"F20.B000825.3_38_F.1.1",1878,520532,"Brain_Myeloid"
"F20.B000826.3_39_F.1.1",1882,1532440,"Brain_Myeloid"
"F20.B001689.3_38_F.1.1",1472,558205,"Brain_Myeloid"
"F20.B003278.3_38_F.1.1",1995,1279128,"Brain_Myeloid"
"F20.B003292.3_39_F.1.1",2229,580094,"Brain_Myeloid"
"F20.MAA000603.3_10_M.1.1",2468,537947,"Brain_Myeloid"
"F21.B000825.3_38_F.1.1",1369,576964,"Brain_Myeloid"
"F21.B000826.3_39_F.1.1",2244,2132069,"Brain_Myeloid"
"F21.B001176.3_56_F.1.1",1754,356049,"Brain_Myeloid"
"F21.B001689.3_38_F.1.1",591,106492,"Brain_Myeloid"
"F21.B003279.3_38_F.1.1",1470,690804,"Brain_Myeloid"
"F21.MAA000570.3_8_M.1.1",2014,586652,"Brain_Myeloid"
"F21.MAA000572.3_8_M.1.1",2457,572595,"Brain_Myeloid"
"F21.MAA000603.3_10_M.1.1",2477,608386,"Brain_Myeloid"
"F21.MAA000605.3_10_M.1.1",2074,1184032,"Brain_Myeloid"
"F22.B000826.3_39_F.1.1",2596,2747652,"Brain_Myeloid"
"F22.B001176.3_56_F.1.1",2077,427090,"Brain_Myeloid"
"F22.B001689.3_38_F.1.1",1383,618659,"Brain_Myeloid"
"F22.B003279.3_38_F.1.1",1280,657759,"Brain_Myeloid"
"F22.MAA000571.3_9_M.1.1",1915,863233,"Brain_Myeloid"
"F22.MAA000603.3_10_M.1.1",2107,401255,"Brain_Myeloid"
"F22.MAA000605.3_10_M.1.1",2283,1342251,"Brain_Myeloid"
"F3.B000825.3_38_F.1.1",1968,1091738,"Brain_Myeloid"
"F3.B000826.3_39_F.1.1",2800,495008,"Brain_Myeloid"
"F3.B001176.3_56_F.1.1",1555,353200,"Brain_Myeloid"
"F3.B001689.3_38_F.1.1",1813,344322,"Brain_Myeloid"
"F3.B003278.3_38_F.1.1",1990,1328858,"Brain_Myeloid"
"F3.B003279.3_38_F.1.1",1519,762738,"Brain_Myeloid"
"F3.B003292.3_39_F.1.1",2555,543945,"Brain_Myeloid"
"F3.MAA000570.3_8_M.1.1",1507,462732,"Brain_Myeloid"
"F3.MAA000572.3_8_M.1.1",2386,707742,"Brain_Myeloid"
"F3.MAA000590.3_9_M.1.1",2333,1048574,"Brain_Myeloid"
"F3.MAA000592.3_9_M.1.1",2574,419929,"Brain_Myeloid"
"F3.MAA000603.3_10_M.1.1",1839,439898,"Brain_Myeloid"
"F4.B000825.3_38_F.1.1",1973,1037469,"Brain_Myeloid"
"F4.B000826.3_39_F.1.1",1891,377278,"Brain_Myeloid"
"F4.B001176.3_56_F.1.1",2498,898213,"Brain_Myeloid"
"F4.B001689.3_38_F.1.1",1724,672860,"Brain_Myeloid"
"F4.B003279.3_38_F.1.1",1325,719684,"Brain_Myeloid"
"F4.B003292.3_39_F.1.1",3080,534380,"Brain_Myeloid"
"F4.MAA000572.3_8_M.1.1",2218,687205,"Brain_Myeloid"
"F4.MAA000590.3_9_M.1.1",2285,1024147,"Brain_Myeloid"
"F4.MAA000592.3_9_M.1.1",2524,384941,"Brain_Myeloid"
"F4.MAA000603.3_10_M.1.1",2031,421866,"Brain_Myeloid"
"F4.MAA000604.3_10_M.1.1",1754,144324,"Brain_Myeloid"
"F4.MAA000617.3_10_M.1.1",2805,503303,"Brain_Myeloid"
"F5.B000825.3_38_F.1.1",1527,726883,"Brain_Myeloid"
"F5.B000826.3_39_F.1.1",2237,372427,"Brain_Myeloid"
"F5.B001176.3_56_F.1.1",2416,596467,"Brain_Myeloid"
"F5.B001689.3_38_F.1.1",1084,657781,"Brain_Myeloid"
"F5.B003278.3_38_F.1.1",1904,1109529,"Brain_Myeloid"
"F5.B003279.3_38_F.1.1",1163,690361,"Brain_Myeloid"
"F5.B003292.3_39_F.1.1",2779,920251,"Brain_Myeloid"
"F5.MAA000572.3_8_M.1.1",2554,623063,"Brain_Myeloid"
"F5.MAA000573.3_9_M.1.1",1879,87653,"Brain_Myeloid"
"F5.MAA000592.3_9_M.1.1",2262,373005,"Brain_Myeloid"
"F5.MAA000603.3_10_M.1.1",2083,436337,"Brain_Myeloid"
"F5.MAA000604.3_10_M.1.1",1564,79310,"Brain_Myeloid"
"F5.MAA000617.3_10_M.1.1",2257,342884,"Brain_Myeloid"
"F6.B000826.3_39_F.1.1",2514,514693,"Brain_Myeloid"
"F6.B001176.3_56_F.1.1",2107,490562,"Brain_Myeloid"
"F6.B001689.3_38_F.1.1",1630,714790,"Brain_Myeloid"
"F6.B003292.3_39_F.1.1",2222,751966,"Brain_Myeloid"
"F6.MAA000590.3_9_M.1.1",1771,644738,"Brain_Myeloid"
"F6.MAA000592.3_9_M.1.1",2566,513559,"Brain_Myeloid"
"F6.MAA000603.3_10_M.1.1",2600,494836,"Brain_Myeloid"
"F6.MAA000604.3_10_M.1.1",1965,188700,"Brain_Myeloid"
"F6.MAA000617.3_10_M.1.1",1973,297890,"Brain_Myeloid"
