"","plate.barcode","cell_ontology_class","cell_ontology_id"
"O10.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"P15.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"N7.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"O11.MAA000496.3_10_M.1.1","MAA000496","blood cell","CL:0000081"
"P16.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M1.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"N8.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"O12.MAA000496.3_10_M.1.1","MAA000496","blood cell","CL:0000081"
"P18.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M2.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"O14.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"O15.MAA000496.3_10_M.1.1","MAA000496",NA,"CL:0000066"
"P19.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M4.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"N10.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M5.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"N11.MAA000496.3_10_M.1.1","MAA000496",NA,"CL:0000066"
"O16.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"P20.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"N13.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"O17.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"P21.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M6.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"N14.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"O18.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"P22.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M7.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M8.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"N15.MAA000496.3_10_M.1.1","MAA000496","blood cell","CL:0000081"
"O19.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M9.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"N16.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"O20.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M10.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"N17.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"O22.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"P1.MAA000496.3_10_M.1.1","MAA000496","endothelial cell","CL:0000115"
"M12.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"N18.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M15.MAA000496.3_10_M.1.1","MAA000496",NA,"CL:0000066"
"N19.MAA000496.3_10_M.1.1","MAA000496",NA,"CL:0000066"
"P2.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"M17.MAA000496.3_10_M.1.1","MAA000496","epithelial cell","CL:0000066"
"N20.MAA000496.3_10_M.1.1","MAA000496",NA,"CL:0000066"
"P3.MAA000496.3_10_M.1.1","MAA000496","mesenchymal cell","CL:0008019"
"A2.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B4.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"D13.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A3.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B5.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"C10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D14.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"A4.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B6.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C11.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B7.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"C12.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D16.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A6.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"B8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C13.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D17.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A7.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"B9.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"C14.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"D18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A9.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"B11.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"D20.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"C17.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D21.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B13.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A11.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B15.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"C18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D22.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A12.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B16.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"C19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E1.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B17.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C20.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A13.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E2.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A14.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B18.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"C21.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E3.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C22.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"E4.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"A16.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"B20.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E5.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"A17.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B21.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"D2.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E6.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"A18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B22.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"D3.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"E7.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C1.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"D4.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"E8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C2.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A20.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"C4.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"A21.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"D6.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B1.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C6.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D9.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"C7.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D11.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F21.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H1.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J13.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"K19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L22.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N10.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"O18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"A1.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"B3.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"C8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"D12.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J14.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"K20.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M1.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"N11.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E16.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"F22.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H2.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I6.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"O20.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"E18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G2.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E17.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H4.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"I8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H3.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"I7.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"J15.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"K21.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"M3.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N13.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K22.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"E19.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"G3.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"I9.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"J17.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L1.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M4.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N15.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"O22.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N14.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"O21.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"H6.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I11.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J18.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"L3.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"M6.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N16.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"P1.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E20.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G4.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H7.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"I14.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J19.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"L4.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"M8.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"N17.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"P2.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E21.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"G5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M9.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N20.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"P3.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"F1.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"E22.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"G6.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H8.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"I15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J20.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G7.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"F3.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G8.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"H10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"I18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J22.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L7.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"H9.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"I16.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J21.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"L6.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M13.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"N21.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"P4.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M14.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"F4.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G9.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"H11.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I19.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"K1.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"L8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N22.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"P5.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"M15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F5.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"G10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H13.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"I20.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"O1.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K3.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"L9.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M16.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"P6.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"O2.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F6.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"G11.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"H14.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"I21.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K4.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"P8.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"O3.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"P9.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"I22.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L11.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"M19.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"O4.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"P10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G12.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M20.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"O5.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"P11.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F9.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"G13.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"H16.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J1.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K7.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"P12.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F11.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"F10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J3.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"G14.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"H17.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"J2.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"K8.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L13.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"M21.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"O6.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K9.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F12.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G16.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H19.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"J4.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"L14.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L15.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"M22.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"O9.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"P14.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"N1.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"F14.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G17.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"H20.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"O10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J6.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"K11.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"P16.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L16.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N2.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"H21.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"J8.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"O12.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"P17.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K12.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"E11.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L17.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"F16.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"N3.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"O13.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"P18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"P19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"I1.MAA001865.3_38_F.1.1","MAA001865","endothelial cell","CL:0000115"
"J9.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K14.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"L18.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N4.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"O14.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E12.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"O15.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"P20.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F17.MAA001865.3_38_F.1.1","MAA001865","epithelial cell","CL:0000066"
"E13.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"F19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"G20.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"I2.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J10.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"K16.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"L19.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"N7.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"G21.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"E14.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"I3.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"F20.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
"G22.MAA001865.3_38_F.1.1","MAA001865",NA,"CL:0000066"
"I4.MAA001865.3_38_F.1.1","MAA001865","mesenchymal cell","CL:0008019"
"J11.MAA001865.3_38_F.1.1","MAA001865","blood cell","CL:0000081"
