"","p_val","avg_diff","pct.1","pct.2","cluster","gene"
"Ppa11",9.21081180033946e-17,0.306428873852459,0.961,0.744,"3","Ppa1"
"Clic32",1.273806234793e-16,0.349373079406418,0.719,0.377,"3","Clic3"
"Chit12",1.40892119964949e-16,0.398119222992845,0.944,0.785,"3","Chit1"
"Adam152",1.70157167268967e-16,0.319197695966602,0.865,0.561,"3","Adam15"
"Htatip21",2.71271332567481e-16,0.324637724232829,0.843,0.55,"3","Htatip2"
"Xpnpep2",3.04168412736103e-16,0.266685694143839,0.528,0.209,"3","Xpnpep2"
"Cbr31",3.59013733524028e-16,0.331518924369735,0.989,0.88,"3","Cbr3"
"Atad3a",5.46840691547561e-16,0.262180965598891,0.82,0.505,"3","Atad3a"
"Lass33",7.8070116994301e-16,0.26828090945023,0.86,0.545,"3","Lass3"
"Ifi202b2",1.07727443937353e-15,0.315161727074893,0.747,0.431,"3","Ifi202b"
"Agpat3",1.81706308556369e-15,0.319641708723341,0.764,0.492,"3","Agpat3"
"Marcks",2.15624501309493e-15,0.303305519496485,0.921,0.845,"3","Marcks"
"Dhrs7",2.17126778228618e-15,0.289437412171947,0.697,0.395,"3","Dhrs7"
"Elovl6",2.63807547592754e-15,0.286854862844638,0.68,0.363,"3","Elovl6"
"Tdh2",3.57275028255928e-15,0.269145123104143,0.534,0.227,"3","Tdh"
"Gars",5.16077120048725e-15,0.313549130216843,0.91,0.66,"3","Gars"
"Klk8",7.53816816707273e-15,0.283403270549832,0.708,0.395,"3","Klk8"
"Vps251",8.67246215519387e-15,0.273062367039391,0.983,0.821,"3","Vps25"
"Thop13",1.35907595333755e-14,0.33069940037675,0.871,0.615,"3","Thop1"
"Elovl12",2.30561662609059e-14,0.25010681366588,0.955,0.743,"3","Elovl1"
"Tmem125",2.36721895566891e-14,0.276155210410596,0.506,0.212,"3","Tmem125"
"Acad91",3.32058760498014e-14,0.341242952500539,0.876,0.626,"3","Acad9"
"Paqr51",4.36541784166191e-14,0.305849934942661,0.843,0.592,"3","Paqr5"
"Plin2",5.21019504666703e-14,0.363538842532486,0.511,0.243,"3","Plin2"
"Asprv12",6.10901616129906e-14,0.44101048789462,0.478,0.194,"3","Asprv1"
"Tubb2b1",6.57885049189651e-14,0.272715105054962,0.506,0.212,"3","Tubb2b"
"Stx111",8.09100421144326e-14,0.292362185208343,0.624,0.311,"3","Stx11"
"Ctsc1",1.03922222842548e-13,0.488573351783485,0.764,0.525,"3","Ctsc"
"Sytl12",1.81519733175319e-13,0.29023353825384,0.955,0.755,"3","Sytl1"
"Cyb51",2.16694414057617e-13,0.263498774259776,0.961,0.872,"3","Cyb5"
"Tmem9b",2.75490718304093e-13,0.251745225239267,0.787,0.506,"3","Tmem9b"
"Atp6v1d",3.13233342824466e-13,0.251857115546271,0.933,0.74,"3","Atp6v1d"
"Erp29",3.46075113671677e-13,0.276290140740317,0.916,0.715,"3","Erp29"
"Pisd",4.61033913620109e-13,0.295575669691043,0.736,0.441,"3","Pisd"
"Nsun21",6.95045301670255e-13,0.289271724011489,0.966,0.79,"3","Nsun2"
"Nars1",7.54513715664685e-13,0.277005546751111,0.978,0.863,"3","Nars"
"Cldn43",8.27119332214175e-13,0.454378928166743,0.646,0.348,"3","Cldn4"
"Sptlc21",8.29241876052417e-13,0.269491956590299,0.82,0.557,"3","Sptlc2"
"Pmm1",8.31303326052192e-13,0.291633031624964,0.888,0.666,"3","Pmm1"
"Prrg42",9.8865425687171e-13,0.304795006515598,0.899,0.648,"3","Prrg4"
"1190002H23Rik",1.3420976912332e-12,0.257274192058681,0.618,0.332,"3","1190002H23Rik"
"Hmox12",2.25204628974648e-12,0.567817740293806,0.579,0.317,"3","Hmox1"
"Rdh123",4.37021056017219e-12,0.297042065335706,0.787,0.5,"3","Rdh12"
"Retsat",6.48947429481279e-12,0.28776499434641,0.669,0.41,"3","Retsat"
"Mid1ip11",7.88510824221648e-12,0.276092662513296,0.775,0.497,"3","Mid1ip1"
"Syngr2",8.12541484317336e-12,0.261793729270458,0.994,0.911,"3","Syngr2"
"Epha1",1.16902314243075e-11,0.324151849261743,0.91,0.714,"3","Epha1"
"Plk31",2.40933077614743e-11,0.355552833816296,0.73,0.47,"3","Plk3"
"Bscl2",3.14798044990432e-11,0.272058110789942,0.725,0.527,"3","Bscl2"
"Ovol13",4.19056217565783e-11,0.42544064422135,0.933,0.741,"3","Ovol1"
"Hspd11",6.83289491284576e-11,0.267729128576559,0.983,0.924,"3","Hspd1"
"Pim31",7.04609116203579e-11,0.368651633018559,0.972,0.863,"3","Pim3"
"Nmd31",9.71330872105786e-11,0.280417683058968,0.86,0.634,"3","Nmd3"
"Gba",1.28831625632813e-10,0.251968290986149,0.826,0.575,"3","Gba"
"Gale1",1.4731160159715e-10,0.273565984210449,0.64,0.373,"3","Gale"
"Stap2",1.77493984724131e-10,0.2557678001874,0.764,0.505,"3","Stap2"
"Ccl20",2.29179326085999e-10,0.729913700504345,0.32,0.135,"3","Ccl20"
"Hs3st12",4.51948412745472e-10,0.362328905483705,0.567,0.312,"3","Hs3st1"
"Cebpb",6.16931329374978e-10,0.300215786819611,0.989,0.911,"3","Cebpb"
"Clpx",6.92826348111703e-10,0.256688842952698,0.854,0.659,"3","Clpx"
"Hbegf1",1.21356949157878e-09,0.438326189689171,0.848,0.698,"3","Hbegf"
"Ifrd12",2.71802458818251e-09,0.366233492292826,0.949,0.855,"3","Ifrd1"
"Serpinb22",2.78339292858574e-08,0.82712289412163,0.556,0.344,"3","Serpinb2"
"Bhlhe402",4.06459114599764e-08,0.365580467432182,0.921,0.77,"3","Bhlhe40"
"Por",4.18052162940321e-08,0.284123326512468,0.91,0.769,"3","Por"
"Hmgcs1",6.4824818699656e-08,0.308580705022701,0.944,0.841,"3","Hmgcs1"
"Tmem43",8.88989664743019e-08,0.254160757658412,0.938,0.799,"3","Tmem43"
"Plk21",1.31469708121702e-07,0.300178613391978,0.798,0.595,"3","Plk2"
"Tmprss11a1",6.58648876278145e-07,0.275794300056297,0.792,0.607,"3","Tmprss11a"
"Fam110c2",8.12661408404004e-07,0.342515312819787,0.719,0.571,"3","Fam110c"
"Slpi",4.93213566347787e-05,0.364250382081825,0.258,0.123,"3","Slpi"
"Notum",6.05165193916348e-137,1.0834201819942,0.851,0.029,"4","Notum"
"Otop2",9.86062281934516e-127,1.56446484336473,0.821,0.057,"4","Otop2"
"Otop31",3.53474574543894e-122,1.36118319337768,0.929,0.129,"4","Otop3"
"Runx2",1.95019680267352e-116,0.670141353295925,0.833,0.046,"4","Runx2"
"Alcam2",5.87633004027499e-114,1.16415092262644,0.875,0.209,"4","Alcam"
"Lhx6",1.16647822356777e-110,0.40493498019509,0.655,0.006,"4","Lhx6"
"Dapl13",2.63645393961443e-110,1.07556951543435,0.988,0.801,"4","Dapl1"
"Lrp41",3.86694503764772e-110,0.785475118058693,0.982,0.725,"4","Lrp4"
"Dcn2",2.26539520612171e-107,1.86201402969546,1,0.824,"4","Dcn"
"Lef1",6.07117401774988e-102,0.819147359496323,0.952,0.198,"4","Lef1"
"Apcdd12",8.65133001501689e-93,1.26048361511686,0.994,0.609,"4","Apcdd1"
"Ptgs14",5.7091919022582e-86,1.14567300933115,0.946,0.353,"4","Ptgs1"
"Rbp1",3.44058922391722e-85,0.574200420984431,0.839,0.126,"4","Rbp1"
"Lmo73",5.40187963283697e-78,0.904837198866675,0.976,0.531,"4","Lmo7"
"Pgk1",5.32026398892233e-75,0.761171527347955,0.988,0.879,"4","Pgk1"
"Pcdh19",8.06107256641207e-72,0.576827323570746,0.869,0.19,"4","Pcdh19"
"Tchh3",2.91322787927274e-71,1.30235175777328,0.583,0.223,"4","Tchh"
"Ndufa8",4.31390790163504e-71,0.574802488176112,1,0.929,"4","Ndufa8"
"Higd1a1",4.54393266919084e-69,0.703597804725421,0.97,0.898,"4","Higd1a"
"Lgr6",6.81104331709426e-69,0.321329533071724,0.542,0.022,"4","Lgr6"
"Jakmip2",1.23496616401932e-68,0.580052354048311,0.607,0.044,"4","Jakmip2"
"Mt44",3.93780313765022e-65,0.940791255176103,1,0.721,"4","Mt4"
"Tmem972",1.22605011761499e-63,0.845973835504985,0.78,0.388,"4","Tmem97"
"Sema6a",2.30774873585376e-62,0.441588905334428,0.75,0.16,"4","Sema6a"
"Adh73",3.13997788226549e-60,1.36947728341209,0.97,0.675,"4","Adh7"
"Selenbp13",1.80263292937561e-59,1.66985157280796,0.935,0.585,"4","Selenbp1"
"Csrp2",2.88071294294084e-58,0.50177988241194,0.732,0.184,"4","Csrp2"
"Golga7b",5.89539832458123e-56,0.653577060183064,0.452,0.024,"4","Golga7b"
"Stra6",7.10487828923281e-54,0.650469708866395,0.464,0.03,"4","Stra6"
"Hagh1",2.8535789181694e-51,0.78650057369339,0.958,0.871,"4","Hagh"
"Aldh3a14",2.70810869454662e-50,0.930238439472913,1,0.823,"4","Aldh3a1"
"Bmp71",5.06454842051486e-49,0.647253685511098,0.935,0.536,"4","Bmp7"
"Tspan12",1.73010760128444e-46,0.43417344054002,0.494,0.047,"4","Tspan12"
"Robo1",6.1443743966096e-46,0.391447658925286,0.714,0.254,"4","Robo1"
"Slurp1",3.33266947475258e-45,0.54056889005409,0.351,0.062,"4","Slurp1"
"Pdlim41",8.31334887298438e-45,0.725200875514559,0.905,0.46,"4","Pdlim4"
"Aldh3b23",1.05282676437596e-43,0.920630491677269,0.94,0.617,"4","Aldh3b2"
"Bnip31",1.84887352883734e-43,0.747499767425397,0.78,0.316,"4","Bnip3"
"Krt78",2.65733138303016e-43,0.811029638828172,0.458,0.103,"4","Krt78"
"Trim2",2.77499479941031e-43,0.43452809486628,0.833,0.306,"4","Trim2"
"Rab6a",5.48283974768295e-43,0.621538061285363,0.982,0.917,"4","Rab6a"
"Lgr4",8.28194788653532e-43,0.542345196779795,0.935,0.559,"4","Lgr4"
"Rab38",8.46593975630171e-43,0.677754641175784,0.917,0.557,"4","Rab38"
"1500003O03Rik1",1.50773630828268e-42,0.694498828734874,0.982,0.836,"4","1500003O03Rik"
"Bambi4",3.25236744139645e-42,0.732128062910898,0.869,0.348,"4","Bambi"
"Serpinb3d",5.39497420582707e-42,0.365481978537754,0.262,0.003,"4","Serpinb3d"
"St141",5.42062009359338e-42,0.67918661990127,0.827,0.476,"4","St14"
"1110003E01Rik",6.03549957283792e-42,0.518510807162816,0.923,0.784,"4","1110003E01Rik"
"Tubb33",2.69547806099774e-41,0.985092405324712,0.72,0.252,"4","Tubb3"
"Mgll",1.98014576875541e-39,0.368763359606977,0.643,0.162,"4","Mgll"
"Tst3",2.03512177567081e-39,0.841354509944695,0.952,0.813,"4","Tst"
"Mapre2",1.05899618592083e-36,0.519894150723495,0.738,0.345,"4","Mapre2"
"Fbn2",1.32748509221814e-36,0.277718350422987,0.393,0.038,"4","Fbn2"
"Ccbl13",2.72416689486917e-36,0.816107176752998,0.786,0.463,"4","Ccbl1"
"Hif1a",4.06399238056957e-36,0.641225635260423,0.982,0.916,"4","Hif1a"
"Foxp1",1.1205285637507e-34,0.508190858177485,0.988,0.821,"4","Foxp1"
"Bean1",5.46416776706652e-34,0.310535131520354,0.571,0.126,"4","Bean1"
"Grhl34",7.00580659257955e-34,0.852563003574062,0.845,0.467,"4","Grhl3"
"Gcat3",8.58283270837429e-34,0.785119763624192,0.911,0.752,"4","Gcat"
"Tdh3",1.60680354177586e-33,0.56764160305247,0.667,0.211,"4","Tdh"
"Epha4",3.40944901738138e-33,0.310057349578754,0.56,0.124,"4","Epha4"
"Ptn3",3.6358891410166e-33,0.634376101021638,0.845,0.544,"4","Ptn"
"Ndufa4l2",4.41047234631503e-33,0.511708431046539,0.768,0.291,"4","Ndufa4l2"
"Cab39l",7.38848210653944e-33,0.471428227930667,0.815,0.454,"4","Cab39l"
"Msx2",9.8456480431124e-33,0.319943142172567,0.524,0.107,"4","Msx2"
"Dennd2d",2.16295989864047e-31,0.474201559938614,0.708,0.303,"4","Dennd2d"
"Nme12",3.33653616933701e-31,0.434492455542558,0.994,0.94,"4","Nme1"
"2010300C02Rik",4.50533023501788e-31,0.302716834389568,0.821,0.378,"4","2010300C02Rik"
"Nrg1",5.66422894574756e-31,0.549042099602717,0.554,0.175,"4","Nrg1"
"Alas11",1.14491800857673e-29,0.68482841516895,0.768,0.501,"4","Alas1"
"Gsr1",2.51863939510354e-29,0.480306692621002,0.821,0.44,"4","Gsr"
"Fetub",3.1638184824122e-29,0.261276555767022,0.667,0.259,"4","Fetub"
"Hs3st3b1",3.64755449110852e-29,0.269640785285085,0.554,0.146,"4","Hs3st3b1"
"Hes6",7.58277723199027e-29,0.502134509769546,0.78,0.36,"4","Hes6"
"Wnt5a",8.51101106583851e-29,0.344941841685287,0.726,0.289,"4","Wnt5a"
"Krt79",2.70395649887201e-28,0.89131752482489,0.268,0.078,"4","Krt79"
"Cdkn1a",2.91769414809486e-27,0.53279156880162,1,0.95,"4","Cdkn1a"
"Cyp4f394",3.66613734340819e-27,0.765668843412671,0.815,0.44,"4","Cyp4f39"
"Gjb41",4.90630527617195e-26,0.669838282751361,0.726,0.369,"4","Gjb4"
"Dsc1",2.67240992026758e-25,0.517572845476196,0.393,0.069,"4","Dsc1"
"Gpx23",1.02366111776696e-24,0.529776837278175,0.994,0.915,"4","Gpx2"
"Bcat22",1.30992593809683e-24,0.471118708239585,0.923,0.588,"4","Bcat2"
"Cldn44",1.4014341393211e-24,1.07416167063319,0.69,0.344,"4","Cldn4"
"Tuba4a",1.84404096519918e-24,0.832025278135728,0.964,0.857,"4","Tuba4a"
"Dock8",4.59915046873929e-24,0.27881283643479,0.804,0.424,"4","Dock8"
"Phlda32",5.69887591832689e-24,0.480839390920533,0.929,0.723,"4","Phlda3"
"Tmod3",9.64506872568106e-24,0.429744847460628,0.994,0.905,"4","Tmod3"
"Nfe2l21",1.23111353697477e-23,0.5449782476372,0.982,0.915,"4","Nfe2l2"
"Rdh124",1.81128363140076e-23,0.661588965776121,0.821,0.498,"4","Rdh12"
"Sult2b14",2.08566237066821e-23,0.547929342760761,0.798,0.436,"4","Sult2b1"
"Lrrc49",2.78667863904505e-23,0.339121044817499,0.637,0.268,"4","Lrrc49"
"Slit1",3.77500183506879e-23,0.272389101641974,0.631,0.237,"4","Slit1"
"Znrf3",1.57449163484431e-22,0.330754496646665,0.917,0.631,"4","Znrf3"
"Aox43",1.7337034660781e-22,0.602751248711222,0.619,0.237,"4","Aox4"
"Col8a1",1.82339046484693e-22,0.294642295396922,0.607,0.215,"4","Col8a1"
"Robo2",2.29719784441423e-22,0.275014196225413,0.601,0.214,"4","Robo2"
"Ank3",3.37922937520925e-22,0.257859546571674,0.81,0.427,"4","Ank3"
"Acsl14",3.88256135851849e-22,0.482662905016207,0.69,0.379,"4","Acsl1"
"Pfkl",1.29778384720483e-21,0.478058227576134,0.94,0.724,"4","Pfkl"
"Cd82",2.9868654143525e-21,0.408832237899186,0.792,0.466,"4","Cd82"
"Fbp24",5.20813847770759e-21,0.448121563066369,0.643,0.273,"4","Fbp2"
"Mocs21",1.37691559002415e-20,0.418725752829857,0.857,0.591,"4","Mocs2"
"2010011I20Rik",2.51707518170791e-20,0.355640636490001,0.798,0.502,"4","2010011I20Rik"
"Prodh",3.5959828140934e-20,0.398888648738004,0.518,0.175,"4","Prodh"
"2310002J15Rik2",3.98582491035004e-20,0.405235963200614,0.726,0.342,"4","2310002J15Rik"
"Asprv13",1.81503559917657e-19,0.662985886135642,0.482,0.196,"4","Asprv1"
"Tgm13",4.30835932317025e-19,0.65233222128972,0.887,0.614,"4","Tgm1"
"Mal23",4.49442010454198e-19,0.606174887940498,0.548,0.253,"4","Mal2"
"Fam63a1",6.92967622801724e-19,0.434782772467773,0.946,0.721,"4","Fam63a"
"Vsig8",8.49635962226008e-19,0.371485945383278,0.881,0.73,"4","Vsig8"
"Rab253",1.61508115555079e-18,0.512443088669785,0.97,0.874,"4","Rab25"
"Serpinb3b",2.56265444575665e-18,0.304440568364933,0.357,0.082,"4","Serpinb3b"
"Ptgr12",2.95230931898119e-18,0.735246330444607,0.887,0.737,"4","Ptgr1"
"Ces2g1",5.81158331958966e-18,0.44542169768382,0.887,0.681,"4","Ces2g"
"Cd97",6.62200029916757e-18,0.354422894607887,0.429,0.164,"4","Cd97"
"Cbr32",7.48059498356171e-18,0.378328428348943,0.976,0.883,"4","Cbr3"
"2810405K02Rik3",8.95648690780432e-18,0.418780331445059,0.655,0.487,"4","2810405K02Rik"
"Bmp4",1.19164356332002e-17,0.297454476181116,0.571,0.223,"4","Bmp4"
"Gale2",2.75864575543185e-17,0.368195121536722,0.714,0.365,"4","Gale"
"Il1r23",3.53942248530565e-17,0.368934578956406,0.518,0.208,"4","Il1r2"
"Gltp2",4.89074660409941e-17,0.469739656032891,1,0.927,"4","Gltp"
"Cyb52",5.17476372729454e-17,0.324434908898313,0.982,0.869,"4","Cyb5"
"Map3k6",6.69358820299816e-17,0.272210310243098,0.696,0.426,"4","Map3k6"
"Plau",6.96945482096328e-17,0.309803036881597,0.536,0.219,"4","Plau"
"Ldlrad32",9.2964956816423e-17,0.269377387752794,0.827,0.491,"4","Ldlrad3"
"Alox12",1.22014891652419e-16,0.264869905396894,0.393,0.118,"4","Alox12"
"Cwh431",3.48429240068352e-16,0.361412866683296,0.667,0.356,"4","Cwh43"
"Eif2b1",6.57865462685481e-16,0.386034557773426,0.887,0.65,"4","Eif2b1"
"Klc1",6.58653239812073e-16,0.355441297256164,0.893,0.718,"4","Klc1"
"Me12",7.43108085949748e-16,0.48472007291281,0.429,0.229,"4","Me1"
"Txndc5",1.77008094214689e-15,0.433400300316424,0.768,0.531,"4","Txndc5"
"Esrp22",3.39911666449046e-15,0.268619374067097,0.893,0.637,"4","Esrp2"
"Ablim12",3.45404803240375e-15,0.3500324675079,0.923,0.71,"4","Ablim1"
"Ly6g6e4",4.11623226891936e-15,0.434311396302231,0.589,0.298,"4","Ly6g6e"
"Clic33",5.57900773085074e-15,0.264030105864194,0.708,0.381,"4","Clic3"
"Slc31a1",2.4307412029506e-14,0.378755325723176,0.685,0.46,"4","Slc31a1"
"Tapbp",2.99066687692025e-14,0.386609994694109,0.929,0.82,"4","Tapbp"
"Ppap2b",3.66013285711475e-14,0.35584132162817,0.762,0.502,"4","Ppap2b"
"Gpc1",4.96818868754199e-14,0.281293375301552,0.845,0.572,"4","Gpc1"
"Nipal11",7.14813393654275e-14,0.458229236634368,0.744,0.512,"4","Nipal1"
"Gnb5",7.15479378679308e-14,0.269331535861346,0.601,0.287,"4","Gnb5"
"Ndrg11",9.29671963003848e-14,0.447025809027586,0.94,0.782,"4","Ndrg1"
"Slc35b1",1.71427397454503e-13,0.344022333650448,0.887,0.721,"4","Slc35b1"
"Gpc33",3.33240176173934e-13,0.410709468167239,0.946,0.746,"4","Gpc3"
"Lass34",3.52194657975306e-13,0.346771179875186,0.839,0.551,"4","Lass3"
"1110067D22Rik2",5.86543676267521e-13,0.386646142548655,0.732,0.491,"4","1110067D22Rik"
"Rnf1141",1.01958157964637e-12,0.406201130294453,0.893,0.699,"4","Rnf114"
"Smpd2",1.2525862570239e-12,0.337938592450027,0.655,0.366,"4","Smpd2"
"Limd1",1.27332404853664e-12,0.286045898995279,0.887,0.657,"4","Limd1"
"G6pdx3",1.42649129452673e-12,0.36799069612205,0.899,0.684,"4","G6pdx"
"Ccnd3",2.34979025417563e-12,0.320393251830396,0.768,0.548,"4","Ccnd3"
"Scd2",3.20622052362463e-12,0.256225937299221,0.607,0.324,"4","Scd2"
"Xbp11",4.14670051428341e-12,0.251711285467028,0.863,0.621,"4","Xbp1"
"2810432L12Rik1",5.09364937023165e-12,0.308520017435258,0.655,0.364,"4","2810432L12Rik"
"Bod1",5.5734172299002e-12,0.29320618201385,0.851,0.763,"4","Bod1"
"Ces1b4",1.24343627242132e-11,0.254498728592717,0.577,0.303,"4","Ces1b"
"Chit13",1.69878530706558e-11,0.323112052650675,0.958,0.785,"4","Chit1"
"Evpl2",2.62708578121322e-11,0.284244259613651,0.821,0.597,"4","Evpl"
"Lrrfip11",2.82073611024774e-11,0.352764819051852,0.881,0.745,"4","Lrrfip1"
"Nt5dc21",4.86474573105478e-11,0.346263341900067,0.53,0.325,"4","Nt5dc2"
"Cbr21",5.31517426142943e-11,0.40032320383789,0.839,0.746,"4","Cbr2"
"Elovl13",6.29460288643892e-11,0.390279852509155,0.875,0.755,"4","Elovl1"
"Krt134",9.50878160306574e-11,0.649161932202444,0.976,0.827,"4","Krt13"
"Klf3",1.27666264343885e-10,0.360050181469691,0.952,0.853,"4","Klf3"
"Ppfibp22",1.30237457992312e-10,0.256664430393089,0.94,0.774,"4","Ppfibp2"
"Syngr21",1.56337700546819e-10,0.276727656650062,0.988,0.913,"4","Syngr2"
"Ovol14",1.6428933539005e-10,0.501148325152267,0.893,0.748,"4","Ovol1"
"Krt162",1.84239109466762e-10,0.367757167793815,0.851,0.662,"4","Krt16"
"Fdps3",2.39459903869021e-10,0.512541379859759,0.768,0.577,"4","Fdps"
"Fam129b3",5.41265006893102e-10,0.292184670192702,0.923,0.777,"4","Fam129b"
"Hebp21",5.96790006951883e-10,0.275685814251915,0.589,0.37,"4","Hebp2"
"Ndrg24",6.58248100010748e-10,0.436683053200921,0.571,0.358,"4","Ndrg2"
"Slc27a3",9.7151512164218e-10,0.330208366224492,0.411,0.186,"4","Slc27a3"
"Cnn2",1.41564976567024e-09,0.283601779596993,0.97,0.866,"4","Cnn2"
"Slpi1",1.5005975661795e-09,1.05838087913791,0.28,0.122,"4","Slpi"
"Baiap22",1.98303234388384e-09,0.299557415472159,0.94,0.852,"4","Baiap2"
"Trex1",2.06562477304439e-09,0.331667389962121,0.637,0.428,"4","Trex1"
"Ak3",3.88266418403428e-09,0.277339953003444,0.958,0.861,"4","Ak3"
"Bag24",3.97906544235978e-09,0.311893634760829,0.607,0.355,"4","Bag2"
"Kif21a1",5.7044619330898e-09,0.269230334654436,0.97,0.909,"4","Kif21a"
"Kctd112",7.25236136992532e-09,0.391104851534153,0.595,0.356,"4","Kctd11"
"Lss3",1.02368067922836e-08,0.279904175230817,0.565,0.32,"4","Lss"
"Sprr1a2",1.28520486236598e-08,0.705903404314902,0.411,0.196,"4","Sprr1a"
"Tmem123",2.6108439042285e-08,0.264637636234976,0.911,0.82,"4","Tmem123"
"Zfp7504",2.75915982186273e-08,0.265448643464782,0.607,0.374,"4","Zfp750"
"Dhrs1",2.94735294862685e-08,0.267511337762163,0.935,0.84,"4","Dhrs1"
"Alox12b",3.81017463079247e-08,0.412317676196471,0.268,0.095,"4","Alox12b"
"Aplp2",4.20423176547894e-08,0.268695740334885,0.964,0.906,"4","Aplp2"
"Ube2g2",4.55238635209637e-08,0.273465059466639,0.75,0.575,"4","Ube2g2"
"Acer14",5.43237992304075e-08,0.324926336731332,0.488,0.272,"4","Acer1"
"Pvrl44",7.11654829397666e-08,0.338162600399657,0.667,0.456,"4","Pvrl4"
"Gnai11",1.64116801328343e-07,0.256393900340805,0.958,0.859,"4","Gnai1"
"Efna1",2.74515409205573e-07,0.327866046148476,0.845,0.746,"4","Efna1"
"Cyp514",5.75143439604725e-07,0.336262787860872,0.583,0.427,"4","Cyp51"
"Metrnl3",7.00142751673838e-07,0.287503636521293,0.5,0.309,"4","Metrnl"
"Hk21",9.13968573286798e-07,0.256237258361956,0.976,0.909,"4","Hk2"
"Rab11a1",9.74872488045018e-07,0.271546032946586,0.964,0.893,"4","Rab11a"
"Serpinb10-ps1",1.16965402160131e-06,0.291863221249363,0.839,0.7,"4","Serpinb10-ps"
"Sqle2",1.30510139201408e-06,0.272628048032748,0.53,0.347,"4","Sqle"
"Cat",1.70351912989213e-06,0.270147240307198,0.923,0.803,"4","Cat"
"Odc1",1.89408268011337e-06,0.357358518807091,0.762,0.609,"4","Odc1"
"Sprr1b",1.91628722443758e-06,0.389999372637874,0.31,0.143,"4","Sprr1b"
"Mpzl21",1.98834967489862e-06,0.267506601372049,0.786,0.699,"4","Mpzl2"
"Thop14",2.5314918438255e-06,0.336206733141601,0.768,0.631,"4","Thop1"
"Srxn13",3.92574298526815e-06,0.436363030489832,0.536,0.409,"4","Srxn1"
"Ephx34",5.55155896292081e-06,0.293313214664495,0.417,0.228,"4","Ephx3"
"Ier32",5.74133913292273e-06,0.259860522140277,0.899,0.847,"4","Ier3"
"Ppl3",9.86056420929835e-06,0.264486254322696,0.5,0.378,"4","Ppl"
"Lypd32",1.00540183944354e-05,0.388922297367624,0.899,0.829,"4","Lypd3"
"Psapl14",1.42533951128159e-05,0.436676573029958,0.488,0.312,"4","Psapl1"
"Tgm34",6.39086301477394e-05,0.293608995262328,0.464,0.32,"4","Tgm3"
"Zfp296",7.72362451905424e-05,0.255386848500137,0.512,0.356,"4","Zfp296"
"Smoc22",0.000120564066476147,0.306059596552622,0.411,0.268,"4","Smoc2"
"Myadm1",0.000646882732165011,0.264574264098052,0.768,0.68,"4","Myadm"
"Krt104",0,3.52841280188531,0.826,0.532,"5","Krt10"
"Sbsn3",3.83433917662834e-132,1.86715945944175,0.906,0.679,"5","Sbsn"
"Fam25c2",6.27344539574991e-117,1.47391811151328,0.94,0.728,"5","Fam25c"
"Ctnnbip11",1.01238631104794e-106,0.902079188418752,0.893,0.639,"5","Ctnnbip1"
"Cldn17",1.12147354769609e-103,1.03469023209018,0.691,0.026,"5","Cldn17"
"Krt163",7.7974885019408e-100,2.66916852070341,0.926,0.655,"5","Krt16"
"Dsg1a3",9.80463769077954e-96,1.48752628842559,0.859,0.316,"5","Dsg1a"
"Krt6b5",2.20688571766828e-93,3.04555419429999,0.725,0.195,"5","Krt6b"
"Pof1b2",3.44587457138092e-93,1.08139424971324,0.846,0.528,"5","Pof1b"
"2310033E01Rik4",2.54874428004365e-92,1.25605429761163,0.893,0.409,"5","2310033E01Rik"
"Krt243",8.45076780964814e-91,1.97973840102722,0.913,0.568,"5","Krt24"
"Prss53",4.73271074398047e-89,1.47510622800934,0.651,0.04,"5","Prss53"
"Lypd5",8.03089769281371e-85,1.67784951881702,0.671,0.046,"5","Lypd5"
"Ly6g6c2",1.49090898444532e-82,2.60590804038105,0.711,0.151,"5","Ly6g6c"
"Clint11",3.99862485120764e-82,0.794218922435004,0.859,0.69,"5","Clint1"
"Tgm53",5.13021129520852e-81,1.32310665386225,0.832,0.211,"5","Tgm5"
"2310042E22Rik",2.08951354779671e-79,1.19797223797401,0.691,0.067,"5","2310042E22Rik"
"Endou2",2.49367261764411e-75,1.16503513997735,0.846,0.209,"5","Endou"
"Fam46b2",6.36002432780862e-73,1.13319766508349,0.758,0.198,"5","Fam46b"
"Dsc23",1.0088608695926e-70,1.40759661815419,0.933,0.722,"5","Dsc2"
"Krt802",1.95195056555698e-69,1.00740810716181,0.879,0.6,"5","Krt80"
"Lypd33",5.12474005936733e-69,1.43421047541491,0.919,0.827,"5","Lypd3"
"Dsg1b2",7.69298918434085e-69,0.914734200794507,0.826,0.353,"5","Dsg1b"
"Elovl43",1.97088002291219e-68,1.30424254827401,0.752,0.29,"5","Elovl4"
"Calm44",2.17310592550834e-68,1.2771594341781,0.926,0.792,"5","Calm4"
"Ly6d3",2.28209355071934e-68,1.2530830817701,0.966,0.88,"5","Ly6d"
"Spink54",3.35926428013412e-68,1.60292138151395,0.913,0.491,"5","Spink5"
"Ckb3",5.2271475193104e-67,1.11388606241915,0.852,0.403,"5","Ckb"
"Wdr621",2.15286883033618e-66,0.794099639847758,0.765,0.168,"5","Wdr62"
"Prdx51",3.35139032578492e-64,0.676584298784268,0.98,0.904,"5","Prdx5"
"Krtap3-3",1.35073512237727e-62,0.301208757164082,0.577,0.048,"5","Krtap3-3"
