"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"H13",4.32904502272915e-05,0.35701544188193,0.382,0.136,1,"0","H13"
"Txndc15",4.40480059208081e-05,0.45935051417858,0.41,0.173,1,"0","Txndc15"
"Aadat",4.55682866045841e-05,0.411531527480206,0.295,0.074,1,"0","Aadat"
"Mmadhc",4.83615673967947e-05,0.395286123070531,0.303,0.086,1,"0","Mmadhc"
"Clpp",5.24405165818386e-05,0.374519213690118,0.272,0.062,1,"0","Clpp"
"Adi1",5.68679816972844e-05,0.418883329403771,0.352,0.123,1,"0","Adi1"
"Slc22a18",5.73150709554061e-05,0.310528018885975,0.258,0.049,1,"0","Slc22a18"
"Fkbp4",5.78326151887302e-05,0.332310969896394,0.422,0.173,1,"0","Fkbp4"
"Tars",5.96453814439863e-05,0.392881718549829,0.334,0.111,1,"0","Tars"
"Ebpl",6.06070648493883e-05,0.29850676369948,0.536,0.247,1,"0","Ebpl"
"Il1rap",6.53413499530224e-05,0.375510152306017,0.307,0.086,1,"0","Il1rap"
"Trap1",6.69334590175973e-05,0.37388553639229,0.29,0.074,1,"0","Trap1"
"Acsf2",6.79857908134153e-05,0.386065298474606,0.264,0.062,1,"0","Acsf2"
"Atp5f1",6.91104743989124e-05,0.37292822102221,0.636,0.383,1,"0","Atp5f1"
"Hoga1",7.31679492713792e-05,0.416435511715994,0.26,0.062,1,"0","Hoga1"
"Pnpla8",7.45743775249299e-05,0.317800708321484,0.356,0.123,1,"0","Pnpla8"
"Atp5d",7.60215771422981e-05,0.374741117093496,0.777,0.58,1,"0","Atp5d"
"2310039H08Rik",7.9513600276083e-05,0.388251888022454,0.311,0.099,1,"0","2310039H08Rik"
"Bpnt1",8.00653961457739e-05,0.319852887764854,0.291,0.074,1,"0","Bpnt1"
"Hdgf",8.18908686209837e-05,0.450799058299163,0.451,0.222,1,"0","Hdgf"
"Pmvk",8.47339363299036e-05,0.366556339527785,0.298,0.086,1,"0","Pmvk"
"Pdia4",8.50676027850421e-05,0.521955701659716,0.441,0.222,1,"0","Pdia4"
"Tob1",8.7665372092706e-05,0.346418196016994,0.457,0.198,1,"0","Tob1"
"Arl4d",9.27147209953342e-05,0.374301117943278,0.28,0.074,1,"0","Arl4d"
"Ctsh",9.76993583106316e-05,0.336427595317154,0.557,0.259,1,"0","Ctsh"
"Sec24a",9.91986246987269e-05,0.360786361429992,0.265,0.062,1,"0","Sec24a"
"Plin2",0.000103905886284062,0.389037360205154,0.687,0.494,1,"0","Plin2"
"Surf4",0.000105616743474539,0.393238770125986,0.441,0.21,1,"0","Surf4"
"Gclc",0.000107028128477898,0.269318797535801,0.509,0.247,1,"0","Gclc"
"Cdk5rap3",0.000112150278656682,0.301662022850827,0.264,0.062,1,"0","Cdk5rap3"
"Sigmar1",0.000115956473218741,0.463762996958481,0.363,0.148,1,"0","Sigmar1"
"Evi5",0.000117672590892891,0.290768972737455,0.325,0.099,1,"0","Evi5"
"Tomm70a",0.000118049364989682,0.4295973652723,0.32,0.111,1,"0","Tomm70a"
"Got1",0.000120651166414147,0.328587429037797,0.451,0.198,1,"0","Got1"
"Fkbp8",0.000124689044237631,0.367933612052057,0.513,0.272,1,"0","Fkbp8"
"Atp5c1",0.00012952050983328,0.341098806516226,0.656,0.395,1,"0","Atp5c1"
"Aars",0.000132393245205617,0.40153795167052,0.268,0.074,1,"0","Aars"
"Zfand6",0.000133623922319455,0.375686779506812,0.446,0.21,1,"0","Zfand6"
"Agpat3",0.000134541111089379,0.390208509404464,0.252,0.062,1,"0","Agpat3"
"Mosc2",0.000135128797688536,0.406762442692759,0.64,0.383,1,"0","Mosc2"
"D19Wsu162e",0.000135884018532266,0.363362672715665,0.377,0.148,1,"0","D19Wsu162e"
"Sdhd",0.000137264433207886,0.346581116281191,0.437,0.185,1,"0","Sdhd"
"Mtch2",0.000139976539047629,0.382691802098148,0.513,0.259,1,"0","Mtch2"
"Mdh2",0.000147065961010741,0.411714620751405,0.51,0.272,1,"0","Mdh2"
"1300014I06Rik",0.000148960193837599,0.25775038321678,0.251,0.062,1,"0","1300014I06Rik"
"Pgam1",0.000149998397846533,0.314976319992941,0.48,0.222,1,"0","Pgam1"
"Hadha",0.000150219666747295,0.342253312654175,0.461,0.21,1,"0","Hadha"
"Mpnd",0.000154148278852531,0.33767765397265,0.29,0.086,1,"0","Mpnd"
"Eif4ebp3",0.000154459147418817,0.388011859023961,0.253,0.062,1,"0","Eif4ebp3"
"Atp11c",0.000168458605951305,0.323677276266885,0.304,0.099,1,"0","Atp11c"
"Tmem86b",0.000172378487471984,0.302018767876888,0.275,0.074,1,"0","Tmem86b"
"Fh1",0.000182493606779831,0.451546876450763,0.259,0.074,1,"0","Fh1"
"Arl5a",0.000190125631217278,0.413493268521815,0.349,0.148,1,"0","Arl5a"
"H2-Ke6",0.000192873604647313,0.308140388207601,0.33,0.111,1,"0","H2-Ke6"
"Ghitm",0.000199500493501333,0.314388082253668,0.546,0.284,1,"0","Ghitm"
"Tmem19",0.000201538718113421,0.259145570255577,0.277,0.074,1,"0","Tmem19"
"Ccl9",0.000201687479921081,0.306028209339526,0.31,0.099,1,"0","Ccl9"
"Vkorc1",0.000210736373287816,0.387686519245713,0.616,0.37,1,"0","Vkorc1"
"Ndufs6",0.000212789363967463,0.413258137161852,0.672,0.469,1,"0","Ndufs6"
"Atl2",0.000213963297668328,0.286097542083307,0.252,0.062,1,"0","Atl2"
"Lman1",0.000216725923182986,0.404911123034781,0.43,0.21,1,"0","Lman1"
"2010011I20Rik",0.000225173533689986,0.300734587899415,0.285,0.086,1,"0","2010011I20Rik"
"Dbt",0.000243414725823039,0.250494836690122,0.272,0.074,1,"0","Dbt"
"Man1a",0.000254635553072723,0.39465258494188,0.26,0.074,1,"0","Man1a"
"Atg3",0.000256721472788138,0.418166808423232,0.334,0.136,1,"0","Atg3"
"Ndufv3",0.000260917184974193,0.385916780989733,0.683,0.494,1,"0","Ndufv3"
"Cyp2d22",0.000269004650203688,0.402277369514061,0.32,0.123,1,"0","Cyp2d22"
"Maged1",0.000271946330907958,0.331641462512988,0.264,0.074,1,"0","Maged1"
"Eif4b",0.000284054602181031,0.377572584704973,0.378,0.16,1,"0","Eif4b"
"Tex2",0.000290577222238041,0.343168834215237,0.262,0.074,1,"0","Tex2"
"Pdia6",0.000290735474251392,0.398151081522387,0.588,0.37,1,"0","Pdia6"
"Poldip2",0.000296219894877185,0.296596627552527,0.283,0.086,1,"0","Poldip2"
"Pdhb",0.00034384458205598,0.26127604593122,0.298,0.099,1,"0","Pdhb"
"Fmo1",0.000350010027058646,0.29380599305903,0.342,0.136,1,"0","Fmo1"
"Acly",0.000365490611806875,0.518329069296307,0.423,0.235,1,"0","Acly"
"Fdft1",0.000365546392927506,0.340079337433344,0.318,0.111,1,"0","Fdft1"
"Gfer",0.000385367708360042,0.346608808685989,0.319,0.123,1,"0","Gfer"
"Hsdl2",0.00039183765876705,0.305738940479598,0.325,0.123,1,"0","Hsdl2"
"Sfxn1",0.000406415446752673,0.470270992304869,0.354,0.16,1,"0","Sfxn1"
"Psmd6",0.000408141474862908,0.294959372362714,0.256,0.074,1,"0","Psmd6"
"Fam136a",0.000426341232062895,0.327013391966795,0.253,0.074,1,"0","Fam136a"
"Fam108c",0.000467708771781606,0.292683887934531,0.255,0.074,1,"0","Fam108c"
"Ptplad1",0.000474417929673312,0.372397145902192,0.265,0.086,1,"0","Ptplad1"
"Cisd3",0.000474774363492246,0.269610856871697,0.278,0.086,1,"0","Cisd3"
"Dnajc3",0.000474776986714738,0.379970697404976,0.511,0.296,1,"0","Dnajc3"
"Mlycd",0.000484544888704257,0.391823601638977,0.293,0.111,1,"0","Mlycd"
"Gadd45g",0.00049219714158494,0.337289629347351,0.381,0.16,1,"0","Gadd45g"
"Ndufv2",0.000515519068266709,0.385787375553292,0.447,0.235,1,"0","Ndufv2"
"Ubqln1",0.000549386484809016,0.270211976525661,0.355,0.148,1,"0","Ubqln1"
"Lpin1",0.000550504369028795,0.580292832881993,0.282,0.099,1,"0","Lpin1"
"Lsr",0.000581655774648647,0.281050179082548,0.384,0.16,1,"0","Lsr"
"Mcfd2",0.000582595509450493,0.339086897122828,0.469,0.247,1,"0","Mcfd2"
"Slc9a3r1",0.000590880204849766,0.294964892822403,0.429,0.21,1,"0","Slc9a3r1"
"Ldlr",0.000605360995493384,0.304996964751912,0.268,0.086,1,"0","Ldlr"
"Txn2",0.000634684965185101,0.380636836676266,0.467,0.259,1,"0","Txn2"
"Psmb7",0.000634963787181182,0.438702614229103,0.419,0.222,1,"0","Psmb7"
"Ppm1a",0.000714811765456717,0.337375948549798,0.275,0.099,1,"0","Ppm1a"
"Eif5",0.000720748955664104,0.373235844234835,0.544,0.333,1,"0","Eif5"
"Kif1c",0.000877909398855488,0.259772526535167,0.282,0.099,1,"0","Kif1c"
"Txnl1",0.000919600113946796,0.311180801327227,0.434,0.222,1,"0","Txnl1"
"Glrx5",0.000937802396303335,0.358556229813581,0.451,0.247,1,"0","Glrx5"
"Copz1",0.000938143906987215,0.301713567390245,0.42,0.21,1,"0","Copz1"
"Bet1",0.000967870760043181,0.276210564671577,0.322,0.136,1,"0","Bet1"
"Tmem147",0.00104449320163512,0.271206071533282,0.427,0.222,1,"0","Tmem147"
"2010106G01Rik",0.00113970744951489,0.389977407869768,0.349,0.173,1,"0","2010106G01Rik"
"H47",0.00121567641499509,0.38060809113648,0.353,0.173,1,"0","H47"
"Ndufa1",0.00121580970565664,0.267544817111955,0.656,0.457,1,"0","Ndufa1"
"Pink1",0.00141773032438789,0.31983754603749,0.329,0.148,1,"0","Pink1"
"Ephx1",0.00143266777431778,0.321740156449471,0.348,0.16,1,"0","Ephx1"
"Map2k2",0.00143268549015339,0.274592064096988,0.403,0.198,1,"0","Map2k2"
"Dnaja2",0.0014769891582316,0.310249336947367,0.37,0.185,1,"0","Dnaja2"
"Park7",0.00151625094341052,0.332702153845974,0.612,0.407,1,"0","Park7"
"Ethe1",0.00157573797455029,0.268372182400403,0.388,0.185,1,"0","Ethe1"
"Ndufa13",0.0015775173993311,0.299008701082109,0.787,0.617,1,"0","Ndufa13"
"Fam125a",0.00160273791645317,0.285028914646928,0.266,0.099,1,"0","Fam125a"
"Dpm1",0.00172921650998555,0.288658427907217,0.295,0.123,1,"0","Dpm1"
"Lrp1",0.00198264394753588,0.295271956683444,0.366,0.173,1,"0","Lrp1"
"C1qbp",0.00201898459860904,0.261329722696548,0.324,0.148,1,"0","C1qbp"
"Mrpl38",0.00214123836266337,0.253058498032352,0.295,0.123,1,"0","Mrpl38"
"Prkcsh",0.00214758396796795,0.304592090349459,0.321,0.148,1,"0","Prkcsh"
"C2cd2",0.00220524581757398,0.270392446389485,0.257,0.099,1,"0","C2cd2"
"Aup1",0.00221416388608384,0.256794554825055,0.33,0.148,1,"0","Aup1"
"Ddrgk1",0.00229469447726465,0.280296960650722,0.475,0.272,1,"0","Ddrgk1"
"Atp2a2",0.00232772092723534,0.324799346806069,0.346,0.173,1,"0","Atp2a2"
"Derl2",0.00261416662394336,0.2917582988091,0.395,0.21,1,"0","Derl2"
"Mia3",0.0027591682876282,0.31884970583986,0.353,0.185,1,"0","Mia3"
"Nipsnap3b",0.00276732068475649,0.337706096928076,0.31,0.148,1,"0","Nipsnap3b"
"Gadd45gip1",0.00291944213241072,0.331677675586443,0.365,0.198,1,"0","Gadd45gip1"
"Bccip",0.00295564943789662,0.330391939484572,0.317,0.16,1,"0","Bccip"
"Bola3",0.00310277836875555,0.266847780520317,0.414,0.222,1,"0","Bola3"
"Vcp",0.00331136139504094,0.315084305715177,0.543,0.37,1,"0","Vcp"
"Psmd11",0.00429304133783861,0.288212137327641,0.274,0.123,1,"0","Psmd11"
"Cmtm6",0.00493074883400453,0.26838711136068,0.332,0.173,1,"0","Cmtm6"
"Higd1a",0.00505082603671225,0.326380743481461,0.523,0.346,1,"0","Higd1a"
"Tmem33",0.00619382631850915,0.264234744105862,0.362,0.198,1,"0","Tmem33"
"Furin",0.00647701584215219,0.321580350108052,0.27,0.136,1,"0","Furin"
"Cbr1",0.00722820554004198,0.285279373621788,0.266,0.123,1,"0","Cbr1"
"Mrpl15",0.00732869591698644,0.272507622867096,0.329,0.173,1,"0","Mrpl15"
"Cox5b",0.00733964675712013,0.288186671901708,0.76,0.58,1,"0","Cox5b"
"Cops6",0.00801045420997653,0.259914560653512,0.361,0.21,1,"0","Cops6"
"Zfp36l1",0.00836826563504508,0.256565077394163,0.595,0.457,1,"0","Zfp36l1"
"Ahsa1",0.00908823006189894,0.308483886358435,0.295,0.16,1,"0","Ahsa1"
"Txndc5",0.00957424973710731,0.266585315137652,0.27,0.136,1,"0","Txndc5"
"Ndufa11",0.00995056947707372,0.260254507327826,0.473,0.309,1,"0","Ndufa11"
"Rgs2",1.61939790196213e-217,1.71320276980588,0.577,0.001,3.77983664296981e-213,"1","Rgs2"
"Ptprc",1.87299013816323e-217,1.60657480366397,0.577,0.001,4.37174628148679e-213,"1","Ptprc"
"Fcna",8.59657301941771e-205,2.60865158908861,0.577,0.001,2.00652610846229e-200,"1","Fcna"
"Vsig4",9.20587672889605e-205,2.90569583222183,0.577,0.001,2.14874368729163e-200,"1","Vsig4"
"AF251705",7.65748528166395e-202,1.41740349062501,0.538,0.001,1.78733363959318e-197,"1","AF251705"
"Ckb",8.23187423364296e-202,1.25062812093183,0.538,0.001,1.9214017648746e-197,"1","Ckb"
"Entpd1",4.48458143874723e-201,1.28695763663975,0.5,0,1.04674615361799e-196,"1","Entpd1"
"Epsti1",4.48458143874723e-201,1.0831408187123,0.5,0,1.04674615361799e-196,"1","Epsti1"
"Cd52",1.72887818870674e-189,2.19965996265984,0.538,0.001,4.03537458026039e-185,"1","Cd52"
"Folr2",1.72887818870674e-189,2.00967541576316,0.538,0.001,4.03537458026039e-185,"1","Folr2"
"Cd5l",7.87055624445753e-189,3.1247899900304,0.615,0.003,1.83706653301883e-184,"1","Cd5l"
"Fabp7",9.29759707356596e-187,2.32384589991467,0.5,0.001,2.17015213294103e-182,"1","Fabp7"
"Ccl24",9.29759707356596e-187,1.66990950800315,0.5,0.001,2.17015213294103e-182,"1","Ccl24"
"Ccl6",9.99144389940691e-187,1.95955695731404,0.5,0.001,2.33210292056057e-182,"1","Ccl6"
"Cybb",1.23989531121755e-186,1.93229572267076,0.5,0.001,2.89403964591288e-182,"1","Cybb"
"Slfn2",2.05143815341662e-186,1.03505194680635,0.5,0.001,4.78826179388973e-182,"1","Slfn2"
"Ifi27l2a1",4.77916864721499e-186,2.48728417118798,0.692,0.005,1.11550575394645e-181,"1","Ifi27l2a"
"Emr4",1.14825571262494e-185,1.19604991845045,0.462,0,2.68014365883788e-181,"1","Emr4"
"C1qb",2.4805793063026e-183,3.04823633466727,0.577,0.002,5.78992015884089e-179,"1","C1qb"
"Lst1",2.60735876178138e-178,1.76708555724175,0.538,0.002,6.08583608587393e-174,"1","Lst1"
"Itgal",2.38348936093501e-174,1.68429319960931,0.5,0.001,5.5633025173584e-170,"1","Itgal"
"Laptm5",2.54911350992457e-174,1.86283706699666,0.5,0.001,5.94988584351493e-170,"1","Laptm5"
"Crip11",1.36399625916419e-171,2.18547303202573,0.769,0.009,3.18370366851513e-167,"1","Crip1"
"Timd4",2.83913992874438e-170,1.31138712570564,0.423,0,6.62683650768226e-166,"1","Timd4"
"Filip1l",2.83913992874438e-170,1.05342633613312,0.423,0,6.62683650768226e-166,"1","Filip1l"
"Ctss",1.39232995902242e-168,2.98992084452928,0.538,0.002,3.24983735735422e-164,"1","Ctss"
"Cyba1",3.36954640243044e-168,2.46321628396194,0.769,0.009,7.86485825791288e-164,"1","Cyba"
"Lyz1",3.23102300128935e-163,2.41212177817488,0.5,0.002,7.54153078730947e-159,"1","Lyz1"
"Ptpn18",1.48148963730539e-159,1.65526881465473,0.538,0.003,3.45794496243452e-155,"1","Ptpn18"
"Tyrobp",1.7317430889934e-158,3.33908087519196,0.577,0.004,4.0420615440195e-154,"1","Tyrobp"
"Cd300ld",4.16723932153223e-156,1.49105770211263,0.423,0.001,9.72675330038838e-152,"1","Cd300ld"
"Rac2",4.47375566734294e-156,1.36033071800555,0.423,0.001,1.04421931031452e-151,"1","Rac2"
"Cd44",5.53509742267448e-156,1.42340936122536,0.423,0.001,1.29194708942645e-151,"1","Cd44"
"Ly86",6.37889175957966e-156,1.43490524478947,0.423,0.001,1.48889712560349e-151,"1","Ly86"
"Fcgr3",6.78377289151137e-155,1.38468437768037,0.385,0,1.58340043060767e-150,"1","Fcgr3"
"Fcgr4",6.78377289151137e-155,1.08353344393221,0.385,0,1.58340043060767e-150,"1","Fcgr4"
"Fyb",6.78377289151137e-155,1.06858225368776,0.385,0,1.58340043060767e-150,"1","Fyb"
"Itgb2",6.78377289151137e-155,0.885426666698945,0.385,0,1.58340043060767e-150,"1","Itgb2"
"Agtrap",1.42061769894263e-153,1.01861370700068,0.5,0.002,3.315863771102e-149,"1","Agtrap"
"C1qa",8.28388108764019e-152,3.4469144533488,0.538,0.003,1.9335406846661e-147,"1","C1qa"
"C1qc",8.28388108764019e-152,3.27933666407486,0.538,0.003,1.9335406846661e-147,"1","C1qc"
"Lyz2",2.26591322675232e-144,2.76382386313802,0.538,0.004,5.28886806256258e-140,"1","Lyz2"
"H2-Aa",2.64605082241303e-144,2.44154284025513,0.538,0.004,6.17614722459425e-140,"1","H2-Aa"
"Aif1",4.05935761843047e-144,1.89781647398558,0.423,0.001,9.47494661717856e-140,"1","Aif1"
"Cd53",4.3341858856177e-144,1.40177732746969,0.423,0.001,1.01164232756203e-139,"1","Cd53"
"Axl",5.63222529124136e-144,1.33685962570071,0.423,0.001,1.31461770522864e-139,"1","Axl"
"Siglece",9.10337720138364e-141,1.02523897175429,0.385,0.001,2.12481927257496e-136,"1","Siglece"
"Emr1",1.04783186117153e-140,1.5703774631373,0.385,0.001,2.44574434716048e-136,"1","Emr1"
"Cd163",1.56778870627251e-139,1.32611420467743,0.346,0,3.65937561931067e-135,"1","Cd163"
"Clec12a",1.56778870627251e-139,1.03777150302523,0.346,0,3.65937561931067e-135,"1","Clec12a"
"Ccr5",1.56778870627251e-139,0.935968902635091,0.346,0,3.65937561931067e-135,"1","Ccr5"
"Slc11a1",1.56778870627251e-139,0.894019091715519,0.346,0,3.65937561931067e-135,"1","Slc11a1"
"Lilra5",1.56778870627251e-139,0.891941599085392,0.346,0,3.65937561931067e-135,"1","Lilra5"
"Pilra",1.56778870627251e-139,0.886956767655773,0.346,0,3.65937561931067e-135,"1","Pilra"
"Dock10",1.56778870627251e-139,0.806825246755946,0.346,0,3.65937561931067e-135,"1","Dock10"
"Gng2",1.56778870627251e-139,0.781939345372402,0.346,0,3.65937561931067e-135,"1","Gng2"
"Pilrb1",1.56778870627251e-139,0.769895205394961,0.346,0,3.65937561931067e-135,"1","Pilrb1"
"Treml4",1.56778870627251e-139,0.726246215059271,0.346,0,3.65937561931067e-135,"1","Treml4"
"Csf1r",2.82025257391859e-139,2.37512578611956,0.462,0.002,6.58275153278338e-135,"1","Csf1r"
"Clec4f",9.08189152554338e-138,3.2596263496613,0.5,0.003,2.11980430097708e-133,"1","Clec4f"
"Sdc31",3.6968279155972e-134,2.69937642410455,0.577,0.006,8.62876603779543e-130,"1","Sdc3"
"H2-Eb1",9.22313198090866e-134,1.7594718122861,0.423,0.002,2.15277123566389e-129,"1","H2-Eb1"
"Sfpi1",1.176234021944e-133,1.43793560716175,0.423,0.002,2.74544783061948e-129,"1","Sfpi1"
"Pld4",1.176234021944e-133,1.17312875006127,0.423,0.002,2.74544783061948e-129,"1","Pld4"
"Il1b",4.18762754081018e-129,1.49988842344198,0.385,0.001,9.77434144300505e-125,"1","Il1b"
"Cd48",1.37571660875552e-125,0.872754079087471,0.346,0.001,3.21106013649626e-121,"1","Cd48"
"Cyth4",1.37571660875552e-125,0.696416644999083,0.346,0.001,3.21106013649626e-121,"1","Cyth4"
"Syk",2.40037138723188e-125,0.816457635816816,0.346,0.001,5.60270685493793e-121,"1","Syk"
"Hcls1",1.37565600956998e-124,1.03443557837167,0.423,0.002,3.21091869193729e-120,"1","Hcls1"
"Rgs1",3.50884490482067e-124,0.887687794292475,0.308,0,8.18999489234192e-120,"1","Rgs1"
"Clec4a3",3.50884490482067e-124,0.86563873128436,0.308,0,8.18999489234192e-120,"1","Clec4a3"
"Ncf1",3.50884490482067e-124,0.767149566020149,0.308,0,8.18999489234192e-120,"1","Ncf1"
"Plek",3.50884490482067e-124,0.747738994174417,0.308,0,8.18999489234192e-120,"1","Plek"
"Apbb1ip",3.50884490482067e-124,0.740879072398799,0.308,0,8.18999489234192e-120,"1","Apbb1ip"
"AB124611",3.50884490482067e-124,0.669814275491513,0.308,0,8.18999489234192e-120,"1","AB124611"
"Il10ra",3.50884490482067e-124,0.669646362530682,0.308,0,8.18999489234192e-120,"1","Il10ra"
"Gpr65",3.50884490482067e-124,0.571877958624352,0.308,0,8.18999489234192e-120,"1","Gpr65"
"Abcg3",3.50884490482067e-124,0.506710369942034,0.308,0,8.18999489234192e-120,"1","Abcg3"
"Timp2",1.97956852703798e-116,1.29521906343614,0.462,0.004,4.62051089895934e-112,"1","Timp2"
"Zeb2",9.19198046099007e-116,1.28668531322965,0.538,0.007,2.14550015939969e-111,"1","Zeb2"
"Clec7a",4.27602287201421e-114,1.03629643620822,0.346,0.001,9.98066498556837e-110,"1","Clec7a"
"Itpripl2",1.10320031152001e-113,0.674704996497607,0.346,0.001,2.57497984711884e-109,"1","Itpripl2"
"Gm11428",1.17837850265028e-112,3.74433039617967,0.538,0.007,2.75045326303603e-108,"1","Gm11428"
"Hcst",2.15722232366546e-110,0.97933518734472,0.308,0.001,5.03517262566755e-106,"1","Hcst"
"H2-DMb1",2.15722232366546e-110,0.872022301185087,0.308,0.001,5.03517262566755e-106,"1","H2-DMb1"
"Cd300a",2.15722232366546e-110,0.793655540565264,0.308,0.001,5.03517262566755e-106,"1","Cd300a"
"Evi2b",2.31067015397964e-110,0.584489240739275,0.308,0.001,5.39333520640388e-106,"1","Evi2b"
"Ikzf1",2.65101252673095e-110,0.637547669880608,0.308,0.001,6.18772833864272e-106,"1","Ikzf1"
"Lilrb3",3.04136988582695e-110,0.933012448808858,0.308,0.001,7.09886145050869e-106,"1","Lilrb3"
"Ms4a6c",3.73701423491767e-110,0.51631215564126,0.308,0.001,8.72256492572133e-106,"1","Ms4a6c"
"C3ar1",7.61788531522468e-109,0.891707478348156,0.269,0,1.77809061142659e-104,"1","C3ar1"
"Lair1",7.61788531522468e-109,0.737406482520047,0.269,0,1.77809061142659e-104,"1","Lair1"
"Hck",7.61788531522468e-109,0.703162871558611,0.269,0,1.77809061142659e-104,"1","Hck"
"Bank1",7.61788531522468e-109,0.692890900401213,0.269,0,1.77809061142659e-104,"1","Bank1"
"Rasgrp1",7.61788531522468e-109,0.56933543089567,0.269,0,1.77809061142659e-104,"1","Rasgrp1"
"Slc8a1",7.61788531522468e-109,0.563470581587282,0.269,0,1.77809061142659e-104,"1","Slc8a1"
"Igsf6",7.61788531522468e-109,0.559199455327461,0.269,0,1.77809061142659e-104,"1","Igsf6"
"Tm6sf1",7.61788531522468e-109,0.557705144208994,0.269,0,1.77809061142659e-104,"1","Tm6sf1"
"Rassf2",7.61788531522468e-109,0.528736519265393,0.269,0,1.77809061142659e-104,"1","Rassf2"
"4632428N05Rik",3.69113576549512e-103,0.781708364669576,0.423,0.004,8.61547999024216e-99,"1","4632428N05Rik"
"Sirpa",4.50738056733662e-101,1.46224888689291,0.462,0.005,1.05206769822204e-96,"1","Sirpa"
"Cfp",5.26615097131059e-97,2.3430198766223,0.5,0.008,1.22917229821361e-92,"1","Cfp"
"Ppp1r18",3.34847629257233e-96,0.893065003104033,0.346,0.002,7.81567851449307e-92,"1","Ppp1r18"
"Slc15a3",3.34847629257233e-96,0.744841030896532,0.346,0.002,7.81567851449307e-92,"1","Slc15a3"
"Pyhin1",2.97359859427932e-95,0.552454330125233,0.269,0.001,6.94067647890736e-91,"1","Pyhin1"
"Clec4a1",3.18159230739518e-95,0.640525639947394,0.269,0.001,7.4261546046911e-91,"1","Clec4a1"
"Ifi2041",3.25842997803161e-95,1.06364476589961,0.5,0.008,7.60550141172358e-91,"1","Ifi204"
"Selplg",3.89675851946588e-95,0.72544202451417,0.269,0.001,9.09542406028531e-91,"1","Selplg"
"Fcer1g1",1.84503779846623e-94,2.83172583937361,0.577,0.012,4.30650272540002e-90,"1","Fcer1g"
"Gngt21",2.11500777628304e-94,1.86658597135887,0.538,0.01,4.93663965062225e-90,"1","Gngt2"
"Arhgdib1",7.5237801105923e-91,1.44226869077723,0.538,0.01,1.75612551561335e-86,"1","Arhgdib"
"Cd97",1.44011136401848e-90,1.23015449270956,0.385,0.004,3.36136393475554e-86,"1","Cd97"
"Mndal1",2.07218657631996e-90,1.23088507340789,0.538,0.01,4.83669068778842e-86,"1","Mndal"
"Arl4c",4.36882823309672e-90,0.566068354220573,0.308,0.002,1.01972819788711e-85,"1","Arl4c"
"Arhgef2",4.88745354845986e-90,0.729437775173564,0.308,0.002,1.14078053274602e-85,"1","Arhgef2"
"Gpsm3",1.58825458150745e-89,1.12513421425057,0.346,0.003,3.70714501869654e-85,"1","Gpsm3"
"Prkcb",1.08764119261686e-88,1.08054760306824,0.423,0.005,2.53866330768701e-84,"1","Prkcb"
"Gltp1",5.45359235886228e-88,0.94775695495504,0.423,0.005,1.27292299248204e-83,"1","Gltp"
"H2-Ab1",1.010930230024e-85,2.29769218047806,0.462,0.008,2.35961224989901e-81,"1","H2-Ab1"
"Cd68",1.69777729671042e-84,0.933683905331414,0.269,0.001,3.96278198825179e-80,"1","Cd68"
"Arhgap19",2.95163365751856e-83,0.614325047469492,0.346,0.003,6.88940812001408e-79,"1","Arhgap19"
"Pycard",3.09118827924034e-83,1.01592281382811,0.346,0.003,7.21514256257489e-79,"1","Pycard"
"Sp110",4.68362108481009e-83,0.82512674618139,0.346,0.003,1.09320399740552e-78,"1","Sp110"
"Emp3",9.76481517972213e-83,0.986945215488437,0.308,0.002,2.27920551109894e-78,"1","Emp3"
"Rgs10",1.19952999444289e-82,0.779814090240377,0.308,0.002,2.79982296002916e-78,"1","Rgs10"
"Mpeg1",3.98139061770293e-80,1.78193294959941,0.538,0.013,9.2929638407804e-76,"1","Mpeg1"
"Plekho2",4.7203274622683e-78,0.988181626227467,0.346,0.004,1.10177163296804e-73,"1","Plekho2"
"Dmpk",2.00682000055981e-77,1.28906500342535,0.385,0.005,4.68411856330666e-73,"1","Dmpk"
"Cmtm7",3.22888380683577e-76,0.688478562923152,0.269,0.002,7.53653769353536e-72,"1","Cmtm7"
"Akr1b10",5.84651166745938e-76,0.67908673902352,0.269,0.002,1.36463428830169e-71,"1","Akr1b10"
"Frmd4a",6.41043053099508e-76,0.679076827810843,0.308,0.003,1.49625859023956e-71,"1","Frmd4a"
"Vcam1",2.17378136856848e-73,1.26760504922044,0.346,0.004,5.07382309237568e-69,"1","Vcam1"
"Cd74",8.59323482364208e-73,3.32649899582833,0.577,0.018,2.0057469401863e-68,"1","Cd74"
"Plac8",2.16327960695832e-72,1.58853220033864,0.5,0.013,5.04931093060141e-68,"1","Plac8"
"Lbh",3.00935156610567e-70,0.643614913540221,0.308,0.003,7.02412749044723e-66,"1","Lbh"
"Iqgap11",9.70407215492589e-70,1.06764480406272,0.5,0.013,2.26502748168125e-65,"1","Iqgap1"
"Rassf4",4.02324312093941e-69,0.586788394041172,0.269,0.002,9.39065176858467e-65,"1","Rassf4"
"Msr11",4.85534135318921e-68,1.21834436606196,0.462,0.011,1.13328522524789e-63,"1","Msr1"
