"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Pcbp1",1.40087626220752e-06,0.350962703989745,0.967,0.843,0.0318839437278432,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Pcbp1"
"Tcf7l21",7.17540409657186e-06,0.254970859474102,0.867,0.654,0.163312197237975,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Tcf7l2"
"Tcf25",7.19306353825055e-06,0.28711615387302,0.9,0.73,0.163714126130583,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Tcf25"
"Hnrnpab",8.3997814176829e-06,0.325745845750519,1,0.84,0.191179025066463,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Hnrnpab"
"Hdgf",2.93818167088288e-05,0.324070401779636,0.933,0.747,0.668730148292942,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Hdgf"
"Rest",4.32234329975448e-05,0.26087123605828,0.567,0.336,0.98376533502412,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Rest"
"Plscr12",5.3159706074438e-05,0.268331332943997,0.467,0.241,1,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Plscr1"
"Rela1",6.03269210649025e-05,0.328191866011713,0.717,0.507,1,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Rela"
"Cnbp",0.000561192992066001,0.300695213725023,1,0.839,1,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Cnbp"
"Kdm1a",0.000884540196463117,0.31284572924392,0.683,0.542,1,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Kdm1a"
"Etv6",0.00133138458003772,0.283885290100511,0.467,0.287,1,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Etv6"
"Hdac1",0.00615684869020811,0.307198793056452,0.733,0.609,1,"Mammary_Gland__luminal.epithelial.cell.of.mammary.gland","Hdac1"
"Aebp1",2.97265426372892e-98,0.824519260038447,0.933,0.06,6.76576110424703e-94,"Mammary_Gland__basal.cell","Aebp1"
"Sox10",1.61404714515327e-89,0.723164720564183,0.8,0.043,3.67357130236885e-85,"Mammary_Gland__basal.cell","Sox10"
"Fosl11",3.34758639755912e-30,1.07668434454523,0.983,0.399,7.61910664084457e-26,"Mammary_Gland__basal.cell","Fosl1"
"Runx12",4.73284117514206e-30,0.854705390358517,0.933,0.323,1.07719465146233e-25,"Mammary_Gland__basal.cell","Runx1"
"Snai2",1.52216676344305e-29,1.32626884462468,0.767,0.198,3.46445155359638e-25,"Mammary_Gland__basal.cell","Snai2"
"Sox4",5.48280455788526e-29,1.71260453882636,0.933,0.43,1.24788631737469e-24,"Mammary_Gland__basal.cell","Sox4"
"Tcf7",9.48178660601188e-29,0.549733479568016,0.667,0.143,2.1580546315283e-24,"Mammary_Gland__basal.cell","Tcf7"
"Sox92",1.06551951676516e-24,1.1118125577906,0.967,0.42,2.42512242015751e-20,"Mammary_Gland__basal.cell","Sox9"
"Tgif12",1.83636339407429e-22,1.07086194163075,0.95,0.499,4.17956308491309e-18,"Mammary_Gland__basal.cell","Tgif1"
"Cnbp1",8.08758061595348e-21,0.770466834515096,1,0.839,1.84073334819101e-16,"Mammary_Gland__basal.cell","Cnbp"
"Klf131",1.52722725890586e-17,1.07585057953275,0.983,0.774,3.47596924126973e-13,"Mammary_Gland__basal.cell","Klf13"
"Smad1",3.76029842377164e-17,0.65943748836335,0.883,0.44,8.55843921250425e-13,"Mammary_Gland__basal.cell","Smad1"
"Sub11",2.33863846629829e-16,0.687396227115453,1,0.788,5.32274114929492e-12,"Mammary_Gland__basal.cell","Sub1"
"Pa2g4",3.30309989861572e-15,0.675507424933749,0.933,0.62,7.51785536924939e-11,"Mammary_Gland__basal.cell","Pa2g4"
"Taf9",3.48750620419439e-15,0.696916375219724,0.9,0.592,7.93756412074643e-11,"Mammary_Gland__basal.cell","Taf9"
"Hnrnpab1",7.90152992202446e-15,0.643505787791674,1,0.84,1.79838821025277e-10,"Mammary_Gland__basal.cell","Hnrnpab"
"Crem1",3.74244918485456e-14,0.545412081964205,0.633,0.227,8.51781434472899e-10,"Mammary_Gland__basal.cell","Crem"
"Nfix",5.30900677862483e-13,0.664259942464374,0.883,0.55,1.20832994281501e-08,"Mammary_Gland__basal.cell","Nfix"
"Smad7",9.08791153217142e-13,0.308594136381888,0.717,0.346,2.06840866472222e-08,"Mammary_Gland__basal.cell","Smad7"
"Nfkb2",1.66907577527291e-12,0.514548949283389,0.717,0.326,3.79881646452115e-08,"Mammary_Gland__basal.cell","Nfkb2"
"Klf101",2.13089205166809e-12,0.758046755951645,0.867,0.544,4.84991030959657e-08,"Mammary_Gland__basal.cell","Klf10"
"Ets11",3.06645598846388e-12,0.304690936707618,0.65,0.243,6.9792538297438e-08,"Mammary_Gland__basal.cell","Ets1"
"Nfib1",7.51108324805776e-12,0.464175050895064,0.983,0.637,1.70952254725795e-07,"Mammary_Gland__basal.cell","Nfib"
"Foxp1",9.40473574383184e-12,0.535607804923411,0.917,0.644,2.14051785529613e-07,"Mammary_Gland__basal.cell","Foxp1"
"Tfap2c",2.49356490993431e-11,0.395042484469935,0.783,0.363,5.67535373501049e-07,"Mammary_Gland__basal.cell","Tfap2c"
"Rela2",8.38114476483247e-11,0.728818121824641,0.85,0.498,1.90754854847587e-06,"Mammary_Gland__basal.cell","Rela"
"Tead1",8.83703266812476e-11,0.352560792887661,0.65,0.282,2.0113086352652e-06,"Mammary_Gland__basal.cell","Tead1"
"Bcl32",5.39019650291546e-10,0.81261763060583,0.667,0.337,1.22680872406356e-05,"Mammary_Gland__basal.cell","Bcl3"
"Foxn2",1.0013318994801e-09,0.260891754893511,0.733,0.367,2.2790314032167e-05,"Mammary_Gland__basal.cell","Foxn2"
"Sarnp",1.87820995567963e-09,0.339682910604057,0.867,0.599,4.27480585912684e-05,"Mammary_Gland__basal.cell","Sarnp"
"Nfia1",2.87984892286268e-09,0.329505976325679,0.933,0.645,6.55453614843546e-05,"Mammary_Gland__basal.cell","Nfia"
"Zfp131",9.84873332902032e-09,0.270685644136531,0.683,0.366,0.000224157170568503,"Mammary_Gland__basal.cell","Zfp131"
"Mafg1",2.42206949136397e-08,0.394704771056015,0.7,0.398,0.000551263016234439,"Mammary_Gland__basal.cell","Mafg"
"Max1",4.6968340903364e-08,0.271405165053047,0.733,0.436,0.00106899943896056,"Mammary_Gland__basal.cell","Max"
"Tcerg11",9.29013844785789e-08,0.528797537545479,0.717,0.466,0.00211443551073246,"Mammary_Gland__basal.cell","Tcerg1"
"Atf1",1.97496659036955e-07,0.359436977702152,0.65,0.368,0.0044950239596811,"Mammary_Gland__basal.cell","Atf1"
"Pcbp11",2.07471853189225e-07,0.489510505784726,0.95,0.844,0.00472205937858677,"Mammary_Gland__basal.cell","Pcbp1"
"Hnrnpk2",2.1916944189211e-07,0.429680774870472,1,0.829,0.00498829649746442,"Mammary_Gland__basal.cell","Hnrnpk"
"Pbx1",1.17224274857047e-06,0.45428614923871,0.7,0.419,0.026680244957464,"Mammary_Gland__basal.cell","Pbx1"
"Relb1",1.5280335147664e-06,0.490758473952411,0.55,0.301,0.0347780427960833,"Mammary_Gland__basal.cell","Relb"
"Nfe2l21",1.62083368838688e-06,0.357477777828826,0.9,0.693,0.0368901747476853,"Mammary_Gland__basal.cell","Nfe2l2"
"Trp53",1.78289936170591e-06,0.436893665612999,0.75,0.539,0.0405787894724264,"Mammary_Gland__basal.cell","Trp53"
"Klf16",2.60197737299754e-06,0.277981854444852,0.633,0.364,0.0592210050094241,"Mammary_Gland__basal.cell","Klf16"
"Arid5b",6.94225480183505e-06,0.385906088474908,0.75,0.554,0.158005719289766,"Mammary_Gland__basal.cell","Arid5b"
"Ubp1",7.98556768238211e-06,0.45564393249913,0.65,0.427,0.181751520451017,"Mammary_Gland__basal.cell","Ubp1"
"Nfx1",1.54709799935543e-05,0.289789662750288,0.6,0.374,0.352119504653295,"Mammary_Gland__basal.cell","Nfx1"
"Nfyb",1.5620229216195e-05,0.269040651557025,0.533,0.297,0.355516416960598,"Mammary_Gland__basal.cell","Nfyb"
"Ets22",3.87263707981612e-05,0.275869948268345,0.933,0.653,0.881412199366149,"Mammary_Gland__basal.cell","Ets2"
"Med1",0.00078946386976595,0.468075104364892,0.717,0.562,1,"Mammary_Gland__basal.cell","Med1"
"Phf5a",0.00180208820847486,0.301277203467186,0.6,0.495,1,"Mammary_Gland__basal.cell","Phf5a"
"Lrrfip12",0.00357427886476045,0.307303279291951,0.65,0.518,1,"Mammary_Gland__basal.cell","Lrrfip1"
"Vezf1",0.0040328161702562,0.275778253403154,0.583,0.449,1,"Mammary_Gland__basal.cell","Vezf1"
"Tsc22d12",0.00632159345764547,0.330059458892795,0.817,0.709,1,"Mammary_Gland__basal.cell","Tsc22d1"
"Plscr13",0.0475270728994041,0.329150114013003,0.35,0.249,1,"Mammary_Gland__basal.cell","Plscr1"
"Lhx2",1.26930443880442e-141,1.33474564440179,0.883,0.018,2.88893690271886e-137,"Skin__keratinocyte.stem.cell","Lhx2"
"Tbx1",9.31173215803633e-66,1.1385297993269,0.717,0.057,2.11935023916907e-61,"Skin__keratinocyte.stem.cell","Tbx1"
"Foxc1",5.20332236652754e-53,0.733987897330833,0.8,0.106,1.18427617062167e-48,"Skin__keratinocyte.stem.cell","Foxc1"
"Scx",5.76919272242802e-35,0.486561720244133,0.533,0.064,1.31306826362462e-30,"Skin__keratinocyte.stem.cell","Scx"
"Tfap2b1",9.61084859271548e-33,0.965824849073289,0.9,0.244,2.18742913970204e-28,"Skin__keratinocyte.stem.cell","Tfap2b"
"Mitf",6.46630887478531e-28,0.784430629591797,0.5,0.076,1.47173189990114e-23,"Skin__keratinocyte.stem.cell","Mitf"
"Barx2",3.32342334050452e-27,0.997898418684533,0.883,0.281,7.56411152298829e-23,"Skin__keratinocyte.stem.cell","Barx2"
"Nfib2",3.30191044961704e-26,1.48577922534437,0.967,0.638,7.51514818332839e-22,"Skin__keratinocyte.stem.cell","Nfib"
"Nfatc11",8.74703671641967e-21,0.937632397249191,0.767,0.28,1.99082555665712e-16,"Skin__keratinocyte.stem.cell","Nfatc1"
"Sox93",1.2810829641543e-18,0.623935651512725,0.967,0.42,2.91574482641519e-14,"Skin__keratinocyte.stem.cell","Sox9"
"Nfil3",1.65851142302221e-15,1.34342262986498,0.717,0.32,3.77477199879854e-11,"Skin__keratinocyte.stem.cell","Nfil3"
"Vdr3",1.38926012194979e-14,0.82149037196423,0.8,0.411,3.16195603755773e-10,"Skin__keratinocyte.stem.cell","Vdr"
"Nr3c1",3.25665824385866e-13,0.760757326308713,0.833,0.46,7.41215416302232e-09,"Skin__keratinocyte.stem.cell","Nr3c1"
"Tcf12",3.06576101640339e-12,0.754368115898857,0.65,0.29,6.97767207333411e-08,"Skin__keratinocyte.stem.cell","Tcf12"
"Maf1",2.01849382377292e-10,0.483060505107621,0.633,0.293,4.59409194290716e-06,"Skin__keratinocyte.stem.cell","Maf"
"Trp63",1.95683964542466e-09,0.516890640690964,0.767,0.414,4.45376703298653e-05,"Skin__keratinocyte.stem.cell","Trp63"
"Rarg",5.00388888687264e-09,0.301438468572654,0.783,0.442,0.000113888511065221,"Skin__keratinocyte.stem.cell","Rarg"
"Tcf7l22",9.03954766078922e-09,0.52606222538761,0.85,0.655,0.000205740104759563,"Skin__keratinocyte.stem.cell","Tcf7l2"
"Foxp11",2.19930205892468e-08,0.5104097612654,0.9,0.645,0.000500561148611256,"Skin__keratinocyte.stem.cell","Foxp1"
"Dlx5",3.73729963526192e-08,0.505079608208705,0.317,0.104,0.000850609396985612,"Skin__keratinocyte.stem.cell","Dlx5"
"Tle4",3.92052191309815e-08,0.37986435003283,0.667,0.338,0.00089231078742114,"Skin__keratinocyte.stem.cell","Tle4"
"Cited21",5.86247674885369e-08,0.886632351678057,0.683,0.45,0.0013342997080391,"Skin__keratinocyte.stem.cell","Cited2"
"Pou3f1",1.06901622091204e-07,0.351762367574451,0.533,0.246,0.0024330809187958,"Skin__keratinocyte.stem.cell","Pou3f1"
"Zbtb16",2.66453053017528e-07,0.395569361694654,0.417,0.168,0.00606447148667893,"Skin__keratinocyte.stem.cell","Zbtb16"
"Nfix1",7.02057228507139e-07,0.635837943120085,0.783,0.557,0.0159788225208225,"Skin__keratinocyte.stem.cell","Nfix"
"Hoxa7",6.8453867577619e-06,0.406738128679733,0.417,0.209,0.155801002606661,"Skin__keratinocyte.stem.cell","Hoxa7"
"Bcl11a",8.15181385976021e-06,0.298467517203136,0.433,0.223,0.185535283448142,"Skin__keratinocyte.stem.cell","Bcl11a"
"Creb3l41",8.63836167406106e-06,0.308278244582764,0.2,0.057,0.19660911170163,"Skin__keratinocyte.stem.cell","Creb3l4"
"Camta1",1.04878194003202e-05,0.390720369244414,0.567,0.349,0.238702769551287,"Skin__keratinocyte.stem.cell","Camta1"
"Creb51",1.13605476304438e-05,0.26195066384378,0.367,0.152,0.258566064068901,"Skin__keratinocyte.stem.cell","Creb5"
"Zfp438",1.88589755923171e-05,0.331740372447418,0.15,0.036,0.429230284481137,"Skin__keratinocyte.stem.cell","Zfp438"
"Ctnnb13",2.5351379907496e-05,0.435054850988325,0.967,0.802,0.576997406694608,"Skin__keratinocyte.stem.cell","Ctnnb1"
"Id11",5.01181587328492e-05,0.449291660073558,0.6,0.395,1,"Skin__keratinocyte.stem.cell","Id1"
"Klf152",6.20931128765242e-05,0.26991386050295,0.2,0.064,1,"Skin__keratinocyte.stem.cell","Klf15"
"Rxra",0.000121212829634922,0.398595121139824,0.5,0.31,1,"Skin__keratinocyte.stem.cell","Rxra"
"Mxd41",0.000151066861496839,0.379318796840772,0.617,0.411,1,"Skin__keratinocyte.stem.cell","Mxd4"
"Cnbp2",0.000229696785779911,0.293467541023766,0.983,0.84,1,"Skin__keratinocyte.stem.cell","Cnbp"
"Nfic",0.000378535203180747,0.338873543027616,0.65,0.457,1,"Skin__keratinocyte.stem.cell","Nfic"
"Notch1",0.000747666146971067,0.404867675313501,0.7,0.529,1,"Skin__keratinocyte.stem.cell","Notch1"
"Thra",0.00120576528906538,0.294348846437636,0.433,0.283,1,"Skin__keratinocyte.stem.cell","Thra"
"Mta2",0.00315030734199575,0.365850283976224,0.683,0.564,1,"Skin__keratinocyte.stem.cell","Mta2"
"Dbp",0.00356977468384611,0.255316990718694,0.25,0.131,1,"Skin__keratinocyte.stem.cell","Dbp"
"Lrrfip13",0.00767668270435905,0.286798861845218,0.667,0.517,1,"Skin__keratinocyte.stem.cell","Lrrfip1"
"Snai21",0.0222432018389324,0.471880887783767,0.35,0.226,1,"Skin__keratinocyte.stem.cell","Snai2"
"Pou3f11",3.83090270217629e-25,0.534008587449883,0.833,0.226,8.71913455015323e-21,"Skin__basal.cell.of.epidermis","Pou3f1"
"Trp631",1.8820613567195e-23,0.755083245132615,1,0.399,4.28357164789357e-19,"Skin__basal.cell.of.epidermis","Trp63"
"Gata32",3.73507505716283e-23,1.25912509958618,0.967,0.404,8.50103083010261e-19,"Skin__basal.cell.of.epidermis","Gata3"
"Zbtb161",1.0994141522375e-20,0.390566997528871,0.633,0.153,2.50226661049256e-16,"Skin__basal.cell.of.epidermis","Zbtb16"
"Satb1",1.50491006608348e-20,0.251195646552392,0.55,0.124,3.425175310406e-16,"Skin__basal.cell.of.epidermis","Satb1"
"Bcl11b",4.136904279454e-20,0.694213137966512,0.883,0.34,9.41559414003731e-16,"Skin__basal.cell.of.epidermis","Bcl11b"
"Pou2f31",6.73744513890769e-19,0.37750544824845,0.55,0.128,1.53344251361539e-14,"Skin__basal.cell.of.epidermis","Pou2f3"
"Hlf",6.92095578882911e-18,0.346994110257405,0.483,0.108,1.57520953753751e-13,"Skin__basal.cell.of.epidermis","Hlf"
"Sox21",4.52477228555709e-15,0.372609307899357,0.583,0.175,1.02983817219279e-10,"Skin__basal.cell.of.epidermis","Sox21"
"Rora",1.50385485183708e-14,0.611230058333438,0.7,0.269,3.4227736427812e-10,"Skin__basal.cell.of.epidermis","Rora"
"Nfix2",2.38556664798193e-13,0.570008150703916,0.9,0.549,5.42954969080687e-09,"Skin__basal.cell.of.epidermis","Nfix"
"Ikzf21",7.94801386132259e-13,0.467790488586931,0.683,0.272,1.80896795483702e-08,"Skin__basal.cell.of.epidermis","Ikzf2"
"Foxn3",8.47054256848692e-13,0.625267007594585,0.95,0.613,1.92789548858762e-08,"Skin__basal.cell.of.epidermis","Foxn3"
"Klf132",1.70609535653295e-10,0.530796801174285,0.983,0.774,3.88307303146898e-06,"Skin__basal.cell.of.epidermis","Klf13"
"Ascl21",2.09988962967459e-10,0.338373221797211,0.35,0.094,4.77934879713936e-06,"Skin__basal.cell.of.epidermis","Ascl2"
"Rarg1",4.3888067688185e-10,0.381680652697735,0.817,0.44,9.98892420583092e-06,"Skin__basal.cell.of.epidermis","Rarg"
"Camta11",9.25329613547756e-10,0.325238793896224,0.717,0.339,2.10605020043469e-05,"Skin__basal.cell.of.epidermis","Camta1"
"Tfap2e",1.24889580453822e-09,0.292526336083884,0.3,0.075,2.84248685112899e-05,"Skin__basal.cell.of.epidermis","Tfap2e"
"Snai22",3.35915435051739e-09,0.581050807422493,0.517,0.215,7.64543530177758e-05,"Skin__basal.cell.of.epidermis","Snai2"
"Fbxw7",1.27684097241108e-08,0.384902581993831,0.6,0.307,0.000290609005320762,"Skin__basal.cell.of.epidermis","Fbxw7"
"Ssbp2",5.1089657066878e-08,0.617631879508917,0.583,0.331,0.00116280059484214,"Skin__basal.cell.of.epidermis","Ssbp2"
"Mef2a",2.1646953042206e-07,0.479339616663634,0.65,0.375,0.00492684651240608,"Skin__basal.cell.of.epidermis","Mef2a"
"Bcl11a1",2.77157298714556e-07,0.329932571175249,0.483,0.219,0.00630810011874329,"Skin__basal.cell.of.epidermis","Bcl11a"
"Ets23",6.69315087726541e-07,0.387678931673557,0.9,0.655,0.0152336113966561,"Skin__basal.cell.of.epidermis","Ets2"
"Sp3",8.13558359862675e-07,0.373701294422554,0.733,0.494,0.0185165882704745,"Skin__basal.cell.of.epidermis","Sp3"
"Tfap2c1",2.24934480218963e-06,0.360347795626854,0.65,0.372,0.0511950876978359,"Skin__basal.cell.of.epidermis","Tfap2c"
"Tsc22d3",3.42473596046804e-06,0.568636274774196,0.65,0.437,0.0779469904602527,"Skin__basal.cell.of.epidermis","Tsc22d3"
"Nfic1",3.91196108575947e-06,0.336428263520389,0.683,0.455,0.0890362343118854,"Skin__basal.cell.of.epidermis","Nfic"
"Klf52",5.41282966925461e-05,0.257176994893886,0.917,0.691,1,"Skin__basal.cell.of.epidermis","Klf5"
"Mta21",8.10770992263484e-05,0.296817856237916,0.767,0.559,1,"Skin__basal.cell.of.epidermis","Mta2"
"Rxra1",0.000174828194237219,0.296119181395331,0.517,0.309,1,"Skin__basal.cell.of.epidermis","Rxra"
"Foxo1",0.000357000084025548,0.335510061363182,0.65,0.446,1,"Skin__basal.cell.of.epidermis","Foxo1"
"Crebbp",0.00040895371220092,0.282231822870267,0.65,0.464,1,"Skin__basal.cell.of.epidermis","Crebbp"
"Zfp219",0.000552363458783701,0.308276548350805,0.417,0.262,1,"Skin__basal.cell.of.epidermis","Zfp219"
"Zfp7501",7.18055057955488e-46,1.12579080291011,0.917,0.172,1.63429331190669e-41,"Skin__epidermal.cell","Zfp750"
"Pou3f12",1.53954138524432e-35,0.633976190382513,0.917,0.221,3.50399619281607e-31,"Skin__epidermal.cell","Pou3f1"
"Gata33",7.18145262320227e-31,1.63270129011613,0.983,0.403,1.63449861704084e-26,"Skin__epidermal.cell","Gata3"
"Bcl11b1",1.64439095960495e-30,0.87311654368361,1,0.333,3.74263382406086e-26,"Skin__epidermal.cell","Bcl11b"
"Grhl11",4.80924664331502e-30,0.649505533480537,0.85,0.224,1.0945845360185e-25,"Skin__epidermal.cell","Grhl1"
"Pou2f32",3.59486346181518e-26,0.371493664003274,0.633,0.122,8.18190923909136e-22,"Skin__epidermal.cell","Pou2f3"
"Ikzf22",4.73500489348169e-26,0.686350129023775,0.867,0.26,1.07768711375643e-21,"Skin__epidermal.cell","Ikzf2"
"Hlf1",3.74334943345788e-20,0.258212196639005,0.517,0.105,8.51986331055014e-16,"Skin__epidermal.cell","Hlf"
"Tfap2c2",6.68946344891164e-20,0.443041402310033,0.933,0.353,1.52252188097229e-15,"Skin__epidermal.cell","Tfap2c"
"Satb11",9.79025106666146e-20,0.328783591845385,0.533,0.125,2.22826114277215e-15,"Skin__epidermal.cell","Satb1"
"Trp632",9.98050774428042e-19,0.625473527671318,0.983,0.4,2.27156356259822e-14,"Skin__epidermal.cell","Trp63"
"Foxn31",2.51528515394485e-18,0.886704500205272,0.967,0.611,5.72478901037847e-14,"Skin__epidermal.cell","Foxn3"
"Rarg2",6.20452493637616e-18,0.386889986392649,0.95,0.431,1.41214987551921e-13,"Skin__epidermal.cell","Rarg"
"Ascl22",9.42632018241114e-17,0.272307729937795,0.433,0.088,2.14543047351678e-12,"Skin__epidermal.cell","Ascl2"
"Camta12",3.26706797548059e-16,0.461447279702429,0.783,0.335,7.43584671219382e-12,"Skin__epidermal.cell","Camta1"
"Mef2a1",2.14849204209533e-15,0.505035938256323,0.817,0.364,4.88996788780897e-11,"Skin__epidermal.cell","Mef2a"
"Cebpa1",5.13128137326382e-15,0.290588360389901,0.833,0.393,1.16787964055485e-10,"Skin__epidermal.cell","Cebpa"
"Rora1",5.21044994894702e-15,0.430845185701048,0.733,0.267,1.18589840838034e-10,"Skin__epidermal.cell","Rora"
"Tsc22d31",1.50958519231576e-14,0.645468769797665,0.85,0.423,3.43581589771066e-10,"Skin__epidermal.cell","Tsc22d3"
"Mafb",9.77564704419406e-14,0.606159172416727,0.7,0.265,2.22493726725857e-09,"Skin__epidermal.cell","Mafb"
"Notch11",4.10634671411228e-12,0.456209006884933,0.883,0.516,9.34604512131954e-08,"Skin__epidermal.cell","Notch1"
"Hoxa71",4.64935261267824e-12,0.299665371209599,0.583,0.198,1.05819265464557e-07,"Skin__epidermal.cell","Hoxa7"
"Mta22",1.90431043814373e-11,0.543076781988385,0.9,0.55,4.33421055721513e-07,"Skin__epidermal.cell","Mta2"
"Mxd42",1.30199406390024e-09,0.537158722894243,0.7,0.405,2.96333848943695e-05,"Skin__epidermal.cell","Mxd4"
"Mta3",2.41937464505399e-09,0.370880003880721,0.8,0.408,5.50649669214289e-05,"Skin__epidermal.cell","Mta3"
"Klf53",3.83841124511533e-09,0.39001518112375,0.983,0.686,8.73622399388248e-05,"Skin__epidermal.cell","Klf5"
"Rxra2",7.06866615858928e-09,0.269721638263634,0.633,0.301,0.000160882841769492,"Skin__epidermal.cell","Rxra"
"Irf61",8.99567843498642e-09,0.467231356481136,0.883,0.564,0.000204741641180291,"Skin__epidermal.cell","Irf6"
"Irf5",8.33804763778893e-08,0.342712151802504,0.383,0.142,0.00189773964236076,"Skin__epidermal.cell","Irf5"
"Aff1",1.47364004732402e-07,0.271120272290087,0.717,0.433,0.00335400474770947,"Skin__epidermal.cell","Aff1"
"Klf133",4.01592121352985e-07,0.323839460599458,0.983,0.774,0.00914023668199394,"Skin__epidermal.cell","Klf13"
"Ssbp21",2.93918431446352e-05,0.296735745804543,0.583,0.331,0.668958349971898,"Skin__epidermal.cell","Ssbp2"
"Hdac2",0.0439597861557086,0.315914572767556,0.65,0.51,1,"Skin__epidermal.cell","Hdac2"
"Foxm1",2.35818653598653e-124,0.71545559706545,0.943,0.032,5.36723255590534e-120,"Skin__stem.cell.of.epidermis","Foxm1"
"Mxd3",6.6226665415269e-74,0.717844592278257,0.642,0.029,1.50731890485152e-69,"Skin__stem.cell.of.epidermis","Mxd3"
"Hmgb21",1.54609476552756e-32,1.77172845047965,1,0.652,3.51891168634072e-28,"Skin__stem.cell.of.epidermis","Hmgb2"
"Rad211",2.29139364519427e-25,0.70036295652255,0.943,0.357,5.21521193646216e-21,"Skin__stem.cell.of.epidermis","Rad21"
"Nucks1",6.1318525290559e-24,0.901744075075081,1,0.692,1.39560963561312e-19,"Skin__stem.cell.of.epidermis","Nucks1"
"Bcl11b2",6.65645043156439e-22,0.648812979839069,0.943,0.341,1.51500811822405e-17,"Skin__stem.cell.of.epidermis","Bcl11b"
"Pou3f13",6.95864913971705e-22,0.41893482830918,0.83,0.231,1.5837885441996e-17,"Skin__stem.cell.of.epidermis","Pou3f1"
"Zfp367",8.13034487070367e-21,0.458897774703413,0.66,0.161,1.85046649257216e-16,"Skin__stem.cell.of.epidermis","Zfp367"
"Ctcf",7.24905614820503e-18,0.541472494638147,0.925,0.471,1.64988517933146e-13,"Skin__stem.cell.of.epidermis","Ctcf"
"Nfyb1",1.76285025214567e-17,0.27950179014149,0.83,0.281,4.01224717388355e-13,"Skin__stem.cell.of.epidermis","Nfyb"
"Hdgf1",3.77293793567137e-17,0.692472941717926,1,0.744,8.58720674158804e-13,"Skin__stem.cell.of.epidermis","Hdgf"
"Tfap2c3",4.20841336271041e-17,0.43763168114815,0.887,0.36,9.57834881352888e-13,"Skin__stem.cell.of.epidermis","Tfap2c"
"Taf91",1.93189593937259e-16,0.601090403383576,1,0.589,4.39699515801201e-12,"Skin__stem.cell.of.epidermis","Taf9"
"Trp633",9.56623999488952e-16,0.459284254737287,0.962,0.406,2.17727622283685e-11,"Skin__stem.cell.of.epidermis","Trp63"
"Gata34",1.38664547841387e-15,0.58915988268334,1,0.407,3.15600510886997e-11,"Skin__stem.cell.of.epidermis","Gata3"
"Rarg3",1.7402272410647e-15,0.352905021981158,0.962,0.434,3.96075720066327e-11,"Skin__stem.cell.of.epidermis","Rarg"
"Fbxw71",4.00511354406835e-14,0.269879792094392,0.792,0.298,9.11563842629956e-10,"Skin__stem.cell.of.epidermis","Fbxw7"
"Ssbp22",1.03954871106586e-13,0.52425873839009,0.774,0.322,2.36601286638589e-09,"Skin__stem.cell.of.epidermis","Ssbp2"
"Tcf3",7.80625167688744e-13,0.268646370852106,0.792,0.35,1.77670288165958e-08,"Skin__stem.cell.of.epidermis","Tcf3"
"Hdac11",1.22225222925306e-12,0.525263177618874,0.943,0.598,2.78184607377996e-08,"Skin__stem.cell.of.epidermis","Hdac1"
"Tfdp1",1.28401233731451e-11,0.420527412590122,0.755,0.333,2.92241207972783e-07,"Skin__stem.cell.of.epidermis","Tfdp1"
"Trim28",3.82284185106556e-11,0.39299992713016,0.962,0.571,8.70078805302522e-07,"Skin__stem.cell.of.epidermis","Trim28"
"Hnrnpab2",4.38007015137902e-11,0.585080597430503,1,0.841,9.96903966453864e-07,"Skin__stem.cell.of.epidermis","Hnrnpab"
"Hdac21",4.7394798174518e-11,0.421458274815158,0.906,0.496,1.07870560645203e-06,"Skin__stem.cell.of.epidermis","Hdac2"
"Trp531",9.79369276602387e-11,0.379111675074576,0.962,0.528,2.22904447354703e-06,"Skin__stem.cell.of.epidermis","Trp53"
"Cbfa2t2",1.50539479958662e-10,0.278927526192984,0.698,0.269,3.42627856385914e-06,"Skin__stem.cell.of.epidermis","Cbfa2t2"
"Nfib3",2.48741609652664e-10,0.455528319371373,0.981,0.64,5.66135903569463e-06,"Skin__stem.cell.of.epidermis","Nfib"
"Ikzf23",4.2161526010313e-10,0.346612939926344,0.679,0.276,9.59596331994723e-06,"Skin__stem.cell.of.epidermis","Ikzf2"
"Mta23",5.01487762991735e-10,0.358539512040502,0.906,0.552,1.14138614856919e-05,"Skin__stem.cell.of.epidermis","Mta2"
"Taf6",1.52741244294762e-09,0.268901903711373,0.585,0.223,3.47639072014878e-05,"Skin__stem.cell.of.epidermis","Taf6"
"Nfyc",3.47253418166853e-09,0.272869153781221,0.792,0.406,7.90348779747758e-05,"Skin__stem.cell.of.epidermis","Nfyc"
